"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"18710052",2008,NA,"[Female tuberculosis morbidity and mortality in the Sverdlovsk Region].",NA,"In 2000 to 2006, the female proportion increased in the structure of tuberculosis ","Nechaeva, O B; Kozhekina, N V; Podymova, A S",NA,"rus","Journal Article","Probl Tuberk Bolezn Legk",NA,"Problemy tuberkuleza i boleznei legkikh"
"18258375",2008,"Jun","Antisocial personality disorder as a predictor of criminal behaviour in a ","10.1016/j.addbeh.2008.01.001 [doi]","Mixed findings have been made with regard to the long-term predictive validity of ","Fridell, Mats; Hesse, Morten; Jaeger, Mads Meier; Kuhlhorn, Eckart","Department of Psychology, Lund University, Lund, Sweden.","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors"
"16977494",2006,"Nov","A comparative study of mortality among Puerto Rican injection drug users in East ",NA,"Drug users have been found to be at high risk of mortality but the mortality ","Colon, Hector Manuel; Deren, Sherry; Robles, Rafaela Rivera; Kang, Sung-Yeon; Cabassa, Myrna; Sahai, Hardeo","Center for Addiction Studies, School of Medicine, Universidad Central del Caribe, ","eng","Comparative Study; Journal Article; Research Support, N.I.H., Extramural","J Urban Health",NA,"Journal of urban health : bulletin of the New York Academy of Medicine"
"16338767",2006,"Feb","Drastic elevations in mortality among female injection drug users in a Canadian ",NA,"The health and social conditions of women living in Vancouver's Downtown Eastside ","Spittal, P M; Hogg, R S; Li, K; Craib, K J; Recsky, M; Johnston, C; Montaner, J S G; Schechter, M T; Wood, E","University of British Columbia, Canada. pspittal@cfenet.ubc.ca","eng","Journal Article; Research Support, Non-U.S. Gov't","AIDS Care",NA,"AIDS care"
"25868446",2005,"Dec","Postmortem fetal extrusion in a case of maternal heroin intoxication.","10.1385/FSMP:1:4:273 [doi]","A 34-year-old heroin addict in the eighth month of pregnancy was found dead in ","Schulz, Friedrich; Puschel, Klaus; Tsokos, Michael","Institute of Legal Medicine, University of Hamburg, Butenfeld 34, 22529, Hamburg, ","eng","Journal Article","Forensic Sci Med Pathol",NA,"Forensic science, medicine, and pathology"
"16042795",2005,"Jul","A case report: Pavlovian conditioning as a risk factor of heroin 'overdose' ",NA,"BACKGROUND: The authors present a case illustrating a mechanism leading directly ","Gerevich, Jozsef; Bacskai, Erika; Farkas, Lajos; Danics, Zoltan","Addiction Research Institute, Budapest. gerevichj@axelero.hu","eng","Journal Article","Harm Reduct J",NA,"Harm reduction journal"
"15806154",2005,"Jun","The glucose dependence of Akt-transformed cells can be reversed by pharmacologic ",NA,"Activation of the oncogenic kinase Akt stimulates glucose uptake and metabolism ","Buzzai, Monica; Bauer, Daniel E; Jones, Russell G; Deberardinis, Ralph J; Hatzivassiliou, Georgia; Elstrom, Rebecca L; Thompson, Craig B","Abramson Family Cancer Research Institute, Department of Cancer Biology, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.","Oncogene",NA,"Oncogene"
"15614039",2005,"Jan-Feb","Addicted to death: invasive cancer and the immune response to unscheduled cell ",NA,"The development of an invasive cancer involves a progressive switch from ","Zeh, Herbert J 3rd; Lotze, Michael T","University of Pittsburgh School of Medicine Institute, Room 411, 300 Technology ","eng","Journal Article; Review","J Immunother",NA,"Journal of immunotherapy (Hagerstown, Md. : 1997)"
"15386561",2004,NA,"When mitigation evidence makes a difference: effects of psychological mitigating ",NA,"Little empirical research has addressed the effects of psychological or ","Barnett, Michelle E; Brodsky, Stanley L; Davis, Cali Manning","Department of Psychology, University of Alabama, PO Box 870356, Tuscaloosa, AL ","eng","Journal Article","Behav Sci Law",NA,"Behavioral sciences & the law"
"15275029",2003,"Jun","Solvent abuse-related toluene leukoencephalopathy.",NA,"The clinical and neuropathological features of a man with solvent vapour-abuse ","Fornazzari, Luis; Pollanen, Michael S; Myers, Vicki; Wolf, Amparo","Centre for Addiction and Mental Health and Departments of Psychiatry and ","eng","Journal Article","J Clin Forensic Med",NA,"Journal of clinical forensic medicine"
"14770342",2004,"Feb","[Risk behaviour in association with addictive drugs - data and insights on ",NA,"About one third of the economical costs, which are due to death, sickness and ","Boning, J","Klinik fur Psychiatrie und Psychotherapie der Bayerischen ","ger","Journal Article","Gesundheitswesen",NA,"Gesundheitswesen (Bundesverband der Arzte des Offentlichen Gesundheitsdienstes "
"12930214",2003,"Sep","Alcohol consumption and liver cirrhosis mortality with and without mention of ",NA,"AIMS: To analyse post-war variations in per capita alcohol consumption in ","Ramstedt, Mats","Centre for Social Research on Alcohol and Drugs (SoRAD), Stockholm University, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)"
"12873238",2003,"Aug","A 60-year follow-up of alcoholic men.",NA,"AIMS: To study the course of male alcohol abuse from age 20 to age 70-80 years. ","Vaillant, George E","Harvard Medical School and Brigham and Women's Hospital, Boston, MA, USA. ","eng","Journal Article; Research Support, U.S. Gov't, P.H.S.","Addiction",NA,"Addiction (Abingdon, England)"
"12270078",2002,"Sep","Peer overdose resuscitation: multiple intervention strategies and time to ",NA,"One hundred and thirty-five drug users in contact with treatment services in ","Best, David; Gossop, Michael; Man, Lan-Ho; Stillwell, Garry; Coomber, Ross; Strang, John","National Addiction Centre/Institute of Psychiatry, London, UK.","eng","Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Rev",NA,"Drug and alcohol review"
"12064476",2002,"Apr","Dopamine transport function is elevated in cocaine users.",NA,"Dopaminergic transmission has been suggested to be a primary mechanism mediating ","Mash, Deborah C; Pablo, John; Ouyang, Qinjie; Hearn, W Lee; Izenwasser, Sari","Department of Neurology, University of Miami School of Medicine, FL 33101, USA. ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.","J Neurochem",NA,"Journal of neurochemistry"
"12062462",2002,"May","Deaths by unintentional illicit drug overdose in Italy, 1984-2000.",NA,"AIM: To determine whether there has been an increase in deaths by overdose in ","Preti, A; Miotto, P; De Coppi, M","Genneruxi Medical Centre, via Costantinopoli 42, I-09129 Cagliari, Italy. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"11859692",2002,"Jan","[Candida endocarditis: retrospective study in 12 patients].",NA,"PURPOSE: Candida endocarditis are rare, with a poor prognosis. Actually, the ","Abgueguen, P; Gouello, J P; Pichard, E; Chabasse, D; Donal, E; Alquier, P","Service des maladies infectieuses et tropicale, centre hospitalier universitaire, ","fre","English Abstract; Journal Article","Rev Med Interne",NA,"La Revue de medecine interne"
"10808097",2000,"May","Pulmonary edema in fatal heroin overdose: immunohistological investigations with ",NA,"Pulmonary edema complicating heroin overdosage is a well recognized entity and ","Dettmeyer, R; Schmidt, P; Musshoff, F; Dreisvogt, C; Madea, B","Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, 53111, Bonn, ","eng","Journal Article","Forensic Sci Int",NA,"Forensic science international"
"11111797",2000,"Dec","Methadone maintenance programs--a two-edged sword?",NA,"Retrospective review was undertaken of all autopsies in which methadone was ","Green, H; James, R A; Gilbert, J D; Harpas, P; Byard, R W","Forensic Science Centre, Adelaide, South Australia.","eng","Journal Article; Review","Am J Forensic Med Pathol",NA,"The American journal of forensic medicine and pathology"
"10460420",1999,NA,"Fatal poisonings where ethylmorphine from antitussive medications contributed to ",NA,"The hypothesis that antitussives containing ethylmorphine are abused by ","Jonasson, B; Jonasson, U; Holmgren, P; Saldeen, T","Department of Forensic Medicine, Uppsala University, Dag Hammarskjolds vag 17, ","eng","Journal Article","Int J Legal Med",NA,"International journal of legal medicine"
"9224535",1997,"Jul","Delayed spongiform leukoencephalopathy after heroin abuse.",NA,"Here we report the clinical and pathological findings in a 30-year-old drug ","Rizzuto, N; Morbin, M; Ferrari, S; Cavallaro, T; Sparaco, M; Boso, G; Gaetti, L","Department of Neurological and Visual Sciences, Policlinico Borgo Roma, ","eng","Case Reports; Journal Article","Acta Neuropathol",NA,"Acta neuropathologica"
"9022645",1997,NA,"Habitual, toxic, and lethal concentrations of 103 drugs of abuse in humans.",NA,"BACKGROUND: Poisoning caused by drugs of abuse or commonly used addictive ","Repetto, M R; Repetto, M","National Institute of Toxicology, Seville, Spain.","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","J Toxicol Clin Toxicol",NA,"Journal of toxicology. Clinical toxicology"
"8050831",1994,"May","Drug-related mortality in Switzerland from 1987 to 1989 in comparison to other ",NA,"This article relates to two studies. In the first one all registered drug-related ","Marx, A; Schick, M T; Minder, C E","Department of Social and Preventive Medicine, University of Berne, Switzerland.","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Int J Addict",NA,"The International journal of the addictions"
"8206456",1994,"Mar","Renal myoglobin in drug addicts: occurrence and significance in a postmortem ",NA,"In a 3-year period (1989-1991) a non-selected, consecutive series of 62 deaths in ","Kock, K F; Simonsen, K W","University Institute of Forensic Medicine, Odense University, Denmark.","eng","Journal Article","Forensic Sci Int",NA,"Forensic science international"
"8261193",1993,NA,"Attitudes to some aspects of death and dying, living wills and substituted health ",NA,"This study aimed to provide evidence on community attitudes to certain death and ","Ashby, M; Wakefield, M","Royal Adelaide Hospital, Australia.","eng","Journal Article","Palliat Med",NA,"Palliative medicine"
"2025694",1991,"Mar","Suicide among hospital-treated alcoholics in Scotland, 1974-83.",NA,"Two cohorts of suicide (and undetermined deaths) in Scotland for the quinquennia ","Kreitman, N B","University Department of Psychiatry, Royal Edinburgh Hospital, UK.","eng","Journal Article","Br J Addict",NA,"British journal of addiction"
"2405865",1990,"Mar","Subclavian artery false aneurysm associated with brachial plexus palsy: a ",NA,"A 35-year-old female drug addict developed a painful left supraclavicular ","O'Leary, M R","Department of Medicine, University of Chicago Hospitals, IL.","eng","Case Reports; Journal Article; Review","Am J Emerg Med",NA,"The American journal of emergency medicine"
"2785320",1989,NA,"Fatal dextropropoxyphene poisonings in Jutland, Denmark.",NA,"For many years dextropropoxyphene (dxp) has been the medicament most frequently ","Kaa, E; Dalgaard, J B","Department of Forensic Chemistry, University of Aarhus, Denmark.","eng","Journal Article","Z Rechtsmed",NA,"Zeitschrift fur Rechtsmedizin. Journal of legal medicine"
"3147377",1988,NA,"Drug anticipation and the treatment of dependence.",NA,"Results of much research demonstrate that tolerance is not the inevitable ","Siegel, S","Department of Psychology, McMaster University Hamilton, Ontario, Canada.","eng","Case Reports; Journal Article; Review","NIDA Res Monogr",NA,"NIDA research monograph"
"3647223",1987,"Apr","The sudden infant death syndrome induced by ""the fear paralysis reflex'?",NA,"The sudden infant death syndrome (SIDS) is the greatest single cause of death ","Kaada, B",NA,"eng","Journal Article","Med Hypotheses",NA,"Medical hypotheses"
"3492821",1986,"Oct","[Chronic alcoholism--alcohol sequelae--causes of death].",NA,"In this study 444 chronic alcoholic patients, hospitalized at the beginning of ","Lesch, O M; Lesch, E; Dietzel, M; Mader, R; Musalek, M; Walter, H; Zeiler, K",NA,"ger","English Abstract; Journal Article","Wien Med Wochenschr",NA,"Wiener medizinische Wochenschrift (1946)"
"3956709",1986,"Mar","Life cycle and loss--the spiritual vacuum of heroin addiction.",NA,"This research studied the function of heroin addiction as a family-learned method ","Coleman, S B; Kaplan, J D; Downing, R W",NA,"eng","Journal Article; Research Support, U.S. Gov't, P.H.S.","Fam Process",NA,"Family process"
"3634135",1986,"Mar","Through the art of children: perceptions of alcohol use and abuse.",NA,"Through analysis of children's art, submitted as alcohol education posters, ","Sheppard, M A; Taylor, B D",NA,"eng","Journal Article","J Sch Health",NA,"The Journal of school health"
"6516604",1984,NA,"[Clomethiazole poisoning].",NA,"Clomethiazol can cause addiction, it can cause misbehavior in street traffic, and ","Klug, E; Schneider, V",NA,"ger","Case Reports; English Abstract; Journal Article","Z Rechtsmed",NA,"Zeitschrift fur Rechtsmedizin. Journal of legal medicine"
"6669575",1983,NA,"Delta antigen positive chronic liver disease in Greece: clinical aspects and ",NA,"Chronic delta infection occurs in Greece in about 10 to 15% of HBsAg+ subjects, ","Hadziyannis, S J",NA,"eng","Journal Article","Prog Clin Biol Res",NA,"Progress in clinical and biological research"
"7250866",1981,"Jul-Aug","Deaths among narcotic addicts in Denmark in 1978 and 1979.",NA,"Since 1968 the number of deaths registered among narcotic addicts has increased ","Kringsholm, B; Voigt, J; Dalgaard, J B; Simonsen, J",NA,"eng","Journal Article","Forensic Sci Int",NA,"Forensic science international"
"489171",1979,"Aug","A review of psychoactive drug-involved deaths in nine major United States cities.",NA,"Detailed psychosocial and biomedical data were collected in 2,000 psychoactive ","Gottschalk, L A; McGuire, F L; Heiser, J F; Dinovo, E C; Birch, H",NA,"eng","Journal Article; Research Support, U.S. Gov't, P.H.S.","Int J Addict",NA,"The International journal of the addictions"
"617999",1977,"Oct","Some observations concerning blood morphine concentrations in narcotic addicts.",NA,"Blood samples from deceased narcotic addicts were analyzed for morphine, and the ","Monforte, J R",NA,"eng","Journal Article","J Forensic Sci",NA,"Journal of forensic sciences"
"9752",1976,"Jan-Feb","[Fatal kidney diseases due to analogesic abuse in Switzerland].",NA,"As part of an investigation into death by poisoning in Switzerland we were able ","Velvart, J; Lorent, J P; Gujer, H R",NA,"ger","English Abstract; Journal Article","Soz Praventivmed",NA,"Sozial- und Praventivmedizin"
