"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Development and Examination of the Five-Factor Obsessive-Compulsive Inventory-Short Form.",27095820,2018,"Jan","10.1177/1073191116643818 [doi]","The Five-Factor Obsessive-Compulsive Inventory (FFOCI) is an assessment of ","Griffin, Sarah A; Suzuki, Takakuni; Lynam, Donald R; Crego, Cristina; Widiger, Thomas A; Miller, Joshua D; Samuel, Douglas B","1 Purdue University, West Lafayette, IN, USA.; 1 Purdue University, West Lafayette, IN, USA.; 1 Purdue University, West Lafayette, IN, USA.; 2 University of Kentucky, Lexington, KY, USA.; 2 University of Kentucky, Lexington, KY, USA.; 3 University of Georgia, Athens, GA, USA.; 1 Purdue University, West Lafayette, IN, USA.","eng","Journal Article","Assessment",NA,"Assessment","work"
"Association between Parental Workaholism and Body Mass Index of Offspring: A Prospective Study among Japanese Dual Workers.",27014678,2016,NA,"10.3389/fpubh.2016.00041 [doi]; 41","The purpose of the study was to investigate the association between parental ","Fujiwara, Takeo; Shimazu, Akihito; Tokita, Masahito; Shimada, Kyoko; Takahashi, Masaya; Watai, Izumi; Iwata, Noboru; Kawakami, Norito","Department of Social Medicine, National Research Institute for Child Health and ; Department of Mental Health, The University of Tokyo Graduate School of Medicine ; Department of Mental Health, The University of Tokyo Graduate School of Medicine ; Department of Mental Health, The University of Tokyo Graduate School of Medicine ; National Institute of Occupational Safety and Health , Kanagawa , Japan.; Department of Nursing, Nagoya University , Aichi , Japan.; Department of Psychology, Hiroshima International University , Hiroshima , Japan.; Department of Mental Health, The University of Tokyo Graduate School of Medicine ","eng","Journal Article","Front Public Health",NA,"Frontiers in public health","work"
"Organizational Climate and Work Addiction in Shahid Sadoughi University of Medical Sciences, 2014: a Case Study.",26816586,2015,"Dec","10.19082/1602 [doi]","INTRODUCTION: The occupational nature of employees in headquarters units of the ","Rafiee, Noora; Bahrami, Mohammad Amin; Zare, Vahid; Mohammadi, Mahan","M.Sc. of Health Care Management, Department of Health Care Management, School of ; Assistance Professor, Ph.D. of Health Care Management, Department of Health Care ; M.Sc. Student of Health Care Management, Department of Health Care Management, ; M.Sc. of Health Care Management, Department of Health Care Management, School of ","eng","Journal Article","Electron Physician",NA,"Electronic physician","work"
"Practicing What We Preach: Investigating the Role of Social Support in Sport Psychologists' Well-Being.",26696923,2015,NA,"10.3389/fpsyg.2015.01854 [doi]; 1854","Well-being and mental health of psychologists and their clients can be strongly ","McCormack, Hannah M; MacIntyre, Tadhg E; O'Shea, Deirdre; Campbell, Mark J; Igou, Eric R","Department of Physical Education and Sport Sciences, University of Limerick , ; Department of Physical Education and Sport Sciences, University of Limerick , ; Department of Employment Relations, Kemmy Business School, University of Limerick ; Department of Physical Education and Sport Sciences, University of Limerick , ; Department of Psychology, University of Limerick , Limerick, Ireland.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Suboptimal Addiction Interventions for Patients Hospitalized with Injection Drug Use-Associated Infective Endocarditis.",26597670,2016,"May","S0002-9343(15)01040-2 [pii]; 10.1016/j.amjmed.2015.09.024 [doi]","BACKGROUND: Infective endocarditis is a serious infection, often resulting from ","Rosenthal, Elana S; Karchmer, Adolf W; Theisen-Toupal, Jesse; Castillo, Roger Araujo; Rowley, Chris F","Division of Infectious Diseases, Department of Medicine, Beth Israel Deaconess ; Division of Infectious Diseases, Department of Medicine, Beth Israel Deaconess ; Harvard Medical School, Boston, Mass; Division of General Medicine and Primary ; Division of Infectious Diseases, Department of Medicine, Beth Israel Deaconess ; Division of Infectious Diseases, Department of Medicine, Beth Israel Deaconess ","eng","Journal Article","Am J Med",NA,"The American journal of medicine","work"
"Addiction to Work: A Critical Review of the Workaholism Construct and Recommendations for Assessment.",26489104,2015,"Oct","10.3928/02793695-20150923-04 [doi]","Workaholism was first conceptualized in the early 1970s as a behavioral ","Quinones, Cristina; Griffiths, Mark D",NA,"eng","Journal Article; Review","J Psychosoc Nurs Ment Health Serv",NA,"Journal of psychosocial nursing and mental health services","work"
"Sickness presenteeism determines job satisfaction via affective-motivational states.",26183017,2015,"Aug","S0277-9536(15)30012-5 [pii]; 10.1016/j.socscimed.2015.06.035 [doi]","INTRODUCTION: Research on the consequences of sickness presenteeism, or the ","Karanika-Murray, Maria; Pontes, Halley M; Griffiths, Mark D; Biron, Caroline","Nottingham Trent University, United Kingdom. Electronic address: ; Nottingham Trent University, United Kingdom.; Nottingham Trent University, United Kingdom.; Laval University, Canada.","eng","Journal Article; Research Support, Non-U.S. Gov't","Soc Sci Med",NA,"Social science & medicine (1982)","work"
"The role of workaholism in the job demands-resources model.",26168061,2016,"Jul","10.1080/10615806.2015.1070833 [doi]","BACKGROUND AND OBJECTIVES: The present study tries to gain more insight in ","Molino, Monica; Bakker, Arnold B; Ghislieri, Chiara","a Department of Psychology , University of Turin , Via Verdi 10, 10124 Turin , ; b Institute of Psychology, Erasmus University Rotterdam , Woudestein, T12-47, ; c Department of Sociology , Social Policy at Lingnan University , Hong Kong , ; a Department of Psychology , University of Turin , Via Verdi 10, 10124 Turin , ","eng","Journal Article","Anxiety Stress Coping",NA,"Anxiety, stress, and coping","work"
"How Do Work Engagement, Workaholism, and the Work-to-Family Interface Affect Each Other? A 7-Year Follow-Up Study.",26053362,2015,"Jun","10.1097/JOM.0000000000000457 [doi]","OBJECTIVE: To investigate the long-term relationships between work engagement, ","Hakanen, Jari; Peeters, Maria","From the Helsinki Collegium for Advanced Studies (Dr Hakanen), University of ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Occup Environ Med",NA,"Journal of occupational and environmental medicine","work"
"[Workaholism - indications for diagnosis and review of interventions].",26016047,2015,NA,NA,"Due to numerous psychological and health costs, the issue of workaholism requires ","Malinowska, Diana; Staszczyk, Sabina; Tokarz, Aleksandra",NA,"pol","English Abstract; Journal Article; Research Support, Non-U.S. Gov't; Review","Med Pr",NA,"Medycyna pracy","work"
"Study addiction--a new area of psychological study: conceptualization, assessment, and preliminary empirical findings.",26014668,2015,"Jun","10.1556/2006.4.2015.007 [doi]","AIMS: Recent research has suggested that for some individuals, educational ","Atroszko, Pawel A; Andreassen, Cecilie Schou; Griffiths, Mark D; Pallesen, Stale","University of Gdansk , Gdansk , Poland.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Why do workaholics experience depression? A study with Chinese University teachers.",25836332,2016,"Oct","10.1177/1359105315576350 [doi]","This study focuses on the relationships of workaholism to job burnout and ","Nie, Yingzhi; Sun, Haitao","Northeast Agriculture University, China.; Hohai University, China haitao_hhu@126.com.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Health Psychol",NA,"Journal of health psychology","work"
"Workaholism in Brazil: measurement and individual differences.",25578002,2014,NA,NA,"The aim of this research is the measurement and assessment of individual ","Romeo, Marina; Yepes-Baldo, Montserrat; Berger, Rita; Netto Da Costa, Francisco Franco",NA,"eng","Journal Article","Adicciones",NA,"Adicciones","work"
"Cross-national and longitudinal investigation of a short measure of workaholism.",25382382,2015,NA,"10.2486/indhealth.2014-0129 [doi]","The present study investigated the factor structure of the 10-item version of the ","Rantanen, Johanna; Feldt, Taru; Hakanen, Jari J; Kokko, Katja; Huhtala, Mari; Pulkkinen, Lea; Schaufeli, Wilmar","Department of Teacher Education, University of Jyvaskyla, Finland.","eng","Journal Article; Research Support, Non-U.S. Gov't","Ind Health",NA,"Industrial health","work"
"[Internet addiction - between enter and escape].",25377375,2014,"Dec",NA,"Internet addiction, a non-substantial addiction, is to be regarded as a highly ","Poppe, Hubert","Facharzt fur Psychiatrie und Neurologie, Gentzgasse 70/1, 1180 Wien, Austria, ","ger","English Abstract; Journal Article; Review","Psychiatr Danub",NA,"Psychiatria Danubina","work"
"Work Addiction.",25307676,2015,"Sep","S1546-1440(14)00502-X [pii]; 10.1016/j.jacr.2014.08.024 [doi]",NA,"Gunderman, Richard B; Capps, Alisha E","Indiana University School of Medicine, Indianapolis, Indiana. Electronic address: ; Indiana University School of Medicine, Indianapolis, Indiana.","eng","Journal Article","J Am Coll Radiol",NA,"Journal of the American College of Radiology : JACR","work"
"Live to work or love to work: work craving and work engagement.",25296091,2014,NA,"10.1371/journal.pone.0106379 [doi]; e106379","OBJECTIVE: According to the theory of work craving, a workaholic has a craving ","Wojdylo, Kamila; Baumann, Nicola; Fischbach, Lis; Engeser, Stefan","Institute of Psychology, Polish Academy of Sciences, Warsaw, Poland.; Department of Psychology, University of Trier, Trier, Germany.; Department of Psychology, University of Trier, Trier, Germany.; Department of Psychology, University of Trier, Trier, Germany.","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","work"
"Workaholism and mental health problems among municipal middle managers in Norway.",25285826,2014,"Oct","10.1097/JOM.0000000000000223 [doi]","OBJECTIVE: To provide empirical knowledge about the antecedents and outcomes of ","Midje, Hilde H; Nafstad, Ingunn T; Syse, Jonn; Torp, Steffen","From the Occupational Health Service (Ms Midje), Municipality of Baerum, Sandvika; ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Occup Environ Med",NA,"Journal of occupational and environmental medicine","work"
"Workaholism: An overview and current status of the research.",25215209,2014,"Mar","10.1556/JBA.2.2013.017 [doi]","AIMS: This article addresses the stable tendency of excessive and compulsive ","Andreassen, Cecilie Schou","Department of Psychosocial Science, University of Bergen, Bergen, Norway The ","eng","Journal Article; Review","J Behav Addict",NA,"Journal of behavioral addictions","work"
"The prevalence of workaholism: a survey study in a nationally representative sample of Norwegian employees.",25118877,2014,NA,"10.1371/journal.pone.0102446 [doi]; e102446","Workaholism has become an increasingly popular area for empirical study. However, ","Andreassen, Cecilie Schou; Griffiths, Mark D; Hetland, Jorn; Kravina, Luca; Jensen, Fredrik; Pallesen, Stale","Department of Psychosocial Science, University of Bergen, Bergen, Norway; The ; Psychology Division, Nottingham Trent University, Nottingham, United Kingdom.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department FISPPA - Section of Applied Psychology, University of Padova, Padova, ; Department of Psychosocial Science, University of Bergen, Bergen, Norway.; Department of Psychosocial Science, University of Bergen, Bergen, Norway.","eng","Journal Article","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","work"
"Workaholism: are physicians at risk?",25022279,2014,"Sep","10.1093/occmed/kqu081 [doi]","BACKGROUND: Work addiction (WA), often called 'workaholism', is a relatively ","Rezvani, A; Bouju, G; Keriven-Dessomme, B; Moret, L; Grall-Bronnec, M","Department of Psychiatry, Saint Nazaire Hospital, Saint Nazaire, France.; Department of Public Health, Nantes University Hospital, Nantes, France, EA ; Department of Addiction and Psychiatry, Nantes University Hospital, Nantes, ; Department of Public Health, Nantes University Hospital, Nantes, France, ; Department of Public Health, Nantes University Hospital, Nantes, France, EA ","eng","Journal Article","Occup Med (Lond)",NA,"Occupational medicine (Oxford, England)","work"
"Role of behavioral addictions in predicting reactivity in bipolar mood disorder patients.",24971298,2014,"Mar","10.5812/ijhrba.13909 [doi]; e13909","BACKGROUND: Behavioral addictions (BAs) can be understood as disorders ","Abolghasemi, Abbas; Sadeghi, Hasan; Kiamarsi, Azar; Abbasi, Moslem","Department of Psychology, University of Mohaghegh Ardabili, Ardabil, IR Iran.; Young Researchers Club and Elites, Islamic Azad University Branch Science and ; Department of Psychology, Islamic Azad University Branch Science and Research of ; Department of Psychology, Faculty of Literature and Human Sciences, Salman Farsi ","eng","Journal Article","Int J High Risk Behav Addict",NA,"International journal of high risk behaviors & addiction","work"
"Psychometric properties of the Hebrew version of the Dutch Work Addiction Scale (DUWAS-10).",24839730,2014,"May-Jun",NA,"The present study examined the psychometric properties of the Hebrew version of ","Littman-Ovadia, Hadassah; Balducci, Cristian; Ben-Moshe, Tali",NA,"eng","Comparative Study; Journal Article; Validation Study","J Psychol",NA,"The Journal of psychology","work"
"[Remissions in affective disorders: epidemiology, psychopathology, clinical and social prognosis, treatment].",24781220,2014,NA,NA,"OBJECTIVE: Although there is some evidence on heterogeneity of remissions in ","Smulevich, A B; Andriushchenko, A V; Romanov, D V; Zakharova, N V",NA,"rus","English Abstract; Journal Article","Zh Nevrol Psikhiatr Im S S Korsakova",NA,"Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova","work"
"The treatment of workaholism with meditation awareness training: a case study.",24767267,2014,"May-Jun","S1550-8307(14)00032-9 [pii]; 10.1016/j.explore.2014.02.004 [doi]",NA,"Shonin, Edo; Gordon, William Van; Griffiths, Mark D","Psychology Division, Nottingham Trent University, Nottinghamshire, UK; Awake to ; Awake to Wisdom Centre for Meditation, Mindfulness, and Psychological Wellbeing, ; Psychology Division, Nottingham Trent University, Nottinghamshire, UK.","eng","Case Reports; Journal Article","Explore (NY)",NA,"Explore (New York, N.Y.)","work"
"Workaholism vs. work engagement: the two different predictors of future well-being and performance.",24696043,2015,"Feb","10.1007/s12529-014-9410-x [doi]","PURPOSE: This study investigated the distinctiveness of two types of heavy work ","Shimazu, Akihito; Schaufeli, Wilmar B; Kamiyama, Kimika; Kawakami, Norito","Department of Mental Health, The University of Tokyo Graduate School of Medicine, ","eng","Journal Article","Int J Behav Med",NA,"International journal of behavioral medicine","work"
"Behavioral addictions: a novel challenge for psychopharmacology.",24589040,2014,"Dec","10.1017/S1092852913001041 [doi]","Although addictive syndromes have been traditionally related to substance-use ","Marazziti, Donatella; Presta, Silvio; Baroni, Stefano; Silvestri, Stefano; Dell'Osso, Liliana","Dipartimento di Medicina Clinica e Sperimentale,Section of Psychiatry,University ; Dipartimento di Medicina Clinica e Sperimentale,Section of Psychiatry,University ; Dipartimento di Medicina Clinica e Sperimentale,Section of Psychiatry,University ; Dipartimento di Medicina Clinica e Sperimentale,Section of Psychiatry,University ; Dipartimento di Medicina Clinica e Sperimentale,Section of Psychiatry,University ","eng","Journal Article; Review","CNS Spectr",NA,"CNS spectrums","work"
"Psychological detachment from work during off-job time: predictive role of work and non-work factors in Japanese employees.",24492761,2014,NA,NA,"Psychological detachment from work, an off-job experience of ""switching off"" ","Shimazu, Akihito; de Jonge, Jan; Kubota, Kazumi; Kawakami, Norito","Department of Mental Health, The University of Tokyo, Japan.","eng","Journal Article","Ind Health",NA,"Industrial health","work"
"Spanish adaptation of the Creative Potential and Practised Creativity scale (CPPC-17) in the workplace and inside the organization.",24444730,2014,NA,"10.7334/psicothema2013.68 [doi]","BACKGROUND: This study follows the theoretical framework put forward by Hinton on ","Boada-Grau, Joan; Sanchez-Garcia, Jose-Carlos; Prizmic-Kuzmica, Aldo-Javier; Vigil-Colet, Andreu","Universitat Rovira i Virgili.","eng","Journal Article; Validation Study","Psicothema",NA,"Psicothema","work"
"The mediating role of psychophysic strain in the relationship between workaholism, job performance, and sickness absence: a longitudinal study.",24202241,2013,"Nov","10.1097/JOM.0000000000000007 [doi]","OBJECTIVE: To test a theoretical model in which workaholism predicts both ","Falco, Alessandra; Girardi, Damiano; Kravina, Luca; Trifiletti, Elena; Bartolucci, Giovanni Battista; Capozza, Dora; De Carlo, Nicola A","From the FISPPA Section of Applied Psychology (Drs Falco, Girardi, and Kravina, ","eng","Journal Article","J Occup Environ Med",NA,"Journal of occupational and environmental medicine","work"
"Workaholism as a risk factor for depressive mood, disabling back pain, and sickness absence.",24086457,2013,NA,"10.1371/journal.pone.0075140 [doi]; e75140","OBJECTIVES: Although it is understood that work-related factors, including job ","Matsudaira, Ko; Shimazu, Akihito; Fujii, Tomoko; Kubota, Kazumi; Sawada, Takayuki; Kikuchi, Norimasa; Takahashi, Masaya","Clinical Research Center for Occupational Musculoskeletal Disorders, Kanto Rosai ","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","Competing Interests: NK is a founder of CLINICAL STUDY SUPPORT, Inc. TS is an ","PloS one","work"
"The role of general and occupational stress in the relationship between workaholism and work-family/family-work conflicts.",24018995,2013,"Jun","10.2478/s13382-013-0087-1 [doi]","INTRODUCTION: The purpose of this study was to analyze the role of general and ","Hauk, Mateusz; Chodkiewicz, Jan","Department of Occupational and Counseling Psychology, Institute of Psychology, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Occup Med Environ Health",NA,"International journal of occupational medicine and environmental health","work"
"Workaholism, work engagement and work-home outcomes: exploring the mediating role of positive and negative emotions.",23913863,2014,"Oct","10.1002/smi.2511 [doi]","This study examines the mechanisms through which workaholism and work engagement ","Clark, Malissa A; Michel, Jesse S; Stevens, Gregory W; Howell, Julia W; Scruggs, Ross S","Department of Psychology, Auburn University, Auburn, AL, USA.","eng","Journal Article","Stress Health",NA,"Stress and health : journal of the International Society for the Investigation of ","work"
"[Workaholism, another form of addiction].",23888592,2013,"May-Jun",NA,"Workaholism belongs to the behavioural addictions, also called ((without ","Scheen, A J","Universite de Liege, Chef de Service, Service de DiabBtologie, Nutrition et ","fre","English Abstract; Journal Article","Rev Med Liege",NA,"Revue medicale de Liege","work"
"Overearning.",23572281,2013,"Jun","10.1177/0956797612464785 [doi]","High productivity and high earning rates brought about by modern technologies ","Hsee, Christopher K; Zhang, Jiao; Cai, Cindy F; Zhang, Shirley","Booth School of Business, University of Chicago, IL 60637, USA. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Sci",NA,"Psychological science","work"
"Irrational beliefs at work and their implications for workaholism.",23307116,2013,"Sep","10.1007/s10926-012-9416-7 [doi]","INTRODUCTION: This study examined the associations between work-related ","van Wijhe, Corine; Peeters, Maria; Schaufeli, Wilmar","Utrecht University, Utrecht, The Netherlands, corinevanwijhe@gmail.com.","eng","Journal Article","J Occup Rehabil",NA,"Journal of occupational rehabilitation","work"
"Workaholism and sleep quality among Japanese employees: a prospective cohort study.",23242836,2014,"Feb","10.1007/s12529-012-9286-6 [doi]","BACKGROUND: This study focused on workaholism as a personal attitude toward work ","Kubota, Kazumi; Shimazu, Akihito; Kawakami, Norito; Takahashi, Masaya","Department of Mental Health, Graduate School of Medicine, The University of ","eng","Journal Article","Int J Behav Med",NA,"International journal of behavioral medicine","work"
"[Chemical and behavioural addiction of medical students. Comparative study in Lebanese students].",23200612,2012,"Dec","S0013-7006(11)00235-1 [pii]; 10.1016/j.encep.2011.12.010 [doi]","OBJECTIVE: Evaluate chemical and behavioural dependence of medical students, and ","Moaouad, J; Kazour, F; Haddad, R; Rouhayem, J; Chammai, R; Richa, S","Hotel-Dieu de France, Achrafieh, Liban.","fre","English Abstract; Journal Article","Encephale",NA,"L'Encephale","work"
"Review of the application of positive psychology to substance use, addiction, and recovery research.",22985057,2013,"Mar","10.1037/a0029897 [doi]","Advances in positive psychology have grown exponentially over the past decade. ","Krentzman, Amy R","Department of Psychiatry, University of Michigan Addiction Research Center, 4250 ","eng","Journal Article; Research Support, N.I.H., Extramural; Review; Systematic Review","Psychol Addict Behav",NA,"Psychology of addictive behaviors : journal of the Society of Psychologists in ","work"
"Contextualising over-engagement in work: Towards a more global understanding of workaholism as an addiction.",26165458,2012,"Sep","10.1556/JBA.1.2012.002 [doi]","Purpose Despite increasing empirical research into workaholism, no single ","Griffiths, Mark D; Karanika-Murray, Maria",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"Working excessively: theoretical and methodological considerations.",22888716,2012,"Jan-Mar",NA,"OBJECTIVE: Although the term workaholism is widely used, because of the changes ","Molino, Monica; Ghislieri, Chiara; Colombo, Lara","Dipartimento di Psicologia, Universita degli Studi di Torino, Via Verdi 10, 10124 ","eng","Journal Article; Validation Study","G Ital Med Lav Ergon",NA,"Giornale italiano di medicina del lavoro ed ergonomia","work"
"[The relationship between workaholism defined as an addiction and a behavioral tendency and work-family conflict].",22779326,2012,NA,NA,"BACKGROUND: The aim of this research was to analyze the relationship between ","Chodkiewicz, Jan; Hauk, Mateusz","Zaklad Psychologii Zdrowia, Instytut Psychologii Uniwersytetu Lodzkiego, Lodz. ","pol","English Abstract; Journal Article","Med Pr",NA,"Medycyna pracy","work"
"About the dark and bright sides of self-efficacy: workaholism and work engagement.",22774443,2012,"Jul",NA,"Taking the Resources-Experiences-Demands Model (RED Model) by Salanova and ","Del Libano, Mario; Llorens, Susana; Salanoval, Marisa; Schaufeli, Wilmar B","Department of Social Psychology, Universitat Jaume I, Castellon, Spain. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Span J Psychol",NA,"The Spanish journal of psychology","work"
"Do workaholism and work engagement predict employee well-being and performance in opposite directions?",22673364,2012,NA,NA,"This study investigated the distinctiveness between workaholism and work ","Shimazu, Akihito; Schaufeli, Wilmar B; Kubota, Kazumi; Kawakami, Norito","Department of Mental Health, The University of Tokyo, Japan. ","eng","Journal Article","Ind Health",NA,"Industrial health","work"
"Demographic and occupational correlates of workaholism.",22662409,2012,"Apr",NA,"Drawing on a convenience sample of 9,160 Dutch employees, the present study ","Taris, Toon W; Van Beek, Ilona; Schaufeli, Wilmar B","Department of Work and Organizational Psychology, Utrecht University, P.O. Box ","eng","Journal Article","Psychol Rep",NA,"Psychological reports","work"
"Development of a work addiction scale.",22490005,2012,"Jun","10.1111/j.1467-9450.2012.00947.x [doi]","Research into excessive work has gained increasing attention over the last ","Andreassen, Cecilie Schou; Griffiths, Mark D; Hetland, Jorn; Pallesen, Stale","Department of Psychosocial Science, University of Bergen, Bergen, Norway. ","eng","Journal Article","Scand J Psychol",NA,"Scandinavian journal of psychology","work"
"Workaholism and mental health among Polish academic workers.",22429525,2012,NA,NA,"The aim of this study was to examine the relationship between workaholism and ","Bartczak, Monika; Oginska-Bulik, Nina","Department of Psychology, University of Sheffield, UK.","eng","Journal Article","Int J Occup Saf Ergon",NA,"International journal of occupational safety and ergonomics : JOSE","work"
"Workaholism: A Review.",24273685,2012,"Jan","4120 [pii]","In this review, I examine the definition, etiology, measurement, prevention and ","Sussman, Steven","Departments of Preventive Medicine and Psychology, University of Southern ","eng","Journal Article","J Addict Res Ther",NA,"Journal of addiction research & therapy","work"
"Workaholic and work engaged employees: dead ringers or worlds apart?",21787085,2011,"Oct","10.1037/a0024392 [doi]","Building on Deci and Ryan's Self-Determination Theory and Meijman and Mulder's ","van Beek, Ilona; Taris, Toon W; Schaufeli, Wilmar B","Department of Work and Organizational Psychology, Utrecht University, Utrecht, ","eng","Comparative Study; Journal Article","J Occup Health Psychol",NA,"Journal of occupational health psychology","work"
"Workaholism and well-being among Japanese dual-earner couples: a spillover-crossover perspective.",21733607,2011,"Aug","10.1016/j.socscimed.2011.05.049 [doi]","This study among Japanese dual-earner couples examined the impact of workaholism ","Shimazu, Akihito; Demerouti, Evangelia; Bakker, Arnold B; Shimada, Kyoko; Kawakami, Norito","Department of Mental Health, The University of Tokyo, Graduate School of ","eng","Journal Article","Soc Sci Med",NA,"Social science & medicine (1982)","work"
"[THE EMPIRICAL DISTINCTIVENESS OF WORK ENGAGEMENT AND WORKAHOLISM AMONG HOSPITAL NURSES IN JAPAN : THE EFFECT ON SLEEP QUALITY AND JOB PERFORMANCE].",26752805,2011,"Jul-Sep",NA,"OBJECTIVE: The aim of the present study is to demonstrate the distinctiveness of ","Kubota, Kazumi; Shimazu, Akihito; Kawakami, Norito; Takahashi, Masaya; Nakata, Akinori; Schaufeli, Wilmar B","MS, RN, PHN. Department of Mental Health, Graduate School of Medicine, University ; PhD. Department of Mental Health, Graduate School of Medicine, University of ; MD, DMSc. Department of Mental Health, Graduate School of Medicine, University of ; PhD. National Institute of Occupational Safety and Health, Japan.; PhD. National Institute for Occupational Safety and Health, USA.; PhD. Department of Social and Organizational Psychology, Utrecht University.","fre","English Abstract; Journal Article","Cienc Trab",NA,"Ciencia & trabajo : C&T","work"
"[Assessment workaholism as a behavioral tendency: the Polish adaptation of the Mudrack and Naughton questionnaire].",21698872,2011,NA,NA,"INTRODUCTION: There are many approaches to workaholism presented in the ","Dudek, Bohdan; Hauk, Mateusz; Merecz, Dorota","Instytut Psychologii Uniwersytetu Lodzkiego, Lodz. bohdudek@neostrada.pl","pol","Evaluation Study; Journal Article","Med Pr",NA,"Medycyna pracy","work"
"To stop or not to stop, that's the question: about persistence and mood of workaholics and work engaged employees.",21373772,2011,"Dec","10.1007/s12529-011-9143-z [doi]","BACKGROUND: Although workaholics and work engaged employees both work long hours, ","Van Wijhe, Corine I; Peeters, Maria C W; Schaufeli, Wilmar B","Department of Work and Organizational Psychology, Utrecht University, PO 80140, ","eng","Journal Article; Validation Study","Int J Behav Med",NA,"International journal of behavioral medicine","work"
"[Workaholism: between illusion and addiction].",20850599,2010,"Sep","10.1016/j.encep.2009.12.002 [doi]","Workaholism surfaced some years ago as a veritable addiction in the wide sense of ","Elowe, J","Clinique Psychiatrique, Pole de Psychiatrie et de Sante Mentale, Psychiatrie I, ","fre","English Abstract; Journal Article; Review","Encephale",NA,"L'Encephale","work"
"Association between workaholism and sleep problems among hospital nurses.",20616459,2010,NA,NA,"The present study examined the association between workaholism, the tendency to ","Kubota, Kazumi; Shimazu, Akihito; Kawakami, Norito; Takahashi, Masaya; Nakata, Akinori; Schaufeli, Wilmar B","Department of Mental Health, Graduate School of Medicine, The University of ","eng","Journal Article","Ind Health",NA,"Industrial health","work"
"Behavioural addictions in adolescents and young adults: results from a prevalence study.",20559694,2011,"Jun","10.1007/s10899-010-9206-0 [doi]","Our study aims to assess the prevalence of behavioural addictions in an ","Villella, Corrado; Martinotti, Giovanni; Di Nicola, Marco; Cassano, Maria; La Torre, Giuseppe; Gliubizzi, Maria Daniela; Messeri, Immacolata; Petruccelli, Filippo; Bria, Pietro; Janiri, Luigi; Conte, Gianluigi","Institute of Psychiatry and Psychology, Universita Cattolica del Sacro Cuore, ","eng","Journal Article","J Gambl Stud",NA,"Journal of gambling studies","work"
"[Work: a potential addiction].",20344916,2010,"Feb",NA,"Although the term workaholism is widely used, there is very little consensus ","Karila, L; Liot, K; Reynaud, M","Universite Paris-Sud, 94276 Le Kremlin Bicetre, France. ","fre","English Abstract; Journal Article","Rev Med Liege",NA,"Revue medicale de Liege","work"
"Psychometric properties of the Chinese version of the workaholism battery.",20307021,2010,"Mar-Apr","10.1080/00223980903472219 [doi]","The authors designed the current study to examine the psychometric properties of ","Huang, Jui-Chieh; Hu, Changya; Wu, Tzong-Chen","National Taipei College of Business.","eng","Comparative Study; Journal Article","J Psychol",NA,"The Journal of psychology","work"
"How does workaholism affect worker health and performance? The mediating role of coping.",20169433,2010,"Jun","10.1007/s12529-010-9077-x [doi]","BACKGROUND: The underlying mechanisms connecting workaholism on the one hand and ","Shimazu, Akihito; Schaufeli, Wilmar B; Taris, Toon W","Department of Mental Health, Graduate School of Medicine, The University of ","eng","Journal Article","Int J Behav Med",NA,"International journal of behavioral medicine","work"
"Workaholism and work-life imbalance: does cultural origin influence the relationship?",22043851,2010,"Feb","10.1080/00207590902913442 [doi]","In recent years, workaholism has become prevalent throughout organizations and ","Aziz, Shahnaz; Adkins, Carrie T; Walker, Alan G; Wuensch, Karl L","East Carolina University, Greenville, NC, USA. azizs@ecu.edu","eng","Journal Article","Int J Psychol",NA,"International journal of psychology : Journal international de psychologie","work"
"Validity of a brief workaholism scale.",20100441,2010,"Feb",NA,"The current study contributes to our understanding of workaholism as a negative ","Del Libano, Mario; Llorens, Susana; Salanova, Marisa; Schaufeli, Wilmar","Universitat Jaume I, Spain. libano@psi.uji.es","eng","Journal Article; Research Support, Non-U.S. Gov't","Psicothema",NA,"Psicothema","work"
