"Title","PMID"
"Brief Report: Increased Addictive Internet and Substance Use Behavior During the COVID-19 Pandemic in China.","32500608"
"Influence of smartphone addiction and poor sleep quality on attention-deficit hyperactivity disorder symptoms in university students: a cross-sectional study.","32240033"
"Gaming- a bane or a boon-a systematic review.","30939393"
"The impact of a health education intervention on health behaviors and mental health among Chinese college students.","30849021"
"Alterations in the connection topology of brain structural networks in Internet gaming addiction.","30310094"
"Is Internet overuse associated with impaired empathic ability in Korean college students?","30278539"
"Neural connectivity in Internet gaming disorder and alcohol use disorder: A resting-state EEG coherence study.","28465521"
"Addictive behaviors and personality traits in adolescents.","26268304"
"Self-Control and Problematic Internet Use in College Students: The Chain Mediating Effect of Rejection Sensitivity and Loneliness.","35241939"
"Problematic Internet Use among University Students and Its Relationship with Social Skills.","34679366"
"Dispositional and online-specific Fear of Missing Out are associated with the development of IUD symptoms in different internet applications.","34534104"
"A cross-national validation of the Internet Severity and Activities Addiction Questionnaire (ISAAQ).","36801816"
"Measuring Immersion, Involvement, and Attention Focusing Tendencies in the Mediated Environment: The Applicability of the Immersive Tendencies Questionnaire.","35911018"
"Editorial Perspective: Missing the forest for the trees - how the focus on digital addiction and gaming diverted attention away from wider online risks.","34448531"
"Problematic internet use and subjective sleep quality among college students in China: Results from a pilot study.","32407209"
"Living ""in the zone"": hyperfocus in adult ADHD.","30267329"
"Treatment of Internet gaming disorder: An international systematic review and CONSORT evaluation.","28458097"
"Psychometric properties of the 7-item game addiction scale among french and German speaking adults.","27160387"
"Withdrawal symptoms in internet gaming disorder: A systematic review.","26704173"
"Behavioural addiction-A rising tide?","26585600"
"Implicit associations in cybersex addiction: Adaption of an Implicit Association Test with pornographic pictures.","26026385"
"A formal anthropological view of motivation models of problematic MMO play: achievement, social, and immersion factors in the context of culture.","23690445"
"Computer playfulness, Internet dependency and their relationships with online activity types and student academic performance.","26165309"
"Unveiling the relationships between cyberchondria and psychopathological symptoms.","34509786"
"Suicidal Behavior and Problematic Internet Use in College Students.","36695853"
"Differential neurophysiological correlates of information processing in Internet gaming disorder and alcohol use disorder measured by event-related potentials.","28831146"
"Validation of the Bangla Mindful Attention Awareness Scale.","27931889"
"Can Decision Making Research Provide a Better Understanding of Chemical and Behavioral Addictions?","26373849"
"Determinants of phubbing, which is the sum of many virtual addictions: a structural equation model.","26014669"
"Getting stuck with pornography? Overuse or neglect of cybersex cues in a multitasking situation is related to symptoms of cybersex addiction.","25786495"
"[Pandora's digital box: mental disorders in cyberspace].","22136939"
"Development of a new curriculum in a positive youth development program: the project P.A.T.H.S. in Hong Kong.","22125468"
"Treatment of computer addicts with complex co-morbid psychiatric disorders.","19178219"
"Case Report: ""ADHD Trainer"": the mobile application that enhances cognitive skills in ADHD patients.","26962432"
"Co-occurrence of Adult ADHD Symptoms and Problematic Internet Use and Its Links With Impulsivity, Emotion Regulation, Anxiety, and Depression.","35492700"
"Developing Personas of Gamers with Problematic Gaming Behavior among College Students Based on Qualitative Data of Gaming Motives and Push-Pull-Mooring.","36613121"
"Family Factors Associated with Problematic Use of the Internet in Children: A Scoping Review.","35949634"
"The validation and reliability of a Japanese version of the Problematic Online Gaming Questionnaire (POGQ-J).","34801075"
"Association between social media use (Twitter, Instagram, Facebook) and depressive symptoms: Are Twitter users at higher risk?","30497315"
"Relationships between Behavioural Addictions and Psychiatric Disorders: What Is Known and What Is Yet to Be Learned?","28439243"
"Treatment and risk factors of Internet use disorders.","27987253"
"Problematic smartphone use: A conceptual overview and systematic review of relations with anxiety and depression psychopathology.","27736736"
"Transcranial direct current stimulation (tDCS) in behavioral and food addiction: a systematic review of efficacy, technical, and methodological issues.","26500478"
"An overview of problematic internet use.","24126206"
"Gray matter and white matter abnormalities in online game addiction.","23480966"
"Volitional disorders: a proposal for DSM-V.","18609413"
"Prevalence and risk factors for problematic Internet use among rural adolescents in Korea.","29356370"
"Factors associated with test anxiety among adolescents in Shenzhen, China.","36427651"
"Gender differences in psychiatric comorbidity and personality characteristics among adults seeking treatment for problematic internet use.","36387002"
"Applying ICD-11 criteria of Gaming Disorder to identify problematic video streaming in adolescents: Conceptualization of a new clinical phenomenon.","35895473"
"Decision Making and Risk Propensity in Individuals with Tendencies towards Specific Internet-Use Disorders.","35203964"
"Validation of the Greek Version of Social Media Disorder Scale.","34973015"
"Change of Internet Use and Bedtime among Junior High School Students after Long-Term School Closure Due to the Coronavirus Disease 2019 Pandemic.","34200136"
"The relationship between loneliness, depression, internet and social media addiction among young Polish women.","33660809"
"[CHILD SECURITY ON THE INTERNET AS A MEDICAL LAW PROBLEM].","32841198"
"The connection and background mechanisms of social fears and problematic social networking site use: A structural equation modeling analysis.","32736268"
"Perceived school climate and problematic internet use among adolescents: Mediating roles of school belonging and depressive symptoms.","32634681"
"Problematic Internet Use, Psychopathology, Defense Mechanisms, and Coping Strategies: a Cross-Sectional Study from the United Arab Emirates.","32103389"
"Personality and Cognition in Gamers: Avoidance Expectancies Mediate the Relationship Between Maladaptive Personality Traits and Symptoms of Internet-Gaming Disorder.","30042702"
"Neuroticism Magnifies the Detrimental Association between Social Media Addiction Symptoms and Wellbeing in Women, but Not in Men: a three-Way Moderation Model.","29396749"
"Neurocognitive and clinical correlates of gambling behavior based on mode of gambling.","27901515"
"Effects of a manualized short-term treatment of internet and computer game addiction (STICA): study protocol for a randomized controlled trial.","22540330"
"Generalised filtering and stochastic DCM for fMRI.","21310247"
"[Aggression and related factors in elementary school students].","21157166"
"Compulsive Internet use: the role of online gaming and other internet applications.","20547292"
"Development and validation of an instrument for the assessment of internet use in the Indian context.","37274565"
"Need for Distinctiveness Leads to Pathological Internet Use? The Perspective of Cognitive Behavioral Model.","36674362"
"Impact of Mobile Game Addiction Tendency on Chinese University Students: A Hierarchical Linear Modeling Study.","35859844"
"Smartphones addiction associated with academic achievement among dental students: A cross-sectional study.","34196981"
"Work-Family Conflict on Children's Internet Addiction: Role of Parenting Styles in Korean Working Mother.","34072195"
"Examination of the Psychometric Characteristics of the Italian Version of the Game Addiction Scale for Adolescents.","30940015"
"Diffusion-weighted MRI measures suggest increased white-matter integrity in Internet gaming disorder: Evidence from the comparison with recreational Internet game users.","29421348"
"Exploring Individual Differences in Online Addictions: the Role of Identity and Attachment.","28798553"
"Internet-Communication Disorder: It's a Matter of Social Aspects, Coping, and Internet-Use Expectancies.","27891107"
"The relationship of DSM-IV pathological gambling to compulsive buying and other possible spectrum disorders: results from the Iowa PG family study.","25660732"
"The cognitive psychology of Internet gaming disorder.","24786896"
"[Can we draw an identikit of cannabis smokers who may be at higher risk of developing a psychosis?].","24770572"
"Evaluation of the diagnostic criteria of Internet gaming disorder in the DSM-5 among young adults in Taiwan.","24581573"
"Psycho-informatics: Big Data shaping modern psychometrics.","24529915"
"Self-concept deficits in massively multiplayer online role-playing games addiction.","23428827"
"The Effectiveness of Game Coding Education on Problematic Internet Gaming.","37357669"
"Prevalence and Risk Factors of Internet Gaming Disorder Under the COVID-19 Pandemic Among University Students in Macao.","36865753"
"How Do Adolescents Use Social Networks and What Are Their Potential Dangers? A Qualitative Study of Gender Differences.","35565086"
"The Impact of Online Learning among Adolescents during the COVID-19 Pandemic: A Qualitative Study of Mothers' Perspectives.","36524150"
"Comparison of Online Sexual Activity Among Iranian Individuals With and Without Substance Use Disorder: A Case-Control Study.","35935427"
"FOXN3 and GDNF Polymorphisms as Common Genetic Factors of Substance Use and Addictive Behaviors.","35629112"
"Discriminant Function Analysis of Sleep Quality and its Determinants among General Adult Population of Ahmedabad City, Gujarat.","34759480"
"Psychometric properties of the compulsive internet use scale among adolescents in India, Philippines and Turkey.","34041355"
"Problematic internet use: The effect of comorbid psychopathology on treatment outcomes.","33639406"
"Smartphone and social media addiction: Exploring the perceptions and experiences of Canadian teenagers.","33599400"
"The correlation between family relationships and brain activity within the reward circuit in adolescents with Internet gaming disorder.","32561779"
"Impact of problematic internet use on the self-esteem of adolescents in the selected school, Kerala, India.","32513461"
"An Empirical Exploration of Longitudinal Predictors for Problematic Internet Use and Problematic Gaming Behavior.","32237970"
"A Systematic Meta-Review of Impulsivity and Compulsivity in Addictive Behaviors.","30927147"
"The Use of Social Media by Dental Students for Communication and Learning: Two Viewpoints: Viewpoint 1: Social Media Use Can Benefit Dental Students' Communication and Learning and Viewpoint 2: Potential Problems with Social Media Outweigh Their Benefits for Dental Education.","30910932"
"Problematic Online Betting Among Turkish Adolescents.","30032351"
"Integrating psychological and neurobiological considerations regarding the development and maintenance of specific Internet-use disorders: An Interaction of Person-Affect-Cognition-Execution (I-PACE) model.","27590829"
"Maybe you should blame your parents: Parental attachment, gender, and problematic Internet use.","27554503"
"Problematic Internet use is associated with substance use in young adolescents.","25662370"
"Exploring the relationship between cyberbullying and unnatural child death: an ecological study of twenty-four European countries.","25079144"
"Psychometric validation of a German version of the compulsive Internet use scale.","23988182"
"A study on the sleep quality of incoming university students.","22342120"
"[Internet use and pathological internet engagement in a sample of college students].","21971197"
"Psychological predictors of problematic involvement in massively multiplayer online role-playing games: illustration in a sample of male cybercafé players.","21372629"
"[Parental factors in internet and computer game addiction in adolescence: An overview].","34238056"
"The Clinical Consistency and Utility of ICD-11 Diagnostic Guidelines for Gaming Disorder: A Field Study Among the Chinese Population.","35002801"
"Internet Use Disorders: Subjective Importance of Online Friends in the Context of Real-Life Social Support and Comorbid Mental Disorders.","37231957"
"Relation between internet gaming addiction and comorbid psychiatric disorders and emotion avoidance among adolescents: A cross-sectional study.","35523030"
"Nomogram predicting bullying victimization in adolescents.","35176341"
"Problematic Use of the Internet in Subjects With Bipolar Disorder: Relationship With Posttraumatic Stress Symptoms.","33981258"
"The Relationship between Mother's Smartphone Addiction and Children's Smartphone Usage.","33517617"
"Problematic Internet Use in Turkish High School Students: Prevalence and Related Factors.","33402236"
"Problematic Social-Networks-Use in German Children and Adolescents-The Interaction of Need to Belong, Online Self-Regulative Competences, and Age.","32272612"
"A Comparison of Risk and Protective Factors for Excessive Internet Game Play between Koreans in Korea and Immigrant Koreans in the United States.","31197982"
"Extent and pattern of problematic internet use among school students from Delhi: Findings from the cyber awareness programme.","29631149"
"The Relationship between Impulsivity and Internet Gaming Disorder in Young Adults: Mediating Effects of Interpersonal Relationships and Depression.","29509708"
"Autonomic stress reactivity and craving in individuals with problematic Internet use.","29338020"
"Problematic Internet use, well-being, self-esteem and self-control: Data from a high-school survey in China.","27249805"
"Validity and reliability assessment of the Brazilian version of the game addiction scale (GAS).","27095330"
"Problematic internet use and problematic online gaming are not the same: findings from a large nationally representative adolescent sample.","25415659"
"Abnormal gray matter and white matter volume in 'Internet gaming addicts'.","25260201"
"Computer/gaming station use in youth: Correlations among use, addiction and functional impairment.","24082802"
"Problematic Internet Use in high school students in Guangdong Province, China.","21573073"
"[Analysis of behavior related to use of the Internet, mobile telephones, compulsive shopping and gambling among university students].","21152848"
"[Internet and videogame addiction: a review].","18592108"
"Association of problematic internet use with depression, impulsivity, anger, aggression, and social anxiety: Results of a national study among Lebanese adolescents.","34938966"
"Cross-cultural validation of the Social Media Disorder scale.","31695527"
"An analysis of integrated health care for Internet Use Disorders in adolescents and adults.","29171280"
"Chinese young people's perceptions and preferences with regard to various edible urban plants.","37056212"
"Response inhibition in problematic social network sites use: an ERP study.","33674995"
"Altered effective connectivity from the pregenual anterior cingulate cortex to the laterobasal amygdala mediates the relationship between internet gaming disorder and loneliness.","32684185"
"Relationship between problematic gaming and age at the onset of habitual gaming.","32379947"
"From Digital Mental Health Interventions to Digital ""Addiction"": Where the Two Fields Converge.","32038336"
"Altered Plasma Levels of Glial Cell Line-Derived Neurotrophic Factor in Patients with Internet Gaming Disorder: A Case-Control, Pilot Study.","31247707"
"Addictions without Drugs: Contemporary Addictions or Way of Life?","30235175"
"Factors Statistically Predicting At-Risk/Problematic Internet Use in a Sample of Young Adolescent Boys and Girls in South Korea.","30131728"
"Association between Internet Gaming Disorder or Pathological Video-Game Use and Comorbid Psychopathology: A Comprehensive Review.","29614059"
"Prevalence, correlates, psychiatric comorbidities, and suicidality in a community population with problematic Internet use.","27500456"
"The impact of digital media on health: children's perspectives.","25601331"
"Neural responses to various rewards and feedback in the brains of adolescent Internet addicts detected by functional magnetic resonance imaging.","24920379"
"[Association of peer victimization, coping, and pathological internet use among adolescents].","24571814"
"Altered brain activation during response inhibition and error processing in subjects with Internet gaming disorder: a functional magnetic imaging study.","24469099"
"Stuck on screens: patterns of computer and gaming station use in youth seen in a psychiatric clinic.","21541096"
"Bupropion in the treatment of problematic online game play in patients with major depressive disorder.","21447539"
"SCL-90-R and 16PF profiles of senior high school students with excessive internet use.","16086538"
"The Big Five Personality Domains and Their Facets: Empirical Relations to Problematic Use of Video Games, Social Media and Alcohol.","37366696"
"Investigating problematic uses of Facebook and other Internet activities among university students in Bangladesh during the COVID-19 pandemic.","36693878"
"Problematic Internet Use Among School-Going Adolescents in India: A Systematic Review and Meta-Analysis.","36438522"
"Health Problems of Students during Distance Learning in Central and Eastern Europe: A Cross-Sectional Study of Poland and Ukraine.","36011708"
"Internet Addiction and Polish Women's Sexual Functioning: The Role of Social Media, Online Pornography, and Game Use during the COVID-19 Pandemic-Online Surveys Based on FSFI and BSMAS Questionnaires.","35805852"
"Digital Hazards for Feeding and Eating: What We Know and What We Don't.","34264408"
"Technological addictions in attention deficit hyperactivity disorder: Are they associated with emotional intelligence?","33896972"
"Measurement of the problematic usage of the Internet unidimensional quasitrait continuum with item response theory.","33829845"
"The Role of Peer Support in the Growth Trajectory of Pathological Internet Use Among Youth: A Protective Factor.","33372848"
"Validation and evaluation of the psychometric properties of bangla nine-item Internet Disorder Scale-Short Form.","32762512"
"The Development of a Screening Tool for Chinese Disordered Gamers: The Chinese Internet Gaming Disorder Checklist (C-IGDC).","32422914"
"Profiles of Problematic Internet Use and Its Impact on Adolescents' Health-Related Quality of Life.","31614899"
"Urban and rural pattern of Internet use among youth and its association with mood state.","31548940"
"Screening for Problematic Internet Use May Help Identify Impulse Control Disorders in Parkinson's Disease.","30863462"
"Instagram addiction and the Big Five of personality: The mediating role of self-liking.","29461086"
"Sensory Metrics of Neuromechanical Trust.","28599118"
"Role of Stressful Life Events, Avoidant Coping Styles, and Neuroticism in Online Game Addiction among College Students: A Moderated Mediation Model.","27920734"
"Facebook Role Play Addiction - A Comorbidity with Multiple Compulsive-Impulsive Spectrum Disorders.","27156380"
"Psychopathological factors associated with problematic alcohol and problematic Internet use in a sample of adolescents in Germany.","27138817"
"Ventral striatum activity when watching preferred pornographic pictures is correlated with symptoms of Internet pornography addiction.","26803060"
"Problematic Internet Use in University Students: associated factors and differences of gender.","26706809"
"Problematic internet use is associated with structural alterations in the brain reward system in females.","26399236"
"Decision-making for risky gains and losses among college students with Internet gaming disorder.","25615595"
"Development and validation of the Smartphone Addiction Inventory (SPAI).","24896252"
"Introduction to behavioral addictions.","20560821"
"Analyzing the Caregivers' behavioral patterns in managing their young Children's smartphone use in South Korea.","37209621"
"The Potential of Digital Phenotyping and Mobile Sensing for Psycho-Diagnostics of Internet Use Disorders.","34258147"
"Suicidality Prevalence in a Pediatric Psychiatric Clinic: Relation to Social and Environmental Risk Factors.","36980115"
"Explaining the problems faced by Iranian housewives during the COVID-19 quarantine period, and their adaption strategies: A qualitative study.","34842000"
"[Reliability and validity of the WeChat addiction scale in college students].","34311827"
"Substance Use Disorder Status Moderates the Association between Personality Traits and Problematic Mobile Phone/Internet Use.","33652883"
"Excessive and Problematic Internet Use During the Coronavirus Disease 2019 School Closure: Comparison Between Japanese Youth With and Without Autism Spectrum Disorder.","33392143"
"A Systematic Review of Literature on User Behavior in Video Game Live Streaming.","32403265"
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","31800517"
"Problematic Internet Use as a Predictor of Eating Disorders in Students: A Systematic Review and Meta-Analysis Study.","31505749"
"Cognitive mechanism of intimate interpersonal relationships and loneliness in internet-addicts: An ERP study.","31463357"
"Problematic internet use: an exploration of associations between cognition and COMT rs4818, rs4680 haplotypes.","31159911"
"Problematic Gaming and Internet Use but Not Gambling May Be Overrepresented in Sexual Minorities - A Pilot Population Web Survey Study.","30483191"
"Relationship between Problematic Internet Use and Post-Traumatic Stress Disorder Symptoms among Students Following the Sewol Ferry Disaster in South Korea.","29209393"
"Acceptability of internet interventions for youth mental health in Vietnam.","28596890"
"Development and Testing of a 3-Item Screening Tool for Problematic Internet Use.","27395768"
"[From the editor].","26093586"
"The association between psychological well-being and problematic use of Internet communicative services among young people.","25975575"
"The alteration of gray matter volume and cognitive control in adolescents with internet gaming disorder.","25852507"
"What keeps female problematic Internet users busy online?","25743116"
"Heritability of compulsive Internet use in adolescents.","25582809"
"Cybersex addiction in heterosexual female users of internet pornography can be explained by gratification hypothesis.","25080011"
"Considering gender differences in the study and treatment of internet gaming disorder.","35793576"
"Internet gaming disorder and comorbidities among campus-dwelling U.S. university students.","34129998"
"[Differences between adolescents with pathological Internet use in inpatient and outpatient treatment].","27557555"
"[Internet dependency as a symptom of depressive mood disorders].","17786892"
"Problematic internet use and psychiatric co-morbidity in a population of Japanese adult psychiatric patients.","29343228"
"Prevalence of problematic internet use disorder and associated risk factors and complications among Iranian university students: a national survey.","31508341"
"Online Sexual Activity among Iranian Clients with Borderline Personality Disorder and Its Correlation with Severity of Symptoms.","36817818"
"Examining the Associations between COVID-19-Related Psychological Distress, Social Media Addiction, COVID-19-Related Burnout, and Depression among School Principals and Teachers through Structural Equation Modeling.","35206140"
"Korean validation of the Motives for Online Gaming Questionnaire: Focusing on its factor structure and incremental validity.","34161877"
"Croatian validation of the Compulsive Internet Use Scale.","33901813"
"Problematic usage of the internet and eating disorder and related psychopathology: A multifaceted, systematic review and meta-analysis.","33713700"
"Empirical Relationships between Problematic Alcohol Use and a Problematic Use of Video Games, Social Media and the Internet and Their Associations to Mental Health in Adolescence.","32825700"
"Altered core networks of brain connectivity and personality traits in internet gaming disorder.","32592635"
"Problematic Internet Use, Mental Health, and Sleep Quality among Medical Students: A Path-Analytic Model.","32346253"
"The relationship between dysfunctional metacognitive beliefs and problematic social networking sites use.","32145032"
"Korean Validation of the Internet Gaming Disorder-20 Test.","30848666"
"Time distortion when users at-risk for social media addiction engage in non-social media tasks.","29220826"
"Patients with non-substance-related disorders report a similar profile of childhood trauma experiences compared to heroin-dependent patients.","28240800"
"Risky online behaviors among adolescents: Longitudinal relations among problematic Internet use, cyberbullying perpetration, and meeting strangers online.","28092196"
"Gaming behavior and addiction among Hong Kong adolescents.","27630813"
"Cyberbullying among male adolescents with attention-deficit/hyperactivity disorder: prevalence, correlates, and association with poor mental health status.","25241113"
"The association between internet addiction and psychiatric co-morbidity: a meta-analysis.","24947851"
"Determinants of problematic internet use among el-minia high school students, egypt.","24498499"
"Cortical thickness abnormalities in late adolescence with online gaming addiction.","23326379"
"Enhanced Pavlovian-to-instrumental transfer in internet gaming disorder.","37267086"
"Problematic Internet Use: A longitudinal study evaluating prevalence and predictors.","34308328"
"Cue-reactivity to distal cues in individuals at risk for gaming disorder.","37437451"
"A Study on the Analysis of and Educational Solution for Digital Sex Crimes in Korea.","36767816"
"The Development and Psychometric Characteristics of the ""Virtual Identity of Social Media Users"" Test.","36761711"
"There Are Predictors of Eating Disorders among Internet Use Characteristics-A Cross-Sectional Study on the Relationship between Problematic Internet Use and Eating Disorders.","34639567"
"Prevalence and Factors Associated with Problematic Internet Use in a Population of Spanish University Students.","34300071"
"The Association between Symptoms of Nomophobia, Insomnia and Food Addiction among Young Adults: Findings of an Exploratory Cross-Sectional Survey.","33467561"
"Hikikomori: psychopathology and differential diagnosis of a condition with epidemic diffusion.","32985914"
"How have excessive electronics devices and Internet uses been concerned? Implications for global research agenda from a bibliometric analysis.","32644936"
"Predictors of Spontaneous Remission of Problematic Internet Use in Adolescence: A One-Year Follow-Up Study.","31936677"
"Factor structure of the Cybersex Motives Questionnaire.","30156118"
"Development of an effective virtual environment in eliciting craving in adolescents and young adults with internet gaming disorder.","29672530"
"Online-specific fear of missing out and Internet-use expectancies contribute to symptoms of Internet-communication disorder.","29450225"
"Pathological Internet use among adolescents: Comparing gamers and non-gamers.","25959265"
"Deficits in behavioural inhibition in substance abuse and addiction: a meta-analysis.","25195081"
"The Media and Technology Usage and Attitudes Scale: An empirical investigation.","25722534"
"Cybersex addiction: Experienced sexual arousal when watching pornography and not real-life sexual contacts makes the difference.","26165929"
"[A voxel-based morphometric analysis of brain gray matter in online game addicts].","23328472"
"Increased regional homogeneity in internet addiction disorder: a resting state functional magnetic resonance imaging study.","20819576"
"[Addiction to new technologies and to online social networking in young people: A new challenge].","20549142"
"The Relationships between Online Game Player Biogenetic Traits, Playing Time, and the Genre of the Game Being Played.","20396428"
"Structural Equation Modeling (SEM): Gaming Disorder Leading Untreated Attention-Deficit/Hyperactivity Disorder to Disruptive Mood Dysregulation.","35682233"
"Structural and Functional Neural Correlates in Individuals with Excessive Smartphone Use: A Systematic Review and Meta-Analysis.","36498362"
"Unpacking the relation between children's use of digital technologies and children's well-being: A scoping review.","36138339"
"Prevalence and Associated Factors of Depression in Medical Students in a Northern Thailand University: A Cross-Sectional Study.","35326966"
"The reliability and validity of a screening scale for online gaming disorder among Chinese adolescents and young adults.","35012502"
"How sleep disturbances affect internet gaming disorder: The mediating effect of hippocampal functional connectivity.","34952121"
"The Emerging Phenomenon of Nomophobia in Young Adults: A Systematic Review Study.","34703533"
"Emerging Health and Education Issues Related to Internet Technologies and Addictive Problems.","33406806"
"Problematic Internet Use and Perceived Quality of Life: Findings from a Cross-Sectional Study Investigating Work-Time and Leisure-Time Internet Use.","32517203"
"Нealth in the civic students’ value system: empirical analysis.","31982020"
"Survey of the effects of internet usage on the happiness of Japanese university students.","31604455"
"Problematic Use of Mobile Phones in Australia…Is It Getting Worse?","30914975"
"Sex difference in the effect of Internet gaming disorder on the brain functions: Evidence from resting-state fMRI.","30593873"
"Cross-national aspects of cyberbullying victimization among 14-17-year-old adolescents across seven European countries.","29986687"
"The relationships between problematic internet use, alexithymia levels and attachment characteristics in a sample of adolescents in a high school, Turkey.","29067840"
"Prevalence and correlates of comorbid depression in a nonclinical online sample with DSM-5 internet gaming disorder.","28938229"
"Time Is Money: The Decision Making of Smartphone High Users in Gain and Loss Intertemporal Choice.","28344568"
"The effects of a virtual reality treatment program for online gaming addiction.","26860055"
"Association Between Internet Use and Sleep Problems in Adolescents.","28360611"
"Home visitation program for detecting, evaluating and treating socially withdrawn youth in Korea.","23683149"
"Decision-making and prepotent response inhibition functions in excessive internet users.","19238122"
"Imbalanced sensitivities to primary and secondary rewards in internet gaming disorder.","34727087"
"Problematic Internet use and daily difficulties among adolescents with school refusal behaviors: An observational cross-sectional analytical study.","35363214"
"Assessment of online compulsive buying: Psychometric properties of the Italian compulsive online shopping scale (COSS).","35149277"
"Problematic Internet use among residential college students during the COVID-19 lockdown: A social network analysis approach.","34019485"
"Psychometric Properties of the Nine-Item Korean Internet Gaming Disorder Scale: Short Form.","32960098"
"[Media-associated disorders in childhood and adolescence: Evidence paper of the joint addiction commision of the German societies and professional associations of child and adolescent psychiatry and psychotherapy].","32614281"
"Association of excessive smartphone use with psychological well-being among university students in Chiang Mai, Thailand.","30615675"
"A robust alternative estimator for small to moderate sample SEM: Bias-corrected factor score path analysis.","30501990"
"Overlapping dimensional phenotypes of impulsivity and compulsivity explain co-occurrence of addictive and related behaviors.","30458896"
"Behavioral addictions in bipolar disorders: A systematic review.","30420190"
"Ethical Considerations for Mental Health Clinicians Working with Adolescents in the Digital Age.","30317406"
"Maternal Depression and Children's Screen Overuse.","30127707"
"Internet gaming disorder in early adolescence: Associations with parental and adolescent mental health.","28365463"
"Associations of body weight perception and weight control behaviors with problematic internet use among Korean adolescents.","28222311"
"Pathological Internet Use and Risk-Behaviors among European Adolescents.","27005644"
"Frontostriatal circuits, resting state functional connectivity and cognitive control in internet gaming disorder.","26769234"
"The somatic marker theory in the context of addiction: contributions to understanding development and maintenance.","26185474"
"An international consensus for assessing internet gaming disorder using the new DSM-5 approach.","24456155"
"Social network site addiction - an overview.","24001298"
"Association between internet gambling and problematic internet use among adolescents.","20953681"
"Prevalence of problematic Internet use and problematic gaming in Spanish adolescents.","37352749"
"Problematic Gaming in Youth and Its Association with Different Dimensions of Quality of Life.","34110245"
"Association between Problematic Internet Use and Sleep Disturbance among Adolescents: The Role of the Child's Sex.","30487425"
"A Study on Psychosomatic Problems Related to the Problematic Internet Use among Adolescents at Selected Schools of Aspur Block, Dungarpur, Rajasthan.","35383777"
"The efficacy of a training program for social skills in reducing addictive Internet behaviors among Palestinian university students.","34175995"
"Decision-making, cognitive functions, impulsivity, and media multitasking expectancies in high versus low media multitaskers.","34047893"
"Internet, video game and mobile phone addiction in children and adolescents diagnosed with ADHD: A case-control study.","33338245"
"An investigation into the frequency of addiction to video games in children with attention-deficit hyperactivity disorder.","32318401"
"Aggression and Harm-Avoidant Trait Impede Recovery From Internet Gaming Disorder.","29997529"
"A longitudinal study on psychosocial causes and consequences of Internet gaming disorder in adolescence.","29622057"
"Differences in Resting-state Quantitative Electroencephalography Patterns in Attention Deficit/Hyperactivity Disorder with or without Comorbid Symptoms.","28449561"
"Positive Outcome Expectancy Mediates the Relationship Between Peer Influence and Internet Gaming Addiction Among Adolescents in Taiwan.","26716791"
"Associations between problematic internet use and adolescents' physical and psychological symptoms: possible role of sleep quality.","25026104"
"Psychiatric features of individuals with problematic internet use.","10708842"
"Dark Personality Traits and Online Behaviors: Portuguese Versions of Cyberstalking, Online Harassment, Flaming and Trolling Scales.","37372723"
"Smartphone Use, Digital Addiction and Physical and Mental Health in Community-dwelling Older Adults: a Population-based Survey.","35716194"
"The Association of Short-Video Problematic Use, Learning Engagement, and Perceived Learning Ineffectiveness among Chinese Vocational Students.","36673529"
"Correlates of problematic internet use among undergraduate medical students of Delhi.","34654407"
"Compulsive Health-Related Internet Use and Cyberchondria.","33120393"
"Relationship between problematic Internet use and age at initial weekly Internet use.","32359236"
"Binge-Watching Behaviour: The Role of Impulsivity and Depressive Symptoms.","32074611"
"Prevalence and pattern of problematic internet use among engineering students from different colleges in India.","31896863"
"Scales to assess impulsive and compulsive behaviors in Parkinson's disease: Critique and recommendations.","31136681"
"Accordance of Adolescent and Parental Ratings of Internet Gaming Disorder and Their Associations with Psychosocial Aspects.","30801222"
"A clinical evaluation of the DSM-5 criteria for Internet Gaming Disorder and a pilot study on their applicability to further Internet-related disorders.","30663331"
"Lifestyle Interventions and Prevention of Suicide.","30459660"
"Altered Autonomic Functions and Distressed Personality Traits in Male Adolescents with Internet Gaming Addiction.","27831751"
"Characteristics of tinnitus in adolescents and association with psychoemotional factors.","27774600"
"Internet Gaming Disorder Among Slovenian Primary Schoolchildren: Findings From a Nationally Representative Sample of Adolescents.","27363464"
"Addiction research centres and the nurturing of creativity: the Kurihama medical and addiction centre-a profile.","24033461"
"Risk factors of hikikomori among office workers during the COVID-19 pandemic: A prospective online survey.","35919757"
"The effects of parental control and warmth on problematic internet use in adolescents: A prospective cohort study.","32976113"
"A systematic review and meta-analysis of risky decision-making in specific domains of problematic use of the internet: Evidence across different decision-making tasks.","37277009"
"Proton magnetic resonance spectroscopy (MRS) in individuals with internet gaming.","36620656"
"When Does a Lot Become Too Much? A Q Methodological Investigation of UK Student Perceptions of Digital Addiction.","34769664"
"Problematic Internet Use and Psychological Problems among University Students with Disabilities.","34171107"
"Self-Reported and Parental Assessments of Internet Gaming Disorder, and Their Accordance with DSM-5 Criteria in a Clinical Relevant Population.","33185479"
"The functional connectivity between the prefrontal cortex and supplementary motor area moderates the relationship between internet gaming disorder and loneliness.","33137406"
"Validation of smartphone addiction scale - Short version (SAS-SV) in Brazilian adolescents.","32682269"
"Problematic Internet use and the risk of suicide ideation in Chinese adolescents: A cross-sectional analysis.","32450410"
