"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Pathological choice: the neuroscience of gambling and gambling addiction.",24198353,2013,"Nov","10.1523/JNEUROSCI.3231-13.2013 [doi]","Gambling is pertinent to neuroscience research for at least two reasons. First, ","Clark, Luke; Averbeck, Bruno; Payer, Doris; Sescousse, Guillaume; Winstanley, Catharine A; Xue, Gui","Department of Psychology, University of Cambridge, Cambridge CB2 3EB, United ","eng","Journal Article; Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't; Review","J Neurosci",NA,"The Journal of neuroscience : the official journal of the Society for ","behavioural_addictions"
"Relationships between problematic internet use and problem-gambling severity: findings from a high-school survey.",24140304,2014,"Jan","S0306-4603(13)00262-1 [pii]; 10.1016/j.addbeh.2013.09.003 [doi]","With the popularity of Internet use among adolescents, there is concern that some ","Yau, Yvonne H C; Pilver, Corey E; Steinberg, Marvin A; Rugle, Loreen J; Hoff, Rani A; Krishnan-Sarin, Suchitra; Potenza, Marc N","Department of Psychiatry, Yale University School of Medicine, Connecticut Mental ","eng","Journal Article; Research Support, N.I.H., Extramural","Addict Behav",NA,"Addictive behaviors","behavioural_addictions"
"Abnormalities of functional brain networks in pathological gambling: a graph-theoretical approach.",24098282,2013,NA,"10.3389/fnhum.2013.00625 [doi]; 625","Functional neuroimaging studies of pathological gambling (PG) demonstrate ","Tschernegg, Melanie; Crone, Julia S; Eigenberger, Tina; Schwartenbeck, Philipp; Fauth-Buhler, Mira; Lemenager, Tagrid; Mann, Karl; Thon, Natasha; Wurst, Friedrich M; Kronbichler, Martin","Centre for Neurocognitive Research and Department of Psychology, University of ","eng","Journal Article","Front Hum Neurosci",NA,"Frontiers in human neuroscience","behavioural_addictions"
"Risk perception and emotional coping: a pathway for behavioural addiction?",24080746,2014,NA,"10.1159/000353589 [doi]","This article summarizes current concepts of the working memory with regard to its ","Rougemont-Bucking, Ansgar; Grivel, Jeremy","Addiction Unit, Community Psychiatry Service, Department of Psychiatry, Centre ","eng","Journal Article; Review","Eur Addict Res",NA,"European addiction research","behavioural_addictions"
"Excessive indoor tanning as a behavioral addiction: a literature review.",24001299,2014,NA,NA,"BACKGROUND: Socially valorized, excessive indoor tanning can lead to dependence. ","Petit, Aymeric; Lejoyeux, Michel; Reynaud, Michel; Karila, Laurent","Department of Psychiatry and Addictive Medicine, Bichat-Claude Bernard Hospital, ","eng","Journal Article; Review","Curr Pharm Des",NA,"Current pharmaceutical design","behavioural_addictions"
"Voxel-level comparison of arterial spin-labeled perfusion magnetic resonance imaging in adolescents with internet gaming addiction.",23937918,2013,"Aug","10.1186/1744-9081-9-33 [doi]","BACKGROUND: Although recent studies have clearly demonstrated functional and ","Feng, Qi; Chen, Xue; Sun, Jinhua; Zhou, Yan; Sun, Yawen; Ding, Weina; Zhang, Yong; Zhuang, Zhiguo; Xu, Jianrong; Du, Yasong","Department of Radiology, Ren Ji Hospital, School of Medicine Shanghai Jiao Tong ","eng","Journal Article","Behav Brain Funct",NA,"Behavioral and brain functions : BBF","behavioural_addictions"
"Dopaminergic and clinical correlates of pathological gambling in Parkinson's disease: a case report.",23908610,2013,NA,"10.3389/fnbeh.2013.00095 [doi]; 95","Dopaminergic medication for motor symptoms in Parkinson's disease (PD) recently ","Callesen, Mette Buhl; Hansen, K V; Gjedde, A; Linnet, J; Moller, A","Department of Nuclear Medicine and PET-Centre, Aarhus University Hospital , ","eng","Journal Article","Front Behav Neurosci",NA,"Frontiers in behavioral neuroscience","behavioural_addictions"
"Buddhist philosophy for the treatment of problem gambling.",26165927,2013,"Jun","10.1556/JBA.2.2013.001 [doi]","Purpose In the last five years, scientific interest into the potential ","Shonin, Edo; Van Gordon, William; Griffiths, Mark D",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Beyond substance addiction: broadening the concept of addiction to include behavioral addiction.",23678252,2013,"May","10.3346/jkms.2013.28.5.646 [doi]",NA,"Kim, Ji Hyun; Seo, Jeong Seok",NA,"eng","Editorial","J Korean Med Sci",NA,"Journal of Korean medical science","behavioural_addictions"
"[The concept of behavioral addiction and limits of the term addiction].",23604411,2013,"May","10.1007/s00115-012-3718-z [doi]","The numbers of persons with a prevalence for behavioral addiction are rising ","Mann, K; Fauth-Buhler, M; Seiferth, N; Heinz, A","Zentralinstitut fur Seelische Gesundheit, Klinik fur Abhangiges Verhalten und ","ger","English Abstract; Journal Article","Nervenarzt",NA,"Der Nervenarzt","behavioural_addictions"
"Neurological soft signs in individuals with pathological gambling.",23593341,2013,NA,"10.1371/journal.pone.0060885 [doi]; e60885","Increased neurological soft signs (NSSs) have been found in a number of ","Elman, Igor; Gurvits, Tamara V; Tschibelu, Evelyne; Spring, Justin D; Lasko, Natasha B; Pitman, Roger K","Providence VA Medical Center, Harvard Medical School, Cambridge, Massachusetts, ","eng","Journal Article; Research Support, N.I.H., Extramural","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","behavioural_addictions"
"[""Behavioral addiction"" : New challenges for psychiatrists and psychotherapists?].",23591977,2013,"May","10.1007/s00115-012-3717-0 [doi]",NA,"Mann, K","Zentralinstitut fur Seelische Gesundheit, Klinik fur Abhangiges Verhalten und ","ger","Introductory Journal Article","Nervenarzt",NA,"Der Nervenarzt","behavioural_addictions"
"Uncertainty about mapping future actions into rewards may underlie performance on multiple measures of impulsivity in behavioral addiction: evidence from Parkinson's disease.",23565936,2013,"Apr","10.1037/a0032079 [doi]","A subset of patients with Parkinson's disease (PD) develops behavioral ","Averbeck, Bruno B; Djamshidian, Atbin; O'Sullivan, Sean S; Housden, Charlotte R; Roiser, Jonathan P; Lees, Andrew J","Laboratory of Neuropsychology, NIMH/NIH, Building 49 Room 1B80, 49 Convent Drive ","eng","Journal Article; Research Support, N.I.H., Intramural","Behav Neurosci",NA,"Behavioral neuroscience","behavioural_addictions"
"Associations between the Risk of Internet Addiction and Problem Behaviors among Korean Adolescents.",23560210,2013,"Mar","10.4082/kjfm.2013.34.2.115 [doi]","BACKGROUND: The number of internet users is increasing rapidly and internet ","Sung, Jisun; Lee, Jungkwon; Noh, Hye-Mi; Park, Yong Soon; Ahn, Eun Ju","Department of Family Medicine, Samsung Medical Center, Sungkyunkwan University ","eng","Journal Article","Korean J Fam Med","No potential conflict of interest relevant to this article was reported.","Korean journal of family medicine","behavioural_addictions"
"Altered default network resting-state functional connectivity in adolescents with Internet gaming addiction.",23555827,2013,NA,"10.1371/journal.pone.0059902 [doi]; e59902","PURPOSE: Excessive use of the Internet has been linked to a variety of negative ","Ding, Wei-na; Sun, Jin-hua; Sun, Ya-wen; Zhou, Yan; Li, Lei; Xu, Jian-rong; Du, Ya-song","Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","behavioural_addictions"
"[Gambling addiction].",23529775,2013,"May","10.1007/s00115-012-3720-5 [doi]","Extensive coherent clinical, psychopathological, neurobiological and genetic ","Boning, J; Meyer, G; Hayer, T","Klinik fur Psychiatrie, Psychosomatik und Psychotherapie, Universitat Wurzburg, ","ger","English Abstract; Journal Article","Nervenarzt",NA,"Der Nervenarzt","behavioural_addictions"
"Altered paralimbic interaction in behavioral addiction.",23487797,2013,"Mar","10.1073/pnas.1302374110 [doi]","The introduction of magnetoencephalography has made it possible to study ","Romer Thomsen, Kristine; Joensson, Morten; Lou, Hans C; Moller, Arne; Gross, Joachim; Kringelbach, Morten L; Changeux, Jean-Pierre","Center of Functionally Integrative Neuroscience, Aarhus University, 8000 Aarhus, ","eng","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't","Proc Natl Acad Sci U S A","The authors declare no conflict of interest.","Proceedings of the National Academy of Sciences of the United States of America","behavioural_addictions"
"Cue reactivity towards shopping cues in female participants.",26165767,2013,"Mar","10.1556/JBA.1.2012.012 [doi]","Background and aims It is currently under debate whether pathological buying can ","Starcke, Katrin; Schlereth, Berenike; Domass, Debora; Scholer, Tobias; Brand, Matthias",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Serum levels of brain-derived neurotrophic factor in patients with internet use disorder.",23375675,2013,"Oct","S0165-1781(12)00817-7 [pii]; 10.1016/j.psychres.2012.12.020 [doi]","Internet use disorder (IUD) is characterised by excessive internet gaming use and ","Geisel, Olga; Banas, Roman; Schneider, Michael; Hellweg, Rainer; Muller, Christian A","Department of Psychiatry, Campus Charite Mitte, Charite - Universitatsmedizin ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research","behavioural_addictions"
"Disordered gambling: a behavioral addiction.",23375671,2013,"Aug","S0959-4388(13)00020-2 [pii]; 10.1016/j.conb.2013.01.004 [doi]","Developments in psychiatry have ratified the existence of behavioral addictions, ","Clark, Luke; Limbrick-Oldfield, Eve H","Department of Psychology, University of Cambridge, Cambridge, UK. lc260@cam.ac.uk","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Curr Opin Neurobiol",NA,"Current opinion in neurobiology","behavioural_addictions"
"Behavioral addictions in euthymic patients with bipolar I disorder: a comparison to controls.",25505690,2013,NA,"10.1186/2194-7511-1-27 [doi]; 27","BACKGROUND: Bipolar disorder may be associated with a hypersensitive behavioral ","Sapir, Ran; Zohar, Ada H; Bersudsky, Yuly; Belmaker, Rh; Osher, Yamima","Department of Psychology, Ruppin Academic Center, Emek Hefer, Israel.; Department of Psychology, Ruppin Academic Center, Emek Hefer, Israel.; Department of Psychiatry, Faculty of Health Sciences, Ben Gurion University of ; Department of Psychiatry, Faculty of Health Sciences, Ben Gurion University of ; Department of Psychiatry, Faculty of Health Sciences, Ben Gurion University of ","eng","Journal Article","Int J Bipolar Disord",NA,"International journal of bipolar disorders","behavioural_addictions"
"The problematic internet entertainment use scale for adolescents: prevalence of problem internet use in Spanish high school students.",23253204,2013,"Feb","10.1089/cyber.2012.0250 [doi]","Many researchers and professionals have reported nonsubstance addiction to online ","Lopez-Fernandez, Olatz; Freixa-Blanxart, Montserrat; Honrubia-Serrano, Maria Luisa","Department of Methodology of Behavioural Sciences, Faculty of Psychology, ","eng","Journal Article; Validation Study","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","behavioural_addictions"
"[Does really sex addiction exist?].",23241714,2012,NA,NA,"Hypersexual Disorder has been proposed as a new psychiatric disorder for DSM-V, ","Echeburua, Enrique",NA,"spa","Editorial; English Abstract","Adicciones",NA,"Adicciones","behavioural_addictions"
"[Chemical and behavioural addiction of medical students. Comparative study in Lebanese students].",23200612,2012,"Dec","S0013-7006(11)00235-1 [pii]; 10.1016/j.encep.2011.12.010 [doi]","OBJECTIVE: Evaluate chemical and behavioural dependence of medical students, and ","Moaouad, J; Kazour, F; Haddad, R; Rouhayem, J; Chammai, R; Richa, S","Hotel-Dieu de France, Achrafieh, Liban.","fre","English Abstract; Journal Article","Encephale",NA,"L'Encephale","behavioural_addictions"
"Effects of shopping addiction on consumer decision-making: Web-based studies in real time.",26165603,2012,"Dec","10.1556/JBA.1.2012.006 [doi]","Background and aims Most research into compulsive buying has focused on its ","Lo, Hui-Yi; Harvey, Nigel",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"The use of online methodologies in studying paraphilias - A review.",26165601,2012,"Dec","10.1556/JBA.1.2012.4.1 [doi]","Aims The paper outlines the advantages, disadvantages, and other implications of ","Griffiths, Mark D",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Efficacy combined with specified ingredients: a new direction for empirically supported addiction treatment.",23072622,2013,"May","10.1111/add.12013 [doi]","AIMS: With the increased need for sanctioning behavioral addiction treatments to ","Magill, Molly; Longabaugh, Richard","Center for Alcohol and Addiction Studies, Brown University, Providence, RI, USA.","eng","Journal Article; Research Support, N.I.H., Extramural; Review","Addiction",NA,"Addiction (Abingdon, England)","behavioural_addictions"
"Altered brain activity during reward anticipation in pathological gambling and obsessive-compulsive disorder.",23029329,2012,NA,"10.1371/journal.pone.0045938 [doi]; e45938","BACKGROUND: Pathological gambling (PG) and obsessive-compulsive disorder (OCD) ","Choi, Jung-Seok; Shin, Young-Chul; Jung, Wi Hoon; Jang, Joon Hwan; Kang, Do-Hyung; Choi, Chi-Hoon; Choi, Sam-Wook; Lee, Jun-Young; Hwang, Jae Yeon; Kwon, Jun Soo","Department of Psychiatry, Seoul National University College of Medicine, Korea.","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","behavioural_addictions"
"Exercise identity as a risk factor for exercise dependence.",23006037,2013,"May","10.1111/j.2044-8287.2012.02091.x [doi]","OBJECTIVES: The aim of the study was to explore the relationship between exercise ","Murray, Aja L; McKenzie, Karen; Newman, Emily; Brown, Erin","Department of Psychology, University of Edinburgh, UK. A.L.Murray-2@sms.ed.ac.uk","eng","Journal Article","Br J Health Psychol",NA,"British journal of health psychology","behavioural_addictions"
"Alpha activity in the insula accompanies the urge to neutralize in sub-clinical obsessive-compulsive participants.",26165459,2012,"Sep","10.1556/JBA.1.2012.005 [doi]","Background and aims The behavioural addiction model of obsessive-compulsive ","Jones, Rhiannon; Bhattacharya, Joydeep",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Contextualising over-engagement in work: Towards a more global understanding of workaholism as an addiction.",26165458,2012,"Sep","10.1556/JBA.1.2012.002 [doi]","Purpose Despite increasing empirical research into workaholism, no single ","Griffiths, Mark D; Karanika-Murray, Maria",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Addictive behaviors and Parkinson's disease.",22921247,2012,"Aug-Sep","S0035-3787(12)00878-8 [pii]; 10.1016/j.neurol.2012.06.014 [doi]","INTRODUCTION: In Parkinson's disease, the degeneration of the dopaminergic system ","Witjas, T; Eusebio, A; Fluchere, F; Azulay, J-P","Service de neurologie et pathologie du mouvement, hopital de la Timone, Marseille ","eng","Journal Article; Review","Rev Neurol (Paris)",NA,"Revue neurologique","behavioural_addictions"
"The behavioral, anatomical and pharmacological parallels between social attachment, love and addiction.",22885871,2012,"Nov","10.1007/s00213-012-2794-x [doi]","RATIONALE: Love has long been referred to as an addiction in literature and ","Burkett, James P; Young, Larry J","Center for Translational Social Neuroscience, Division of Behavioral Neuroscience ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","Psychopharmacology (Berl)",NA,"Psychopharmacology","behavioural_addictions"
"Altered serum levels of brain-derived neurotrophic factor in patients with pathological gambling.",22854676,2012,NA,"10.1159/000338281 [doi]","BACKGROUND: Brain-derived neurotrophic factor (BDNF) plays important roles in ","Geisel, Olga; Banas, Roman; Hellweg, Rainer; Muller, Christian A","Department of Psychiatry, Campus Charite Mitte, Charite - Universitatsmedizin ","eng","Journal Article","Eur Addict Res",NA,"European addiction research","behavioural_addictions"
"The association between pathological internet use and comorbid psychopathology: a systematic review.",22854219,2013,NA,"10.1159/000337971 [doi]","BACKGROUND: Pathological Internet use (PIU) has been conceptualized as an ","Carli, V; Durkee, T; Wasserman, D; Hadlaczky, G; Despalins, R; Kramarz, E; Wasserman, C; Sarchiapone, M; Hoven, C W; Brunner, R; Kaess, M","National Centre for Suicide Research and Prevention of Mental Ill-Health (NASP) ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review; Systematic Review","Psychopathology",NA,"Psychopathology","behavioural_addictions"
"The genetics of addiction-a translational perspective.",22806211,2012,"Jul","10.1038/tp.2012.54 [doi]","Addictions are serious and common psychiatric disorders, and are among the ","Agrawal, A; Verweij, K J H; Gillespie, N A; Heath, A C; Lessov-Schlaggar, C N; Martin, N G; Nelson, E C; Slutske, W S; Whitfield, J B; Lynskey, M T","Department of Psychiatry, Washington University School of Medicine, Saint Louis, ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","Transl Psychiatry",NA,"Translational psychiatry","behavioural_addictions"
"Striatal dopamine D₂/D₃ receptor binding in pathological gambling is correlated with mood-related impulsivity.",22776462,2012,"Oct","10.1016/j.neuroimage.2012.06.067 [doi]","Pathological gambling (PG) is a behavioural addiction associated with elevated ","Clark, Luke; Stokes, Paul R; Wu, Kit; Michalczuk, Rosanna; Benecke, Aaf; Watson, Ben J; Egerton, Alice; Piccini, Paola; Nutt, David J; Bowden-Jones, Henrietta; Lingford-Hughes, Anne R","Department of Experimental Psychology, University of Cambridge, Cambridge, UK. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Neuroimage",NA,"NeuroImage","behavioural_addictions"
"Effects of mu opioid receptor antagonism on cognition in obese binge-eating individuals.",22752384,2012,"Dec","10.1007/s00213-012-2778-x [doi]","RATIONALE: Translational research implicates the mu opioid neurochemical system ","Chamberlain, Samuel R; Mogg, Karin; Bradley, Brendan P; Koch, Annelize; Dodds, Chris M; Tao, Wenli X; Maltby, Kay; Sarai, Bhopinder; Napolitano, Antonella; Richards, Duncan B; Bullmore, Edward T; Nathan, Pradeep J","Clinical Unit Cambridge, GlaxoSmithKline, Addenbrooke's Hospital, Cambridge CB0 ","eng","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","Psychopharmacology (Berl)",NA,"Psychopharmacology","behavioural_addictions"
"Behavioral addiction--quo vadis?",22652612,2012,"Jun","10.1097/NMD.0b013e318257c503 [doi]","Behavioral addiction is a new class of psychiatric disorders being considered for ","Mihordin, Ron","Department of Mental Health, Forensic Evaluation Services, Sacramento, CA 95814, ","eng","Journal Article","J Nerv Ment Dis",NA,"The Journal of nervous and mental disease","behavioural_addictions"
"Does food addiction exist? A phenomenological discussion based on the psychiatric classification of substance-related disorders and addiction.",22647300,2012,NA,"10.1159/000338310 [doi]","The relationship between overeating, substance abuse and (behavioral) addiction ","Albayrak, Ozgur; Wolfle, Sebastian Mathias; Hebebrand, Johannes","Department of Child and Adolescent Psychiatry, LVR-Klinikum Essen, University of ","eng","Journal Article","Obes Facts",NA,"Obesity facts","behavioural_addictions"
"Behavioral Addiction versus Substance Addiction: Correspondence of Psychiatric and Psychological Views.",22624087,2012,"Apr",NA,"INTRODUCTION: Behavioral science experts believe that all entities capable of ","Alavi, Seyyed Salman; Ferdosi, Masoud; Jannatifard, Fereshte; Eslami, Mehdi; Alaghemandan, Hamed; Setare, Mehrdad","Master of Science in Psychology, Management and Medical Informatics Faculty of ","eng","Journal Article","Int J Prev Med","Conflict of Interest: None declared.","International journal of preventive medicine","behavioural_addictions"
"Buprenorphine therapy for opioid addiction in rural Washington: the experience of the early adopters.",22479882,2012,"Jan-Feb",NA,"BACKGROUND: The introduction of buprenorphine as office-based treatment for ","Quest, Tyler L; Merrill, Joseph O; Roll, John; Saxon, Andrew J; Rosenblatt, Roger A","Department of Family Medicine, University of Washington School of Medicine, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Opioid Manag",NA,"Journal of opioid management","behavioural_addictions"
"Extensive internet involvement--addiction or emerging lifestyle?",22408585,2011,"Dec","10.3390/ijerph8124488 [doi]","In the discussions for the future DSM-5, the Substance-Related Disorders Work ","Bergmark, Karin Helmersson; Bergmark, Anders; Findahl, Olle","Department of Sociology & Addiction Research Group, Stockholm University, S-10691 ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health",NA,"International journal of environmental research and public health","behavioural_addictions"
"Exercise dependence among customers from a Parisian sport shop.",26166828,2012,"Mar","10.1556/JBA.1.2012.1.3 [doi]","AIM OF THE STUDY: We assessed exercise dependence (ED), alcohol and nicotine use ","Lejoyeux, Michel; Guillot, Cecilia; Chalvin, Florence; Petit, Aymeric; Lequen, Valerie",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Susceptibility to addictive behaviour in online and traditional poker playing environments.",26166827,2012,"Mar","10.1556/JBA.1.2012.1.2 [doi]","BACKGROUND AND AIMS: With the growing number of virtual sites and easy access to ","Szabo, Attila; Kocsis, Daniel",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Online gaming addiction in children and adolescents: A review of empirical research.",26166826,2012,"Mar","10.1556/JBA.1.2012.1.1 [doi]","BACKGROUND AND AIMS: Research suggests that excessive online gaming may lead to ","Kuss, Daria J; Griffiths, Mark D",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Yohimbine-induced amygdala activation in pathological gamblers: a pilot study.",22319607,2012,NA,"10.1371/journal.pone.0031118 [doi]; e31118","RATIONALE AND OBJECTIVES: There is evidence that drug addiction is associated ","Elman, Igor; Becerra, Lino; Tschibelu, Evelyne; Yamamoto, Rinah; George, Edward; Borsook, David","Bedford Veterans Administration Medical Center and Department of Psychiatry, ","eng","Journal Article; Research Support, N.I.H., Extramural","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one","behavioural_addictions"
"Internet and gaming addiction: a systematic literature review of neuroimaging studies.",24961198,2012,"Sep","10.3390/brainsci2030347 [doi]","In the past decade, research has accumulated suggesting that excessive Internet ","Kuss, Daria J; Griffiths, Mark D","International Gaming Research Unit, Nottingham Trent University, Nottingham NG1 ; International Gaming Research Unit, Nottingham Trent University, Nottingham NG1 ","eng","Journal Article","Brain Sci",NA,"Brain sciences","behavioural_addictions"
"[Diversity of obsessive-compulsive disorder and pharmacotherapy associated with obsessive-compulsive spectrum disorders].",22187889,2011,NA,NA,"Serotonin reuptake inhibitors (SRI) are effective in the treatment of ","Nakamae, Takashi","Department of Psychiatry, Saiseikai Suita Hospital.","jpn","English Abstract; Journal Article; Review","Seishin Shinkeigaku Zasshi",NA,"Seishin shinkeigaku zasshi = Psychiatria et neurologia Japonica","behavioural_addictions"
"Extensive abnormality of brain white matter integrity in pathological gambling.",22079653,2011,"Dec","S0925-4927(11)00275-7 [pii]; 10.1016/j.pscychresns.2011.08.001 [doi]","Several magnetic resonance imaging (MRI) studies in substance use disorders have ","Joutsa, Juho; Saunavaara, Jani; Parkkola, Riitta; Niemela, Solja; Kaasinen, Valtteri","Department of Neurology, University of Turku, Turku, Finland; Turku PET Centre, ; Medical Imaging Centre of Southwest Finland, Turku, Finland.; Department of Radiology, University of Turku, Turku, Finland; Turku PET Centre, ; Department of Psychiatry, University of Turku, Turku, Finland.; Department of Neurology, University of Turku, Turku, Finland; Turku PET Centre, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res",NA,"Psychiatry research","behavioural_addictions"
"Non-addictive psychoactive drug use: Implications for behavioral addiction.",22074968,2011,"Dec","10.1017/S0140525X11000720 [doi]","The newly proposed framework for non-addictive psychoactive substances postulated ","Griffiths, Mark D","International Gaming Research Unit, Psychology Division, Nottingham Trent ","eng","Comment; Journal Article","Behav Brain Sci",NA,"The Behavioral and brain sciences","behavioural_addictions"
"Similar hyporesponsiveness of the dorsomedial prefrontal cortex in problem gamblers and heavy smokers during an inhibitory control task.",21893386,2012,"Feb","10.1016/j.drugalcdep.2011.08.010 [doi]","BACKGROUND: Behavioral addictions like pathological gambling share many clinical ","de Ruiter, Michiel B; Oosterlaan, Jaap; Veltman, Dick J; van den Brink, Wim; Goudriaan, Anna E","Department of Psychiatry, Academic Medical Center, University of Amsterdam, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Drug Alcohol Depend",NA,"Drug and alcohol dependence","behavioural_addictions"
"Assessing clinical trials of Internet addiction treatment: a systematic review and CONSORT evaluation.",21820990,2011,"Nov","10.1016/j.cpr.2011.06.009 [doi]","Although there is ongoing debate concerning the clinical status of Internet ","King, Daniel L; Delfabbro, Paul H; Griffiths, Mark D; Gradisar, Michael","School of Psychology, The University of Adelaide, Australia. ","eng","Journal Article; Review; Systematic Review","Clin Psychol Rev",NA,"Clinical psychology review","behavioural_addictions"
"Recent advances in behavioral addiction treatments: focusing on mechanisms of change.",21750958,2011,"Oct","10.1007/s11920-011-0220-4 [doi]","In the latter half of the 20th century, research on behavioral treatments for ","Longabaugh, Richard; Magill, Molly","Brown Center for Alcohol and Addiction Studies, Department of Psychiatry and ","eng","Journal Article","Curr Psychiatry Rep",NA,"Current psychiatry reports","behavioural_addictions"
"Impulsivity and cognitive distortions in pathological gamblers attending the UK National Problem Gambling Clinic: a preliminary report.",21733207,2011,"Dec","10.1017/S003329171100095X [doi]","BACKGROUND: Pathological gambling (PG) is a form of behavioural addiction that ","Michalczuk, R; Bowden-Jones, H; Verdejo-Garcia, A; Clark, L","Behavioural and Clinical Neuroscience Institute, Department of Experimental ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Med",NA,"Psychological medicine","behavioural_addictions"
"Acamprosate and Baclofen were Not Effective in the Treatment of Pathological Gambling: Preliminary Blind Rater Comparison Study.",21713109,2011,NA,"10.3389/fpsyt.2011.00033 [doi]; 33","OBJECTIVES: Pathological gambling (PG) is a highly prevalent and disabling ","Dannon, Pinhas N; Rosenberg, Oded; Schoenfeld, Netta; Kotler, Moshe","Beer Yaakov Mental Health Center affiliated to Tel Aviv University Beer Yaakov, ","eng","Journal Article","Front Psychiatry",NA,"Frontiers in psychiatry","behavioural_addictions"
"Excessive Internet gaming and decision making: do excessive World of Warcraft players have problems in decision making under risky conditions?",21641048,2011,"Aug","10.1016/j.psychres.2011.05.017 [doi]","The dysfunctional behavior of excessive Internet gamers, such as preferring the ","Pawlikowski, Mirko; Brand, Matthias","General Psychology: Cognition, University of Duisburg-Essen, Germany. ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research","behavioural_addictions"
"A neurocognitive comparison of cognitive flexibility and response inhibition in gamblers with varying degrees of clinical severity.",21426627,2011,"Oct","10.1017/S0033291711000316 [doi]","BACKGROUND: As a behavioral addiction with clinical and phenomenological ","Odlaug, B L; Chamberlain, S R; Kim, S W; Schreiber, L R N; Grant, J E","Department of Psychiatry, Ambulatory Research Center, University of Minnesota, ","eng","Journal Article; Research Support, American Recovery and Reinvestment Act; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Psychol Med","Declaration of Interest This study does not report on treatment for gambling nor ","Psychological medicine","behavioural_addictions"
"Dysfunctional reward circuitry in obsessive-compulsive disorder.",21272861,2011,"May","10.1016/j.biopsych.2010.12.003 [doi]","BACKGROUND: Obsessive-compulsive disorder (OCD) is primarily conceived as an ","Figee, Martijn; Vink, Matthijs; de Geus, Femke; Vulink, Nienke; Veltman, Dick J; Westenberg, Herman; Denys, Damiaan","Department of Psychiatry, Academic Medical Center, Amsterdam, The Netherlands. ","eng","Journal Article","Biol Psychiatry",NA,"Biological psychiatry","behavioural_addictions"
"Sexual addictions.",20666699,2010,"Sep","10.3109/00952990.2010.503823 [doi]","The potential adverse consequences, personal distress, shame and guilt presented ","Garcia, Frederico Duarte; Thibaut, Florence","Rouen University Hospital and Biomedical Research Institute, France.","eng","Journal Article; Review","Am J Drug Alcohol Abuse",NA,"The American journal of drug and alcohol abuse","behavioural_addictions"
"[Internet- and computer game addiction: phenomenology, comorbidity, etiology, diagnostics and therapeutic implications for the addictives and their relatives].",20597036,2010,"Jul","10.1055/s-0030-1248442 [doi]","OBJECTIVE: Excessive and addictive internet use and computer game playing is ","Peukert, Peter; Sieslack, Sonja; Barth, Gottfried; Batra, Anil","Universitatsklinik fur Psychiatrie und Psychotherapie Tubingen, Sektion ","ger","English Abstract; Journal Article; Review","Psychiatr Prax",NA,"Psychiatrische Praxis","behavioural_addictions"
