"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Internet Addiction and Other Behavioral Addictions.","27338971",2016,"Jul","S1056-4993(16)30031-1 [pii]; 10.1016/j.chc.2016.03.004 [doi]","The Internet is increasingly influential in the lives of adolescents. Although ","Jorgenson, Alicia Grattan; Hsiao, Ray Chih-Jui; Yen, Cheng-Fang","Seattle Children's Hospital, 4800 Sand Point Way NE, Mailstop OA.5.154, Seattle, ; Seattle Children's Hospital, 4800 Sand Point Way NE, Mailstop OA.5.154, Seattle, ; Department of Psychiatry, Kaohsiung Medical University Hospital, School of ","eng","Journal Article; Review","Child Adolesc Psychiatr Clin N Am",NA,"Child and adolescent psychiatric clinics of North America","gaming"
"Is Sensation Seeking a correlate of excessive behaviors and behavioral addictions? A detailed examination of patients with Gambling Disorder and Internet Addiction.","27322843",2016,"Aug","S0165-1781(15)30503-5 [pii]; 10.1016/j.psychres.2016.06.004 [doi]","Sensation Seeking has repeatedly been related to substance use. Also, its role as ","Muller, K W; Dreier, M; Beutel, M E; Wolfling, K","Department of Psychosomatic Medicine and Psychotherapy, Outpatient Clinic for ; Department of Psychosomatic Medicine and Psychotherapy, Outpatient Clinic for ; Department of Psychosomatic Medicine and Psychotherapy, Outpatient Clinic for ; Department of Psychosomatic Medicine and Psychotherapy, Outpatient Clinic for ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research","gaming"
"Treatment with the Self-Discovery Camp (SDiC) improves Internet gaming disorder.","27321966",2017,"Jan","S0306-4603(16)30218-0 [pii]; 10.1016/j.addbeh.2016.06.013 [doi]","INTRODUCTION: Internet gaming disorder (IGD) is a novel behavioral addiction that ","Sakuma, Hiroshi; Mihara, Satoko; Nakayama, Hideki; Miura, Kumiko; Kitayuguchi, Takashi; Maezono, Masaki; Hashimoto, Takuma; Higuchi, Susumu","National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ; National Hospital Organization Kurihama Medical and Addiction Center, 5-3-1 Nobi, ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","gaming"
"Defining tolerance in Internet Gaming disorder: Isn't it time?","27297731",2016,"Nov","10.1111/add.13448 [doi]",NA,"King, Daniel L; Delfabbro, Paul H","School of Psychology, The University of Adelaide, Adelaide, SA, Australia. ; School of Psychology, The University of Adelaide, Adelaide, SA, Australia.","eng","Letter","Addiction",NA,"Addiction (Abingdon, England)","gaming"
"Video game addiction: Impact on teenagers' lifestyle.","27294452",2015,"Nov-Dec",NA,"Use of video games as a leisure-time activity has increased among teenagers. ","Sharma, Manoj Kumar; Mahindru, Poornima","Department of Clinical Psychology, National Institute of Mental Health and Neuro ; Department of Clinical Psychology, National Institute of Mental Health and Neuro ","eng","Case Reports; Journal Article","Natl Med J India",NA,"The National medical journal of India","gaming"
"Neurochemical correlates of internet game play in adolescents with attention deficit hyperactivity disorder: A proton magnetic resonance spectroscopy (MRS) study.","27295400",2016,"Aug","S0925-4927(15)30169-4 [pii]; 10.1016/j.pscychresns.2016.05.006 [doi]","Previous studies have examined the relationship of brain metabolic changes in ","Bae, Sujin; Han, Doug Hyun; Kim, Sun Mi; Shi, Xianfeng; Renshaw, Perry F","Industry Academic Cooperation Foundation, Chung Ang University, Seoul, South ; Department of Psychiatry, Chung Ang University Hospital, Seoul, South Korea. ; Department of Psychiatry, Chung Ang University Hospital, Seoul, South Korea.; Brain Institute, University of Utah, Salt Lake City, UT, USA.; Brain Institute, University of Utah, Salt Lake City, UT, USA.","eng","Journal Article","Psychiatry Res Neuroimaging",NA,"Psychiatry research. Neuroimaging","gaming"
"Trajectories of abstinence-induced Internet gaming withdrawal symptoms: A prospective pilot study.","29511720",2016,"Dec","10.1016/j.abrep.2016.06.002 [doi]","Internet Gaming Disorder (IGD) is positioned in the appendix of the DSM-5 as a ","Kaptsis, Dean; King, Daniel L; Delfabbro, Paul H; Gradisar, Michael","School of Psychology, Flinders University, Australia.; School of Psychology, The University of Adelaide, Australia.; School of Psychology, The University of Adelaide, Australia.; School of Psychology, Flinders University, Australia.","eng","Journal Article","Addict Behav Rep",NA,"Addictive behaviors reports","gaming"
"Conceptualizing Internet use disorders: Addiction or coping process?","27278653",2017,"Jul","10.1111/pcn.12413 [doi]","This paper problematizes the tendency to study Internet use disorders from a ","Kardefelt-Winther, Daniel","Department of Clinical Neuroscience, Karolinska Institute, Stockholm, Sweden.","eng","Journal Article; Review","Psychiatry Clin Neurosci",NA,"Psychiatry and clinical neurosciences","gaming"
"Brain Activity toward Gaming-Related Cues in Internet Gaming Disorder during an Addiction Stroop Task.","27242623",2016,NA,"10.3389/fpsyg.2016.00714 [doi]; 714","BACKGROUND AND AIMS: Attentional bias for drug-related stimuli is a key ","Zhang, Yifen; Lin, Xiao; Zhou, Hongli; Xu, Jiaojing; Du, Xiaoxia; Dong, Guangheng","Department of Psychology, Zhejiang Normal University Jinhua, China.; Department of Psychology, Zhejiang Normal University Jinhua, China.; Department of Psychology, Zhejiang Normal University Jinhua, China.; Department of Psychology, Zhejiang Normal University Jinhua, China.; Shanghai Key Laboratory of Magnetic Resonance, Department of Physics, East China ; Department of Psychology, Zhejiang Normal University Jinhua, China.","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","gaming"
"Cue-induced Behavioral and Neural Changes among Excessive Internet Gamers and Possible Application of Cue Exposure Therapy to Internet Gaming Disorder.","27242589",2016,NA,"10.3389/fpsyg.2016.00675 [doi]; 675","Internet gaming disorder (IGD) may lead to many negative consequences in everyday ","Zhang, Yongjun; Ndasauka, Yamikani; Hou, Juan; Chen, Jiawen; Yang, Li Zhuang; Wang, Ying; Han, Long; Bu, Junjie; Zhang, Peng; Zhou, Yifeng; Zhang, Xiaochu","Center for Biomedical Engineering, School of Information Science and Technology, ; School of Humanities and Social Science, University of Science and Technology of ; Department of Philosophy, Anhui University Hefei, China.; CAS Key Laboratory of Brain Function and Disease, School of Life Science, ; CAS Key Laboratory of Brain Function and Disease, School of Life Science, ; CAS Key Laboratory of Brain Function and Disease, School of Life Science, ; CAS Key Laboratory of Brain Function and Disease, School of Life Science, ; CAS Key Laboratory of Brain Function and Disease, School of Life Science, ; State Key Laboratory of Brain and Cognitive Science, Institute of Biophysics, ; CAS Key Laboratory of Brain Function and Disease, School of Life Science, ; Center for Biomedical Engineering, School of Information Science and Technology, ","eng","Journal Article; Review","Front Psychol",NA,"Frontiers in psychology","gaming"
"Associations between problematic gaming and psychiatric symptoms among adolescents in two samples.","27203825",2016,"Oct","S0306-4603(16)30175-7 [pii]; 10.1016/j.addbeh.2016.05.001 [doi]","The aim of the present study was to investigate associations between problematic ","Vadlin, Sofia; Aslund, Cecilia; Hellstrom, Charlotta; Nilsson, Kent W","Centre for Clinical Research, Uppsala University, Vastmanlands County Hospital, ; Centre for Clinical Research, Uppsala University, Vastmanlands County Hospital, ; Centre for Clinical Research, Uppsala University, Vastmanlands County Hospital, ; Centre for Clinical Research, Uppsala University, Vastmanlands County Hospital, ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","gaming"
"Internet Gaming Disorder as a formative construct: Implications for conceptualization and measurement.","27193187",2017,"Jul","10.1111/pcn.12404 [doi]","Some people have serious problems controlling their Internet and video game use. ","van Rooij, Antonius J; Van Looy, Jan; Billieux, Joel","Department of Communication Sciences, iMinds-MICT-Ghent University, Ghent, ; Department of Communication Sciences, iMinds-MICT-Ghent University, Ghent, ; Laboratory for Experimental Psychopathology, Psychological Science Research ; Department of Adult Psychiatry, Internet and Gambling Disorders Clinic, Saint-Luc ","eng","Journal Article; Review","Psychiatry Clin Neurosci",NA,"Psychiatry and clinical neurosciences","gaming"
"Association between Internet gaming disorder and adult attention deficit and hyperactivity disorder and their correlates: Impulsivity and hostility.","27179391",2017,"Jan","S0306-4603(16)30173-3 [pii]; 10.1016/j.addbeh.2016.04.024 [doi]","Internet gaming disorder (IGD) and attention deficit and hyperactivity disorder ","Yen, Ju-Yu; Liu, Tai-Ling; Wang, Peng-Wei; Chen, Cheng-Sheng; Yen, Cheng-Fang; Ko, Chih-Hung","Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors","gaming"
"Free-to-play: About addicted Whales, at risk Dolphins and healthy Minnows. Monetarization design and Internet Gaming Disorder.","27178749",2017,"Jan","S0306-4603(16)30110-1 [pii]; 10.1016/j.addbeh.2016.03.008 [doi]","INTRODUCTION: Video games are not only changing due to technical innovation, but ","Dreier, M; Wolfling, K; Duven, E; Giralt, S; Beutel, M E; Muller, K W","Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Department of Psychosomatic Medicine and Psychotherapy, University Medical Center ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors","gaming"
"Psychometric properties of the 7-item game addiction scale among french and German speaking adults.","27160387",2016,"May","10.1186/s12888-016-0836-3 [doi]; 132","BACKGROUND: The 7-item Game Addiction Scale (GAS) is a used to screen for ","Khazaal, Yasser; Chatton, Anne; Rothen, Stephane; Achab, Sophia; Thorens, Gabriel; Zullino, Daniele; Gmel, Gerhard","Department of Mental health and psychiatry, Geneva University Hospitals, Geneva, ; Department of psychiatry, Geneva University, Geneva, Switzerland. ; Department of Mental health and psychiatry, Geneva University Hospitals, Geneva, ; Department of Mental health and psychiatry, Geneva University Hospitals, Geneva, ; Department of Mental health and psychiatry, Geneva University Hospitals, Geneva, ; Department of Mental health and psychiatry, Geneva University Hospitals, Geneva, ; Department of Mental health and psychiatry, Geneva University Hospitals, Geneva, ; Department of psychiatry, Geneva University, Geneva, Switzerland.; Lausanne University, Lausanne, Switzerland.","eng","Journal Article; Research Support, Non-U.S. Gov't","BMC Psychiatry",NA,"BMC psychiatry","gaming"
"Examining Correlates of Problematic Internet Pornography Use Among University Students.","27156383",2016,"Jun","10.1556/2006.5.2016.022 [doi]","Background and aims The phenomenon of Internet pornography (IP) addiction is ","Harper, Cody; Hodgins, David C","Department of Psychology, University of Calgary , Calgary, AB, Canada.; Department of Psychology, University of Calgary , Calgary, AB, Canada.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Impulsivity in Multiplayer Online Battle Arena Gamers: Preliminary Results on Experimental and Self-Report Measures.","27156376",2016,"Jun","10.1556/2006.5.2016.028 [doi]","Background and aims Multiplayer Online Battle Arena (MOBA) games have become the ","Nuyens, Filip; Deleuze, Jory; Maurage, Pierre; Griffiths, Mark D; Kuss, Daria J; Billieux, Joel","Laboratory for Experimental Psychopathology, Psychological Science Research ; Laboratory for Experimental Psychopathology, Psychological Science Research ; Laboratory for Experimental Psychopathology, Psychological Science Research ; International Gaming Research Unit, Psychology Division, Nottingham Trent ; International Gaming Research Unit, Psychology Division, Nottingham Trent ; Laboratory for Experimental Psychopathology, Psychological Science Research ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","gaming"
"Trends in Scientific Literature on Addiction to the Internet, Video Games, and Cell Phones from 2006 to 2010.","27141282",2016,NA,"10.4103/2008-7802.179511 [doi]; 63","BACKGROUND: The goals of the present work were to retrieve the scientific ","Carbonell, Xavier; Guardiola, Elena; Fuster, Hector; Gil, Frederic; Panova, Tayana","Department of Psychology, FPCEE Blanquerna, Universitat Ramon Llull, Barcelona, ; Department of Experimental and Health Sciences, Universitat Pompeu Fabra, ; Department of Psychology, FPCEE Blanquerna, Universitat Ramon Llull, Barcelona, ; Department of Psychology, FPCEE Blanquerna, Universitat Ramon Llull, Barcelona, ; Department of Psychology, FPCEE Blanquerna, Universitat Ramon Llull, Barcelona, ","eng","Journal Article","Int J Prev Med",NA,"International journal of preventive medicine","gaming"
"Psychopathological factors associated with problematic alcohol and problematic Internet use in a sample of adolescents in Germany.","27138817",2016,"Jun","S0165-1781(15)30420-0 [pii]; 10.1016/j.psychres.2016.04.057 [doi]","In Germany, high prevalence rates for problematic alcohol use and problematic ","Wartberg, Lutz; Brunner, Romuald; Kriston, Levente; Durkee, Tony; Parzer, Peter; Fischer-Waldschmidt, Gloria; Resch, Franz; Sarchiapone, Marco; Wasserman, Camilla; Hoven, Christina W; Carli, Vladimir; Wasserman, Danuta; Thomasius, Rainer; Kaess, Michael","German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; Department of Child and Adolescent Psychiatry, University Hospital Heidelberg, ; Department of Medical Psychology, University Medical Center Hamburg-Eppendorf, ; National Centre for Suicide Research and Prevention of Mental Ill-Health (NASP), ; Department of Child and Adolescent Psychiatry, University Hospital Heidelberg, ; Department of Child and Adolescent Psychiatry, University Hospital Heidelberg, ; Department of Child and Adolescent Psychiatry, University Hospital Heidelberg, ; Department of Health Sciences, University of Molise, Campobasso, Italy.; Department of Health Sciences, University of Molise, Campobasso, Italy.; Department of Epidemiology, Mailman School of Public Health, Columbia University, ; National Centre for Suicide Research and Prevention of Mental Ill-Health (NASP), ; National Centre for Suicide Research and Prevention of Mental Ill-Health (NASP), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; Department of Child and Adolescent Psychiatry, University Hospital Heidelberg, ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res",NA,"Psychiatry research","gaming"
"Decreased functional connectivity of insula-based network in young adults with internet gaming disorder.","27119360",2016,"Sep","10.1007/s00221-016-4659-8 [doi]","The insula is a region that integrates interoception and drug urges, but little ","Zhang, Yanzhen; Mei, Wei; Zhang, John X; Wu, Qiulin; Zhang, Wei","School of Psychology and Center for Studies of Psychological Application, South ; Higher Medical Education Center, Medical College of Shantou University, Shantou, ; Guangdong Key Laboratory of Medical Molecular Imaging, Department of Radiology, ; Department of Psychology, Fudan University, Shanghai, 200433, China.; Guangdong Key Laboratory of Medical Molecular Imaging, Department of Radiology, ; School of Psychology and Center for Studies of Psychological Application, South ","eng","Journal Article; Research Support, Non-U.S. Gov't","Exp Brain Res",NA,"Experimental brain research","gaming"
"Video Game Addiction and Life Style Changes: Implications for Caregivers Burden.","27114629",2016,"Mar-Apr","10.4103/0253-7176.178811 [doi]","Limitation of available information on caregiver perspective on managing the ","Sharma, Manoj Kumar","Department of Clinical Psychology, National Institute of Mental Health and ","eng","Case Reports","Indian J Psychol Med","Conflict of Interest: None.","Indian journal of psychological medicine","gaming"
"The OAuth 2.0 Web Authorization Protocol for the Internet Addiction Bioinformatics (IABio) Database.","27103887",2016,"Mar","10.5808/GI.2016.14.1.20 [doi]","Internet addiction (IA) has become a widespread and problematic phenomenon as ","Choi, Jeongseok; Kim, Jaekwon; Lee, Dong Kyun; Jang, Kwang Soo; Kim, Dai-Jin; Choi, In Young","Department of Computer Science and Information Engineering, Inha University, ; Department of Computer Science and Information Engineering, Inha University, ; Department of Medical Informatics College of Medicine, and Institute of ; Department of Information System, Hanyang University, Seoul 04763, Korea.; Department of Psychiatry, Seoul St. Mary's Hospital, College of Medicine, The ; Department of Medical Informatics College of Medicine, and Institute of ","eng","Journal Article; Review","Genomics Inform",NA,"Genomics & informatics","gaming"
"Psychometric Testing of the Personal Internet Gaming Disorder Evaluation-9: A New Measure Designed to Assess Internet Gaming Disorder.","27096439",2016,"May","10.1089/cyber.2015.0534 [doi]","Internet Gaming Disorder (IGD) is in the early stages of recognition as a ","Pearcy, Benjamin T D; Roberts, Lynne D; McEvoy, Peter M","School of Psychology and Speech Pathology, Curtin University , Perth, Australia .; School of Psychology and Speech Pathology, Curtin University , Perth, Australia .; School of Psychology and Speech Pathology, Curtin University , Perth, Australia .","eng","Journal Article; Validation Study","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Validity and reliability assessment of the Brazilian version of the game addiction scale (GAS).","27095330",2016,"May","S0010-440X(15)30031-6 [pii]; 10.1016/j.comppsych.2016.01.014 [doi]","BACKGROUND: The uncontrolled use of video games can be addictive. The Game ","Lemos, Igor Lins; Cardoso, Adriana; Sougey, Everton Botelho","Federal University of Pernambuco, Recife, Brazil. Electronic address: ; Institute of Psychiatry, Federal University of Rio de Janeiro, Rio de Janeiro, ; Affective Disorders Unit, Federal University of Pernambuco, Recife, Brazil. ","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry","gaming"
"Impaired anterior insular activation during risky decision making in young adults with internet gaming disorder.","27092470",2016,"May","10.1097/WNR.0000000000000584 [doi]","Internet gaming disorder is defined as excessive and compulsive use of the ","Lee, Deokjong; Lee, Junghan; Yoon, Kang Joon; Kee, Namkoong; Jung, Young-Chul","aDepartment of Psychiatry bInstitute of Behavioral Science in Medicine, Yonsei ","eng","Journal Article; Research Support, Non-U.S. Gov't","Neuroreport",NA,"Neuroreport","gaming"
"Counter striking psychosis: Commercial video games as potential treatment in schizophrenia? A systematic review of neuroimaging studies.","27090742",2016,"Sep","S0149-7634(15)30240-2 [pii]; 10.1016/j.neubiorev.2016.03.018 [doi]","Schizophrenia is a severe, chronic, and strongly disabling neuropsychiatric ","Suenderhauf, Claudia; Walter, Anna; Lenz, Claudia; Lang, Undine E; Borgwardt, Stefan","Neuropsychiatry and Brain Imaging Group, Department of Psychiatry (UPK), ; Neuropsychiatry and Brain Imaging Group, Department of Psychiatry (UPK), ; Neuropsychiatry and Brain Imaging Group, Department of Psychiatry (UPK), ; Neuropsychiatry and Brain Imaging Group, Department of Psychiatry (UPK), ; Neuropsychiatry and Brain Imaging Group, Department of Psychiatry (UPK), ","eng","Journal Article; Review; Systematic Review","Neurosci Biobehav Rev",NA,"Neuroscience and biobehavioral reviews","gaming"
"The Role of Habits in Massive Multiplayer Online Role-Playing Game Usage: Predicting Excessive and Problematic Gaming Through Players' Sensitivity to Situational Cues.","27057594",2016,"Apr","10.1089/cyber.2015.0495 [doi]","We examined the effect of habitual regulation of massive multiplayer online ","Lukavska, Katerina; Hrabec, Ondrej; Chrz, Vladimir","1 Faculty of Education, Department of Psychology, Charles University in Prague , ; 1 Faculty of Education, Department of Psychology, Charles University in Prague , ; 2 Institute of Psychology , The Czech Academy of Sciences, Prague, Czech Republic ","eng","Journal Article; Research Support, Non-U.S. Gov't","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Just one more level: Identifying and addressing internet gaming disorder within primary care.","27051988",2016,"Jan-Feb",NA,"BACKGROUND: For most people, playing video games is a passionate leisure pursuit: ","Loton, Dan; Lubman, Dan I",NA,"eng","Journal Article","Aust Fam Physician",NA,"Australian family physician","gaming"
"Internet addiction and problematic Internet use: A systematic review of clinical research.","27014605",2016,"Mar","10.5498/wjp.v6.i1.143 [doi]","AIM: To provide a comprehensive overview of clinical studies on the clinical ","Kuss, Daria J; Lopez-Fernandez, Olatz","Daria J Kuss, International Gaming Research Unit, Nottingham Trent University, ; Daria J Kuss, International Gaming Research Unit, Nottingham Trent University, ","eng","Journal Article","World J Psychiatry",NA,"World journal of psychiatry","gaming"
"Functional magnetic resonance imaging of internet addiction in young adults.","26981230",2016,"Feb","10.4329/wjr.v8.i2.210 [doi]","AIM: To report the results of functional magnetic resonance imaging (fMRI) ","Sepede, Gianna; Tavino, Margherita; Santacroce, Rita; Fiori, Federica; Salerno, Rosa Maria; Di Giannantonio, Massimo","Gianna Sepede, Department of Basic Medical Sciences, Neurosciences and Sense ; Gianna Sepede, Department of Basic Medical Sciences, Neurosciences and Sense ; Gianna Sepede, Department of Basic Medical Sciences, Neurosciences and Sense ; Gianna Sepede, Department of Basic Medical Sciences, Neurosciences and Sense ; Gianna Sepede, Department of Basic Medical Sciences, Neurosciences and Sense ; Gianna Sepede, Department of Basic Medical Sciences, Neurosciences and Sense ","eng","Journal Article","World J Radiol",NA,"World journal of radiology","gaming"
"Portuguese Validation of the Internet Gaming Disorder Scale-Short-Form.","26974853",2016,"Apr","10.1089/cyber.2015.0605 [doi]","In the latest (fifth) edition of the Diagnostic and Statistical Manual of Mental ","Pontes, Halley M; Griffiths, Mark D","International Gaming Research Unit, Division of Psychology, Nottingham Trent ; International Gaming Research Unit, Division of Psychology, Nottingham Trent ","eng","Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Addictive Online Games: Examining the Relationship Between Game Genres and Internet Gaming Disorder.","26959285",2016,"Apr","10.1089/cyber.2015.0415 [doi]","Internet gaming disorder (IGD) is the most recent term used to describe ","Lemmens, Jeroen S; Hendriks, Stefan J F","Amsterdam School of Communication Research (ASCoR), University of Amsterdam , ; Amsterdam School of Communication Research (ASCoR), University of Amsterdam , ","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking","gaming"
"Dysfunctional default mode network and executive control network in people with Internet gaming disorder: Independent component analysis under a probability discounting task.","26928344",2016,"Apr","S0924-9338(16)02438-X [pii]; 10.1016/j.eurpsy.2016.01.2424 [doi]","BACKGROUND: The present study identified the neural mechanism of risky ","Wang, L; Wu, L; Lin, X; Zhang, Y; Zhou, H; Du, X; Dong, G","Department of Psychology, Zhejiang Normal University, 688 Yingbin Road, Jinhua, ; Department of Psychology, University of Konstanz, Konstanz, Germany.; Department of Psychology, Zhejiang Normal University, 688 Yingbin Road, Jinhua, ; Department of Psychology, Zhejiang Normal University, 688 Yingbin Road, Jinhua, ; Department of Psychology, Zhejiang Normal University, 688 Yingbin Road, Jinhua, ; Department of Physics, Shanghai Key Laboratory of Magnetic Resonance, East China ; Department of Psychology, Zhejiang Normal University, 688 Yingbin Road, Jinhua, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Psychiatry",NA,"European psychiatry : the journal of the Association of European Psychiatrists","gaming"
"The Cognitive Psychopathology of Internet Gaming Disorder in Adolescence.","26875565",2016,"Nov",NA,"Adolescents are known to be an at-risk population for developing Internet gaming ","King, Daniel L; Delfabbro, Paul H","School of Psychology, The University of Adelaide, Level 4, Hughes Building, ; School of Psychology, The University of Adelaide, Level 4, Hughes Building, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Abnorm Child Psychol",NA,"Journal of abnormal child psychology","gaming"
"Internet Gaming Addiction: A Technological Hazard.","26870714",2015,"Dec","10.5812/ijhrba.26359 [doi]; e26359","INTRODUCTION: The Internet is considered a beneficial tool in research, ","Sachdeva, Ankur; Verma, Rohit","Department of Psychiatry, ESIC Medical College and Hospital, Faridabad, India.; Department of Psychiatry, All India Institute of Medical Sciences, New Delhi, ","eng","Case Reports","Int J High Risk Behav Addict",NA,"International journal of high risk behaviors & addiction","gaming"
"Altered Functional Connectivity of the Insula and Nucleus Accumbens in Internet Gaming Disorder: A Resting State fMRI Study.","26863028",2016,NA,"10.1159/000440716 [doi]","AIMS: A possible addiction mechanism has been represented by altered functional ","Chen, Chiao-Yun; Yen, Ju-Yu; Wang, Peng-Wei; Liu, Gin-Chung; Yen, Cheng-Fang; Ko, Chih-Hung","Department of Medical Imaging, Kaohsiung Medical University Hospital, Kaohsiung, ","eng","Journal Article","Eur Addict Res",NA,"European addiction research","gaming"
"Commentary on Baggio et al. (2016): Internet/gaming addiction is more than heavy use over time.","26860248",2016,"Mar","10.1111/add.13244 [doi]",NA,"Demetrovics, Z; Kiraly, O","Institute of Psychology, Eotvos Lorand University, Budapest, Hungary. ; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.","eng","Comment; Journal Article; Research Support, Non-U.S. Gov't","Addiction",NA,"Addiction (Abingdon, England)","gaming"
"The effects of a virtual reality treatment program for online gaming addiction.","26860055",2016,"Jun","S0169-2607(16)00007-9 [pii]; 10.1016/j.cmpb.2016.01.015 [doi]","BACKGROUND AND OBJECTIVE: Neuroimaging studies have demonstrated dysfunction in ","Park, Sung Yong; Kim, Sun Mi; Roh, Sungwon; Soh, Min-Ah; Lee, Sang Hoon; Kim, Hyungjin; Lee, Young Sik; Han, Doug Hyun","Department of Psychiatry, Chung-Ang University Medical Center, 102 Heukseok-ro, ; Department of Psychiatry, Chung-Ang University Medical Center, 102 Heukseok-ro, ; Department of Psychiatry, Hanyang University College of Medicine, 222 ; Department of Mental Health Research, Seoul National Hospital, Junggok 3-dong, ; Eun Hye Hospital, Simgok-dong, Seo-gu, Incheon 404-793, Republic of Korea. ; Department of Psychology, Rice University, 6100 Main Street, Houston, TX 77005, ; Department of Psychiatry, Chung-Ang University Medical Center, 102 Heukseok-ro, ; Department of Psychiatry, Chung-Ang University Medical Center, 102 Heukseok-ro, ","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","Comput Methods Programs Biomed",NA,"Computer methods and programs in biomedicine","gaming"
"Altered Structural Correlates of Impulsivity in Adolescents with Internet Gaming Disorder.","26858620",2016,NA,"10.3389/fnhum.2016.00004 [doi]; 4","Recent studies suggested that internet gaming disorder (IGD) was associated with ","Du, Xin; Qi, Xin; Yang, Yongxin; Du, Guijin; Gao, Peihong; Zhang, Yang; Qin, Wen; Li, Xiaodong; Zhang, Quan","Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Psychology, Linyi Fourth People's Hospital, Linyi Shandong ; Department of Radiology, Linyi People's Hospital, Linyi Shandong Province, China.; Department of Radiology, Linyi People's Hospital, Linyi Shandong Province, China.; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ; Department of Radiology, Linyi People's Hospital, Linyi Shandong Province, China.; Department of Radiology and Tianjin Key Laboratory of Functional Imaging, Tianjin ","eng","Journal Article","Front Hum Neurosci",NA,"Frontiers in human neuroscience","gaming"
"Internet addiction: reappraisal of an increasingly inadequate concept.","26831456",2017,"Feb","10.1017/S1092852915000863 [doi]","This article re-examines the popular concept of Internet addiction, discusses the ","Starcevic, Vladan; Aboujaoude, Elias","1Department of Psychiatry,University of Sydney,Sydney Medical School - ; 2Department of Psychiatry and Behavioral Sciences,Stanford University School of ","eng","Journal Article","CNS Spectr",NA,"CNS spectrums","gaming"
