"Title","PMID"
"Seeking safety therapy for pathological gambling and PTSD: a pilot outcome study.","23662327"
"Pathological and problem gambling among veterans in clinical care: prevalence, demography, and clinical correlates.","23617862"
"Past smoking and current dopamine agonist use show an independent and dose-dependent association with impulse control disorders in Parkinson's disease.","23611687"
"[Computer games and Internet addiction as well as pathological gambling. Therapy approaches].","23584401"
"Pathological gambling in Parkinson's disease: subthalamic oscillations during economics decisions.","23554027"
"How bad was it? Differences in the time course of sensitivity to the magnitude of loss in problem gamblers and controls.","23538067"
"Four-year follow-up study of pharmacological treatment in pathological gamblers.","23503545"
"Internet-based CBT intervention for gamblers in Finland: experiences from the field.","23398086"
"Citalopram-associated gambling: a case report.","23385394"
"Cognitive distortions, anxiety, and depression among regular and pathological gambling online poker players.","23363229"
"Sleep deprivation amplifies striatal activation to monetary reward.","23286303"
"Validation of a Spanish translation of the Gamblers' Beliefs Questionnaire.","23276321"
"Update on the Pharmacological Treatment of Pathological Gambling.","25383315"
"Formal comparison of dual-parameter temporal discounting models in controls and pathological gamblers.","23226198"
"Amantadine in the treatment of pathological gambling: a case report.","23205015"
"Marital status, childhood maltreatment, and family dysfunction: a controlled study of pathological gambling.","23140646"
"Prevalence and pharmacological factors associated with impulse-control disorder symptoms in patients with Parkinson disease.","23123689"
"[Prevalence of pathological gambling in Lebanese students].","23095599"
"Behavioral treatment for pathological gambling in persons with acquired brain injury.","23060663"
"Impulse control and related disorders in Parkinson's disease.","23038208"
"Altered brain activity during reward anticipation in pathological gambling and obsessive-compulsive disorder.","23029329"
"[It's not only the gamblers who need help - a pilot study on a family training programme].","23027392"
"Beyond addiction or compulsion: the continuing role of environment in the case of pathological gambling.","22962952"
"Pathological gambling: relationship to obesity, self-reported chronic medical conditions, poor lifestyle choices, and impaired quality of life.","22938650"
"[Internet addiction as a co-morbid disorder among patients of german addiction rehabilitation facilities: an exploratory investigation of clinical prevalence].","22926793"
"Striatal dopamine release codes uncertainty in pathological gambling.","22889563"
"[Repetitive impulse-associated behavioral disorders in Parkinson's disease].","22878676"
"Decision making, impulsivity, and addictions: do Parkinson's disease patients jump to conclusions?","22821557"
"Investigating facets of personality in adult pathological gamblers with ADHD.","22815658"
"The role of memantine in the treatment of psychiatric disorders other than the dementias: a review of current preclinical and clinical evidence.","22784018"
"A comparison of impulsivity and sensation seeking in pathological gamblers and skydivers.","22783975"
"Interpersonal guilt in college student pathological gamblers.","22746179"
"Pathological gambling: a systematic review of biochemical, neuroimaging, and neuropsychological findings.","22716504"
"[Pathological gambling. Impulse control disorder, addiction or compulsion?].","22710959"
"Personality disorders and dimensions in pathological gambling.","22686226"
"Comparison of impulsivity and working memory in cocaine addiction and pathological gambling: Implications for cocaine-induced neurotoxicity.","22475814"
"Pathological gambling: prevalence, diagnosis, comorbidity, and intervention in Germany.","22470406"
"Diminished aversive classical conditioning in pathological gamblers.","22429452"
"Recreational gamblers with and without parental addiction.","22401973"
"Alexithymia and gambling: a risk factor for all gamblers?","22367561"
"Internet gambling, substance use, and delinquent behavior: an adolescent deviant behavior involvement pattern.","22352700"
"Mesolimbic dopamine release is linked to symptom severity in pathological gambling.","22348881"
"The Neuropsychopharmacology of Pathological Gambling.","24288522"
"Effects of acute pramipexole on male rats' preference for gambling-like rewards II.","22288460"
"Pramipexole-induced increased probabilistic discounting: comparison between a rodent model of Parkinson's disease and controls.","22257895"
"Frequency of gambling problems among parents of pathological, versus nonpathological, casino gamblers using slot machines.","22211351"
"[To an integrative management of pathological gamblers].","22137212"
"Role of genetic polymorphisms of the dopaminergic system in Parkinson's disease patients with impulse control disorders.","22113132"
"Neural correlates of pathological gamblers preference for immediate rewards during the iowa gambling task: an fMRI study.","22037936"
"[Pathological gambling: risk factors].","21981894"
"Delay and probability discounting in pathological gamblers with and without a history of substance use problems.","21952671"
"Serotonin 1B receptor imaging in pathological gambling.","21936763"
"Drinking patterns of pathological gamblers before, during, and after gambling treatment.","21928867"
"[Disulfiram and addiction: reminders and new perspectives of use].","21924121"
"Association study on pathological gambling and polymorphisms of dopamine D1, D2, D3, and D4 receptor genes in a Korean population.","21853233"
"Discounting of probabilistic rewards is associated with gambling abstinence in treatment-seeking pathological gamblers.","21842965"
"The influence of depression and other co-occurring conditions on treatment outcomes for problem gamblers: a cohort study.","21806521"
"Clinical profiles as a function of level and type of impulsivity in a sample group of at-risk and pathological gamblers seeking treatment.","21698341"
"[Dopamine dysregulation syndrome in Parkinson's disease and restless legs syndrome].","21690031"
"Pathological gambling in Parkinson's disease--a review of the literature.","21661054"
"The risky business of dopamine agonists in Parkinson disease and impulse control disorders.","21604834"
"Does your older adult client have a gambling problem?","21598867"
"Pathological gambling and primary antiphospholipid (Hughes) syndrome: a unique neuropsychiatric association.","21558136"
"Gambling-related cognitive biases and pathological gambling among youths, young adults, and mature adults in Chinese societies.","21556792"
"Brief report: coronary heart disease: an unknown association to pathological gambling.","21556281"
"Impulse control disorders in patients with Parkinson's disease.","21510226"
"[Risk of pathological gambling, Associated factors and mental disorders in youth from Medellin - Colombia].","21503560"
"Risk-taking decisions in pathological gamblers is not a result of their impaired inhibition ability.","21429591"
"A neurocognitive comparison of cognitive flexibility and response inhibition in gamblers with varying degrees of clinical severity.","21426627"
"A failure to communicate: preliminary evidence for cortico-striatal dysconnection with pathological gambling in Parkinson's disease.","21412827"
"The emergence of devastating impulse control disorders during dopamine agonist therapy of the restless legs syndrome.","21412200"
"Behavioral, neuropsychiatric and cognitive disorders in Parkinson's disease patients with and without motor complications.","21324349"
"A 6-month follow-up of imaginal desensitization plus motivational interviewing in the treatment of pathological gambling.","21318190"
"Lesions of the basolateral amygdala and orbitofrontal cortex differentially affect acquisition and performance of a rodent gambling task.","21307256"
"Pathological gambling in a bipolar patient treated with pramipexole.","21304118"
"Aripiprazole-induced pathological gambling: a report of 3 cases.","21241242"
"Gender differences in psychosocial stress and in its relationship to gambling urges in individuals with pathological gambling.","21218314"
"Prevalence of comorbid disorders in problem and pathological gambling: systematic review and meta-analysis of population surveys.","21210880"
"The Inventory of Gambling Situations in problem and pathological gamblers seeking alcohol and drug abuse treatment.","21186927"
"Spectrum of addictions in Parkinson's disease: from dopamine dysregulation syndrome to impulse control disorders.","21080189"
"Effects of acute pramipexole on preference for gambling-like schedules of reinforcement in rats.","20814781"
"Microstructural brain differences predict functional hemodynamic responses in a reward processing task.","20739561"
"Outcomes of patients with Parkinson disease and pathological gambling.","20724254"
"Risk and learning in impulsive and nonimpulsive patients with Parkinson's disease.","20721918"
"Delay discounting of different commodities.","20718227"
"Dopamine release in ventral striatum of pathological gamblers losing money.","20712823"
"Inverse association between dopaminergic neurotransmission and Iowa Gambling Task performance in pathological gamblers and healthy controls.","20704689"
"Gambling motivation and passion: a comparison study of recreational and pathological gamblers.","20680417"
"The subtyping of pathological gambling: a comprehensive review.","20655134"
"The reliability and validity of the family history method for assessing pathological gambling and gambling involvement.","20565155"
"Impulse control disorders in Parkinson disease: a cross-sectional study of 3090 patients.","20457959"
"Association of functional variants in the dopamine D2-like receptors with risk for gambling behaviour in healthy Caucasian subjects.","20452395"
"Social anxiety disorder and alcohol use disorder co-morbidity in the National Epidemiologic Survey on Alcohol and Related Conditions.","20441690"
"Development of an Indigenous Inventory GMAB (Gambling Motives, Attitudes and Behaviors) for Chinese gamblers: an exploratory study.","20419339"
"Where did all the pathological gamblers go? Gambling symptomatology and stage of change predict attrition in longitudinal research.","20306327"
"Socio-demographic profile and psychiatric comorbidity of subjects with pathological gambling.","20237734"
"Using fear appeals in warning labels to promote responsible gambling among VLT players: the key role of depth of information processing.","20217197"
"Pathologic gambling and bankruptcy.","20152290"
"Impulse control disorders in Parkinson's disease: prevalence and possible risk factors.","20082968"
"Probing compulsive and impulsive behaviors, from animal models to endophenotypes: a narrative review.","19940844"
"[Antiepileptic drugs in the control of the impulses disorders].","19927233"
"Dopamine receptor D4 polymorphism predicts the effect of L-DOPA on gambling behavior.","19914604"
"Serotonin function in pathological gambling: blunted growth hormone response to sumatriptan.","19825906"
"Comorbidity in pathological gambling: clinical variables, personality and treatment response.","23034347"
"Decision-making in Parkinson's disease patients with and without pathological gambling.","19780806"
"Imaginal desensitisation plus motivational interviewing for pathological gambling: randomised controlled trial.","19721120"
"[Gambling and internet addiction: review and research agenda].","19697001"
"Brief motivational interventions for college student problem gamblers.","19686527"
"[Assessment of hyper- and hypodopaminergic behaviors in Parkinson's disease].","19683776"
"Population-attributable risk of suicide conferred by axis I psychiatric diagnoses in a Hong Kong Chinese population.","19648205"
"Assessment of problem gambling in a Chinese context: the Chinese G-MAP.","19578712"
"Pathological gambling and criminality.","19571753"
"Sex differences in salivary cortisol in response to acute stressors among healthy participants, in recreational or pathological gamblers, and in those with posttraumatic stress disorder.","19538960"
"A cross-sectional study of problem and pathological gambling in patients with schizophrenia/schizoaffective disorder.","19538900"
"Serotonergic and dopaminergic modulation of gambling behavior as assessed using a novel rat gambling task.","19536111"
"Preliminary evaluation of the DDS-PC inventory: a new tool to assess impulsive-compulsive behaviours associated to dopamine replacement therapy in Parkinson's disease.","19513585"
"Correlates of cruelty to animals in the United States: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","19467669"
"Dopamine agonists and therapy compliance.","19381766"
"A pilot study of impulsivity and compulsivity in pathological gambling.","19339053"
"Problem gambling knowledge and perceived community impact among Asian-Pacific Islanders and non Asian-Pacific Islanders.","19266282"
"Relationship of nicotine dependence, subsyndromal and pathological gambling, and other psychiatric disorders: data from the National Epidemiologic Survey on Alcohol and Related Conditions.","19254518"
"[Pathological gambling in the elderly].","19237037"
"[The characteristics of pathological gambling patients: a study of 105 pathological gamblers treated at a psychiatric institution].","19202924"
"Construct validity of the Iowa Gambling Task.","19194801"
"[Behavioral disorders in Parkinson's disease. Genetic, pharmacological and medico-legal aspects].","19222015"
"[Assessment of the brain functional state in pathological gamblers with a complex of neurophysiological methods].","19156126"
"Hypersexuality following subthalamic nucleus stimulation for Parkinson's disease.","19127045"
"Impulse control disorders in Parkinson's disease.","20948752"
"Functional abnormalities underlying pathological gambling in Parkinson disease.","19064747"
"Beyond drugs and alcohol: Including gambling in a high-risk behavioural framework.","19030359"
"A controlled study of the effect of cognitive-behavioural group therapy for pathological gamblers.","18991158"
"[Pathological gambling and Parkinson disease].","18807938"
"Comorbid psychiatric disorders among older adult recovering pathological gamblers.","18770105"
"Association of cognitive distortions with problem and pathological gambling in adult male twins.","18710784"
"Effects of the atypical stimulant modafinil on a brief gambling episode in pathological gamblers with high vs. low impulsivity.","18583430"
"Fluvoxamine in the treatment of anxiety disorders.","18568110"
"Adapted Couple Therapy (ACT) for pathological gamblers: a promising avenue.","18560999"
"[Internet and cell phone addiction: passing fad or disorder?].","18551228"
"Refinement of diagnosis and disease classification in psychiatry.","18344044"
"Risk factors for problematic gambling: a critical literature review.","18392670"
"A double-blind, placebo-controlled study of the opiate antagonist naltrexone in the treatment of pathological gambling urges.","18384246"
"Executive function abnormalities in pathological gamblers.","18371193"
"A study of South Korean casino employees and gambling problems.","18346956"
"Impulse control disorders and pathological gambling in patients with Parkinson disease.","18332838"
"[The neurobiology of impulse control disorders].","18278382"
"An analysis of the accessibility of video lottery terminals: the case of Montréal.","18205923"
"Pathological gambling: an update on neuropathophysiology and pharmacotherapy.","18193924"
"Pathological Gambling College Students' Perceived Social Support.","19774221"
"[Addictive behavior disorders].","18051467"
"Asian-americans, addictions, and barriers to treatment.","20428303"
"Dispositional Mindfulness as a Predictor of the Severity of Gambling Outcomes.","19777140"
"Pathological gambling and the psychiatric emergency service.","17955917"
"The epidemiology of psychiatric disorders among repeat DUI offenders accepting a treatment-sentencing option.","17907861"
"Internet gambling is common in college students and associated with poor mental health.","17882602"
"Measuring self-efficacy in gambling: the Gambling Refusal Self-Efficacy Questionnaire.","17849178"
"Pathological gamblers demonstrate frontal lobe impairment consistent with that of methamphetamine-dependent individuals.","17827415"
"[Internet addiction].","17803171"
"Comparison of personality risk factors in bulimia nervosa and pathological gambling.","17707254"
"Prevalence and epidemiology of pathological gambling at Naval Medical Center Portsmouth psychiatry clinic.","17691696"
"[Pathological gambling].","17990395"
"The association between pathological gambling and attempted suicide: findings from a national survey in Canada.","17953165"
"Compulsive gambling in ancient Indian texts.","20680146"
"Cortisol rise following awakening among problem gamblers: dissociation from comorbid symptoms of depression and impulsivity.","17891556"
"Impaired control: a look at the laying brick of pathological gambling.","17891255"
"The neurobiology and genetics of impulse control disorders: relationships to drug addictions.","17719013"
"[Cognitive-behavioral treatment for impulse control disorders].","17713695"
"Concurrent and predictive validity of the Addiction Severity Index in pathological gamblers.","17661195"
"Association between posttreatment gambling behavior and harm in pathological gamblers.","17563138"
"Unusual compulsive behaviors primarily related to dopamine agonist therapy in Parkinson's disease and multiple system atrophy.","17544807"
"Hedonic hunger: a new dimension of appetite?","17531274"
"Factors associated with pathological gambling at 10-year follow-up in a national sample of middle-aged men.","17523992"
"[Behavioural addiction : an independent diagnostic category?].","17508195"
"N-acetyl cysteine, a glutamate-modulating agent, in the treatment of pathological gambling: a pilot study.","17445781"
"Prevalence rates of gambling problems in Montreal, Canada: a look at old adults and the role of passion.","17431750"
"Bupropion in the treatment of pathological gambling: a randomized, double-blind, placebo-controlled, flexible-dose study.","17414236"
"[Treatment prevalence in pathological gambling].","17366378"
"Bupropion therapy for pathological gambling.","17341539"
"Pathological gambling: a review of phenomenological models and treatment modalities for an underrecognized psychiatric disorder.","17245454"
"Prevalence of adult problem and pathological gambling between 2000 and 2005: an update.","17216582"
"A D2 antagonist enhances the rewarding and priming effects of a gambling episode in pathological gamblers.","17203013"
"Does providing extended relapse prevention bibliotherapy to problem gamblers improve outcome?","17191143"
"Toward an animal model of gambling: delay discounting and the allure of unpredictable outcomes.","17171542"
"A prospective study of the impact of opening a casino on gambling behaviours: 2- and 4-year follow-ups.","17168251"
"Self-exclusion program: a longitudinal evaluation study.","17165137"
"Trauma history and severity of gambling involvement among horse-race gamblers in a South African gambling setting.","17153816"
"Association of pathological gambling with depression in Scotland.","17153809"
"Pathological gamblers: inpatients' versus outpatients' characteristics.","17096204"
"Adolescent gambling: research and clinical implications.","20877546"
"A psychometric evaluation of the DSM-IV pathological gambling diagnostic criteria.","17009124"
"Should the scope of addictive behaviors be broadened to include pathological gambling?","16930172"
"Psychological experience of gambling and subtypes of pathological gamblers.","16919760"
"Pathological gambling: comorbid psychiatric diagnoses in patients and their families.","16910370"
"Testosterone levels and discounting delayed monetary gains and losses in male humans.","16891992"
"A comment on the utility of prevalence estimates of pathological gambling.","16826456"
"Cognitive-behavioral therapy for pathological gamblers.","16822112"
"[Reversible pathological gambling under treatment with pramipexole].","16821061"
"Gambling-related problems are chronic and persist for the majority of individuals with a lifetime diagnosis of pathological gambling.","16816246"
"[Pathological gambling as a model of non-chemical dependency].","16768230"
"[Pharmacological treatment of pathological gambling].","16691267"
"[Treatment of pathological gambling].","16691264"
"Sex differences in subclinical and DSM-IV pathological gambling: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","16650342"
"Relationship between pathological gambling, alcoholism and drug addiction.","16649512"
"Comorbidity on disorders with loss of impulse-control: pathological gambling, addictions and personality disorders.","16552635"
"Update on pathological gambling.","16513043"
"Health correlates of pathological gambling in a methadone maintenance clinic.","16503708"
"Does work on obsessive-compulsive spectrum disorders contribute to understanding the heterogeneity of obsessive-compulsive disorder?","16458405"
"Tobacco use and pathological gambling.","16402757"
"Study of impulse control disorders among women presenting nicotine dependence.","24941141"
"What do we know about relapse in pathological gambling?","16356614"
"Altered CSF taurine function in pathological gambling.","16337656"
"[How many pathological gamblers are in the Czech Republic?].","16279440"
"Area variations in the prevalence of substance use and gambling behaviours and problems in Quebec: a multilevel analysis.","16276849"
"Comorbidity issues in the pharmacological treatment of Pathological Gambling: a critical review.","16216125"
"Alcohol use and prior substance abuse treatment in relation to gambling problem severity and gambling treatment outcome.","16134009"
"The association between comorbidity and outcome in pathological gambling: a prospective follow-up of recent quitters.","16134008"
"Cue-induced brain activity in pathological gamblers.","15993856"
"Pathological gambling and cross-addiction.","15968849"
"[Excessive computer usage in adolescents--results of a psychometric evaluation].","15875758"
"Genetic studies of pathological gambling: a review of methodology and analyses of data from the Vietnam Era Twin Registry.","15870986"
"Types of psychotherapy for pathological gamblers.","21152147"
"Pharmacological treatments of pathological gambling.","15789195"
"Advancing treatment strategies for pathological gambling.","15789194"
"The biopsychosocial consequences of pathological gambling.","21179626"
"Sertraline treatment of pathological gambling: a pilot study.","15669885"
"The ""big win"" and resistance to extinction when gambling.","15612606"
"[Whether pyromaniac, kleptomaniac, pathological gambler or messy--the impulse is out of control].","15581102"
"[Pathological gambling in Israel as a medical and social problem].","15521682"
"[Comorbid psychiatric symptoms in pathological gamblers: anxiety, depression and substance abuse].","15521678"
"Simultaneous drinking and gambling: a risk factor for pathological gambling.","15462237"
"Sensation seeking in a French population of pathological gamblers: comparison with regular and nongamblers.","15362417"
"[Pathological gambling. An empirical study of the desire for addictive substances].","15241601"
"Using the Rasch model to develop a revised Gambling Attitudes and Beliefs Scale (GABS) for use with male college student gamblers.","15217202"
"Psychiatric comorbidity and gender differences of persons incarcerated for methamphetamine abuse in Taiwan.","15009828"
"Retrospective review of treatment retention in pathological gambling.","14999657"
"Node-link-mapping-enhanced group treatment for pathological gambling.","14667422"
"Treatment of pathological gambling: a critical review of the literature.","14640824"
"Does a brochure about pathological gambling provide new information?","14634324"
"Awareness of gambling-related problems, policies and educational programs among high school and college administrators.","14634323"
"Prevalence estimates of adolescent gambling: a comparison of the SOGS-RA, DSM-IV-J, and the GA 20 questions.","14634314"
"Risk factors in adolescence: the case of gambling, videogame playing, and the internet.","14634313"
"DSM-IV-J criteria: a scoring error that may be modifying the estimates of pathological gambling among youths.","14634301"
"Dissociative symptoms in pathological gambling.","14504454"
"Obsessive-compulsive spectrum disorders.","22033547"
"A comparison of pathological gamblers with and without substance abuse treatment histories.","12940499"
"Disrupted sensory gating in pathological gambling.","12915292"
"Evolutionary mismatch, neural reward circuits, and pathological gambling.","12856479"
"[Pathological gambling behavior in a patient with Parkinson's disease treated with levodopa and bromocriptine].","12773874"
"A Comparison of Hispanic and Anglo Calls to a Gambling Help Hotline.","12766455"
"An Analysis of the Relationship of Alcohol to Casino Gambling Among College Students.","12766439"
"Factors at play in faster progression for female pathological gamblers: an exploratory analysis.","12716246"
"Effectiveness of pharmacotherapy for pathological gambling: a chart review.","12585565"
"Changes in physiological arousal to gambling cues among participants in motivationally enhanced cognitive-behavior therapy for pathological gambling: a preliminary study.","12557452"
"Measuring problem video game playing in adolescents.","12472644"
"Future time perspective in pathological gamblers.","12436018"
"How treatments for pathological gambling can be informed by treatments for substance use disorders.","12233980"
"Gambling: an addictive behavior with health and primary care implications.","12220370"
"Relationship between problem gambling and substance use in a methadone maintenance population.","12188587"
"Pathological gambling and substance misuse.","12180568"
"A profile of gaming machine players in clubs in Sydney, Australia.","12096448"
"Nurse behavioural psychotherapy and pathological gambling: an Australian perspective.","11933405"
"Plasma testosterone and pathological gambling.","11740981"
"Psychiatric comorbidity in pathological gamblers seeking treatment.","11579014"
"A case of pathological gambling--its features and mangement.","11513060"
"The neurobiology of pathological gambling.","11447573"
"Schizophrenia and pathological gambling.","11229999"
"Illegal behaviors in problem gambling: analysis of data from a gambling helpline.","11196248"
"Reward deficiency syndrome: genetic aspects of behavioral disorders.","11105655"
"Descriptive features of Turkish pathological gamblers.","11041308"
"Pathological gambling.","10986732"
"Pathological gambling behaviour: emergence secondary to treatment of Parkinson's disease with dopaminergic agents.","10945141"
"Psychiatric symptoms in problem gambling and non-problem gambling substance abusers.","10934578"
"Natural and treatment-assisted recovery from gambling problems: a comparison of resolved and active gamblers.","10885052"
"Prevalence, assessment, and treatment of pathological gambling: a review.","10445649"
"The Lie/Bet Questionnaire for screening pathological gamblers: a follow-up study.","10079719"
"Treatment of obsessive-compulsive spectrum disorders with SSRIs.","9829021"
"Clinical features and psychiatric comorbidity of subjects with pathological gambling behavior.","9826244"
"Pathological gambling and substance misuse: a review of the literature.","9818989"
"Development of the gambling attitude scales: preliminary findings.","9783655"
"Cognitive treatment of pathological gamblers.","9745796"
"Gambling and other risk behaviors among 8th- to 12th-grade students.","9685469"
"Taking chances: problem gamblers and mental health disorders--results from the St. Louis Epidemiologic Catchment Area Study.","9663161"
"Dependence on computer games by adolescents.","9621722"
"Naltrexone in the treatment of pathological gambling and alcohol dependence.","9494755"
"Automaticity of cognitive biases in addictive behaviours: further evidence with gamblers.","9403145"
"Genetic association study between pathological gambling and a functional DNA polymorphism at the D4 receptor gene.","9352568"
"[Pathological gambling].","9182146"
"Recommendations for research and public policy in gambling studies.","12913381"
"Impulsivity in pathological gambling: the antisocial impulsivist.","9060199"
"Pathological gamblers in methadone treatment: A comparison between men and women.","24234161"
"Pathological gambling: Etiologic considerations and treatment efficacy of eye movement desensitization/reprocessing.","24234158"
"Screening for pathological gambling among substance misusers.","8894208"
"[Alternating addictions: apropos of 3 cases].","9035985"
"The prevalence of problem and pathological gambling: A critical analysis.","24233918"
"The New Zealand national survey of problem and pathological gambling.","24233913"
"Psychopathology in pathological gamblers seeking treatment.","24233847"
"Clinical obstacles in administrating the South Oaks Gambling Screen in a methadone and alcohol clinic.","24233844"
"The factorial structure of pathological gambling.","24233843"
"Homelessness, negative affect, and coping among veterans with gambling problems who misused substances.","8820555"
"""Video lottery"" and treatment for pathological gambling. A natural experiment in South Dakota.","8650525"
"Prevalence of pathological gambling and associated problems in individuals who visit non-gambling video arcades.","24233648"
"Adolescent slot machine dependency and delinquency: Questions on a question of methodology.","24233551"
"Pathological gambling.","7663196"
"Gambling among methadone patients.","7558485"
"Alexithymia and pathological gambling.","7624467"
"Pathological gambling among adolescents: Massachusetts Gambling Screen (MAGS).","24234969"
"The gambling lifestyle: II. Treatment.","24234920"
"The gambling lifestyle: I. theory.","24234840"
"Antisocial personality disorder and pathological gambling.","24234838"
"[Approaches in the treatment of pathologic gambling].","8055598"
"A psychodynamic approach to the treatment of pathological gambling: Part I. Achieving abstinence.","24234781"
"When luck runs out. Compulsive gambling: bad habit or serious illness?","8232122"
"Diagnoses are not diseases.","1422620"
"Risk-taking/gambling-like behavior in preschool children.","24241904"
"Borderline omnipotence in pathological gambling.","1417076"
"Inpatient treatment of male pathological gamblers in Germany.","24243284"
"[Pathological gambling: literature revue].","1562964"
"Prevalence estimates of pathological gambling in Quebec.","1790518"
"A comparison of relapsed and non-relapsed abstinent pathological gamblers following behavioural treatment.","1777743"
"Psychobiology of the near-miss in fruit machine gambling.","1880756"
"A pathological or a compulsive gambler?","24242970"
"Psychopathology and pathological gambling among males: Theoretical and clinical concerns.","24242969"
"Control versus abstinence in the treatment of pathological gambling: a two to nine year follow-up.","2025692"
"Clomipramine test: serum level determination in three groups of psychiatric patients.","1822217"
"Gambling in the Netherlands: Developments, participation, and compulsive gambling.","24242896"
"The acquisition, development, and maintenance of fruit machine gambling in adolescents.","24242894"
"Characteristics of pathological gamblers identified among patients on a psychiatric admissions service.","2210694"
"Demographic, personality, cognitive and behavioral correlates of off-course betting involvement.","24242857"
"Prevalence estimates of pathological gambling in New Jersey and Maryland.","2589558"
"In treating the pathological gambler, MDs must overcome the attitude, 'why bother?'.","2810587"
"Treatment for the addictions in a psychiatric setting.","2758146"
"Pathological gamblers are neither impulsive nor sensation-seekers.","3178615"
"Assessment and management of pathological gambling.","2901884"
"Depressed pathological gamblers.","3364202"
"Attention deficit disorder and pathological gambling.","3693334"
"The prevalence and impact of major life stressors among pathological gamblers.","3557748"
"Pathological gambling and criminal responsibility.","3944564"
"""The next best thing"": a study of problem gambling.","3833807"
"Controlled comparison of aversive therapy and imaginal desensitization in compulsive gambling.","6133575"
"Behavioural psychotherapy of uncommon referrals.","7116054"
"Compulsive gambler.","5653037"
"Aversion therapy for compulsive gambling.","5652836"
"""Paradoxical intention"" in the treatment of compulsive gambling.","6065665"
"Prevalence of Problem Gambling: A Meta-analysis of Recent Empirical Research (2016-2022).","36586057"
"Exploring the underlying mechanisms of drug-induced impulse control disorders: a pharmacovigilance-pharmacodynamic study.","36436204"
"Decision Making in Addictive Behaviors Based on Prospect Theory: A Systematic Review.","36141271"
"Prevalence of Problem Gambling Among Women Using Shelter and Drop-in Services.","35966627"
"The relationship of gambling with sensation-seeking behavior and psychological resilience in university students.","35133668"
"The Effect of Shame and Self-Efficacy on Gambling Behaviour.","34268668"
"Sign tracking predicts suboptimal behavior in a rodent gambling task.","34191111"
"Addictive use of digital devices in young children: Associations with delay discounting, self-control and academic performance.","34157026"
"Treatment of Pramipexole-Induced Problematic Sexual Behaviors.","34000142"
"Impulsivity, Consciousness and Defense Mechanisms of the Ego Among Pathological Gamblers.","33988811"
"Social Ecological Model of Problem Gambling: A Cross-National Survey Study of Young People in the United States, South Korea, Spain, and Finland.","33804663"
"Gambling motivation model for older women addicted and not addicted to gambling - a qualitative study.","33724116"
"Review of the Application of EMDR Therapy in the Treatment of Pathological Gambling - Case Report.","33638962"
"The neural substrates of risky rewards and losses in healthy volunteers and patient groups: a PET imaging study.","33568248"
"Young people and gambling: an empirical research.","33346322"
"Impulsiveness and cyclothymic traits of affective temperament as predictors of risky gambling behavior.","33038886"
"Schizophrenia symptom severity and motivations for gambling in individuals with schizophrenia or schizoaffective disorder.","32763543"
"[Testing a Model to Predict Problem Gambling in Speculative Game Users].","29735879"
"A Systematic Review of Land-Based Self-Exclusion Programs: Demographics, Gambling Behavior, Gambling Problems, Mental Symptoms, and Mental Health.","29721719"
"[Addictions profiles as a tool for comparison of chemical and nonchemical dependencies].","29658497"
"Neurocognitive correlates of medication-induced addictive behaviours in Parkinson's disease: A systematic review.","29653742"
"The Relationship Between Exclusions from Gambling Arcades and Accessibility: Evidence from a Newly Introduced Exclusion Program in Hesse, Germany.","29492760"
"In Search of Executive Impairment in Pathological Gambling: A Neuropsychological Study on Non-treatment Seeking Gamblers.","29455442"
"Estimate of the prevalence of subjects with gambling-related problems requiring treatment: a study in Northern Italy.","29297862"
"Stress moderates the relationships between problem-gambling severity and specific psychopathologies.","29091825"
"Differentiating Gang Members, Gang Affiliates, and Violent Men on Their Psychiatric Morbidity and Traumatic Experiences.","29087253"
"Testing an Incentive-Sensitisation Approach to Understanding Problem Slot-Machine Gambling Using an Online Slot-Machine Simulation.","29038980"
"Recurrent Impulse Control Disorder Associated with Rasagiline Treatment of Parkinson's Disease.","28767029"
"Pathologische Mediennutzung bei Kindern und Jugendlichen – eine Perspektive für die Praxis.","28677490"
"A prospective follow-up study of younger and older subjects with pathological gambling.","28645075"
"Impulse Control Disorders and Related Complications of Parkinson's Disease Therapy.","28511259"
"Pramipexole Modulates Interregional Connectivity Within the Sensorimotor Network.","28462585"
"The roles of valuation and reward processing in cognitive function and psychiatric disorders.","28415138"
"Time Is Money: The Decision Making of Smartphone High Users in Gain and Loss Intertemporal Choice.","28344568"
"[Professional stressors and common mental health disorders: Causal links?].","28342535"
"Gambling in a National U.S. Veteran Population: Prevalence, Socio-demographics, and Psychiatric Comorbidities.","28293767"
"Identifying Environmental and Social Factors Predisposing to Pathological Gambling Combining Standard Logistic Regression and Logic Learning Machine.","28255941"
"Pathological Gambling and Motor Impulsivity: A Systematic Review with Meta-Analysis.","28255940"
"Adult ADHD Is Associated With Gambling Severity and Psychiatric Comorbidity Among Treatment-Seeking Problem Gamblers.","28162086"
"The need for a behavioural analysis of behavioural addictions.","28013082"
"Social Costs of Gambling in the Czech Republic 2012.","27988862"
"Life events, substance use, psychological distress, and quality of life in male and female French gamblers.","27901518"
"[Pathological gambling and epilepsy in patients with frontotemporal dementia: Two case reports].","27831627"
"Using two web-based addiction Stroops to measure the attentional bias in adults with Internet Gaming Disorder.","27776420"
