"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"26164965",2015,"Mar-Apr","[Self-help program: a new tool to facilitate the access to treatment for problem ",NA,"Shame, fear of stigmatization, denial, accessibility to and the cost of treatment ","Saeremans, M; Noel, X; Verbanck, P",NA,"fre","Journal Article","Rev Med Brux",NA,"Revue medicale de Bruxelles"
"26132914",2015,"Jun","Bipolar spectrum disorders in a clinical sample of patients with Internet ","10.1556/2006.4.2015.011 [doi]","BACKGROUND AND AIMS: Behavioral addictions and bipolar disorders have a certain ","Wolfling, Klaus; Beutel, Manfred E; Dreier, Michael; Muller, Kai W","Department of Psychosomatic Medicine and Psychotherapy, University Medical ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"26116634",2016,"Oct","Games in the Brain: Neural Substrates of Gambling Addiction.","10.1177/1073858415591474 [doi]","As a popular form of recreational risk taking, gambling games offer a paradigm ","Murch, W Spencer; Clark, Luke","Centre for Gambling Research at UBC, Department of Psychology, University of ; Centre for Gambling Research at UBC, Department of Psychology, University of ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Neuroscientist",NA,"The Neuroscientist : a review journal bringing neurobiology, neurology and "
"26107100",2015,"Jun","Perspective: Behavioural addictions matter.","10.1038/522S62a [doi]",NA,"Potenza, Marc",NA,"eng","Journal Article","Nature",NA,"Nature"
"26098005",2015,"May","[Food addiction - substance use disorder or behavioral addiction?].","10.1024/1422-4917/a000355 [doi]","This article looks at food addiction as a subject situated between psychiatry, ","Albayrak, Ozgur; Kliewer, Josephine; Focker, Manuel; Antel, Jochen; Hebebrand, Johannes","1 Klinik fur Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie, ","ger","English Abstract; Journal Article; Research Support, Non-U.S. Gov't; Review","Z Kinder Jugendpsychiatr Psychother",NA,"Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie"
"26075922",2015,"Jun","Addiction and Engagement: An Explorative Study Toward Classification Criteria for ","10.1089/cyber.2015.0063 [doi]","The DSM-5 introduced Internet gaming disorder (IGD) as a condition needing more ","Lehenbauer-Baum, Mario; Klaps, Armin; Kovacovsky, Zuzana; Witzmann, Karolin; Zahlbruckner, Raphaela; Stetina, Birgit U","1 Department of Psychology, Sigmund Freud University , Vienna, Austria .; 2 Department of Psychology and Human Development at Peabody College, Vanderbilt ; 1 Department of Psychology, Sigmund Freud University , Vienna, Austria .; 1 Department of Psychology, Sigmund Freud University , Vienna, Austria .; 1 Department of Psychology, Sigmund Freud University , Vienna, Austria .; 1 Department of Psychology, Sigmund Freud University , Vienna, Austria .; 1 Department of Psychology, Sigmund Freud University , Vienna, Austria .","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking"
"26074835",2015,NA,"Unexpected online gambling disorder in late-life: a case report.","10.3389/fpsyg.2015.00655 [doi]; 655","BACKGROUND: The lifetime prevalence of problem or Gambling disorder (GD) in the ","Sauvaget, Anne; Jimenez-Murcia, Susana; Fernandez-Aranda, Fernando; Fagundo, Ana B; Moragas, Laura; Wolz, Ines; Veciana De Las Heras, Misericordia; Granero, Roser; Del Pino-Gutierrez, Amparo; Bano, Marta; Real, Eva; Aymami, Maria N; Grall-Bronnec, Marie; Menchon, Jose M","Addictology and Liaison Psychiatry Department, Nantes University Hospital Nantes, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Neurology, University Hospital of Bellvitge-IDIBELL Barcelona, ; CIBER Fisiopatologia Obesidad y Nutricion, Instituto de Salud Carlos III ; Department of Public Health, Mental Health and Perinatal Nursing, University ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ; Addictology and Liaison Psychiatry Department, Nantes University Hospital Nantes, ; Department of Psychiatry, University Hospital of Bellvitge-IDIBELL Barcelona, ","eng","Case Reports","Front Psychol",NA,"Frontiers in psychology"
"26052292",2015,NA,"Symptoms of cybersex addiction can be linked to both approaching and avoiding ","10.3389/fpsyg.2015.00653 [doi]; 653","There is no consensus regarding the phenomenology, classification, and diagnostic ","Snagowski, Jan; Brand, Matthias","Department of General Psychology: Cognition, University of Duisburg-Essen ; Department of General Psychology: Cognition, University of Duisburg-Essen ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology"
"26042780",2015,"May","[Study on religious addiction as a potential novel type of behavioral addiction ","10.1556/OH.2015.30137 [doi]","INTRODUCTION: Religious addiction is a new behavioral addiction, featured with ","Kovacs, Eszter; Piko, Bettina","Egeszsegugyi Menedzserkepzo Kozpont, Semmelweis Egyetem Budapest.","hun","English Abstract; Journal Article","Orv Hetil",NA,"Orvosi hetilap"
"26027442",2015,"Aug","Prevalence and construct validity of compulsive buying disorder in shopping mall ","S0165-1781(15)00202-4 [pii]; 10.1016/j.psychres.2015.04.012 [doi]","Compulsive buying is a relatively new psychopathological concept and very few ","Maraz, Aniko; van den Brink, Wim; Demetrovics, Zsolt","Department of Clinical Psychology and Addiction, Eotvos Lorand University, ; Amsterdam Institute for Addiction Research, Department of Psychiatry, Academic ; Department of Clinical Psychology and Addiction, Eotvos Lorand University, ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research"
"26026385",2015,"Oct","Implicit associations in cybersex addiction: Adaption of an Implicit Association ","S0306-4603(15)00173-2 [pii]; 10.1016/j.addbeh.2015.05.009 [doi]","Recent studies show similarities between cybersex addiction and substance ","Snagowski, Jan; Wegmann, Elisa; Pekal, Jaro; Laier, Christian; Brand, Matthias","General Psychology: Cognition, University of Duisburg-Essen, Germany.; General Psychology: Cognition, University of Duisburg-Essen, Germany.; General Psychology: Cognition, University of Duisburg-Essen, Germany.; General Psychology: Cognition, University of Duisburg-Essen, Germany.; General Psychology: Cognition, University of Duisburg-Essen, Germany; Erwin L. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors"
"26019608",2014,"Nov","Implementation of the remote measuring system for addiction patients in ",NA,"Recently, with the rapid development of related ubiquitous industries, ","Lim, Myung-Jae; Lee, Ki-Young; Kwon, Young-Man","Department of Medical IT and Marketing, Eulji University , Seongnam , Korea.; Department of Medical IT and Marketing, Eulji University , Seongnam , Korea.; Department of Medical IT and Marketing, Eulji University , Seongnam , Korea.","eng","Journal Article","Biotechnol Biotechnol Equip",NA,"Biotechnology, biotechnological equipment"
"26019100",2015,"May","[Behavioral addictions].","10.1007/s15006-015-2724-4 [doi]",NA,"Boning, Jobst","Zentrum fur Psychische Gesundheit, Klinik fur Psychiatrie, Psychosomatik und ","ger","Journal Article; Review","MMW Fortschr Med",NA,"MMW Fortschritte der Medizin"
"26014667",2015,"Sep","Are we overpathologizing everyday life? A tenable blueprint for behavioral ","10.1556/2006.4.2015.009 [doi]","Background Behavioral addiction research has been particularly flourishing over ","Billieux, Joel; Schimmenti, Adriano; Khazaal, Yasser; Maurage, Pierre; Heeren, Alexandre","Laboratory for Experimental Psychopathology, Psychological Sciences Research ; Internet and Gambling Disorders Clinic, Department of Adult Psychiatry, Cliniques ; Faculty of Human and Social Sciences, UKE - Kore University of Enna , Italy.; Addictology Division, Mental Health and Psychiatry Department, Geneva University ; Laboratory for Experimental Psychopathology, Psychological Sciences Research ; Internet and Gambling Disorders Clinic, Department of Adult Psychiatry, Cliniques ; Laboratory for Experimental Psychopathology, Psychological Sciences Research ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Behav Addict",NA,"Journal of behavioral addictions"
"25961146",2015,"Sep","The influence of impulsiveness on binge eating and problem gambling: A ","10.1037/adb0000069 [doi]","This study investigated the degree to which facets of impulsiveness predicted ","Farstad, Sarah M; von Ranson, Kristin M; Hodgins, David C; El-Guebaly, Nady; Casey, David M; Schopflocher, Don P","Department of Psychology, University of Calgary.; Department of Psychology, University of Calgary.; Department of Psychology, University of Calgary.; Division of Addiction, Foothills Addiction Program, Department of Psychiatry, ; Department of Psychology, University of Calgary.; School of Public Health and Faculty of Nursing, University of Alberta.","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychol Addict Behav",NA,"Psychology of addictive behaviors : journal of the Society of Psychologists in "
"25953377",2015,"May","[Adolescents and young adults with cancer between adaptation and addiction: state ","S0007-4551(15)00141-1 [pii]; 10.1016/j.bulcan.2015.04.003 [doi]","The purpose of this literature review is to make a point on the state of health ","Gregoire, Solene; Flahault, Cecile; Laurence, Valerie; Levy, Dominique; Dolbeault, Sylvie","Universite Paris-Descartes, institut de psychologie, laboratoire de ; Universite Paris-Descartes, institut de psychologie, laboratoire de ; Institut Curie, 26, rue d'Ulm, 75248 Paris cedex 5, France. Electronic address: ; Institut Curie, 26, rue d'Ulm, 75248 Paris cedex 5, France. Electronic address: ; Institut Curie, 26, rue d'Ulm, 75248 Paris cedex 5, France. Electronic address: ","fre","English Abstract; Journal Article; Review","Bull Cancer",NA,"Bulletin du cancer"
"25899520",2016,"May","Altered resting-state functional connectivity of the insula in young adults with ","10.1111/adb.12247 [doi]","The insula has been implicated in salience processing, craving, and ","Zhang, Jin-Tao; Yao, Yuan-Wei; Li, Chiang-Shan R; Zang, Yu-Feng; Shen, Zi-Jiao; Liu, Lu; Wang, Ling-Jiao; Liu, Ben; Fang, Xiao-Yi","State Key Laboratory of Cognitive Neuroscience and Learning, IDG/McGovern ; Center for Collaboration and Innovation in Brain and Learning Sciences, Beijing ; State Key Laboratory of Cognitive Neuroscience and Learning, IDG/McGovern ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Center for Cognition and Brain Disorders, Hangzhou Normal University, China.; Institute of Developmental Psychology, Beijing Normal University, China.; Institute of Developmental Psychology, Beijing Normal University, China.; State Key Laboratory of Cognitive Neuroscience and Learning, IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning, IDG/McGovern ; Institute of Developmental Psychology, Beijing Normal University, China.; Academy of Psychology and Behavior, Tianjin Normal University, China.","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","Addict Biol",NA,"Addiction biology"
"25864600",2015,"Mar","Gambling disorder and its relationship with substance use disorders: implications ","10.1111/ajad.12112 [doi]","BACKGROUND: Gambling disorder, recognized by the DSM-5 as a behavioral addiction, ","Grant, Jon E; Chamberlain, Samuel R","Department of Psychiatry and Behavioral Neuroscience, University of Chicago, ; Department of Psychiatry and MRC/Wellcome Trust Behavioural and Clinical ; Cambridge and Peterborough NHS Foundation Trust, Cambridge, UK.","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Am J Addict",NA,"The American journal on addictions"
"25864599",2015,"Mar","New developments on the neurobiological and pharmaco-genetic mechanisms ","10.1111/ajad.12110 [doi]","BACKGROUND: There is emerging evidence that the psychobiological mechanisms ","Weinstein, Aviv; Lejoyeux, Michel","Medical Center Nuclear Medicine, Tel Aviv Sourasky, Israel.; Department of Psychiatry and Addictive Medicine, Bichat Hospital AP-HP and Maison ","eng","Journal Article; Research Support, Non-U.S. Gov't","Am J Addict",NA,"The American journal on addictions"
"25862182",2015,"Jul-Aug","Addictive disorders after Roux-en-Y gastric bypass.","S1550-7289(14)00432-8 [pii]; 10.1016/j.soard.2014.10.026 [doi]","BACKGROUND: Recent literature suggests that some patients may develop addictive ","Mitchell, James E; Steffen, Kristine; Engel, Scott; King, Wendy C; Chen, Jia-Yuh; Winters, Ken; Sogg, Stephanie; Sondag, Cindy; Kalarchian, Melissa; Elder, Katherine","Neuropsychiatric Research Institute and the University of North Dakota School of ; Neuropsychiatric Research Institute and the University of North Dakota School of ; Neuropsychiatric Research Institute and the University of North Dakota School of ; Department of Epidemiology, Graduate School of Public Health, University of ; Department of Epidemiology, Graduate School of Public Health, University of ; University of Minnesota Medical School, Minneapolis, Minnesota.; Massachusetts General Hospital Weight Center, Boston, Massachusetts; Harvard ; Neuropsychiatric Research Institute and the University of North Dakota School of ; Duquesne University, Pittsburgh, Pennsylvania.; Pacific University, Hillsboro, Oregon.","eng","Journal Article; Multicenter Study; Observational Study; Research Support, N.I.H., Extramural","Surg Obes Relat Dis",NA,"Surgery for obesity and related diseases : official journal of the American "
"29531979",2015,"Jun","Prevalence and characteristics of addictive behaviors in a community sample: A ","10.1016/j.abrep.2015.04.001 [doi]","While addictions to substances such as alcohol, tobacco, and other drugs have ","Deleuze, Jory; Rochat, Lucien; Romo, Lucia; Van der Linden, Martial; Achab, Sophia; Thorens, Gabriel; Khazaal, Yasser; Zullino, Daniele; Maurage, Pierre; Rothen, Stephane; Billieux, Joel","Laboratory for Experimental Psychopathology (LEP), Psychological Science Research ; Cognitive Psychopathology and Neuropsychology Unit, University of Geneva, Geneva, ; Clinique Psychanalyse Developpement (CLIPSYD), University Paris Ouest-Nanterre la ; Cognitive Psychopathology and Neuropsychology Unit, University of Geneva, Geneva, ; Addictology Division, Department of Mental Health and Psychiatry, Geneva ; Addictology Division, Department of Mental Health and Psychiatry, Geneva ; Addictology Division, Department of Mental Health and Psychiatry, Geneva ; Addictology Division, Department of Mental Health and Psychiatry, Geneva ; Laboratory for Experimental Psychopathology (LEP), Psychological Science Research ; Addictology Division, Department of Mental Health and Psychiatry, Geneva ; Laboratory for Experimental Psychopathology (LEP), Psychological Science Research ","eng","Journal Article; Review","Addict Behav Rep",NA,"Addictive behaviors reports"
"25852254",2015,"Feb","Comparison of the personality and other psychological factors of students with ","10.11919/j.issn.1002-0829.214129 [doi]","BACKGROUND: There is ongoing controversy about whether or not internet addiction ","Chen, Qiang; Quan, Xing; Lu, Huimin; Fei, Pei; Li, Ming","Guangji Psychiatric Hospital, Suzhou, Jiangsu Province, China.; Guangji Psychiatric Hospital, Suzhou, Jiangsu Province, China.; Guangji Psychiatric Hospital, Suzhou, Jiangsu Province, China.; Guangji Psychiatric Hospital, Suzhou, Jiangsu Province, China.; Guangji Psychiatric Hospital, Suzhou, Jiangsu Province, China.","eng","Journal Article","Shanghai Arch Psychiatry",NA,"Shanghai archives of psychiatry"
"25818325",2016,"May","Increased corticolimbic connectivity in cocaine dependence versus pathological ","10.1111/adb.12242 [doi]","Neural biomarkers for the active detrimental effects of cocaine dependence (CD) ","Contreras-Rodriguez, Oren; Albein-Urios, Natalia; Vilar-Lopez, Raquel; Perales, Jose C; Martinez-Gonzalez, Jose M; Fernandez-Serrano, Maria J; Lozano-Rojas, Oscar; Clark, Luke; Verdejo-Garcia, Antonio","Red de Trastornos Adictivos, Universidad de Granada, Spain.; Institute of Neuroscience F. Oloriz, Universidad de Granada, Spain.; Cognitive Neuroscience Unit, Deakin University, Australia.; Red de Trastornos Adictivos, Universidad de Granada, Spain.; Mind, Brain and Behavior Research Center, Universidad de Granada, Spain.; Red de Trastornos Adictivos, Universidad de Granada, Spain.; Mind, Brain and Behavior Research Center, Universidad de Granada, Spain.; Red de Trastornos Adictivos, Universidad de Granada, Spain.; Centro Provincial de Drogodependencias, Diputacion de Granada, Spain.; Red de Trastornos Adictivos, Universidad de Granada, Spain.; Department of Psychology, Universidad de Jaen, Spain.; Red de Trastornos Adictivos, Universidad de Granada, Spain.; Department of Psychology, Universidad de Huelva, Spain.; Centre for Gambling Research at UBC, Department of Psychology, University of ; Red de Trastornos Adictivos, Universidad de Granada, Spain.; Institute of Neuroscience F. Oloriz, Universidad de Granada, Spain.; School of Psychological Sciences, Monash University, Australia.","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't","Addict Biol",NA,"Addiction biology"
"25814469",2015,"Dec","Reduced cortical thickness in gambling disorder: a morphometric MRI study.","10.1007/s00406-015-0592-2 [doi]","Gambling disorder has recently been recognized as a prototype 'behavioral ","Grant, Jon E; Odlaug, Brian L; Chamberlain, Samuel R","Department of Psychiatry and Behavioral Neuroscience, Pritzker School of ; Department of Public Health, Faculty of Health and Medical Sciences, University ; Department of Psychiatry, University of Cambridge, Cambridge, UK.; Cambridge and Peterborough NHS Foundation Trust (CPFT), Cambridge, UK.","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Arch Psychiatry Clin Neurosci",NA,"European archives of psychiatry and clinical neuroscience"
"25786497",2015,"Mar","Fortune telling addiction: Unfortunately a serious topic about a case report.","10.1556/JBA.4.2015.1.7 [doi]","BACKGROUND: Constant social change brings about new forms of behavior, such as ","Grall-Bronnec, Marie; Bulteau, Samuel; Victorri-Vigneau, Caroline; Bouju, Gaelle; Sauvaget, Anne","Nantes University Hospital, Pavillon Louis Philippe, Hopital Saint Jacques ; Nantes University Hospital Psychiatry Department Nantes France.; Nantes University EA 4275 ""Biostatistics, Pharmacoepidemiology and Subjective ; Nantes University Hospital, Pavillon Louis Philippe, Hopital Saint Jacques ; Nantes University Hospital Psychiatry Department Nantes France.","eng","Case Reports; Journal Article","J Behav Addict","Conflict of interest: The authors declare no financial or other related ","Journal of behavioral addictions"
"25786494",2015,"Mar","Commentary on Muscle dysmorphia as an addiction: a response to Grant (2015) and ","10.1556/JBA.4.2015.1.4 [doi]","BACKGROUND: Following the publication of our paper 'Muscle Dysmorphia: Could it ","Griffiths, Mark D; Foster, Andrew C; Shorter, Gillian W","Nottingham Trent University International Gaming Research Unit, Division of ; Addenbrookes Hospital Cambridgeshire and Peterborough NHS Foundation Trust ; University of Ulster Bamford Centre for Mental Health and Wellbeing Londonderry ","eng","Comment; Journal Article","J Behav Addict","Conflict of interest: The author declares no conflict of interest.","Journal of behavioral addictions"
"25769392",2015,"May","Should pathological gambling and obesity be considered addictive disorders? A ","S0376-8716(15)00102-7 [pii]; 10.1016/j.drugalcdep.2015.02.018 [doi]","OBJECTIVE: Pathological gambling (PG) is now aligned with substance use disorders ","Blanco, Carlos; Garcia-Anaya, Maria; Wall, Melanie; de Los Cobos, Jose Carlos Perez; Swierad, Ewelina; Wang, Shuai; Petry, Nancy M","Department of Psychiatry, New York State Psychiatric Institute, Columbia ; Department of Psychiatry, New York State Psychiatric Institute, Columbia ; Department of Psychiatry, New York State Psychiatric Institute, Columbia ; Addictive Behaviors Unit, Department of Psychiatry, Hospital de la Santa Creu i ; Department of Psychiatry, New York State Psychiatric Institute, Columbia ; Department of Psychiatry, New York State Psychiatric Institute, Columbia ; Calhoun Cardiology Center, University of Connecticut Health Center, Farmington, ","eng","Journal Article; Research Support, N.I.H., Extramural","Drug Alcohol Depend","Conflict of Interest All the authors declare that they have no conflicts of ","Drug and alcohol dependence"
"25761663",2015,"Mar","Abstracts of the 2nd International Conference on Behavioral Addictions, March ","10.1556/JBA.4.2015.Suppl.1 [doi]",NA,NA,NA,"eng","Congress; Overall","J Behav Addict",NA,"Journal of behavioral addictions"
"25751445",2015,"Mar","Treatment of pathological gambling - integrative systemic model.",NA,"Pathological gambling was classified under impulse control disorders within the ","Mladenovic, Ivica; Lazetic, Goran; Lecic-Tosevski, Dusica; Dimitrijevic, Ivan","Clinic for Addiction Disorders, Institute of Mental Health, Palmoticeva 37, 11000 ","eng","Journal Article","Psychiatr Danub",NA,"Psychiatria Danubina"
"25747926",2015,"Mar-Apr","Gambling disorder and other behavioral addictions: recognition and treatment.","10.1097/HRP.0000000000000051 [doi]","Addiction professionals and the public are recognizing that certain nonsubstance ","Yau, Yvonne H C; Potenza, Marc N","From the Departments of Psychiatry (Ms. Yau and Dr. Potenza), Child Study (Dr. ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review","Harv Rev Psychiatry","Declaration of interests: Potenza has consulted for Lundbeck, Ironwood, Shire, ","Harvard review of psychiatry"
"25738502",2015,NA,"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents ","10.1371/journal.pone.0118733 [doi]; e0118733","PURPOSES: Recent neuroimaging studies have shown that people with Internet gaming ","Wang, Yao; Yin, Yan; Sun, Ya-wen; Zhou, Yan; Chen, Xue; Ding, Wei-na; Wang, Wei; Li, Wei; Xu, Jian-rong; Du, Ya-song","Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Radiology, Tangdu Hospital, The Fourth Military Medical University, ; Department of Radiology, Tangdu Hospital, The Fourth Military Medical University, ; Department of Radiology, Ren Ji Hospital, School of Medicine, Shanghai Jiao Tong ; Department of Child & Adolescent Psychiatry Shanghai Mental Health Center, ","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","Competing Interests: The authors have declared that no competing interests exist.","PloS one"
"25722946",2015,"Jan","Altered reward processing in pathological computer gamers--ERP-results from a ","10.1002/brb3.293 [doi]","INTRODUCTION: Internet Gaming Disorder has been added as a research diagnosis in ","Duven, Eva C P; Muller, Kai W; Beutel, Manfred E; Wolfling, Klaus","Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ","eng","Journal Article; Research Support, Non-U.S. Gov't","Brain Behav",NA,"Brain and behavior"
"25679363",2015,"Jun","Blunted feedback processing during risk-taking in adolescents with features of ","S0306-4603(15)00009-X [pii]; 10.1016/j.addbeh.2015.01.008 [doi]","While the conceptualization of problematic Internet use (PIU) as a ""behavioral ","Yau, Yvonne H C; Potenza, Marc N; Mayes, Linda C; Crowley, Michael J","Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA; ; Yale Child Study Center, Yale University School of Medicine, New Haven, CT, USA.; Yale Child Study Center, Yale University School of Medicine, New Haven, CT, USA. ","eng","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.","Addict Behav","Conflict of Interest The authors report no conflicts of interest with respect to ","Addictive behaviors"
"25637885",2015,"Jun","SCRATCH THAT!-Two case reports of scratch-card gambling disorder.","S0306-4603(15)00019-2 [pii]; 10.1016/j.addbeh.2015.01.018 [doi]","Gambling disorder is a common, clinically relevant condition that impacts ","Raposo-Lima, Catarina; Castro, Liliana; Sousa, Nuno; Morgado, Pedro","Hospital de Magalhaes Lemos E.P.E., Rua Professor Alvaro Rodrigues, 4149-003 ; Hospital de Magalhaes Lemos E.P.E., Rua Professor Alvaro Rodrigues, 4149-003 ; Life and Health Sciences Research Institute (ICVS), School of Health Sciences, ; Life and Health Sciences Research Institute (ICVS), School of Health Sciences, ","eng","Case Reports; Journal Article","Addict Behav",NA,"Addictive behaviors"
"25630963",2015,"Mar","Co-occurrence of alcohol use disorder and behavioral addictions: relevance of ","S0376-8716(14)02008-0 [pii]; 10.1016/j.drugalcdep.2014.12.028 [doi]","PURPOSE: The aims of the study were to evaluate the occurrence of behavioral ","Di Nicola, Marco; Tedeschi, Daniela; De Risio, Luisa; Pettorruso, Mauro; Martinotti, Giovanni; Ruggeri, Filippo; Swierkosz-Lenart, Kevin; Guglielmo, Riccardo; Callea, Antonino; Ruggeri, Giuseppe; Pozzi, Gino; Di Giannantonio, Massimo; Janiri, Luigi","Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Department of Neuroscience and Imaging, Institute of Psychiatry, ""G. d'Annunzio"" ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Centre Neuchatelois de Psychiatrie, Republique et Canton de Neuchatel, Site de ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Science of Education, LUMSA University, Borgo Sant'Angelo, 13, 00193 Rome, Italy.; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ; Department of Neuroscience and Imaging, Institute of Psychiatry, ""G. d'Annunzio"" ; Institute of Psychiatry and Psychology, Catholic University of Sacred Heart, L.go ","eng","Journal Article","Drug Alcohol Depend",NA,"Drug and alcohol dependence"
"25629882",2015,"Jan-Feb","Binge eating disorder: from clinical research to clinical practice.","10.1097/ADM.0000000000000085 [doi]","This case report describes the clinical course of a young woman suffering from ","Goracci, Arianna; Casamassima, Francesco; Iovieno, Nadia; di Volo, Silvia; Benbow, Jim; Bolognesi, Simone; Fagiolini, Andrea","From the Division of Psychiatry (AG, SdV, SB, AF), Department of Molecular ","eng","Case Reports; Journal Article","J Addict Med",NA,"Journal of addiction medicine"
"25610866",2014,NA,"Novel psychoactive substances and behavioral addictions.","10.1155/2014/534523 [doi]; 534523",NA,"Martinotti, Giovanni; Corazza, Ornella; Achab, Sophia; Demetrovics, Zsolt","Department of Neuroscience and Imaging, ""G. d'Annunzio"" University of ; School of Life and Medical Sciences, University of Hertfordshire, Hatfield, UK.; Department of Mental Health and Psychiatry, University Hospitals of Geneva, ; Institute of Psychology, Eotvos Lorand University, Budapest, Hungary.","eng","Editorial","Biomed Res Int",NA,"BioMed research international"
"25608605",2015,"Jan","Natural course of behavioral addictions: a 5-year longitudinal study.","10.1186/s12888-015-0383-3 [doi]; 4","BACKGROUND: Resolving the theoretical controversy on the labeling of an ","Konkoly Thege, Barna; Woodin, Erica M; Hodgins, David C; Williams, Robert J","Department of Psychology, University of Calgary, 2500 University Drive NW, ; Department of Psychology, University of Victoria, PO Box 3050 STN CSC, Victoria, ; Department of Psychology, University of Calgary, 2500 University Drive NW, ; Faculty of Health Sciences, University of Lethbridge, 3017 Markin Hall, ","eng","Journal Article; Research Support, Non-U.S. Gov't","BMC Psychiatry",NA,"BMC psychiatry"
"25595336",2015,"Feb","Measuring compulsive buying behaviour: psychometric validity of three different ","S0165-1781(14)01008-7 [pii]; 10.1016/j.psychres.2014.11.080 [doi]","Due to the problems of measurement and the lack of nationally representative ","Maraz, Aniko; Eisinger, Andrea; Hende, Borbala; Urban, Robert; Paksi, Borbala; Kun, Bernadette; Kokonyei, Gyongyi; Griffiths, Mark D; Demetrovics, Zsolt","Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Personality and Health Psychology, Institute of Psychology, Eotvos ; Centre for Behavioral Research, Corvinus University, Budapest, Hungary.; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ; Nottingham Trent University, Nottingham, United Kingdom.; Department of Clinical Psychology and Addiction, Institute of Psychology, Eotvos ","eng","Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Psychiatry Res",NA,"Psychiatry research"
