"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"25317342",2014,"Sep","Motivational and psychological correlates of bodybuilding dependence.","10.1556/JBA.3.2014.3.6 [doi]","BACKGROUND AND AIMS: Exercise may become physically and psychologically ","Emini, Neim N; Bond, Malcolm J","School of Medicine, Flinders University, Adelaide, Australia.; School of Medicine, Flinders University, Adelaide, Australia.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"25293853",2014,"Sep","[Exercise can be an addiction].","V06130358 [pii]","Exercise is normally a healthy activity, which leads to enjoyment and wellness. ","Lichtenstein, Mia; Stovring, Rene","Center for Spiseforstyrrelser, Odense Universitetshospital, Sdr. Boulevard 29, ","dan","Journal Article; Review","Ugeskr Laeger",NA,"Ugeskrift for laeger"
"25280243",2015,"Jan","Differentiating the levels of risk for muscle dysmorphia among Hungarian male ","S1740-1445(14)00101-6 [pii]; 10.1016/j.bodyim.2014.09.001 [doi]","Muscle dysmorphia (MD) is a body image disturbance characterized by a ","Babusa, Bernadett; Czegledi, Edit; Tury, Ferenc; Mayville, Stephen B; Urban, Robert","Institute of Behavioral Sciences, Semmelweis University, Nagyvarad ter 4, 1089 ; Institute of Behavioral Sciences, Semmelweis University, Nagyvarad ter 4, 1089 ; Institute of Behavioral Sciences, Semmelweis University, Nagyvarad ter 4, 1089 ; Clinic AD, 10631 Professional Circle, Suite A, Reno, NV 89521, United States.; Institute of Psychology, Eotvos Lorand University, Izabella utca 46, 1064 ","eng","Journal Article","Body Image",NA,"Body image"
"25215208",2013,"Dec","Exercise addiction in Spanish athletes: Investigation of the roles of gender, ","10.1556/JBA.2.2013.4.9 [doi]","BACKGROUND AND AIMS: In nomothetic research exercise addiction is studied on the ","Szabo, Attila; Vega, Ricardo De La; Ruiz-BarquIn, Roberto; Rivera, Oswaldo",NA,"eng","Journal Article","J Behav Addict","Conflicts of interest: It is declared that there was no conflict of interest of ","Journal of behavioral addictions"
"25215207",2013,"Dec","Exercise dependence and muscle dysmorphia in novice and experienced female ","10.1556/JBA.2.2013.4.8 [doi]","BACKGROUND AND AIMS: Extensive research has shown that male bodybuilders are at ","Hale, Bruce D; Diehl, Danielle; Weaver, Krista; Briggs, Michael",NA,"eng","Journal Article","J Behav Addict","Conflicts of interest: The authors declare no conflict of interest.","Journal of behavioral addictions"
"25215203",2013,"Dec","The role of age, gender, mood states and exercise frequency on exercise ","10.1556/JBA.2.2013.014 [doi]","OBJECTIVES: The purpose of our study was to explore the prevalence, and the role ","Costa, Sebastiano; Hausenblas, Heather A; Oliva, Patrizia; Cuzzocrea, Francesca; Larcan, Rosalba",NA,"eng","Journal Article","J Behav Addict","Conflicts of interest: All authors report that they have no conflicts of ","Journal of behavioral addictions"
"25215201",2013,"Dec","The exercise paradox: An interactional model for a clearer conceptualization of ","10.1556/JBA.2.2013.4.2 [doi]","BACKGROUND AND AIMS: Exercise addiction receives substantial attention in the ","Egorov, Alexei Y; Szabo, Attila","; ;; ;","eng","Journal Article; Review","J Behav Addict","Conflicts of interest: The authors declare no conflict of interest.","Journal of behavioral addictions"
"25215197",2013,"Sep","Correspondence between alternate measures of maladaptive exercise, and their ","10.1556/JBA.2.2013.012 [doi]","AIMS: The study sought to contribute to the measurement of maladaptive exercise ","Lease, Haidee J; Bond, Malcolm J","School of Psychology, Flinders University, Adelaide, Australia.; School of Medicine, Flinders University, Adelaide, Australia.","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"24936895",2014,"Dec","Drive for muscularity and social physique anxiety mediate the perceived ideal ","10.1519/JSC.0000000000000573 [doi]","This study examined the mediating role of drive for muscularity and social ","Thomas, Adam; Tod, David A; Edwards, Christian J; McGuigan, Michael R","1Department of Psychology, Aberystwyth University, Aberystwyth, United Kingdom; ","eng","Journal Article","J Strength Cond Res",NA,"Journal of strength and conditioning research"
"24926913",2015,"Mar","Exercise addiction in men is associated with lower fat-adjusted leptin levels.","10.1097/JSM.0000000000000110 [doi]","OBJECTIVE: To test a hypothesized association between resting leptin levels ","Lichtenstein, Mia B; Andries, Alin; Hansen, Stinus; Frystyk, Jan; Stoving, Rene K","*Centre for Eating Disorders, Institute of Clinical Research, Odense University ","eng","Journal Article; Research Support, Non-U.S. Gov't","Clin J Sport Med",NA,"Clinical journal of sport medicine : official journal of the Canadian Academy of "
"24918312",2014,"Jun","Implicit motives and basic need satisfaction in extreme endurance sports.","10.1123/jsep.2013-0191 [doi]","Previous research has shown that the effects of basic psychological needs on the ","Schuler, Julia; Wegner, Mirko; Knechtle, Beat","Institute of Sport Science, University of Bern, Bern, Switzerland.","eng","Journal Article","J Sport Exerc Psychol",NA,"Journal of sport & exercise psychology"
"24769267",2014,"Aug","Sex differences in addictive disorders.","S0091-3022(14)00045-4 [pii]; 10.1016/j.yfrne.2014.04.003 [doi]","Gender-dependent differences in the rate of initiation and frequency of misuse of ","Fattore, Liana; Melis, Miriam; Fadda, Paola; Fratta, Walter","Institute of Neuroscience - Cagliari National Research Council of Italy, ; Centre of Excellence ""Neurobiology of Dependence"", University of Cagliari, ; Centre of Excellence ""Neurobiology of Dependence"", University of Cagliari, ; Centre of Excellence ""Neurobiology of Dependence"", University of Cagliari, ","eng","Journal Article; Review","Front Neuroendocrinol",NA,"Frontiers in neuroendocrinology"
"25726219",2014,"Nov","[Spanish version of Adonis Complex Questionnaire. A questionnaire to test the ","10.3305/nh.2015.31.3.8292 [doi]","AIM: To validate the Spanish version of Adonis Complex Questionnaire in ","Latorre-Roman, Pedro Angel; Garrido-Ruiz, Antonio; Garcia-Pinillos, Felipe","Departamento de Didactica de la Expresion Musical, Plastica y Corporal. ; Departamento de Didactica de la Expresion Musical, Plastica y Corporal. ; Departamento de Didactica de la Expresion Musical, Plastica y Corporal. ","spa","Journal Article; Validation Study","Nutr Hosp",NA,"Nutricion hospitalaria"
"24342179",2014,"Feb","Exercise addiction: a study of eating disorder symptoms, quality of life, ","S0165-1781(13)00742-7 [pii]; 10.1016/j.psychres.2013.11.010 [doi]","Exercise addiction is characterized by excessive exercise patterns with potential ","Lichtenstein, Mia Beck; Christiansen, Erik; Elklit, Ask; Bilenberg, Niels; Stoving, Rene Klinky","Centre for Eating Disorders, Odense University Hospital, University of Southern ; Child and Adolescent Psychiatry, Psychiatry in Region Southern Denmark, Odense, ; National Center of Psychotraumatology, University of Southern Denmark, Denmark.; Child and Adolescent Psychiatry, Psychiatry in Region Southern Denmark, Odense, ; Centre for Eating Disorders, Odense University Hospital, University of Southern ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res",NA,"Psychiatry research"
"24217500",2013,NA,"[Validation of the Training Addiction Scale (EAE) in master athletes].",NA,"Measuring instruments for behavioral addictions tend to not be generalizable to ","Ruiz-Juan, Francisco; Zarauz Sancho, Antonio; Arbinaga Ibarzabal, Felix",NA,"spa","Journal Article; Validation Study","Adicciones",NA,"Adicciones"
"24197714",2013,"Oct","Primary and secondary exercise dependence in a community-based sample of road ",NA,"The purpose of our study was to examine exercise dependence (EXD) in a large ","Cook, Brian; Karr, Trisha M; Zunker, Christie; Mitchell, James E; Thompson, Ron; Sherman, Roberta; Crosby, Ross D; Cao, Li; Erickson, Ann; Wonderlich, Stephen A","Neuropsychiatric Research Institute, Fargo, ND, and with the School of Medicine ","eng","Journal Article","J Sport Exerc Psychol",NA,"Journal of sport & exercise psychology"
"24136170",2014,"Apr","Pathological motivations for exercise and eating disorder specific health-related ","10.1002/eat.22198 [doi]","OBJECTIVE: To examine associations among pathological motivations for exercise ","Cook, Brian; Engel, Scott; Crosby, Ross; Hausenblas, Heather; Wonderlich, Stephen; Mitchell, James","Neuropsychiatric Research Institute, Fargo, ND; University of North Dakota School ","eng","Journal Article; Research Support, N.I.H., Extramural","Int J Eat Disord",NA,"The International journal of eating disorders"
"24091603",2013,"Nov","Sport specificity of mental disorders: the issue of sport psychiatry.","10.1007/s00406-013-0458-4 [doi]","The prevalence of psychiatric conditions among elite athletes is still under ","Bar, Karl-Jurgen; Markser, Valentin Z","Pain & Autonomic Integrative Research (PAIR), Department of Psychiatry and ","eng","Journal Article; Review","Eur Arch Psychiatry Clin Neurosci",NA,"European archives of psychiatry and clinical neuroscience"
"24016203",2014,NA,"Obsessive passion: a dependency associated with injury-related risky behaviour in ","10.1080/02640414.2013.823223 [doi]","Grounded in self-determination theory, obsessive passion for an activity has been ","Akehurst, Sally; Oliver, Emily J","a Department of Sport and Exercise , University of Derby , Derby , UK.","eng","Journal Article","J Sports Sci",NA,"Journal of sports sciences"
"24001300",2014,NA,"Exercise addiction- diagnosis, bio-psychological mechanisms and treatment issues.",NA,"Exercise and sports activity are beneficial both physically and psychologically ","Weinstein, Aviv; Weinstein, Yitzhak","Senior Research Fellow, Department of Nuclear Medicine, Sourasky Medical Center, ","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Curr Pharm Des",NA,"Current pharmaceutical design"
"23910754",2013,NA,"Spanish adaptation and validation of the Exercise Addiction Inventory (EAI).","10.7334/psicothema2013.21 [doi]","BACKGROUND: The purpose of this study was to validate the Addiction Exercise ","Sicilia, Alvaro; Alias-Garcia, Antonio; Ferriz, Roberto; Moreno-Murcia, Juan Antonio","Facultad de Ciencias de la Educacion, Enfermeria y Fisioterapia, Universidad de ","eng","Journal Article; Validation Study","Psicothema",NA,"Psicothema"
"23888586",2013,"May-Jun","[Exercise addiction].",NA,"Socially valorised, sport like other forms of behaviour, can take on an addictive ","Petit, A; Lejoyeux, M","des Universites, Praticien Hospitalier, AP-HP, H6pital Bichat, Service de ","fre","English Abstract; Journal Article; Review","Rev Med Liege",NA,"Revue medicale de Liege"
"23748722",2013,"Mar-Apr","[Psychological distress and personality characteristics among individuals with ","10.1708/1272.14036 [doi]","BACKGROUND: The aim of this study was to assess both psychological distress and ","Guidi, Jenni; Clementi, Cecilia; Grandi, Silvana","Dipartimento di Psicologia, Universita di Bologna.","ita","English Abstract; Journal Article","Riv Psichiatr",NA,"Rivista di psichiatria"
"26165928",2013,"Jun","The relationships between behavioral addictions and the five-factor model of ","10.1556/JBA.2.2013.003 [doi]","Aims Although relationships between addiction and personality have previously ","Andreassen, Cecilie Schou; Griffiths, Mark D; Gjertsen, Siri Renate; Krossbakken, Elfrid; Kvam, Siri; Pallesen, Stale",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"23458632",2013,"Mar","Mice from lines selectively bred for high voluntary wheel running exhibit lower ","S0031-9384(13)00039-5 [pii]; 10.1016/j.physbeh.2013.02.010 [doi]","Exercise is known to be rewarding and have positive effects on mental and ","Kolb, Erik M; Kelly, Scott A; Garland, Theodore Jr","Department of Biology, University of California, Riverside, CA 92521, USA.","eng","Journal Article; Research Support, U.S. Gov't, Non-P.H.S.","Physiol Behav",NA,"Physiology & behavior"
"26165771",2013,"Mar","The moderating effect of gender on ideal-weight goals and exercise dependence ","10.1556/JBA.1.2012.010 [doi]","Background and aims Exercise dependence is implicated in the development of ","Cook, Brian; Hausenblas, Heather; Rossi, James",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"23407442",2013,"Feb","Self-determined to exercise? Leisure-time exercise behavior, exercise motivation, ",NA,"BACKGROUND: Scant research has examined the determinants of primary exercise ","Symons Downs, Danielle; Savage, Jennifer S; DiNallo, Jennifer M","Exercise Psychology Laboratory, the Dept of Kinesiology, The Pennsylvania State ","eng","Journal Article","J Phys Act Health",NA,"Journal of physical activity & health"
"23394023",2012,"Sep-Oct","[Exercise dependence--symptoms and mechanisms].",NA,"The aim of this article is to synthesise the knowledge about the phenomenon of ","Guszkowska, Monika","Zaklad Podstaw Spoleczno-Kulturowych w Turystyce, Wydzial Turystyki i Rekreacji ","pol","English Abstract; Journal Article; Review","Psychiatr Pol",NA,"Psychiatria polska"
"23329605",2013,"Feb","Exercise addiction.","10.1007/s40279-012-0013-x [doi]","This article examines the nature of exercise addiction. It presents a broad, ","Landolfi, Emilio","Department of Kinesiology, University of the Fraser Valley, Abbotsford, BC, ","eng","Journal Article; Review","Sports Med",NA,"Sports medicine (Auckland, N.Z.)"
"23302755",2013,"Sep","Muscle dysmorphia: risk may be influenced by goals of the weightlifter.","10.1519/JSC.0b013e3182825474 [doi]","Athletes with muscle dysmorphia suffer from constant dissatisfaction with body ","Skemp, Karen M; Mikat, Richard P; Schenck, Kyle P; Kramer, Natalie A","Department of Health Education and Health Promotion, University of Wisconsin-La ","eng","Journal Article","J Strength Cond Res",NA,"Journal of strength and conditioning research"
"23265023",2012,"Oct","Exercisers' identities and exercise dependence: the mediating effect of exercise ",NA,"The purpose of this study was to examine the associations of exercise identity, ","Lu, Frank Jing-Horng; Hsu, Eva Ya-Wen; Wang, Junn-Ming; Huang, Mei-Yao; Chang, Jo-Ning; Wang, Chien-Hsin","National Taiwan Sport University.","eng","Journal Article; Research Support, Non-U.S. Gov't","Percept Mot Skills",NA,"Perceptual and motor skills"
"26165606",2012,"Dec","Psychometric examination and factorial validity of the Exercise Dependence ","10.1556/JBA.1.2012.009 [doi]","Background and aims The purpose of this study was to verify the factorial ","Costa, Sebastiano; Cuzzocrea, Francesca; Hausenblas, Heather A; Larcan, Rosalba; Oliva, Patrizia",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"23092850",2013,"Jan","Moderators of the association between exercise identity and obligatory exercise ","S1740-1445(12)00126-X [pii]; 10.1016/j.bodyim.2012.09.004 [doi]","Previous research has connected exercise identity with obligatory exercise, yet ","Karr, Trisha M; Zunker, Christie; Thompson, Ron A; Sherman, Roberta T; Erickson, Ann; Cao, Li; Crosby, Ross D; Mitchell, James E","Department of Psychology, Saint Mary's University of Minnesota, Winona, MN, USA. ","eng","Journal Article","Body Image",NA,"Body image"
"23006037",2013,"May","Exercise identity as a risk factor for exercise dependence.","10.1111/j.2044-8287.2012.02091.x [doi]","OBJECTIVES: The aim of the study was to explore the relationship between exercise ","Murray, Aja L; McKenzie, Karen; Newman, Emily; Brown, Erin","Department of Psychology, University of Edinburgh, UK. A.L.Murray-2@sms.ed.ac.uk","eng","Journal Article","Br J Health Psychol",NA,"British journal of health psychology"
"26165458",2012,"Sep","Contextualising over-engagement in work: Towards a more global understanding of ","10.1556/JBA.1.2012.002 [doi]","Purpose Despite increasing empirical research into workaholism, no single ","Griffiths, Mark D; Karanika-Murray, Maria",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"22930654",2012,"Jul","The effect of exercise absence on affect and body dissatisfaction as moderated by ",NA,"AIM: Research suggests that exercise absence is frequently associated with ","Lepage, Marie L; Price, Matthew; O'Neil, Patrick; Crowther, Janis H","Department of Psychology, Kent State University, Kent, OH 44242-0001, USA.","eng","Journal Article","Psychol Sport Exerc",NA,"Psychology of sport and exercise"
"22882175",2014,"Apr","Validation of the exercise addiction inventory in a Danish sport context.","10.1111/j.1600-0838.2012.01515.x [doi]","Exercise addiction is characterized by excessive exercise behavior with potential ","Lichtenstein, M B; Christiansen, E; Bilenberg, N; Stoving, R K","Centre for Eating Disorders, University of Southern Denmark, Odense, Denmark.","eng","Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Scand J Med Sci Sports",NA,"Scandinavian journal of medicine & science in sports"
"22808718",2012,"Jun","Motivation and exercise dependence: a study based on self-determination theory.",NA,"The objective of this study was to use self-determination theory to analyze the ","Gonzalez-Cutre, David; Sicilia, Alvaro","Department of Sport Sciences, Miguel Hernandez University of Elche. Alvaro, USA. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Res Q Exerc Sport",NA,"Research quarterly for exercise and sport"
"22420455",2012,NA,"Striving for success or addiction? Exercise dependence among elite Australian ","10.1080/02640414.2012.667879 [doi]","Exercise dependence is a condition that involves a preoccupation and involvement ","McNamara, Justin; McCabe, Marita P","School of Psychology, Deakin University, Melbourne, Australia.","eng","Journal Article","J Sports Sci",NA,"Journal of sports sciences"
"26166828",2012,"Mar","Exercise dependence among customers from a Parisian sport shop.","10.1556/JBA.1.2012.1.3 [doi]","AIM OF THE STUDY: We assessed exercise dependence (ED), alcohol and nicotine use ","Lejoyeux, Michel; Guillot, Cecilia; Chalvin, Florence; Petit, Aymeric; Lequen, Valerie",NA,"eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"22365798",2012,"Apr","Do exercise motives predict obligatory exercise?","10.1016/j.eatbeh.2011.11.012 [doi]","Few studies have examined whether factors predicting obligatory exercise differ ","Pritchard, Mary E; Beaver, Jessica L","Boise State University, Department of Psychology, 1910 University Dr., Boise, ID ","eng","Journal Article","Eat Behav",NA,"Eating behaviors"
"22327025",2012,NA,"Exercise dependence of N-terminal pro-brain natriuretic peptide in patients with ","10.1159/000334950 [doi]","BACKGROUND: N-terminal pro-brain natriuretic peptide (NT-proBNP) is secreted by ","Grachtrup, Sabine; Brugel, Mathias; Pankau, Hans; Halank, Michael; Wirtz, Hubert; Seyfarth, Hans-Jurgen","Department of Respiratory Medicine, University Hospital Leipzig, Leipzig, ","eng","Journal Article","Respiration",NA,"Respiration; international review of thoracic diseases"
"22251763",2011,"Nov","""Exercise dependence""--a problem or natural result of high activity?",NA,"OBJECTIVES: To compare physical activity (PA) and exercise dependence (ED) in 267 ","Phelan, Suzanne; Bond, Dale S; Lang, Wei; Jordan, Dustin; Wing, Rena R","Department of Kinesiology, California Polytechnic State University, CA, USA. ","eng","Journal Article; Research Support, N.I.H., Extramural","Am J Health Behav",NA,"American journal of health behavior"
"22216780",2012,"Mar","Exercise addiction: symptoms, diagnosis, epidemiology, and etiology.","10.3109/10826084.2011.639120 [doi]","Regular physical activity plays a crucial role in health maintenance and disease ","Berczik, Krisztina; Szabo, Attila; Griffiths, Mark D; Kurimay, Tamas; Kun, Bernadette; Urban, Robert; Demetrovics, Zsolt","Doctoral School of Psychology, Eotvos Lorand University, Budapest, Hungary.","eng","Journal Article; Research Support, Non-U.S. Gov't; Review","Subst Use Misuse",NA,"Substance use & misuse"
"22073029",2011,"Oct","Clarifying exercise addiction: differential diagnosis, co-occurring disorders, ","10.3390/ijerph8104069 [doi]","This paper sets out to clarify the unique features of exercise addiction. It ","Freimuth, Marilyn; Moniz, Sandy; Kim, Shari R","School of Psychology, Fielding Graduate University, Santa Barbara, CA 93105, USA. ","eng","Journal Article","Int J Environ Res Public Health",NA,"International journal of environmental research and public health"
"21962379",2012,"May","Disordered eating behaviour is associated with blunted cortisol and ","10.1016/j.psyneuen.2011.09.004 [doi]","Research suggests a potential dysregulation of the stress response in individuals ","Ginty, Annie T; Phillips, Anna C; Higgs, Suzanne; Heaney, Jennifer L J; Carroll, Douglas","School of Sport and Exercise Sciences, University of Birmingham, Birmingham B15 ","eng","Journal Article","Psychoneuroendocrinology",NA,"Psychoneuroendocrinology"
"21950095",2011,"Jul-Aug","[Psychophysiology of sports addiction (exercises addiction)].",NA,"Addiction is a prevalent and growing concern in all aspects of our modern ","Krivoshchekov, S G; Lushnikov, O N",NA,"rus","English Abstract; Journal Article; Review","Fiziol Cheloveka",NA,"Fiziologiia cheloveka"
"21741024",2011,"Aug","What predicts drive for muscularity in college students?","10.1016/j.eatbeh.2011.04.002 [doi]","While research has established that men tend to exhibit greater levels of DFM ","Pritchard, Mary; Parker, Chanel; Nielsen, Alli","Boise State University, Boise, ID 83725-1715, USA. marypritchard@boisestate.edu","eng","Journal Article","Eat Behav",NA,"Eating behaviors"
"21644168",2011,"Jul","Athletic identity and disordered eating in obligatory and non-obligatory runners.","10.1080/02640414.2011.571275 [doi]","Athletic identity is the extent to which an individual identifies with being an ","Gapin, Jennifer I; Petruzzello, Steven J","Kinesiology and Health Education, Southern Illinois University Edwardsville, ","eng","Comparative Study; Journal Article","J Sports Sci",NA,"Journal of sports sciences"
"21584917",2011,"May-Jun","Exercise dependence score in patients with longstanding eating disorders and ","10.1002/erv.971 [doi]","OBJECTIVE: To examine associations among exercise dependence score, amount of ","Bratland-Sanda, Solfrid; Martinsen, Egil W; Rosenvinge, Jan H; Ro, Oyvind; Hoffart, Asle; Sundgot-Borgen, Jorunn","Research institute, Modum Bad Psychiatric Centre, Vikersund, Norway. ","eng","Journal Article","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
"21584916",2011,"May-Jun","Excessive exercise: from quantitative categorisation to a qualitative continuum ","10.1002/erv.970 [doi]","Researchers have yet to reach a consensus on the definition of excessive ","Johnston, Olwyn; Reilly, Jackie; Kremer, John","Hampshire Partnership, NHS Foundation Trust, Eating Disorders Service, UK. ","eng","Journal Article; Research Support, Non-U.S. Gov't","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
"21584914",2011,"May-Jun","Eating disorders and exercise: a structural equation modelling analysis of a ","10.1002/erv.1111 [doi]","OBJECTIVE: Despite the well-established health benefits of physical activity, the ","Cook, Brian; Hausenblas, Heather; Tuccitto, Daniel; Giacobbi, Peter R Jr","University of Kentucky, KY 40506, USA. briancook@uky.edu","eng","Journal Article","Eur Eat Disord Rev",NA,"European eating disorders review : the journal of the Eating Disorders "
"21568198",2011,"May","Dependence and physical exercise: Spanish validation of the Exercise Dependence ",NA,"The purpose of this study was to validate the Spanish version of the Exercise ","Sicilia, Alvaro; Gonzalez-Cutre, David","Universidad de Almeria, Facultad de Ciencias de la Educacion, Carretera de ","eng","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Validation Study","Span J Psychol",NA,"The Spanish journal of psychology"
"21484043",2011,NA,"Negative addiction to exercise: are there differences between genders?",NA,"INTRODUCTION: Regular physical exercise has numerous benefits. However, there is ","Modolo, Vladimir Bonilha; Antunes, Hanna Karen M; Gimenez, Paula Regina Borba de; Santiago, Marisa Lucia De Mello; Tufik, Sergio; Mello, Marco Tulio de","Post-Graduate Program in Nutrition, Universidade Federal de Sao Paulo, Sao Paulo, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Clinics (Sao Paulo)",NA,"Clinics (Sao Paulo, Brazil)"
"21459457",2011,"Sep","Personality characteristics and psychological distress associated with primary ","10.1016/j.psychres.2011.02.025 [doi]","The aim of this study was to assess personality characteristics and psychological ","Grandi, Silvana; Clementi, Cecilia; Guidi, Jenny; Benassi, Mariagrazia; Tossani, Eliana","Department of Psychology, University of Bologna, Bologna, Italy. ","eng","Journal Article","Psychiatry Res",NA,"Psychiatry research"
"21451173",2011,"Feb","Self-compassion: a potential resource for young women athletes.",NA,"Self-compassion has demonstrated many psychological benefits (Neff, 2009). In an ","Mosewich, Amber D; Kowalski, Kent C; Sabiston, Catherine M; Sedgwick, Whitney A; Tracy, Jessica L","School of Human Kinetics, University of British Columbia, Vancouver, BC, Canada.","eng","Journal Article; Research Support, Non-U.S. Gov't","J Sport Exerc Psychol",NA,"Journal of sport & exercise psychology"
"21384263",2011,"Nov","Eating disorder-specific health-related quality of life and exercise in college ","10.1007/s11136-011-9879-6 [doi]","OBJECTIVE: Although eating disorder (ED) symptoms result in reduced quality of ","Cook, Brian J; Hausenblas, Heather A","University of Kentucky, Lexington, KY, USA. briancook@uky.edu","eng","Journal Article","Qual Life Res",NA,"Quality of life research : an international journal of quality of life aspects of "
"21213563",2010,"Nov","Running free: embracing a healthy lifestyle through distance running.",NA,"Sport and leisure activity contribute to both health and quality of life. There ","Shipway, Richard; Holloway, Immy","The School of Services Management, Bournemouth University, Dorset House, Talbot ","eng","Journal Article","Perspect Public Health",NA,"Perspectives in public health"
"21145361",2011,"Feb","Preliminary evidence that exercise dependence is associated with blunted cardiac ","10.1016/j.ijpsycho.2010.11.010 [doi]","Low or blunted cardiovascular and cortisol reactions to acute psychological ","Heaney, Jennifer L J; Ginty, Annie T; Carroll, Douglas; Phillips, Anna C","School of Sport and Exercise Sciences, University of Birmingham, UK.","eng","Journal Article","Int J Psychophysiol",NA,"International journal of psychophysiology : official journal of the International "
"20965301",2010,"Nov-Dec","Predictors of excessive exercise in anorexia nervosa.","10.1016/j.comppsych.2010.03.002 [doi]","OBJECTIVE: The aim of the present study was to replicate and amalgamate findings ","Bewell-Weiss, Carmen V; Carter, Jacqueline C","Department of Psychiatry, Toronto General Hospital, Toronto, Ontario, Canada M5G ","eng","Journal Article; Research Support, Non-U.S. Gov't","Compr Psychiatry",NA,"Comprehensive psychiatry"
"20838254",2010,"Nov","Body uneasiness, eating disorders, and muscle dysmorphia in individuals who ","10.1519/JSC.0b013e3181d0a575 [doi]","This study aimed to investigate exercise dependence, body and eating concerns of ","Segura-Garcia, Cristina; Ammendolia, Antonio; Procopio, Leonardo; Papaianni, Maria C; Sinopoli, Flora; Bianco, Carmelina; De Fazio, Pasquale; Capranica, Laura","Department of Experimental and Clinical Medicine, School of Medicine, University ","eng","Journal Article","J Strength Cond Res",NA,"Journal of strength and conditioning research"
"20687190",2010,"Dec","Exercise dependence induced by pramipexole in Parkinson's Disease-a case report.","10.1002/mds.23323 [doi]",NA,"Vitale, Carmine; Santangelo, Gabriella; Verde, Francesca; Amboni, Marianna; Sorrentino, Giuseppe; Grossi, Dario; Barone, Paolo",NA,"eng","Case Reports; Letter; Research Support, Non-U.S. Gov't","Mov Disord",NA,"Movement disorders : official journal of the Movement Disorder Society"
"20620263",2010,"Jun","[Relationship between exercise dependence and big five personality].","10.1016/j.encep.2009.06.007 [doi]","INTRODUCTION: Despite the increased interest in exercise dependence, there is ","Kern, L","Universite Nanterre-Paris Ouest-La Defense. lkern@u-paris10.fr","fre","English Abstract; Journal Article","Encephale",NA,"L'Encephale"
"24494104",2010,"Summer-Autumn","Does exercise deprivation increase the tendency towards morphine dependence in ",NA,"BACKGROUND: Exercise deprivation has been concluded to have some negative ","Nakhaee, Mohammad Reza; Sheibani, Vahid; Ghahraman Tabrizi, Kourosh; Marefati, Hamid; Bahreinifar, Sareh; Nakhaee, Nouzar","Lecturer, Kerman Neuroscience Research Center, Shahid Bahonar University, Kerman, ; Associate Professor, Kerman Neuroscience Research Center, Kerman University of ; Assistant Professor, Shahid Bahonar University, Kerman, Iran.; Assistant Professor, Shahid Bahonar University, Kerman, Iran.; MPH, Center for Tobacco Control Research and Education, University of California, ; Associate Professor, Kerman Neuroscience Research Center, Kerman University of ","eng","Journal Article","Addict Health",NA,"Addiction & health"
"20559694",2011,"Jun","Behavioural addictions in adolescents and young adults: results from a prevalence ","10.1007/s10899-010-9206-0 [doi]","Our study aims to assess the prevalence of behavioural addictions in an ","Villella, Corrado; Martinotti, Giovanni; Di Nicola, Marco; Cassano, Maria; La Torre, Giuseppe; Gliubizzi, Maria Daniela; Messeri, Immacolata; Petruccelli, Filippo; Bria, Pietro; Janiri, Luigi; Conte, Gianluigi","Institute of Psychiatry and Psychology, Universita Cattolica del Sacro Cuore, ","eng","Journal Article","J Gambl Stud",NA,"Journal of gambling studies"
"20298734",2010,"May","Quetiapine as add-on treatment for bipolar I disorder with comorbid compulsive ","10.1016/j.pnpbp.2010.03.013 [doi]",NA,"Di Nicola, Marco; Martinotti, Giovanni; Mazza, Marianna; Tedeschi, Daniela; Pozzi, Gino; Janiri, Luigi",NA,"eng","Case Reports; Letter","Prog Neuropsychopharmacol Biol Psychiatry",NA,"Progress in neuro-psychopharmacology & biological psychiatry"
"20207599",2010,"Jun","Exercise dependence and the drive for muscularity in male bodybuilders, power ","10.1016/j.bodyim.2010.02.001 [doi]","Researchers have hypothesized differences in exercise dependence and drive for ","Hale, Bruce D; Roth, Andrew D; DeLong, Ryan E; Briggs, Michael S","Department of Kinesiology, Penn State-Berks, Reading, 19610, United States. ","eng","Journal Article","Body Image",NA,"Body image"
