"Title","Author_Info","Journal_Year_Info"
"The relationship between anxiety symptom severity and problematic smartphone use: A review of the literature and conceptual frameworks.","Elhai JD, et al.","J Anxiety Disord. 2019."
"Time invariance of three ultra-brief internet-related instruments: Smartphone Application-Based Addiction Scale (SABAS), Bergen Social Media Addiction Scale (BSMAS), and the nine-item Internet Gaming Disorder Scale- Short Form (IGDS-SF9) (Study Part B).","Chen IH, et al.","Addict Behav. 2020."
"Excessive Smartphone Use Is Associated With Health Problems in Adolescents and Young Adults.","Wacks Y, et al.","Front Psychiatry. 2021."
"Effect of Smartphone on Hand Performance and Strength in the Healthy Population.","Bhamra JK, et al.","Cureus. 2021."
"Passive objective measures in the assessment of problematic smartphone use: A systematic review.","Ryding FC, et al.","Addict Behav Rep. 2020."
"Towards understanding addiction factors of mobile devices: An eye tracking study on effect of screen size.","Wibirama S, et al.","Annu Int Conf IEEE Eng Med Biol Soc. 2017."
"Fatal Attractions: Attachment to Smartphones Predicts Anthropomorphic Beliefs and Dangerous Behaviors.","Bodford JE, et al.","Cyberpsychol Behav Soc Netw. 2017."
"Impact of Mobile Game Addiction Tendency on Chinese University Students: A Hierarchical Linear Modeling Study.","Gan Y, et al.","Front Psychol. 2022."
"Impulsivity facets and mobile phone use while driving: Indirect effects via mobile phone involvement.","Mostyn Sullivan B, et al.","Accid Anal Prev. 2021."
"The Relationship between Mobile Phone Anxiety and Sleep Quality Occupational Therapy in Adolescents and Its Internal Mechanism.","Bi J.","Occup Ther Int. 2022."
"Ethnic differences in diabetes prevalence and ICT use.","Umeh K, et al.","Br J Nurs. 2015."
"Problematic smartphone use and relations with negative affect, fear of missing out, and fear of negative and positive evaluation.","Wolniewicz CA, et al.","Psychiatry Res. 2018."
"Excessive reassurance seeking mediates relations between rumination and problematic smartphone use.","Elhai JD, et al.","Bull Menninger Clin. 2020."
"Country Indicators Moderating the Relationship Between Phubbing and Psychological Distress: A Study in 20 Countries.","Błachnio A, et al.","Front Psychol. 2021."
"Patterns, influencing factors and mediating effects of smartphone use and problematic smartphone use among migrant workers in Shanghai, China.","Wang F, et al.","Int Health. 2019."
"Wellbeing and Problematic Smartphone Use: Serial Mediation of Mindfulness and Self-Compassion.","Uniyal R, et al.","Psychol Rep. 2022."
"The relations of internet and smartphone addictions to depression, anxiety, stress, and suicidality among public university students in Klang Valley, Malaysia.","Wan Ismail WS, et al.","Perspect Psychiatr Care. 2020."
"An analysis of the factors affecting children and adolescent lifestyle in South Korea: A cross-sectional study with KCYPS 2018.","Kim AR, et al.","PLoS One. 2022."
"Self-control and problematic mobile phone use in Chinese college students: the mediating role of mobile phone use patterns.","Jiang Z, et al.","BMC Psychiatry. 2016."
"Problematic smartphone use is associated with differences in static and dynamic brain functional connectivity in young adults.","Liu D, et al.","Front Neurosci. 2022."
"Predictors of Sleep Quality Among Young Adults in Korea: Gender Differences.","Chang AK, et al.","Issues Ment Health Nurs. 2016."
"Affective and cognitive processes involved in behavioral addictions.","Wegmann E, et al.","Addict Behav. 2021."
"The Relationship Between Smartphone Use, Insomnia, Stress, and Anxiety Among University Students: A Cross-Sectional Study.","Al Battashi N, et al.","Clin Nurs Res. 2021."
"Addiction of smartphones and related finger deformities: A case report.","Gökmen HM, et al.","Turk J Phys Med Rehabil. 2020."
"Does a smartphone on the desk drain our brain? No evidence of cognitive costs due to smartphone presence in a short-term and prospective memory task.","Hartmann M, et al.","Conscious Cogn. 2020."
"Validation and Psychometric Properties of the Chinese Version of the Fear of Missing Out Scale.","Li YY, et al.","Int J Environ Res Public Health. 2021."
"NOMOPHOBIA: NO MObile PHone PhoBIA.","Bhattacharya S, et al.","J Family Med Prim Care. 2019."
"Nomophobia: A rising concern among Indian students.","Kumar R, et al.","Ind Psychiatry J. 2021."
"Problematic smartphone use is associated with de Quervain's tenosynovitis symptomatology among young adults.","Benites-Zapata VA, et al.","Musculoskelet Sci Pract. 2021."
"The hidden cost of a smartphone: The effects of smartphone notifications on cognitive control from a behavioral and electrophysiological perspective.","Upshaw JD, et al.","PLoS One. 2022."
"A network analysis of problematic smartphone use in Japanese young adults.","Tateno M, et al.","PLoS One. 2022."
"A Nudge-Based Intervention to Reduce Problematic Smartphone Use: Randomised Controlled Trial.","Olson JA, et al.","Int J Ment Health Addict. 2022."
"Social comparison orientation and fear of missing out as mediators between self-concept clarity and problematic smartphone use.","Servidio R, et al.","Addict Behav. 2021."
"The Psychology of Addictive Smartphone Behavior in Young Adults: Problematic Use, Social Anxiety, and Depressive Stress.","Pera A.","Front Psychiatry. 2020."
"To use or not to use? Compulsive behavior and its role in smartphone addiction.","Lin YH, et al.","Transl Psychiatry. 2017."
"The role of family functioning: How the Big Five affect metacognitions about smartphone use.","Xie Y, et al.","Front Psychol. 2022."
"Insecure Attachment Styles and Unbalanced Family Functioning as Risk Factors of Problematic Smartphone Use in Spanish Young Adults: A Relative Weight Analysis.","Mangialavori S, et al.","Eur J Investig Health Psychol Educ. 2021."
"Developmental and family considerations in internet use disorder taxonomy. Commentary on: How to overcome taxonomical problems in the study of Internet use disorders and what to do with ""smartphone addiction""? (Montag et al., 2020).","Browne DT, et al.","J Behav Addict. 2020."
"Is Nomophobia Problematic or Functional? A Perspective from Bifactor Structure.","Ren S, et al.","Int J Ment Health Addict. 2023."
"The relationship between maladaptive personality functioning and problematic technology use in adolescence: A cluster analysis approach.","Amendola S, et al.","Scand J Psychol. 2020."
"Multiple Logistic Regression Analysis of Smartphone Use in University Students.","Chao CS, et al.","Front Psychol. 2022."
"Validation of the Hedonic and Eudaimonic Motives for Activities-Revised Scale in Chinese Adults.","Li W, et al.","Int J Environ Res Public Health. 2021."
"Association between excessive smartphone use and cervical disc degeneration in young patients suffering from chronic neck pain.","Zhuang L, et al.","J Orthop Sci. 2021."
"Assessing Nomophobia: Validation Study of the European Portuguese Version of the Nomophobia Questionnaire.","Galhardo A, et al.","Community Ment Health J. 2020."
"Internet society, internet addiction, and pathological social withdrawal: the chicken and egg dilemma for internet addiction and hikikomori.","Kato TA, et al.","Curr Opin Psychiatry. 2020."
"Nomophobia: A Mixed-Methods Study on Prevalence, Associated Factors, and Perception among College Students in Puducherry, India.","Jilisha G, et al.","Indian J Psychol Med. 2019."
"Perceived Attachment and Problematic Smartphone Use in Young People: Mediating Effects of Self-Regulation and Prosociality.","López-Mora C, et al.","Psicothema. 2021."
"The Relationship Among Anxiety, Depression, and Problematic Smartphone Use in University Students: The Mediating Effect of Psychological Inflexibility.","Kuru T, et al.","Alpha Psychiatry. 2021."
"The study of a Christian 12-Step Program for Christian Smartphone-Addicted Adolescents: A Biblical Perspective.","Shim JY.","J Relig Health. 2021."
"A 'Control Model' of Social Media Engagement in Adolescence: A Grounded Theory Analysis.","Throuvala MA, et al.","Int J Environ Res Public Health. 2019."
"Factors Influencing the Smartphone Usage Behavior of Pedestrians: Observational Study on ""Spanish Smombies"".","Fernández C, et al.","J Med Internet Res. 2020."
"Smartphone overuse, depression & anxiety in medical students during the COVID-19 pandemic.","Santander-Hernández FM, et al.","PLoS One. 2022."
"Problematic Use of the Internet and Smartphones in University Students: 2006-2017.","Carbonell X, et al.","Int J Environ Res Public Health. 2018."
"The Mediating Role of Loneliness and the Moderating Role of Gender between Peer Phubbing and Adolescent Mobile Social Media Addiction.","Xu XP, et al.","Int J Environ Res Public Health. 2022."
"[Reliability and validity of the WeChat addiction scale in college students].","Chen W, et al.","Wei Sheng Yan Jiu. 2021."
"Self-reported dependence on mobile phones in young adults: A European cross-cultural empirical survey.","Lopez-Fernandez O, et al.","J Behav Addict. 2017."
"Is Dysfunctional Use of the Mobile Phone a Behavioural Addiction? Confronting Symptom-Based Versus Process-Based Approaches.","Billieux J, et al.","Clin Psychol Psychother. 2015."
"Relationship between Helicopter Parenting and Chinese Elementary School Child Procrastination: A Mediated Moderation Model.","Zhang R, et al.","Int J Environ Res Public Health. 2022."
"Stress and Problematic Smartphone Use Severity: Smartphone Use Frequency and Fear of Missing Out as Mediators.","Yang H, et al.","Front Psychiatry. 2021."
"Relationship between bruxism and smartphone overuse in young adults.","Tinastepe N, et al.","Cranio. 2021."
"Timing rather than user traits mediates mood sampling on smartphones.","Noë B, et al.","BMC Res Notes. 2017."
"Testing the spectrum hypothesis of problematic online behaviors: A network analysis approach.","Baggio S, et al.","Addict Behav. 2022."
"Comparison of Students With and Without Problematic Smartphone Use in Light of Attachment Style.","Eichenberg C, et al.","Front Psychiatry. 2019."
"Preservice teachers' nomophobia levels, sense of loneliness and adjustment to college life.","Çevik-Durmaz Y, et al.","Perspect Psychiatr Care. 2021."
"The relationship between maternal smartphone use, physiological responses, and gaze patterns during breastfeeding and face-to-face interactions with infant.","Nomkin LG, et al.","PLoS One. 2021."
"The Relationships between Addiction to Highly Caffeinated Drinks, Burnout, and Attention-Deficit/ Hyperactivity Disorder.","Bae EJ, et al.","Soa Chongsonyon Chongsin Uihak. 2019."
"The Roles of Primary Emotional Systems and Need Satisfaction in Problematic Internet and Smartphone Use: A Network Perspective.","Rozgonjuk D, et al.","Front Psychol. 2021."
"Sex differences in adolescent mental health profiles in South Korea.","Sung JM, et al.","Arch Psychiatr Nurs. 2020."
"Sedentary Behavior and Problematic Smartphone Use in Chinese Adolescents: The Moderating Role of Self-Control.","Xiang MQ, et al.","Front Psychol. 2020."
"Pattern of mobile phone and internet use among 11-15-years-old.","Solera-Gómez S, et al.","Enferm Clin (Engl Ed). 2022."
"Cell Phone Use Habits Among the Spanish Population: Contribution of Applications to Problematic Use.","De-Sola J, et al.","Front Psychiatry. 2019."
"Psychometric Properties of Mobile Phone Abuse (MPA): Exploratory and Confirmatory Factor Analysis in Student Mobile Users.","Alavi SS, et al.","Iran J Psychiatry. 2021."
"An institution-based study to assess the prevalence of Nomophobia and its related impact among medical students in Southern Haryana, India.","Mengi A, et al.","J Family Med Prim Care. 2020."
"A preliminary investigation into the prevalence and prediction of problematic cell phone use.","Smetaniuk P.","J Behav Addict. 2014."
"Problematic Mobile Phone Use Increases with the Fear of Missing Out Among College Students: The Effects of Self-Control, Perceived Social Support and Future Orientation.","Sun C, et al.","Psychol Res Behav Manag. 2022."
"Effects of Online Social Support and Perceived Social Support on the Relationship Between Perceived Stress and Problematic Smartphone Usage Among Chinese Undergraduates.","Zhao C, et al.","Psychol Res Behav Manag. 2021."
"Distinct patterns of problematic smartphone use and related factors in Chinese college students.","Hong L, et al.","BMC Psychiatry. 2022."
"Excessive use of WeChat, social interaction and locus of control among college students in China.","Hou J, et al.","PLoS One. 2017."
"Comparing Smartphone, WhatsApp, Facebook, Instagram, and Snapchat: Which Platform Elicits the Greatest Use Disorder Symptoms?","Rozgonjuk D, et al.","Cyberpsychol Behav Soc Netw. 2021."
"A Marketing Approach to a Psychological Problem: Problematic Smartphone Use on Adolescents.","Ertemel AV, et al.","Int J Environ Res Public Health. 2020."
"Problematic smartphone use: A conceptual overview and systematic review of relations with anxiety and depression psychopathology.","Elhai JD, et al.","J Affect Disord. 2017."
"When the UPPS-P Model of Impulsivity Meets a Revised Approach: The Development and Validation of the TRUE Multidimensional Impulsivity Scale.","Türkmen İ, et al.","J Pers Assess. 2023."
"Digital Intervention for Problematic Smartphone Use.","Kent S, et al.","Int J Environ Res Public Health. 2021."
"Problematic Smartphone Use Influences the Relationship Between Experiential Avoidance and Anxiety.","Gorday JY, et al.","Cyberpsychol Behav Soc Netw. 2022."
"A network analysis of problematic smartphone use symptoms in a student sample.","Huang S, et al.","J Behav Addict. 2020."
"Associations between symptoms of problematic smartphone, Facebook, WhatsApp, and Instagram use: An item-level exploratory graph analysis perspective.","Rozgonjuk D, et al.","J Behav Addict. 2020."
"Impact of Problematic Smartphone Use on Mental Health of Adolescent Students: Association with Mood, Symptoms of Depression, and Physical Activity.","Pereira FS, et al.","Cyberpsychol Behav Soc Netw. 2020."
"Findings on the relationship between Internet addiction and psychological symptoms in Brazilian adults.","Andrade ALM, et al.","Int J Psychol. 2020."
"Self-Esteem and Problematic Smartphone Use Among Adolescents: A Moderated Mediation Model of Depression and Interpersonal Trust.","Li C, et al.","Front Psychol. 2019."
"Psychometric Testing of Three Chinese Online-Related Addictive Behavior Instruments among Hong Kong University Students.","Yam CW, et al.","Psychiatr Q. 2019."
"Validation of the Short Self-Regulation Questionnaire for Taiwanese College Students (TSSRQ).","Chen YH, et al.","Front Psychol. 2018."
"Smart phone usage and addiction among dental students in Saudi Arabia: a cross sectional study.","Venkatesh E, et al.","Int J Adolesc Med Health. 2017."
"eHealth Intervention for Problematic Internet Use (PIU).","Lam LT, et al.","Curr Psychiatry Rep. 2016."
"Addictive smartphone use in the elderly: relationship with depression, anxiety and sleep quality.","Karaş H, et al.","Psychogeriatrics. 2023."
"The Effect of Age, Gender, and Job on Skin Conductance Response among Smartphone Users Who are Prohibited from Using Their Smartphone.","Hsieh HF, et al.","Int J Environ Res Public Health. 2020."
"Problematic Mobile Phone Use and Addiction Across Generations: the Roles of Psychopathological Symptoms and Smartphone Use.","Kuss DJ, et al.","J Technol Behav Sci. 2018."
"University freshmen's excessive smartphone use and psychological safety during the COVID-19 pandemic.","Yang Q, et al.","Front Psychiatry. 2022."
"The influence of alexithymia on problematic mobile phone use among Chinese adolescent students: Multiple mediating roles of social interaction anxiousness and core self-evaluations.","Zhou H, et al.","J Affect Disord. 2022."
"Problematic Mobile Phone Use and Life Satisfaction Among University Students During the COVID-19 Pandemic in Shanghai, China.","Jiang W, et al.","Front Public Health. 2022."
"The Impact on Nursing Students of Creating Audiovisual Material through Digital Storytelling as a Teaching Method.","Rodríguez-Almagro J, et al.","Int J Environ Res Public Health. 2021."
"Nomophobia and its relationship with depression, anxiety, and quality of life in adolescents.","Sharma M, et al.","Ind Psychiatry J. 2019."
"The Relationship Between Nomophobia and Maladaptive Coping Styles in a Sample of Italian Young Adults: Insights and Implications From a Cross-Sectional Study.","Bragazzi NL, et al.","JMIR Ment Health. 2019."
"Neurochemical Correlates of Cue Reactivity in Individuals with Excessive Smartphone Use.","Henemann GM, et al.","Eur Addict Res. 2023."
"Smartphone Excessive Use, Sleep, and Beliefs about Well-being in University Students who Practice Yoga Compared with Those with No Experience of Yoga.","Pal S, et al.","Indian J Community Med. 2022."
"Does excessive use of smartphones and apps make us more impulsive? An approach from behavioural economics.","Robayo-Pinzon O, et al.","Heliyon. 2021."
"Anterior cingulate gyrus acts as a moderator of the relationship between problematic mobile phone use and depressive symptoms in college students.","Zou L, et al.","Soc Cogn Affect Neurosci. 2021."
"Health anxiety related to problematic smartphone use and gaming disorder severity during COVID-19: Fear of missing out as a mediator.","Elhai JD, et al.","Hum Behav Emerg Technol. 2021."
"Does Smartphone Use Really Impact Cervical Rotation and Cervical Proprioception in Asymptomatic Individuals?","Pashine AA, et al.","Cureus. 2023."
"Revealing the Intellectual Structure and Evolution of Digital Addiction Research: An Integrated Bibliometric and Science Mapping Approach.","Karakose T, et al.","Int J Environ Res Public Health. 2022."
"Problematic Smartphone Use and Its Associations with Sexual Minority Stressors, Gender Nonconformity, and Mental Health Problems among Young Adult Lesbian, Gay, and Bisexual Individuals in Taiwan.","Huang MF, et al.","Int J Environ Res Public Health. 2022."
"Relationship between ""nomophobia"" and material addiction ""cigarette"" and factors affecting them.","Işcan G, et al.","Int J Clin Pract. 2021."
"Prolonged Bedtime Smartphone Use is Associated With Altered Resting-State Functional Connectivity of the Insula in Adult Smartphone Users.","Paik SH, et al.","Front Psychiatry. 2019."
"Suicidal Ideation and Related Factors Among Korean High School Students: A Focus on Cyber Addiction and School Bullying.","Sohn M, et al.","J Sch Nurs. 2018."
"Epidemiology of technology addiction among school students in rural India.","Jamir L, et al.","Asian J Psychiatr. 2019."
"Neural Correlates of Physical Activity Moderate the Association Between Problematic Mobile Phone Use and Psychological Symptoms.","Zou L, et al.","Front Behav Neurosci. 2022."
"Adaptation of the European Portuguese Version of the Nomophobia Questionnaire for Adolescents, Factor Structure and Psychometric Properties.","Galhardo A, et al.","Int J Ment Health Addict. 2022."
"The Potential of Digital Phenotyping and Mobile Sensing for Psycho-Diagnostics of Internet Use Disorders.","Montag C, et al.","Curr Addict Rep. 2021."
"Impact of nomophobia: A nondrug addiction among students of physiotherapy course using an online cross-sectional survey.","Ahmed S, et al.","Indian J Psychiatry. 2019."
"Pedestrian smartphone overuse and inattentional blindness: an observational study in Taipei, Taiwan.","Chen PL, et al.","BMC Public Health. 2018."
"Latent-level relations between DSM-5 PTSD symptom clusters and problematic smartphone use.","Contractor AA, et al.","Comput Human Behav. 2017."
"Cognitive domain-independent aberrant frontoparietal network strength in individuals with excessive smartphone use.","Henemann GM, et al.","Psychiatry Res Neuroimaging. 2023."
"Addiction Problems, Aggression, and Quality of Life in People with Different Occupations in South Korea.","Wee H, et al.","Healthcare (Basel). 2021."
"Effectiveness of brief mindfulness intervention for college students' problematic smartphone use: The mediating role of self-control.","Liu F, et al.","PLoS One. 2022."
"Factors associated with mental health among high school students in Iran: Does mobile phone overuse associate with poor mental health?","Mahmoodi H, et al.","J Child Adolesc Psychiatr Nurs. 2018."
"A brief intervention to reduce burnout and improve sleep quality in medical students.","Brubaker JR, et al.","BMC Med Educ. 2020."
"Mobile Phone Addiction and Its Relationship to Sleep Quality and Academic Achievement of Medical Students at King Abdulaziz University, Jeddah, Saudi Arabia.","Ibrahim NK, et al.","J Res Health Sci. 2018."
"Smartphone Abuse Amongst Adolescents: The Role of Impulsivity and Sensation Seeking.","Pérez de Albéniz Garrote G, et al.","Front Psychol. 2021."
"Evaluation of nomophobia among medical students using smartphone in north India.","Bartwal J, et al.","Med J Armed Forces India. 2020."
"Evaluating hand performance and strength in children with high rates of smartphone usage: an observational study.","Radwan NL, et al.","J Phys Ther Sci. 2020."
"The relationship between technology addictions and schizotypal traits: mediating roles of depression, anxiety, and stress.","Fekih-Romdhane F, et al.","BMC Psychiatry. 2023."
"The Relationship between Emotion Regulation (ER) and Problematic Smartphone Use (PSU): A Systematic Review and Meta-Analyses.","Shahidin SH, et al.","Int J Environ Res Public Health. 2022."
"The Type of Daily Life Stressors Associated with Social Media Use in Adolescents with Problematic Internet/Smartphone Use.","Seo J, et al.","Psychiatry Investig. 2021."
"The relationship between nomophobia and psychiatric symptoms in adolescents.","Kuscu TD, et al.","Int J Psychiatry Clin Pract. 2021."
"Studies on the Relationship between Social Anxiety and Excessive Smartphone Use and on the Effects of Abstinence and Sensation Seeking on Excessive Smartphone Use.","Turgeman L, et al.","Int J Environ Res Public Health. 2020."
"The Role of Cognitive Emotion Regulation Strategies on Problematic Smartphone Use: Comparison between Problematic and Non-Problematic Adolescent Users.","Extremera N, et al.","Int J Environ Res Public Health. 2019."
"Personality Associations With Smartphone and Internet Use Disorder: A Comparison Study Including Links to Impulsivity and Social Anxiety.","Peterka-Bonetta J, et al.","Front Public Health. 2019."
"Adolescents' smartphone use at night, sleep disturbance and depressive symptoms.","Dewi RK, et al.","Int J Adolesc Med Health. 2018."
"Association between psychological and self-assessed health status and smartphone overuse among Korean college students.","Kim HJ, et al.","J Ment Health. 2019."
"Structural and Functional Neural Correlates in Individuals with Excessive Smartphone Use: A Systematic Review and Meta-Analysis.","Lin HM, et al.","Int J Environ Res Public Health. 2022."
"Development and validation study of the Smartphone Overuse Screening Questionnaire.","Lee HK, et al.","Psychiatry Res. 2017."
"Time Is Money: The Decision Making of Smartphone High Users in Gain and Loss Intertemporal Choice.","Tang Z, et al.","Front Psychol. 2017."
"The Development and Psychometric Characteristics of the ""Virtual Identity of Social Media Users"" Test.","Pogorelov DN, et al.","Psychol Russ. 2022."
"The Association between Symptoms of Nomophobia, Insomnia and Food Addiction among Young Adults: Findings of an Exploratory Cross-Sectional Survey.","Jahrami H, et al.","Int J Environ Res Public Health. 2021."
"How have excessive electronics devices and Internet uses been concerned? Implications for global research agenda from a bibliometric analysis.","Tran BX, et al.","J Behav Addict. 2020."
"Associations of personality and clinical characteristics with excessive Internet and smartphone use in adolescents: A structural equation modeling approach.","Jeong B, et al.","Addict Behav. 2020."
"Problematic smartphone use and related factors in young patients with schizophrenia.","Lee JY, et al.","Asia Pac Psychiatry. 2019."
"Prevalence and Pattern of Phantom Ringing and Phantom Vibration among Medical Interns and their Relationship with Smartphone Use and Perceived Stress.","Mangot AG, et al.","Indian J Psychol Med. 2018."
"Technology-mediated addictive behaviors constitute a spectrum of related yet distinct conditions: A network perspective.","Baggio S, et al.","Psychol Addict Behav. 2018."
"Validation of a Malay Version of the Smartphone Addiction Scale among Medical Students in Malaysia.","Ching SM, et al.","PLoS One. 2015."
"Effects of Cell Phone Dependence on Mental Health Among College Students During the Pandemic of COVID-19: A Cross-Sectional Survey of a Medical University in Shanghai.","Xu T, et al.","Front Psychol. 2022."
"Adaptation and Validation of the Polish Version of the 10-Item Mobile Phone Problematic Use Scale.","Mach A, et al.","Front Psychiatry. 2020."
"Impact of problematic mobile phone use and insufficient physical activity on depression symptoms: a college-based follow-up study.","Xie H, et al.","BMC Public Health. 2019."
"Exploring nomophobia with a German adaption of the nomophobia questionnaire (NMP-Q-D).","Coenen M, et al.","PLoS One. 2022."
"Smartphone use behavior and quality of life: What is the role of awareness?","Sela A, et al.","PLoS One. 2022."
"Mental Health, Smartphone Use Type, and Screen Time Among Adolescents in South Korea.","Woo KS, et al.","Psychol Res Behav Manag. 2021."
"Daily Life Changes and Life Satisfaction among Korean School-Aged Children in the COVID-19 Pandemic.","Choi J, et al.","Int J Environ Res Public Health. 2021."
"Smartphone usage and addiction among undergraduate dental students in Malaysia: A cross-sectional study.","Arora A, et al.","J Educ Health Promot. 2022."
"Global prevalence of digital addiction in general population: A systematic review and meta-analysis.","Meng SQ, et al.","Clin Psychol Rev. 2022."
"Behavioral Intention to Use a Smartphone Usage Management Application Between a Non-Problematic Smartphone Use Group and a Problematic Use Group.","Choi MJ, et al.","Front Psychiatry. 2021."
"Structural Equation Model of Elementary School Students' Quality of Life Related to Smart Devices Usage Based on PRECEDE Model.","Lee JP, et al.","Int J Environ Res Public Health. 2021."
"Adverse childhood experiences and problematic smartphone use among college students: Findings from a pilot study.","Forster M, et al.","Addict Behav. 2021."
"Lateral orbitofrontal gray matter abnormalities in subjects with problematic smartphone use.","Lee D, et al.","J Behav Addict. 2019."
"Addictive Features of Social Media/Messenger Platforms and Freemium Games against the Background of Psychological and Economic Theories.","Montag C, et al.","Int J Environ Res Public Health. 2019."
"Distraction by smartphone use during clinical practice and opinions about smartphone restriction policies: A cross-sectional descriptive study of nursing students.","Cho S, et al.","Nurse Educ Today. 2016."
"Escaping negative moods and concentration problems play bridge roles in the symptom network of problematic smartphone use and depression.","Wei X, et al.","Front Public Health. 2023."
"The association between problematic smartphone use and the severity of temporomandibular disorders: A cross-sectional study.","Pei YP, et al.","Front Public Health. 2022."
"[Parental Factors Associated with Smartphone Overuse in Preschoolers: A Systematic Review and Meta-Analysis].","Lee G, et al.","J Korean Acad Nurs. 2020."
"Problematic Smartphone Use, Screen Time and Chronotype Correlations in University Students.","Randjelovic P, et al.","Eur Addict Res. 2021."
"The Role of Empathy and Life Satisfaction in Internet and Smartphone Use Disorder.","Lachmann B, et al.","Front Psychol. 2018."
"Predictors and consequences of ""Phubbing"" among adolescents and youth in India: An impact evaluation study.","Davey S, et al.","J Family Community Med. 2018."
"The Relationship between Social Anxiety, Smartphone Use, Dispositional Trust, and Problematic Smartphone Use: A Moderated Mediation Model.","Annoni AM, et al.","Int J Environ Res Public Health. 2021."
"Development and validation of a Smartphone Impact Scale among healthcare professionals.","Altamimi TN, et al.","J Taibah Univ Med Sci. 2020."
"Psychometric Properties of Three Simplified Chinese Online-Related Addictive Behavior Instruments Among Mainland Chinese Primary School Students.","Chen IH, et al.","Front Psychiatry. 2020."
"Effect of the mobile phone-related background on inhibitory control of problematic mobile phone use: An event-related potentials study.","Gao L, et al.","Addict Behav. 2020."
"Tell Me a Story: Socio-Emotional Functioning, Well-Being and Problematic Smartphone Use in Adolescents With Specific Learning Disabilities.","Sarti D, et al.","Front Psychol. 2019."
"Mobile phone use among car drivers and motorcycle riders: The effect of problematic mobile phone use, attitudes, beliefs and perceived risk.","Nguyen-Phuoc DQ, et al.","Accid Anal Prev. 2020."
"A retrospective research on non-suicidal self-injurious behaviors among young patients diagnosed with mood disorders.","Zheng Y, et al.","Front Psychiatry. 2022."
"A comprehensive review on emerging trends in the dynamic evolution of digital addiction and depression.","Karakose T, et al.","Front Psychol. 2023."
"Can Adverse Childhood Experiences Heighten Risk for Problematic Internet and Smartphone Use? Findings from a College Sample.","Forster M, et al.","Int J Environ Res Public Health. 2021."
"Internet, gaming, and smartphone usage patterns of children and adolescents in Korea: A c-CURE clinical cohort study.","Jo YS, et al.","J Behav Addict. 2020."
"Development of the Problematic Mobile Gaming Questionnaire and Prevalence of Mobile Gaming Addiction Among Adolescents in Taiwan.","Pan YC, et al.","Cyberpsychol Behav Soc Netw. 2019."
"Altered resting-state functional connectivity of the dorsal anterior cingulate cortex with intrinsic brain networks in male problematic smartphone users.","Kwon M, et al.","Front Psychiatry. 2022."
"Functional connectivity between the parahippocampal gyrus and the middle temporal gyrus moderates the relationship between problematic mobile phone use and depressive symptoms: Evidence from a longitudinal study.","Zou L, et al.","J Behav Addict. 2022."
"Reduced Volume of a Brainstem Substructure in Adolescents with Problematic Smartphone Use.","Cho IH, et al.","Soa Chongsonyon Chongsin Uihak. 2021."
"Increased Risk of Generalized Anxiety Disorder According to Frequent Sedentary Times Based on the 16th Korea Youth Risk Behavior Web-Based Survey.","Song H, et al.","Children (Basel). 2022."
"The Reliability and Validity of the Turkish Version of Smartphone Impact Scale.","Birinci T, et al.","Eval Health Prof. 2023."
"How Has the COVID-19 Pandemic Impacted Internet Use Behaviors and Facilitated Problematic Internet Use? A Bangladeshi Study.","Jahan I, et al.","Psychol Res Behav Manag. 2021."
"Associations of Problematic Internet Use, Weight-Related Self-Stigma, and Nomophobia with Physical Activity: Findings from Mainland China, Taiwan, and Malaysia.","Liu W, et al.","Int J Environ Res Public Health. 2022."
"Prevalence and Associated Factors of Clinical Myelopathy Signs in Smartphone-Using University Students with Neck Pain.","Puntumetakul R, et al.","Int J Environ Res Public Health. 2022."
"The associations between smart device use and psychological distress among secondary and high school students in Kuwait.","Buabbas AJ, et al.","PLoS One. 2021."
"Effects of Cognitive-Behavioral Therapy Based Music Therapy in Korean Adolescents with Smartphone and Internet Addiction.","Bong SH, et al.","Psychiatry Investig. 2021."
"Neck pain associated with smartphone overuse: cross-sectional report of a cohort study among office workers.","Derakhshanrad N, et al.","Eur Spine J. 2021."
"Anxiety and its relationship with sleep disturbance and problematic smartphone use among Chinese medical students during COVID-19 home confinement - A structural equation model analysis.","Song Y, et al.","J Affect Disord. 2022."
"Sociodemographic and clinical factors associated with breakfast skipping among high school students.","Lee JY, et al.","Nutr Diet. 2021."
"Measurement invariance across young adults from Hong Kong and Taiwan among three internet-related addiction scales: Bergen Social Media Addiction Scale (BSMAS), Smartphone Application-Based Addiction Scale (SABAS), and Internet Gaming Disorder Scale-Short Form (IGDS-SF9) (Study Part A).","Leung H, et al.","Addict Behav. 2020."
"Effects of Basketball and Baduanjin Exercise Interventions on Problematic Smartphone Use and Mental Health among College Students: A Randomized Controlled Trial.","Xiao T, et al.","Evid Based Complement Alternat Med. 2021."
"Prospective Association Between Problematic Mobile Phone Use and Eating Disorder Symptoms and the Mediating Effect of Resilience in Chinese College Students: A 1-Year Longitudinal Study.","Li S, et al.","Front Public Health. 2022."
"Longitudinal association between problematic smartphone use and sleep disorder among Chinese college students during the COVID-19 pandemic.","Zhang J, et al.","Addict Behav. 2023."
"Prevalence and factors associated with insomnia among medical students in China during the COVID-19 pandemic: characterization and associated factors.","Zhang M, et al.","BMC Psychiatry. 2023."
