"Title","Author_Info","Journal","Year","Label"
"Bupropion in the treatment of problematic online game play in patients with major depressive disorder.","Han DH, et al.","J Psychopharmacol",2012,"internet"
"SCL-90-R and 16PF profiles of senior high school students with excessive internet use.","Yang CK, et al.","Can J Psychiatry",2005,"internet"
"Suicidality Prevalence in a Pediatric Psychiatric Clinic: Relation to Social and Environmental Risk Factors.","Ilia S, et al.","Children (Basel)",2023,"internet"
"Considering gender differences in the study and treatment of internet gaming disorder.","Dong GH, et al.","J Psychiatr Res",2022,"internet"
"Explaining the problems faced by Iranian housewives during the COVID-19 quarantine period, and their adaption strategies: A qualitative study.","Yoosefi Lebni J, et al.","Womens Health (Lond)",2021,"internet"
"[Reliability and validity of the WeChat addiction scale in college students].","Chen W, et al.","Wei Sheng Yan Jiu",2021,"internet"
"Internet gaming disorder and comorbidities among campus-dwelling U.S. university students.","Ohayon MM, et al.","Psychiatry Res",2021,"internet"
"Problematic Gaming in Youth and Its Association with Different Dimensions of Quality of Life.","Wartberg L, et al.","Z Kinder Jugendpsychiatr Psychother",2021,"internet"
"Substance Use Disorder Status Moderates the Association between Personality Traits and Problematic Mobile Phone/Internet Use.","Demkow-Jania M, et al.","J Clin Med",2021,"internet"
"Excessive and Problematic Internet Use During the Coronavirus Disease 2019 School Closure: Comparison Between Japanese Youth With and Without Autism Spectrum Disorder.","Kawabe K, et al.","Front Public Health",2020,"internet"
"A Systematic Review of Literature on User Behavior in Video Game Live Streaming.","Li Y, et al.","Int J Environ Res Public Health",2020,"internet"
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","Sahu M, et al.","J Addict Nurs",2019,"internet"
"Problematic Internet Use as a Predictor of Eating Disorders in Students: A Systematic Review and Meta-Analysis Study.","Hinojo-Lucena FJ, et al.","Nutrients",2019,"internet"
"Cognitive mechanism of intimate interpersonal relationships and loneliness in internet-addicts: An ERP study.","Hou J, et al.","Addict Behav Rep",2019,"internet"
"Problematic internet use: an exploration of associations between cognition and COMT rs4818, rs4680 haplotypes.","Ioannidis K, et al.","CNS Spectr",2020,"internet"
"Problematic Gaming and Internet Use but Not Gambling May Be Overrepresented in Sexual Minorities - A Pilot Population Web Survey Study.","Broman N, et al.","Front Psychol",2018,"internet"
"Relationship between Problematic Internet Use and Post-Traumatic Stress Disorder Symptoms among Students Following the Sewol Ferry Disaster in South Korea.","Lee JY, et al.","Psychiatry Investig",2017,"internet"
"Acceptability of internet interventions for youth mental health in Vietnam.","Sobowale K, et al.","Glob Ment Health (Camb)",2016,"internet"
"[Differences between adolescents with pathological Internet use in inpatient and outpatient treatment].","Wartberg L, et al.","Z Kinder Jugendpsychiatr Psychother",2017,"internet"
"Development and Testing of a 3-Item Screening Tool for Problematic Internet Use.","Moreno MA, et al.","J Pediatr",2016,"internet"
"The somatic marker theory in the context of addiction: contributions to understanding development and maintenance.","Olsen VV, et al.","Psychol Res Behav Manag",2015,"internet"
"[From the editor].","Dudek D, et al.","Psychiatr Pol",2015,"internet"
"The association between psychological well-being and problematic use of Internet communicative services among young people.","Casale S, et al.","J Psychol",2015,"internet"
"The alteration of gray matter volume and cognitive control in adolescents with internet gaming disorder.","Wang H, et al.","Front Behav Neurosci",2015,"internet"
"What keeps female problematic Internet users busy online?","Piguet C, et al.","Eur J Pediatr",2015,"internet"
"Heritability of compulsive Internet use in adolescents.","Vink JM, et al.","Addict Biol",2016,"internet"
"Cybersex addiction in heterosexual female users of internet pornography can be explained by gratification hypothesis.","Laier C, et al.","Cyberpsychol Behav Soc Netw",2014,"internet"
"[Internet dependency as a symptom of depressive mood disorders].","te Wildt BT, et al.","Psychiatr Prax",2007,"internet"
"Investigating problematic uses of Facebook and other Internet activities among university students in Bangladesh during the COVID-19 pandemic.","Sayeed A, et al.","Sci Rep",2023,"internet"
"Problematic Internet Use Among School-Going Adolescents in India: A Systematic Review and Meta-Analysis.","Joseph J, et al.","Indian J Community Med",2022,"internet"
"Health Problems of Students during Distance Learning in Central and Eastern Europe: A Cross-Sectional Study of Poland and Ukraine.","Długosz P, et al.","Int J Environ Res Public Health",2022,"internet"
"Internet Addiction and Polish Women's Sexual Functioning: The Role of Social Media, Online Pornography, and Game Use during the COVID-19 Pandemic-Online Surveys Based on FSFI and BSMAS Questionnaires.","Pawlikowska A, et al.","Int J Environ Res Public Health",2022,"internet"
"Digital Hazards for Feeding and Eating: What We Know and What We Don't.","Ioannidis K, et al.","Curr Psychiatry Rep",2021,"internet"
"The Potential of Digital Phenotyping and Mobile Sensing for Psycho-Diagnostics of Internet Use Disorders.","Montag C, et al.","Curr Addict Rep",2021,"internet"
"Technological addictions in attention deficit hyperactivity disorder: Are they associated with emotional intelligence?","Kaypakli GY, et al.","Indian J Psychiatry",2020,"internet"
"Measurement of the problematic usage of the Internet unidimensional quasitrait continuum with item response theory.","Tiego J, et al.","Psychol Assess",2021,"internet"
"The Role of Peer Support in the Growth Trajectory of Pathological Internet Use Among Youth: A Protective Factor.","Choo H, et al.","Cyberpsychol Behav Soc Netw",2021,"internet"
"Validation and evaluation of the psychometric properties of bangla nine-item Internet Disorder Scale-Short Form.","Saiful Islam M, et al.","J Addict Dis",2020,"internet"
"The Development of a Screening Tool for Chinese Disordered Gamers: The Chinese Internet Gaming Disorder Checklist (C-IGDC).","Chen JH, et al.","Int J Environ Res Public Health",2020,"internet"
"Profiles of Problematic Internet Use and Its Impact on Adolescents' Health-Related Quality of Life.","Machimbarrena JM, et al.","Int J Environ Res Public Health",2019,"internet"
"Screening for Problematic Internet Use May Help Identify Impulse Control Disorders in Parkinson's Disease.","Kovács M, et al.","Behav Neurol",2019,"internet"
"Sensory Metrics of Neuromechanical Trust.","Softky W, et al.","Neural Comput",2017,"internet"
"Role of Stressful Life Events, Avoidant Coping Styles, and Neuroticism in Online Game Addiction among College Students: A Moderated Mediation Model.","Li H, et al.","Front Psychol",2016,"internet"
"Facebook Role Play Addiction - A Comorbidity with Multiple Compulsive-Impulsive Spectrum Disorders.","Nathan D, et al.","J Behav Addict",2016,"internet"
"Psychopathological factors associated with problematic alcohol and problematic Internet use in a sample of adolescents in Germany.","Wartberg L, et al.","Psychiatry Res",2016,"internet"
"Ventral striatum activity when watching preferred pornographic pictures is correlated with symptoms of Internet pornography addiction.","Brand M, et al.","Neuroimage",2016,"internet"
"Problematic Internet Use in University Students: associated factors and differences of gender.","Fernández-Villa T, et al.","Adicciones",2015,"internet"
"Problematic internet use is associated with structural alterations in the brain reward system in females.","Altbäcker A, et al.","Brain Imaging Behav",2016,"internet"
"Decision-making for risky gains and losses among college students with Internet gaming disorder.","Yao YW, et al.","PLoS One",2015,"internet"
"Development and validation of the Smartphone Addiction Inventory (SPAI).","Lin YH, et al.","PLoS One",2014,"internet"
"Introduction to behavioral addictions.","Grant JE, et al.","Am J Drug Alcohol Abuse",2010,"internet"
"Problematic internet use and psychiatric co-morbidity in a population of Japanese adult psychiatric patients.","de Vries HT, et al.","BMC Psychiatry",2018,"internet"
"Online Sexual Activity among Iranian Clients with Borderline Personality Disorder and Its Correlation with Severity of Symptoms.","Mohammadsadeghi H, et al.","Iran J Psychiatry",2022,"internet"
"Examining the Associations between COVID-19-Related Psychological Distress, Social Media Addiction, COVID-19-Related Burnout, and Depression among School Principals and Teachers through Structural Equation Modeling.","Karakose T, et al.","Int J Environ Res Public Health",2022,"internet"
"Korean validation of the Motives for Online Gaming Questionnaire: Focusing on its factor structure and incremental validity.","Kim BN, et al.","Addict Behav",2021,"internet"
"Croatian validation of the Compulsive Internet Use Scale.","Jovičić Burić D, et al.","Addict Behav",2021,"internet"
"Problematic usage of the internet and eating disorder and related psychopathology: A multifaceted, systematic review and meta-analysis.","Ioannidis K, et al.","Neurosci Biobehav Rev",2021,"internet"
"Empirical Relationships between Problematic Alcohol Use and a Problematic Use of Video Games, Social Media and the Internet and Their Associations to Mental Health in Adolescence.","Wartberg L, et al.","Int J Environ Res Public Health",2020,"internet"
"Altered core networks of brain connectivity and personality traits in internet gaming disorder.","Chun JW, et al.","J Behav Addict",2020,"internet"
"Problematic Internet Use, Mental Health, and Sleep Quality among Medical Students: A Path-Analytic Model.","Shadzi MR, et al.","Indian J Psychol Med",2020,"internet"
"The relationship between dysfunctional metacognitive beliefs and problematic social networking sites use.","Balıkçı K, et al.","Scand J Psychol",2020,"internet"
"Problematic Internet Use: A longitudinal study evaluating prevalence and predictors.","Moreno MA, et al.","J Pediatr X",2019,"internet"
"Korean Validation of the Internet Gaming Disorder-20 Test.","Kim BN.","Cyberpsychol Behav Soc Netw",2019,"internet"
"Time distortion when users at-risk for social media addiction engage in non-social media tasks.","Turel O, et al.","J Psychiatr Res",2018,"internet"
"Patients with non-substance-related disorders report a similar profile of childhood trauma experiences compared to heroin-dependent patients.","Schwaninger PV, et al.","Am J Addict",2017,"internet"
"Risky online behaviors among adolescents: Longitudinal relations among problematic Internet use, cyberbullying perpetration, and meeting strangers online.","Gámez-Guadix M, et al.","J Behav Addict",2016,"internet"
"Gaming behavior and addiction among Hong Kong adolescents.","Wong IL, et al.","Asian J Gambl Issues Public Health",2016,"internet"
"Cyberbullying among male adolescents with attention-deficit/hyperactivity disorder: prevalence, correlates, and association with poor mental health status.","Yen CF, et al.","Res Dev Disabil",2014,"internet"
"The association between internet addiction and psychiatric co-morbidity: a meta-analysis.","Ho RC, et al.","BMC Psychiatry",2014,"internet"
"Determinants of problematic internet use among el-minia high school students, egypt.","Kamal NN, et al.","Int J Prev Med",2013,"internet"
"Cortical thickness abnormalities in late adolescence with online gaming addiction.","Yuan K, et al.","PLoS One",2013,"internet"
"A Study on the Analysis of and Educational Solution for Digital Sex Crimes in Korea.","Jun WC.","Int J Environ Res Public Health",2023,"internet"
"The Development and Psychometric Characteristics of the ""Virtual Identity of Social Media Users"" Test.","Pogorelov DN, et al.","Psychol Russ",2022,"internet"
"Risk factors of hikikomori among office workers during the COVID-19 pandemic: A prospective online survey.","Kubo H, et al.","Curr Psychol",2022,"internet"
"Structural Equation Modeling (SEM): Gaming Disorder Leading Untreated Attention-Deficit/Hyperactivity Disorder to Disruptive Mood Dysregulation.","Tzang RF, et al.","Int J Environ Res Public Health",2022,"internet"
"There Are Predictors of Eating Disorders among Internet Use Characteristics-A Cross-Sectional Study on the Relationship between Problematic Internet Use and Eating Disorders.","Kożybska M, et al.","Int J Environ Res Public Health",2021,"internet"
"The Association between Symptoms of Nomophobia, Insomnia and Food Addiction among Young Adults: Findings of an Exploratory Cross-Sectional Survey.","Jahrami H, et al.","Int J Environ Res Public Health",2021,"internet"
"Hikikomori: psychopathology and differential diagnosis of a condition with epidemic diffusion.","Martinotti G, et al.","Int J Psychiatry Clin Pract",2021,"internet"
"How have excessive electronics devices and Internet uses been concerned? Implications for global research agenda from a bibliometric analysis.","Tran BX, et al.","J Behav Addict",2020,"internet"
"Predictors of Spontaneous Remission of Problematic Internet Use in Adolescence: A One-Year Follow-Up Study.","Wartberg L, et al.","Int J Environ Res Public Health",2020,"internet"
"Factor structure of the Cybersex Motives Questionnaire.","Franc E, et al.","J Behav Addict",2018,"internet"
"Development of an effective virtual environment in eliciting craving in adolescents and young adults with internet gaming disorder.","Shin YB, et al.","PLoS One",2018,"internet"
"Online-specific fear of missing out and Internet-use expectancies contribute to symptoms of Internet-communication disorder.","Wegmann E, et al.","Addict Behav Rep",2017,"internet"
"Deficits in behavioural inhibition in substance abuse and addiction: a meta-analysis.","Smith JL, et al.","Drug Alcohol Depend",2014,"internet"
"The Media and Technology Usage and Attitudes Scale: An empirical investigation.","Rosen LD, et al.","Comput Human Behav",2013,"internet"
"Cybersex addiction: Experienced sexual arousal when watching pornography and not real-life sexual contacts makes the difference.","Laier C, et al.","J Behav Addict",2013,"internet"
"[A voxel-based morphometric analysis of brain gray matter in online game addicts].","Weng CB, et al.","Zhonghua Yi Xue Za Zhi",2012,"internet"
"Increased regional homogeneity in internet addiction disorder: a resting state functional magnetic resonance imaging study.","Liu J, et al.","Chin Med J (Engl)",2010,"internet"
"[Addiction to new technologies and to online social networking in young people: A new challenge].","Echeburúa E, et al.","Adicciones",2010,"internet"
"The Relationships between Online Game Player Biogenetic Traits, Playing Time, and the Genre of the Game Being Played.","Kim JW, et al.","Psychiatry Investig",2010,"internet"
"Prevalence of problematic internet use disorder and associated risk factors and complications among Iranian university students: a national survey.","Poorolajal J, et al.","Health Promot Perspect",2019,"internet"
"Problematic Internet use and daily difficulties among adolescents with school refusal behaviors: An observational cross-sectional analytical study.","Fujita J, et al.","Medicine (Baltimore)",2022,"internet"
"Assessment of online compulsive buying: Psychometric properties of the Italian compulsive online shopping scale (COSS).","Gori A, et al.","Addict Behav",2022,"internet"
"Problematic Internet use among residential college students during the COVID-19 lockdown: A social network analysis approach.","Xia Y, et al.","J Behav Addict",2021,"internet"
"Psychometric Properties of the Nine-Item Korean Internet Gaming Disorder Scale: Short Form.","Kim BN, et al.","Cyberpsychol Behav Soc Netw",2020,"internet"
"[Media-associated disorders in childhood and adolescence: Evidence paper of the joint addiction commision of the German societies and professional associations of child and adolescent psychiatry and psychotherapy].","Paschke K, et al.","Z Kinder Jugendpsychiatr Psychother",2020,"internet"
"Association of excessive smartphone use with psychological well-being among university students in Chiang Mai, Thailand.","Tangmunkongvorakul A, et al.","PLoS One",2019,"internet"
"A robust alternative estimator for small to moderate sample SEM: Bias-corrected factor score path analysis.","Kelcey B.","Addict Behav",2019,"internet"
"Association between Problematic Internet Use and Sleep Disturbance among Adolescents: The Role of the Child's Sex.","Yang J, et al.","Int J Environ Res Public Health",2018,"internet"
"Overlapping dimensional phenotypes of impulsivity and compulsivity explain co-occurrence of addictive and related behaviors.","Tiego J, et al.","CNS Spectr",2019,"internet"
"Behavioral addictions in bipolar disorders: A systematic review.","Varo C, et al.","Eur Neuropsychopharmacol",2019,"internet"
"Ethical Considerations for Mental Health Clinicians Working with Adolescents in the Digital Age.","Sussman N, et al.","Curr Psychiatry Rep",2018,"internet"
"Maternal Depression and Children's Screen Overuse.","Park S, et al.","J Korean Med Sci",2018,"internet"
"Internet gaming disorder in early adolescence: Associations with parental and adolescent mental health.","Wartberg L, et al.","Eur Psychiatry",2017,"internet"
"Associations of body weight perception and weight control behaviors with problematic internet use among Korean adolescents.","Park S, et al.","Psychiatry Res",2017,"internet"
"Pathological Internet Use and Risk-Behaviors among European Adolescents.","Durkee T, et al.","Int J Environ Res Public Health",2016,"internet"
"Frontostriatal circuits, resting state functional connectivity and cognitive control in internet gaming disorder.","Yuan K, et al.","Addict Biol",2017,"internet"
"An international consensus for assessing internet gaming disorder using the new DSM-5 approach.","Petry NM, et al.","Addiction",2014,"internet"
"Social network site addiction - an overview.","Andreassen CS, et al.","Curr Pharm Des",2014,"internet"
"Association between internet gambling and problematic internet use among adolescents.","Tsitsika A, et al.","J Gambl Stud",2011,"internet"
"Structural and Functional Neural Correlates in Individuals with Excessive Smartphone Use: A Systematic Review and Meta-Analysis.","Lin HM, et al.","Int J Environ Res Public Health",2022,"internet"
"Unpacking the relation between children's use of digital technologies and children's well-being: A scoping review.","Messena M, et al.","Clin Child Psychol Psychiatry",2023,"internet"
"Prevalence and Associated Factors of Depression in Medical Students in a Northern Thailand University: A Cross-Sectional Study.","Phomprasith S, et al.","Healthcare (Basel)",2022,"internet"
"The reliability and validity of a screening scale for online gaming disorder among Chinese adolescents and young adults.","Lyu X, et al.","BMC Psychiatry",2022,"internet"
"How sleep disturbances affect internet gaming disorder: The mediating effect of hippocampal functional connectivity.","Zheng H, et al.","J Affect Disord",2022,"internet"
"Imbalanced sensitivities to primary and secondary rewards in internet gaming disorder.","Zhou WR, et al.","J Behav Addict",2021,"internet"
"The Emerging Phenomenon of Nomophobia in Young Adults: A Systematic Review Study.","Notara V, et al.","Addict Health",2021,"internet"
"Emerging Health and Education Issues Related to Internet Technologies and Addictive Problems.","Lopez-Fernandez O.","Int J Environ Res Public Health",2021,"internet"
"Problematic Internet Use and Perceived Quality of Life: Findings from a Cross-Sectional Study Investigating Work-Time and Leisure-Time Internet Use.","Gao L, et al.","Int J Environ Res Public Health",2020,"internet"
"Нealth in the civic students’ value system: empirical analysis.","Vaskivska HO, et al.","Wiad Lek",2019,"internet"
"Survey of the effects of internet usage on the happiness of Japanese university students.","Kitazawa M, et al.","Health Qual Life Outcomes",2019,"internet"
"Problematic Use of Mobile Phones in Australia…Is It Getting Worse?","Oviedo-Trespalacios O, et al.","Front Psychiatry",2019,"internet"
"Sex difference in the effect of Internet gaming disorder on the brain functions: Evidence from resting-state fMRI.","Wang M, et al.","Neurosci Lett",2019,"internet"
"Cross-national aspects of cyberbullying victimization among 14-17-year-old adolescents across seven European countries.","Athanasiou K, et al.","BMC Public Health",2018,"internet"
"The relationships between problematic internet use, alexithymia levels and attachment characteristics in a sample of adolescents in a high school, Turkey.","Bolat N, et al.","Psychol Health Med",2018,"internet"
"Prevalence and correlates of comorbid depression in a nonclinical online sample with DSM-5 internet gaming disorder.","Wang HR, et al.","J Affect Disord",2018,"internet"
"Time Is Money: The Decision Making of Smartphone High Users in Gain and Loss Intertemporal Choice.","Tang Z, et al.","Front Psychol",2017,"internet"
"The effects of a virtual reality treatment program for online gaming addiction.","Park SY, et al.","Comput Methods Programs Biomed",2016,"internet"
"Association Between Internet Use and Sleep Problems in Adolescents.","Ekinci Ö, et al.","Noro Psikiyatr Ars",2014,"internet"
"Home visitation program for detecting, evaluating and treating socially withdrawn youth in Korea.","Lee YS, et al.","Psychiatry Clin Neurosci",2013,"internet"
"Decision-making and prepotent response inhibition functions in excessive internet users.","Sun DL, et al.","CNS Spectr",2009,"internet"
"Altered Functional Connectivity of the Nucleus Accumbens and Amygdala in Cyber Addiction: A Resting State Functional Magnetic Resonance Imaging Study.","Ko M, et al.","Clin Psychopharmacol Neurosci",2023,"internet"
"Smartphone Use, Digital Addiction and Physical and Mental Health in Community-dwelling Older Adults: a Population-based Survey.","Bertocchi FM, et al.","J Med Syst",2022,"internet"
"A Study on Psychosomatic Problems Related to the Problematic Internet Use among Adolescents at Selected Schools of Aspur Block, Dungarpur, Rajasthan.","Chundawat DS, et al.","Mymensingh Med J",2022,"internet"
"The efficacy of a training program for social skills in reducing addictive Internet behaviors among Palestinian university students.","Affouneh S, et al.","Psicol Reflex Crit",2021,"internet"
"Decision-making, cognitive functions, impulsivity, and media multitasking expectancies in high versus low media multitaskers.","Müller SM, et al.","Cogn Process",2021,"internet"
"Internet, video game and mobile phone addiction in children and adolescents diagnosed with ADHD: A case-control study.","Menéndez-García A, et al.","Adicciones",2022,"internet"
"An investigation into the frequency of addiction to video games in children with attention-deficit hyperactivity disorder.","Razjouyan K, et al.","J Family Med Prim Care",2020,"internet"
"Aggression and Harm-Avoidant Trait Impede Recovery From Internet Gaming Disorder.","Lee SY, et al.","Front Psychiatry",2018,"internet"
"A longitudinal study on psychosocial causes and consequences of Internet gaming disorder in adolescence.","Wartberg L, et al.","Psychol Med",2019,"internet"
"Differences in Resting-state Quantitative Electroencephalography Patterns in Attention Deficit/Hyperactivity Disorder with or without Comorbid Symptoms.","Kim JW, et al.","Clin Psychopharmacol Neurosci",2017,"internet"
"Positive Outcome Expectancy Mediates the Relationship Between Peer Influence and Internet Gaming Addiction Among Adolescents in Taiwan.","Wu JY, et al.","Cyberpsychol Behav Soc Netw",2016,"internet"
"Associations between problematic internet use and adolescents' physical and psychological symptoms: possible role of sleep quality.","An J, et al.","J Addict Med",2014,"internet"
"Psychiatric features of individuals with problematic internet use.","Shapira NA, et al.","J Affect Disord",2000,"internet"
"The Association of Short-Video Problematic Use, Learning Engagement, and Perceived Learning Ineffectiveness among Chinese Vocational Students.","Ye JH, et al.","Healthcare (Basel)",2023,"internet"
"Correlates of problematic internet use among undergraduate medical students of Delhi.","Dhamnetiya D, et al.","BMC Psychiatry",2021,"internet"
"Compulsive Health-Related Internet Use and Cyberchondria.","Khazaal Y, et al.","Eur Addict Res",2021,"internet"
"The effects of parental control and warmth on problematic internet use in adolescents: A prospective cohort study.","Lukavská K, et al.","J Behav Addict",2020,"internet"
"Relationship between problematic Internet use and age at initial weekly Internet use.","Nakayama H, et al.","J Behav Addict",2020,"internet"
"Binge-Watching Behaviour: The Role of Impulsivity and Depressive Symptoms.","Steins-Loeber S, et al.","Eur Addict Res",2020,"internet"
"Prevalence and pattern of problematic internet use among engineering students from different colleges in India.","Kumar S, et al.","Indian J Psychiatry",2019,"internet"
"Scales to assess impulsive and compulsive behaviors in Parkinson's disease: Critique and recommendations.","Evans AH, et al.","Mov Disord",2019,"internet"
"Accordance of Adolescent and Parental Ratings of Internet Gaming Disorder and Their Associations with Psychosocial Aspects.","Wartberg L, et al.","Cyberpsychol Behav Soc Netw",2019,"internet"
"A clinical evaluation of the DSM-5 criteria for Internet Gaming Disorder and a pilot study on their applicability to further Internet-related disorders.","Müller KW, et al.","J Behav Addict",2019,"internet"
"Lifestyle Interventions and Prevention of Suicide.","Berardelli I, et al.","Front Psychiatry",2018,"internet"
"Altered Autonomic Functions and Distressed Personality Traits in Male Adolescents with Internet Gaming Addiction.","Kim N, et al.","Cyberpsychol Behav Soc Netw",2016,"internet"
"Characteristics of tinnitus in adolescents and association with psychoemotional factors.","Kim SY, et al.","Laryngoscope",2017,"internet"
"Internet Gaming Disorder Among Slovenian Primary Schoolchildren: Findings From a Nationally Representative Sample of Adolescents.","Pontes HM, et al.","J Behav Addict",2016,"internet"
"Addiction research centres and the nurturing of creativity: the Kurihama medical and addiction centre-a profile.","Tohyama T, et al.","Addiction",2014,"internet"
"Problematic Internet Use among Adults: A Cross-Cultural Study in 15 Countries.","Lopez-Fernandez O, et al.","J Clin Med",2023,"internet"
"Longitudinal Investigations of Autoregressive Cross-Lagged Path Models Among Internet Use, Executive Function Problems, and Maternal Control in Young Korean Children.","Song H.","Front Psychiatry",2022,"internet"
"Smartphone usage and addiction among undergraduate dental students in Malaysia: A cross-sectional study.","Arora A, et al.","J Educ Health Promot",2022,"internet"
"Parent-Child Relationship Quality and Internet Use in a Developing Country: Adolescents' Perspectives.","Nguyen TTP, et al.","Front Psychol",2022,"internet"
"The Self-perception of Text message Dependence Scale (STDS): A Brazilian-Portuguese validation and expansion of its psychometric properties.","Spritzer DT, et al.","Curr Psychol",2022,"internet"
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","Cuppone D, et al.","J Behav Addict",2021,"internet"
"Musculoskeletal Consequences in Cyber-Addicted Students - Is It Really A Matter of Health? A ROC Curve Analysis for Prioritizing Risk Factors.","Heidarimoghadam R, et al.","J Res Health Sci",2020,"internet"
"The relationship between maladaptive personality functioning and problematic technology use in adolescence: A cluster analysis approach.","Amendola S, et al.","Scand J Psychol",2020,"internet"
"The problematic use of social networking sites associates with elevated symptoms in patients with major depressive disorder.","Aydin O, et al.","Int J Soc Psychiatry",2020,"internet"
"What Types of Internet Services Make Adolescents Addicted? Correlates of Problematic Internet Use.","Kim KM, et al.","Neuropsychiatr Dis Treat",2020,"internet"
"Lateral orbitofrontal gray matter abnormalities in subjects with problematic smartphone use.","Lee D, et al.","J Behav Addict",2019,"internet"
"Chronotype: implications for sleep quality in medical students.","Sun J, et al.","Chronobiol Int",2019,"internet"
"Problematic Video Gaming and Problematic Internet Use Among Polish Young Adults.","Cudo A, et al.","Cyberpsychol Behav Soc Netw",2018,"internet"
"Modeling Problematic Facebook Use: Highlighting the role of mood regulation and preference for online social interaction.","Moretta T, et al.","Addict Behav",2018,"internet"
"Health-related quality of life among female university students in Dammam district: Is Internet use related?","Barayan SS, et al.","J Family Community Med",2018,"internet"
"Problematic internet use (PIU): Associations with the impulsive-compulsive spectrum. An application of machine learning in psychiatry.","Ioannidis K, et al.","J Psychiatr Res",2016,"internet"
"Virtual addictions: An examination of problematic social casino game use among at-risk gamblers.","Gainsbury SM, et al.","Addict Behav",2017,"internet"
"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.","Wang Y, et al.","PLoS One",2015,"internet"
"The impact of parental migration on health status and health behaviours among left behind adolescent school children in China.","Gao Y, et al.","BMC Public Health",2010,"internet"
"Proton magnetic resonance spectroscopy (MRS) in individuals with internet gaming.","McGlade EC, et al.","Front Psychiatry",2022,"internet"
"When Does a Lot Become Too Much? A Q Methodological Investigation of UK Student Perceptions of Digital Addiction.","Turner L, et al.","Int J Environ Res Public Health",2021,"internet"
"Problematic Internet Use and Psychological Problems among University Students with Disabilities.","Pino Osuna MJ, et al.","Adicciones",2021,"internet"
"Self-Reported and Parental Assessments of Internet Gaming Disorder, and Their Accordance with DSM-5 Criteria in a Clinical Relevant Population.","Yazdi K, et al.","Cyberpsychol Behav Soc Netw",2021,"internet"
"The functional connectivity between the prefrontal cortex and supplementary motor area moderates the relationship between internet gaming disorder and loneliness.","Dong H, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2021,"internet"
"Validation of smartphone addiction scale - Short version (SAS-SV) in Brazilian adolescents.","Andrade ALM, et al.","Addict Behav",2020,"internet"
"Problematic Internet use and the risk of suicide ideation in Chinese adolescents: A cross-sectional analysis.","Huang Y, et al.","Psychiatry Res",2020,"internet"
"Moderating effects of information-oriented versus escapism-oriented motivations on the relationship between psychological well-being and problematic use of video game live-streaming services.","Chen CY, et al.","J Behav Addict",2019,"internet"
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","Lan Y, et al.","J Behav Addict",2018,"internet"
"Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.","Wang R, et al.","Brain Imaging Behav",2019,"internet"
"Predictors and consequences of ""Phubbing"" among adolescents and youth in India: An impact evaluation study.","Davey S, et al.","J Family Community Med",2018,"internet"
"Internet Gamblers Differ on Social Variables: A Latent Class Analysis.","Khazaal Y, et al.","J Gambl Stud",2017,"internet"
"Validation of the Social Networking Activity Intensity Scale among Junior Middle School Students in China.","Li J, et al.","PLoS One",2016,"internet"
"Satisfying needs through Social Networking Sites: A pathway towards problematic Internet use for socially anxious people?","Casale S, et al.","Addict Behav Rep",2015,"internet"
"Physiological indicators of pathologic video game use in adolescence.","Coyne SM, et al.","J Adolesc Health",2015,"internet"
"[Functional connectivity of temporal parietal junction in online game addicts:a resting-state functional magnetic resonance imaging study].","Yuan J, et al.","Zhonghua Yi Xue Za Zhi",2014,"internet"
"Principles for the wise use of computers by children.","Straker L, et al.","Ergonomics",2009,"internet"
"A comprehensive review on emerging trends in the dynamic evolution of digital addiction and depression.","Karakose T, et al.","Front Psychol",2023,"internet"
"The Malay version of smartphone addiction scale: Development, factor structure and validation of a short form for Malaysian adolescents.","Ching SM, et al.","Med J Malaysia",2020,"internet"
"The relationship between smartphone overuse and sleep in younger children: a prospective cohort study.","Kim SY, et al.","J Clin Sleep Med",2020,"internet"
"An Innovative, Unobtrusive Approach to Investigate Smartphone Interaction in Nonaddicted Subjects Based on Wearable Sensors: A Pilot Study.","Tonacci A, et al.","Medicina (Kaunas)",2019,"internet"
"Females are more vulnerable to Internet gaming disorder than males: Evidence from cortical thickness abnormalities.","Wang Z, et al.","Psychiatry Res Neuroimaging",2019,"internet"
"Smoking, ADHD, and Problematic Video Game Use: A Structural Modeling Approach.","Lee HJ, et al.","Cyberpsychol Behav Soc Netw",2018,"internet"
"Sustained dysfunctional information processing in patients with Internet gaming disorder: 6-month follow-up ERP study.","Park M, et al.","Medicine (Baltimore)",2017,"internet"
"Associations between prospective symptom changes and slow-wave activity in patients with Internet gaming disorder: A resting-state EEG study.","Kim YJ, et al.","Medicine (Baltimore)",2017,"internet"
"Compensatory increase of functional connectivity density in adolescents with internet gaming disorder.","Du X, et al.","Brain Imaging Behav",2017,"internet"
