"Title","Author_Info","Journal_Year_Info"
"The connection and background mechanisms of social fears and problematic social networking site use: A structural equation modeling analysis.","Zsido AN, et al.","Psychiatry Res. 2020."
"Perceived school climate and problematic internet use among adolescents: Mediating roles of school belonging and depressive symptoms.","Zhai B, et al.","Addict Behav. 2020."
"Problematic Internet Use, Psychopathology, Defense Mechanisms, and Coping Strategies: a Cross-Sectional Study from the United Arab Emirates.","Vally Z, et al.","Psychiatr Q. 2020."
"Personality and Cognition in Gamers: Avoidance Expectancies Mediate the Relationship Between Maladaptive Personality Traits and Symptoms of Internet-Gaming Disorder.","Laier C, et al.","Front Psychiatry. 2018."
"Neuroticism Magnifies the Detrimental Association between Social Media Addiction Symptoms and Wellbeing in Women, but Not in Men: a three-Way Moderation Model.","Turel O, et al.","Psychiatr Q. 2018."
"Neurocognitive and clinical correlates of gambling behavior based on mode of gambling.","Leppink EW, et al.","Ann Clin Psychiatry. 2016."
"Effects of a manualized short-term treatment of internet and computer game addiction (STICA): study protocol for a randomized controlled trial.","Jäger S, et al.","Trials. 2012."
"Generalised filtering and stochastic DCM for fMRI.","Li B, et al.","Neuroimage. 2011."
"[Aggression and related factors in elementary school students].","Ji ES, et al.","J Korean Acad Nurs. 2010."
"Compulsive Internet use: the role of online gaming and other internet applications.","van Rooij AJ, et al.","J Adolesc Health. 2010."
"The Impact of Online Learning among Adolescents during the COVID-19 Pandemic: A Qualitative Study of Mothers' Perspectives.","Widiasih R, et al.","Iran J Nurs Midwifery Res. 2022."
"Comparison of Online Sexual Activity Among Iranian Individuals With and Without Substance Use Disorder: A Case-Control Study.","Soraya S, et al.","Front Psychiatry. 2022."
"FOXN3 and GDNF Polymorphisms as Common Genetic Factors of Substance Use and Addictive Behaviors.","Vereczkei A, et al.","J Pers Med. 2022."
"Discriminant Function Analysis of Sleep Quality and its Determinants among General Adult Population of Ahmedabad City, Gujarat.","Tolani J, et al.","Indian J Community Med. 2021."
"[Parental factors in internet and computer game addiction in adolescence: An overview].","Brandhorst I, et al.","Z Kinder Jugendpsychiatr Psychother. 2021."
"Psychometric properties of the compulsive internet use scale among adolescents in India, Philippines and Turkey.","Fernandes B, et al.","Addict Behav Rep. 2021."
"Problematic internet use: The effect of comorbid psychopathology on treatment outcomes.","Brown T, et al.","Psychiatry Res. 2021."
"Smartphone and social media addiction: Exploring the perceptions and experiences of Canadian teenagers.","Adorjan M, et al.","Can Rev Sociol. 2021."
"The correlation between family relationships and brain activity within the reward circuit in adolescents with Internet gaming disorder.","Hwang H, et al.","Sci Rep. 2020."
"Impact of problematic internet use on the self-esteem of adolescents in the selected school, Kerala, India.","Mathew P, et al.","Arch Psychiatr Nurs. 2020."
"An Empirical Exploration of Longitudinal Predictors for Problematic Internet Use and Problematic Gaming Behavior.","Wartberg L, et al.","Psychol Rep. 2021."
"A Systematic Meta-Review of Impulsivity and Compulsivity in Addictive Behaviors.","Lee RSC, et al.","Neuropsychol Rev. 2019."
"The Use of Social Media by Dental Students for Communication and Learning: Two Viewpoints: Viewpoint 1: Social Media Use Can Benefit Dental Students' Communication and Learning and Viewpoint 2: Potential Problems with Social Media Outweigh Their Benefits for Dental Education.","de Peralta TL, et al.","J Dent Educ. 2019."
"Problematic Online Betting Among Turkish Adolescents.","Aricak OT.","J Gambl Stud. 2019."
"Integrating psychological and neurobiological considerations regarding the development and maintenance of specific Internet-use disorders: An Interaction of Person-Affect-Cognition-Execution (I-PACE) model.","Brand M, et al.","Neurosci Biobehav Rev. 2016."
"Maybe you should blame your parents: Parental attachment, gender, and problematic Internet use.","Jia R, et al.","J Behav Addict. 2016."
"Problematic Internet use is associated with substance use in young adolescents.","Rücker J, et al.","Acta Paediatr. 2015."
"Exploring the relationship between cyberbullying and unnatural child death: an ecological study of twenty-four European countries.","Fu KW, et al.","BMC Pediatr. 2014."
"Psychometric validation of a German version of the compulsive Internet use scale.","Wartberg L, et al.","Cyberpsychol Behav Soc Netw. 2014."
"A study on the sleep quality of incoming university students.","Cheng SH, et al.","Psychiatry Res. 2012."
"[Internet use and pathological internet engagement in a sample of college students].","Tsouvelas G, et al.","Psychiatriki. 2011."
"Psychological predictors of problematic involvement in massively multiplayer online role-playing games: illustration in a sample of male cybercafé players.","Billieux J, et al.","Psychopathology. 2011."
"Prevalence and Risk Factors of Internet Gaming Disorder Under the COVID-19 Pandemic Among University Students in Macao.","Wang Y, et al.","SAGE Open Nurs. 2023."
"Need for Distinctiveness Leads to Pathological Internet Use? The Perspective of Cognitive Behavioral Model.","Zeng W, et al.","Int J Environ Res Public Health. 2023."
"How Do Adolescents Use Social Networks and What Are Their Potential Dangers? A Qualitative Study of Gender Differences.","de Felice G, et al.","Int J Environ Res Public Health. 2022."
"Smartphones addiction associated with academic achievement among dental students: A cross-sectional study.","Mafla AC, et al.","J Dent Educ. 2021."
"Work-Family Conflict on Children's Internet Addiction: Role of Parenting Styles in Korean Working Mother.","Yang HM, et al.","Int J Environ Res Public Health. 2021."
"Urban and rural pattern of Internet use among youth and its association with mood state.","Hamza A, et al.","J Family Med Prim Care. 2019."
"Examination of the Psychometric Characteristics of the Italian Version of the Game Addiction Scale for Adolescents.","Costa S, et al.","Psychol Rep. 2020."
"Instagram addiction and the Big Five of personality: The mediating role of self-liking.","Kircaburun K, et al.","J Behav Addict. 2018."
"Diffusion-weighted MRI measures suggest increased white-matter integrity in Internet gaming disorder: Evidence from the comparison with recreational Internet game users.","Dong G, et al.","Addict Behav. 2018."
"Exploring Individual Differences in Online Addictions: the Role of Identity and Attachment.","Monacis L, et al.","Int J Ment Health Addict. 2017."
"Internet-Communication Disorder: It's a Matter of Social Aspects, Coping, and Internet-Use Expectancies.","Wegmann E, et al.","Front Psychol. 2016."
"The relationship of DSM-IV pathological gambling to compulsive buying and other possible spectrum disorders: results from the Iowa PG family study.","Black DW, et al.","Psychiatry Res. 2015."
"The cognitive psychology of Internet gaming disorder.","King DL, et al.","Clin Psychol Rev. 2014."
"[Can we draw an identikit of cannabis smokers who may be at higher risk of developing a psychosis?].","Biondi M, et al.","Riv Psichiatr. 2014."
"Psycho-informatics: Big Data shaping modern psychometrics.","Markowetz A, et al.","Med Hypotheses. 2014."
"Self-concept deficits in massively multiplayer online role-playing games addiction.","Leménager T, et al.","Eur Addict Res. 2013."
"The Clinical Consistency and Utility of ICD-11 Diagnostic Guidelines for Gaming Disorder: A Field Study Among the Chinese Population.","Ma C, et al.","Front Psychiatry. 2021."
"Relation between internet gaming addiction and comorbid psychiatric disorders and emotion avoidance among adolescents: A cross-sectional study.","Ahmed GK, et al.","Psychiatry Res. 2022."
"Nomogram predicting bullying victimization in adolescents.","Lv J, et al.","J Affect Disord. 2022."
"Association of problematic internet use with depression, impulsivity, anger, aggression, and social anxiety: Results of a national study among Lebanese adolescents.","Haddad C, et al.","Pediatr Investig. 2021."
"Problematic Use of the Internet in Subjects With Bipolar Disorder: Relationship With Posttraumatic Stress Symptoms.","Carmassi C, et al.","Front Psychiatry. 2021."
"The Relationship between Mother's Smartphone Addiction and Children's Smartphone Usage.","Kim B, et al.","Psychiatry Investig. 2021."
"Problematic Social-Networks-Use in German Children and Adolescents-The Interaction of Need to Belong, Online Self-Regulative Competences, and Age.","Ostendorf S, et al.","Int J Environ Res Public Health. 2020."
"Cross-cultural validation of the Social Media Disorder scale.","Fung SF.","Psychol Res Behav Manag. 2019."
"A Comparison of Risk and Protective Factors for Excessive Internet Game Play between Koreans in Korea and Immigrant Koreans in the United States.","Hong JS, et al.","J Korean Med Sci. 2019."
"Extent and pattern of problematic internet use among school students from Delhi: Findings from the cyber awareness programme.","Balhara YPS, et al.","Asian J Psychiatr. 2018."
"The Relationship between Impulsivity and Internet Gaming Disorder in Young Adults: Mediating Effects of Interpersonal Relationships and Depression.","Ryu H, et al.","Int J Environ Res Public Health. 2018."
"Autonomic stress reactivity and craving in individuals with problematic Internet use.","Moretta T, et al.","PLoS One. 2018."
"An analysis of integrated health care for Internet Use Disorders in adolescents and adults.","Lindenberg K, et al.","J Behav Addict. 2017."
"Problematic Internet use, well-being, self-esteem and self-control: Data from a high-school survey in China.","Mei S, et al.","Addict Behav. 2016."
"Validity and reliability assessment of the Brazilian version of the game addiction scale (GAS).","Lemos IL, et al.","Compr Psychiatry. 2016."
"Problematic internet use and problematic online gaming are not the same: findings from a large nationally representative adolescent sample.","Király O, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Abnormal gray matter and white matter volume in 'Internet gaming addicts'.","Lin X, et al.","Addict Behav. 2015."
"Computer/gaming station use in youth: Correlations among use, addiction and functional impairment.","Baer S, et al.","Paediatr Child Health. 2012."
"Problematic Internet Use in high school students in Guangdong Province, China.","Wang H, et al.","PLoS One. 2011."
"[Analysis of behavior related to use of the Internet, mobile telephones, compulsive shopping and gambling among university students].","Ruiz-Olivares R, et al.","Adicciones. 2010."
"[Internet and videogame addiction: a review].","Abreu CN, et al.","Braz J Psychiatry. 2008."
"Chinese young people's perceptions and preferences with regard to various edible urban plants.","Zhang W, et al.","J Zhejiang Univ Sci B. 2023."
"Prevalence and Factors Associated with Problematic Internet Use in a Population of Spanish University Students.","Ramón-Arbués E, et al.","Int J Environ Res Public Health. 2021."
"Response inhibition in problematic social network sites use: an ERP study.","Moretta T, et al.","Cogn Affect Behav Neurosci. 2021."
"Altered effective connectivity from the pregenual anterior cingulate cortex to the laterobasal amygdala mediates the relationship between internet gaming disorder and loneliness.","Wang M, et al.","Psychol Med. 2022."
"Relationship between problematic gaming and age at the onset of habitual gaming.","Nakayama H, et al.","Pediatr Int. 2020."
"From Digital Mental Health Interventions to Digital ""Addiction"": Where the Two Fields Converge.","Aboujaoude E, et al.","Front Psychiatry. 2020."
"Altered Plasma Levels of Glial Cell Line-Derived Neurotrophic Factor in Patients with Internet Gaming Disorder: A Case-Control, Pilot Study.","Jeong JE, et al.","Psychiatry Investig. 2019."
"Addictions without Drugs: Contemporary Addictions or Way of Life?","Babić R, et al.","Psychiatr Danub. 2018."
"Factors Statistically Predicting At-Risk/Problematic Internet Use in a Sample of Young Adolescent Boys and Girls in South Korea.","Kim YJ, et al.","Front Psychiatry. 2018."
"Association between Internet Gaming Disorder or Pathological Video-Game Use and Comorbid Psychopathology: A Comprehensive Review.","González-Bueso V, et al.","Int J Environ Res Public Health. 2018."
"Prevalence, correlates, psychiatric comorbidities, and suicidality in a community population with problematic Internet use.","Kim BS, et al.","Psychiatry Res. 2016."
"Pathological Internet use among adolescents: Comparing gamers and non-gamers.","Strittmatter E, et al.","Psychiatry Res. 2015."
"The impact of digital media on health: children's perspectives.","Smahel D, et al.","Int J Public Health. 2015."
"Neural responses to various rewards and feedback in the brains of adolescent Internet addicts detected by functional magnetic resonance imaging.","Kim JE, et al.","Psychiatry Clin Neurosci. 2014."
"[Association of peer victimization, coping, and pathological internet use among adolescents].","Strittmatter E, et al.","Z Kinder Jugendpsychiatr Psychother. 2014."
"Altered brain activation during response inhibition and error processing in subjects with Internet gaming disorder: a functional magnetic imaging study.","Ko CH, et al.","Eur Arch Psychiatry Clin Neurosci. 2014."
"Stuck on screens: patterns of computer and gaming station use in youth seen in a psychiatric clinic.","Baer S, et al.","J Can Acad Child Adolesc Psychiatry. 2011."
"Bupropion in the treatment of problematic online game play in patients with major depressive disorder.","Han DH, et al.","J Psychopharmacol. 2012."
"SCL-90-R and 16PF profiles of senior high school students with excessive internet use.","Yang CK, et al.","Can J Psychiatry. 2005."
"Suicidality Prevalence in a Pediatric Psychiatric Clinic: Relation to Social and Environmental Risk Factors.","Ilia S, et al.","Children (Basel). 2023."
"Considering gender differences in the study and treatment of internet gaming disorder.","Dong GH, et al.","J Psychiatr Res. 2022."
"Explaining the problems faced by Iranian housewives during the COVID-19 quarantine period, and their adaption strategies: A qualitative study.","Yoosefi Lebni J, et al.","Womens Health (Lond). 2021."
"[Reliability and validity of the WeChat addiction scale in college students].","Chen W, et al.","Wei Sheng Yan Jiu. 2021."
"Internet gaming disorder and comorbidities among campus-dwelling U.S. university students.","Ohayon MM, et al.","Psychiatry Res. 2021."
"Problematic Gaming in Youth and Its Association with Different Dimensions of Quality of Life.","Wartberg L, et al.","Z Kinder Jugendpsychiatr Psychother. 2021."
"Substance Use Disorder Status Moderates the Association between Personality Traits and Problematic Mobile Phone/Internet Use.","Demkow-Jania M, et al.","J Clin Med. 2021."
"Excessive and Problematic Internet Use During the Coronavirus Disease 2019 School Closure: Comparison Between Japanese Youth With and Without Autism Spectrum Disorder.","Kawabe K, et al.","Front Public Health. 2020."
"A Systematic Review of Literature on User Behavior in Video Game Live Streaming.","Li Y, et al.","Int J Environ Res Public Health. 2020."
"Mobile Phone Addiction Among Children and Adolescents: A Systematic Review.","Sahu M, et al.","J Addict Nurs. 2019."
"Problematic Internet Use as a Predictor of Eating Disorders in Students: A Systematic Review and Meta-Analysis Study.","Hinojo-Lucena FJ, et al.","Nutrients. 2019."
"Cognitive mechanism of intimate interpersonal relationships and loneliness in internet-addicts: An ERP study.","Hou J, et al.","Addict Behav Rep. 2019."
"Problematic internet use: an exploration of associations between cognition and COMT rs4818, rs4680 haplotypes.","Ioannidis K, et al.","CNS Spectr. 2020."
"Problematic Gaming and Internet Use but Not Gambling May Be Overrepresented in Sexual Minorities - A Pilot Population Web Survey Study.","Broman N, et al.","Front Psychol. 2018."
"Relationship between Problematic Internet Use and Post-Traumatic Stress Disorder Symptoms among Students Following the Sewol Ferry Disaster in South Korea.","Lee JY, et al.","Psychiatry Investig. 2017."
"Acceptability of internet interventions for youth mental health in Vietnam.","Sobowale K, et al.","Glob Ment Health (Camb). 2016."
"[Differences between adolescents with pathological Internet use in inpatient and outpatient treatment].","Wartberg L, et al.","Z Kinder Jugendpsychiatr Psychother. 2017."
"Development and Testing of a 3-Item Screening Tool for Problematic Internet Use.","Moreno MA, et al.","J Pediatr. 2016."
"The somatic marker theory in the context of addiction: contributions to understanding development and maintenance.","Olsen VV, et al.","Psychol Res Behav Manag. 2015."
"[From the editor].","Dudek D, et al.","Psychiatr Pol. 2015."
"The association between psychological well-being and problematic use of Internet communicative services among young people.","Casale S, et al.","J Psychol. 2015."
"The alteration of gray matter volume and cognitive control in adolescents with internet gaming disorder.","Wang H, et al.","Front Behav Neurosci. 2015."
"What keeps female problematic Internet users busy online?","Piguet C, et al.","Eur J Pediatr. 2015."
"Heritability of compulsive Internet use in adolescents.","Vink JM, et al.","Addict Biol. 2016."
"Cybersex addiction in heterosexual female users of internet pornography can be explained by gratification hypothesis.","Laier C, et al.","Cyberpsychol Behav Soc Netw. 2014."
"[Internet dependency as a symptom of depressive mood disorders].","te Wildt BT, et al.","Psychiatr Prax. 2007."
"Investigating problematic uses of Facebook and other Internet activities among university students in Bangladesh during the COVID-19 pandemic.","Sayeed A, et al.","Sci Rep. 2023."
"Problematic Internet Use Among School-Going Adolescents in India: A Systematic Review and Meta-Analysis.","Joseph J, et al.","Indian J Community Med. 2022."
"Health Problems of Students during Distance Learning in Central and Eastern Europe: A Cross-Sectional Study of Poland and Ukraine.","Długosz P, et al.","Int J Environ Res Public Health. 2022."
"Internet Addiction and Polish Women's Sexual Functioning: The Role of Social Media, Online Pornography, and Game Use during the COVID-19 Pandemic-Online Surveys Based on FSFI and BSMAS Questionnaires.","Pawlikowska A, et al.","Int J Environ Res Public Health. 2022."
"Digital Hazards for Feeding and Eating: What We Know and What We Don't.","Ioannidis K, et al.","Curr Psychiatry Rep. 2021."
"The Potential of Digital Phenotyping and Mobile Sensing for Psycho-Diagnostics of Internet Use Disorders.","Montag C, et al.","Curr Addict Rep. 2021."
"Technological addictions in attention deficit hyperactivity disorder: Are they associated with emotional intelligence?","Kaypakli GY, et al.","Indian J Psychiatry. 2020."
"Measurement of the problematic usage of the Internet unidimensional quasitrait continuum with item response theory.","Tiego J, et al.","Psychol Assess. 2021."
"The Role of Peer Support in the Growth Trajectory of Pathological Internet Use Among Youth: A Protective Factor.","Choo H, et al.","Cyberpsychol Behav Soc Netw. 2021."
"Validation and evaluation of the psychometric properties of bangla nine-item Internet Disorder Scale-Short Form.","Saiful Islam M, et al.","J Addict Dis. 2020."
"The Development of a Screening Tool for Chinese Disordered Gamers: The Chinese Internet Gaming Disorder Checklist (C-IGDC).","Chen JH, et al.","Int J Environ Res Public Health. 2020."
"Profiles of Problematic Internet Use and Its Impact on Adolescents' Health-Related Quality of Life.","Machimbarrena JM, et al.","Int J Environ Res Public Health. 2019."
"Screening for Problematic Internet Use May Help Identify Impulse Control Disorders in Parkinson's Disease.","Kovács M, et al.","Behav Neurol. 2019."
"Sensory Metrics of Neuromechanical Trust.","Softky W, et al.","Neural Comput. 2017."
"Role of Stressful Life Events, Avoidant Coping Styles, and Neuroticism in Online Game Addiction among College Students: A Moderated Mediation Model.","Li H, et al.","Front Psychol. 2016."
"Facebook Role Play Addiction - A Comorbidity with Multiple Compulsive-Impulsive Spectrum Disorders.","Nathan D, et al.","J Behav Addict. 2016."
"Psychopathological factors associated with problematic alcohol and problematic Internet use in a sample of adolescents in Germany.","Wartberg L, et al.","Psychiatry Res. 2016."
"Ventral striatum activity when watching preferred pornographic pictures is correlated with symptoms of Internet pornography addiction.","Brand M, et al.","Neuroimage. 2016."
"Problematic Internet Use in University Students: associated factors and differences of gender.","Fernández-Villa T, et al.","Adicciones. 2015."
"Problematic internet use is associated with structural alterations in the brain reward system in females.","Altbäcker A, et al.","Brain Imaging Behav. 2016."
"Decision-making for risky gains and losses among college students with Internet gaming disorder.","Yao YW, et al.","PLoS One. 2015."
"Development and validation of the Smartphone Addiction Inventory (SPAI).","Lin YH, et al.","PLoS One. 2014."
"Introduction to behavioral addictions.","Grant JE, et al.","Am J Drug Alcohol Abuse. 2010."
"Problematic internet use and psychiatric co-morbidity in a population of Japanese adult psychiatric patients.","de Vries HT, et al.","BMC Psychiatry. 2018."
"Online Sexual Activity among Iranian Clients with Borderline Personality Disorder and Its Correlation with Severity of Symptoms.","Mohammadsadeghi H, et al.","Iran J Psychiatry. 2022."
"Examining the Associations between COVID-19-Related Psychological Distress, Social Media Addiction, COVID-19-Related Burnout, and Depression among School Principals and Teachers through Structural Equation Modeling.","Karakose T, et al.","Int J Environ Res Public Health. 2022."
"Korean validation of the Motives for Online Gaming Questionnaire: Focusing on its factor structure and incremental validity.","Kim BN, et al.","Addict Behav. 2021."
"Croatian validation of the Compulsive Internet Use Scale.","Jovičić Burić D, et al.","Addict Behav. 2021."
"Problematic usage of the internet and eating disorder and related psychopathology: A multifaceted, systematic review and meta-analysis.","Ioannidis K, et al.","Neurosci Biobehav Rev. 2021."
"Empirical Relationships between Problematic Alcohol Use and a Problematic Use of Video Games, Social Media and the Internet and Their Associations to Mental Health in Adolescence.","Wartberg L, et al.","Int J Environ Res Public Health. 2020."
"Altered core networks of brain connectivity and personality traits in internet gaming disorder.","Chun JW, et al.","J Behav Addict. 2020."
"Problematic Internet Use, Mental Health, and Sleep Quality among Medical Students: A Path-Analytic Model.","Shadzi MR, et al.","Indian J Psychol Med. 2020."
"The relationship between dysfunctional metacognitive beliefs and problematic social networking sites use.","Balıkçı K, et al.","Scand J Psychol. 2020."
"Problematic Internet Use: A longitudinal study evaluating prevalence and predictors.","Moreno MA, et al.","J Pediatr X. 2019."
"Korean Validation of the Internet Gaming Disorder-20 Test.","Kim BN.","Cyberpsychol Behav Soc Netw. 2019."
"Time distortion when users at-risk for social media addiction engage in non-social media tasks.","Turel O, et al.","J Psychiatr Res. 2018."
"Patients with non-substance-related disorders report a similar profile of childhood trauma experiences compared to heroin-dependent patients.","Schwaninger PV, et al.","Am J Addict. 2017."
"Risky online behaviors among adolescents: Longitudinal relations among problematic Internet use, cyberbullying perpetration, and meeting strangers online.","Gámez-Guadix M, et al.","J Behav Addict. 2016."
"Gaming behavior and addiction among Hong Kong adolescents.","Wong IL, et al.","Asian J Gambl Issues Public Health. 2016."
"Cyberbullying among male adolescents with attention-deficit/hyperactivity disorder: prevalence, correlates, and association with poor mental health status.","Yen CF, et al.","Res Dev Disabil. 2014."
"The association between internet addiction and psychiatric co-morbidity: a meta-analysis.","Ho RC, et al.","BMC Psychiatry. 2014."
"Determinants of problematic internet use among el-minia high school students, egypt.","Kamal NN, et al.","Int J Prev Med. 2013."
"Cortical thickness abnormalities in late adolescence with online gaming addiction.","Yuan K, et al.","PLoS One. 2013."
"A Study on the Analysis of and Educational Solution for Digital Sex Crimes in Korea.","Jun WC.","Int J Environ Res Public Health. 2023."
"The Development and Psychometric Characteristics of the ""Virtual Identity of Social Media Users"" Test.","Pogorelov DN, et al.","Psychol Russ. 2022."
"Risk factors of hikikomori among office workers during the COVID-19 pandemic: A prospective online survey.","Kubo H, et al.","Curr Psychol. 2022."
"Structural Equation Modeling (SEM): Gaming Disorder Leading Untreated Attention-Deficit/Hyperactivity Disorder to Disruptive Mood Dysregulation.","Tzang RF, et al.","Int J Environ Res Public Health. 2022."
"There Are Predictors of Eating Disorders among Internet Use Characteristics-A Cross-Sectional Study on the Relationship between Problematic Internet Use and Eating Disorders.","Kożybska M, et al.","Int J Environ Res Public Health. 2021."
"The Association between Symptoms of Nomophobia, Insomnia and Food Addiction among Young Adults: Findings of an Exploratory Cross-Sectional Survey.","Jahrami H, et al.","Int J Environ Res Public Health. 2021."
"Hikikomori: psychopathology and differential diagnosis of a condition with epidemic diffusion.","Martinotti G, et al.","Int J Psychiatry Clin Pract. 2021."
"How have excessive electronics devices and Internet uses been concerned? Implications for global research agenda from a bibliometric analysis.","Tran BX, et al.","J Behav Addict. 2020."
"Predictors of Spontaneous Remission of Problematic Internet Use in Adolescence: A One-Year Follow-Up Study.","Wartberg L, et al.","Int J Environ Res Public Health. 2020."
"Factor structure of the Cybersex Motives Questionnaire.","Franc E, et al.","J Behav Addict. 2018."
"Development of an effective virtual environment in eliciting craving in adolescents and young adults with internet gaming disorder.","Shin YB, et al.","PLoS One. 2018."
"Online-specific fear of missing out and Internet-use expectancies contribute to symptoms of Internet-communication disorder.","Wegmann E, et al.","Addict Behav Rep. 2017."
"Deficits in behavioural inhibition in substance abuse and addiction: a meta-analysis.","Smith JL, et al.","Drug Alcohol Depend. 2014."
"The Media and Technology Usage and Attitudes Scale: An empirical investigation.","Rosen LD, et al.","Comput Human Behav. 2013."
"Cybersex addiction: Experienced sexual arousal when watching pornography and not real-life sexual contacts makes the difference.","Laier C, et al.","J Behav Addict. 2013."
"[A voxel-based morphometric analysis of brain gray matter in online game addicts].","Weng CB, et al.","Zhonghua Yi Xue Za Zhi. 2012."
"Increased regional homogeneity in internet addiction disorder: a resting state functional magnetic resonance imaging study.","Liu J, et al.","Chin Med J (Engl). 2010."
"[Addiction to new technologies and to online social networking in young people: A new challenge].","Echeburúa E, et al.","Adicciones. 2010."
"The Relationships between Online Game Player Biogenetic Traits, Playing Time, and the Genre of the Game Being Played.","Kim JW, et al.","Psychiatry Investig. 2010."
"Prevalence of problematic internet use disorder and associated risk factors and complications among Iranian university students: a national survey.","Poorolajal J, et al.","Health Promot Perspect. 2019."
"Problematic Internet use and daily difficulties among adolescents with school refusal behaviors: An observational cross-sectional analytical study.","Fujita J, et al.","Medicine (Baltimore). 2022."
"Assessment of online compulsive buying: Psychometric properties of the Italian compulsive online shopping scale (COSS).","Gori A, et al.","Addict Behav. 2022."
"Problematic Internet use among residential college students during the COVID-19 lockdown: A social network analysis approach.","Xia Y, et al.","J Behav Addict. 2021."
"Psychometric Properties of the Nine-Item Korean Internet Gaming Disorder Scale: Short Form.","Kim BN, et al.","Cyberpsychol Behav Soc Netw. 2020."
"[Media-associated disorders in childhood and adolescence: Evidence paper of the joint addiction commision of the German societies and professional associations of child and adolescent psychiatry and psychotherapy].","Paschke K, et al.","Z Kinder Jugendpsychiatr Psychother. 2020."
"Association of excessive smartphone use with psychological well-being among university students in Chiang Mai, Thailand.","Tangmunkongvorakul A, et al.","PLoS One. 2019."
"A robust alternative estimator for small to moderate sample SEM: Bias-corrected factor score path analysis.","Kelcey B.","Addict Behav. 2019."
"Association between Problematic Internet Use and Sleep Disturbance among Adolescents: The Role of the Child's Sex.","Yang J, et al.","Int J Environ Res Public Health. 2018."
"Overlapping dimensional phenotypes of impulsivity and compulsivity explain co-occurrence of addictive and related behaviors.","Tiego J, et al.","CNS Spectr. 2019."
"Behavioral addictions in bipolar disorders: A systematic review.","Varo C, et al.","Eur Neuropsychopharmacol. 2019."
"Ethical Considerations for Mental Health Clinicians Working with Adolescents in the Digital Age.","Sussman N, et al.","Curr Psychiatry Rep. 2018."
"Maternal Depression and Children's Screen Overuse.","Park S, et al.","J Korean Med Sci. 2018."
"Internet gaming disorder in early adolescence: Associations with parental and adolescent mental health.","Wartberg L, et al.","Eur Psychiatry. 2017."
"Associations of body weight perception and weight control behaviors with problematic internet use among Korean adolescents.","Park S, et al.","Psychiatry Res. 2017."
"Pathological Internet Use and Risk-Behaviors among European Adolescents.","Durkee T, et al.","Int J Environ Res Public Health. 2016."
"Frontostriatal circuits, resting state functional connectivity and cognitive control in internet gaming disorder.","Yuan K, et al.","Addict Biol. 2017."
"An international consensus for assessing internet gaming disorder using the new DSM-5 approach.","Petry NM, et al.","Addiction. 2014."
"Social network site addiction - an overview.","Andreassen CS, et al.","Curr Pharm Des. 2014."
"Association between internet gambling and problematic internet use among adolescents.","Tsitsika A, et al.","J Gambl Stud. 2011."
"Structural and Functional Neural Correlates in Individuals with Excessive Smartphone Use: A Systematic Review and Meta-Analysis.","Lin HM, et al.","Int J Environ Res Public Health. 2022."
"Unpacking the relation between children's use of digital technologies and children's well-being: A scoping review.","Messena M, et al.","Clin Child Psychol Psychiatry. 2023."
"Prevalence and Associated Factors of Depression in Medical Students in a Northern Thailand University: A Cross-Sectional Study.","Phomprasith S, et al.","Healthcare (Basel). 2022."
"The reliability and validity of a screening scale for online gaming disorder among Chinese adolescents and young adults.","Lyu X, et al.","BMC Psychiatry. 2022."
"How sleep disturbances affect internet gaming disorder: The mediating effect of hippocampal functional connectivity.","Zheng H, et al.","J Affect Disord. 2022."
"Imbalanced sensitivities to primary and secondary rewards in internet gaming disorder.","Zhou WR, et al.","J Behav Addict. 2021."
"The Emerging Phenomenon of Nomophobia in Young Adults: A Systematic Review Study.","Notara V, et al.","Addict Health. 2021."
"Emerging Health and Education Issues Related to Internet Technologies and Addictive Problems.","Lopez-Fernandez O.","Int J Environ Res Public Health. 2021."
"Problematic Internet Use and Perceived Quality of Life: Findings from a Cross-Sectional Study Investigating Work-Time and Leisure-Time Internet Use.","Gao L, et al.","Int J Environ Res Public Health. 2020."
"Нealth in the civic students’ value system: empirical analysis.","Vaskivska HO, et al.","Wiad Lek. 2019."
"Survey of the effects of internet usage on the happiness of Japanese university students.","Kitazawa M, et al.","Health Qual Life Outcomes. 2019."
"Problematic Use of Mobile Phones in Australia…Is It Getting Worse?","Oviedo-Trespalacios O, et al.","Front Psychiatry. 2019."
"Sex difference in the effect of Internet gaming disorder on the brain functions: Evidence from resting-state fMRI.","Wang M, et al.","Neurosci Lett. 2019."
"Cross-national aspects of cyberbullying victimization among 14-17-year-old adolescents across seven European countries.","Athanasiou K, et al.","BMC Public Health. 2018."
"The relationships between problematic internet use, alexithymia levels and attachment characteristics in a sample of adolescents in a high school, Turkey.","Bolat N, et al.","Psychol Health Med. 2018."
"Prevalence and correlates of comorbid depression in a nonclinical online sample with DSM-5 internet gaming disorder.","Wang HR, et al.","J Affect Disord. 2018."
"Time Is Money: The Decision Making of Smartphone High Users in Gain and Loss Intertemporal Choice.","Tang Z, et al.","Front Psychol. 2017."
"The effects of a virtual reality treatment program for online gaming addiction.","Park SY, et al.","Comput Methods Programs Biomed. 2016."
"Association Between Internet Use and Sleep Problems in Adolescents.","Ekinci Ö, et al.","Noro Psikiyatr Ars. 2014."
