"Title","Author_Info","Journal","Year","Label"
"Different resting-state functional connectivity alterations in smokers and nonsmokers with Internet gaming addiction.","Chen X, et al.","Biomed Res Int",2014,"gaming"
"Validity and reliability assessment of the Brazilian version of the game addiction scale (GAS).","Lemos IL, et al.","Compr Psychiatry",2016,"gaming"
"Esports: What Do Pediatricians Need to Know?","Singh P, et al.","Pediatr Ann",2022,"gaming"
"Not Playing Around: Gaming Disorder in the International Classification of Diseases (ICD-11).","King DL, et al.","J Adolesc Health",2019,"gaming"
"Screening, Brief Intervention, and Referral to Treatment Model Based on ICD-11 Criteria of Gaming Disorder and Hazardous Gaming During the COVID-19 Pandemic.","Yen JY, et al.","Curr Addict Rep",2022,"gaming"
"Lateral orbitofrontal gray matter abnormalities in subjects with problematic smartphone use.","Lee D, et al.","J Behav Addict",2019,"gaming"
"Psychometric evaluation of the Persian Internet Disorder Scale among adolescents.","Lin CY, et al.","J Behav Addict",2018,"gaming"
"Pavlovian-to-instrumental transfer: A new paradigm to assess pathological mechanisms with regard to the use of Internet applications.","Vogel V, et al.","Behav Brain Res",2018,"gaming"
"Virtual addictions: An examination of problematic social casino game use among at-risk gamblers.","Gainsbury SM, et al.","Addict Behav",2017,"gaming"
"Assessing ICD-11 gaming disorder in adolescent gamers by parental ratings: Development and validation of the Gaming Disorder Scale for Parents (GADIS-P).","Paschke K, et al.","J Behav Addict",2021,"gaming"
"Internet, video game and mobile phone addiction in children and adolescents diagnosed with ADHD: A case-control study.","Menéndez-García A, et al.","Adicciones",2022,"gaming"
"Shared gray matter alterations in individuals with diverse behavioral addictions: A voxel-wise meta-analysis.","Qin K, et al.","J Behav Addict",2020,"gaming"
"An Overview of the Expert Consensus on the Prevention and Treatment of Gaming Disorder in China (2019 Edition).","Xiang YT, et al.","Neurosci Bull",2020,"gaming"
"Aberrant intrinsic neural network strength in individuals with ""smartphone addiction"": An MRI data fusion study.","Schmitgen MM, et al.","Brain Behav",2022,"gaming"
"Addiction medicine in modern contexts: hot topics from around the globe.","Elkholy H.","BJPsych Int",2022,"gaming"
"Self-Perceived Problematic Use of Online Pornography Is Linked to Clinically Relevant Levels of Psychological Distress and Psychopathological Symptoms.","Mennig M, et al.","Arch Sex Behav",2022,"gaming"
"GABRB2, a key player in neuropsychiatric disorders and beyond.","Barki M, et al.","Gene",2022,"gaming"
"Internet gaming disorder impacts gray matter structural covariance organization in the default mode network.","Chen S, et al.","J Affect Disord",2021,"gaming"
"Online Videogames Use and Anxiety in Children during the COVID-19 Pandemic.","De Pasquale C, et al.","Children (Basel)",2021,"gaming"
"[Relationship Between (Pathological) Internet Use and Sleep Problems in a Longitudinal Study].","Klar J, et al.","Prax Kinderpsychol Kinderpsychiatr",2019,"gaming"
"The role of self-esteem in Internet addiction within the context of comorbid mental disorders: Findings from a general population-based sample.","Sevelko K, et al.","J Behav Addict",2018,"gaming"
"Problematic internet use among students in South-East Asia: Current state of evidence.","Balhara YPS, et al.","Indian J Public Health",2018,"gaming"
"Internet Addiction and Attention-Deficit/Hyperactivity Disorder Traits among Female College Students in Japan.","Tateno M, et al.","Soa Chongsonyon Chongsin Uihak",2018,"gaming"
"Intense video gaming is not essentially problematic.","Király O, et al.","Psychol Addict Behav",2017,"gaming"
"A failure of suppression within the default mode network in depressed adolescents with compulsive internet game play.","Han DH, et al.","J Affect Disord",2016,"gaming"
"Perceived problems with computer gaming and internet use among adolescents: measurement tool for non-clinical survey studies.","Holstein BE, et al.","BMC Public Health",2014,"gaming"
"Personality traits and psychopathology in adolescents with videogame addiction.","Sánchez-Llorens M, et al.","Adicciones",2021,"gaming"
"Online gaming addiction? Motives predict addictive play behavior in massively multiplayer online role-playing games.","Kuss DJ, et al.","Cyberpsychol Behav Soc Netw",2012,"gaming"
"The relationship between mental well-being and dysregulated gaming: a specification curve analysis of core and peripheral criteria in five gaming disorder scales.","Ballou N, et al.","R Soc Open Sci",2021,"gaming"
"Commentary on Lewczuk et al : Moral incongruence, disapproval and behavioral 'addiction'.","Grubbs JB.","Addiction",2021,"gaming"
"Internet Addiction and Online Gaming Disorder in Children and Adolescents During COVID-19 Pandemic: A Systematic Review.","Putra PY, et al.","Psychiatry Investig",2023,"gaming"
"The relationships between behavioral addictions and the five-factor model of personality.","Andreassen CS, et al.","J Behav Addict",2013,"gaming"
"Determination of salivary cortisol and salivary pH level in gaming teenagers - A cross-sectional study.","Balaganesh S, et al.","J Oral Biol Craniofac Res",2022,"gaming"
"Gambling and gaming during COVID-19: The role of mental health and social motives in gambling and gaming problems.","Savolainen I, et al.","Compr Psychiatry",2022,"gaming"
"A network analysis of the Internet Disorder Scale-Short Form (IDS9-SF): A large-scale cross-cultural study in Iran, Pakistan, and Bangladesh.","Li L, et al.","Curr Psychol",2022,"gaming"
"Mental health and behavioral problems associated with video game playing among Brazilian adolescents.","Chagas Brandão L, et al.","J Addict Dis",2022,"gaming"
"Correlates, comorbidities, and suicidal tendencies of problematic game use in a national wide sample of Korean adults.","Park S, et al.","Int J Ment Health Syst",2017,"gaming"
"Impulsivity in Multiplayer Online Battle Arena Gamers: Preliminary Results on Experimental and Self-Report Measures.","Nuyens F, et al.","J Behav Addict",2016,"gaming"
"Incentive sensitization in binge behaviors: A mini review on electrophysiological evidence.","Werle D, et al.","Addict Behav Rep",2021,"gaming"
"Internet, gaming, and smartphone usage patterns of children and adolescents in Korea: A c-CURE clinical cohort study.","Jo YS, et al.","J Behav Addict",2020,"gaming"
"Assessing Online Flow Across Cultures: A Two-Fold Measurement Invariance Study.","Hu E, et al.","Front Psychol",2019,"gaming"
"The impact of heavy and disordered use of games and social media on adolescents' psychological, social, and school functioning.","van den Eijnden R, et al.","J Behav Addict",2018,"gaming"
"Maladaptive player-game relationships in problematic gaming and gaming disorder: A systematic review.","King DL, et al.","Clin Psychol Rev",2019,"gaming"
"Including gaming disorder in the ICD-11: The need to do so from a clinical and public health perspective.","Rumpf HJ, et al.","J Behav Addict",2018,"gaming"
"Association between internet gaming addiction and leukocyte telomere length in Korean male adolescents.","Kim N, et al.","Soc Sci Med",2019,"gaming"
"Video game addiction: Impact on teenagers' lifestyle.","Sharma MK, et al.","Natl Med J India",2015,"gaming"
"Association between religiosity or spirituality and internet addiction: A systematic review.","Dossi F, et al.","Front Public Health",2022,"gaming"
"Reaching hidden youth in Singapore through the Hidden Youth Intervention Program: A biopsychosocial approach integrating mental health and social work interventions.","Khiatani S, et al.","Front Psychiatry",2023,"gaming"
"The relationship between gaming disorder and addiction requires a behavioral analysis.","James RJE, et al.","J Behav Addict",2017,"gaming"
"Exploring mediational roles for self-stigma in associations between types of problematic use of internet and psychological distress in youth with ADHD.","Lee KY, et al.","Res Dev Disabil",2023,"gaming"
"Relating Compulsivity and Impulsivity With Severity of Behavioral Addictions: A Dynamic Interpretation of Large-Scale Cross-Sectional Findings.","Demetrovics Z, et al.","Front Psychiatry",2022,"gaming"
"Internet-Related Disorders: Development of the Short Compulsive Internet Use Scale.","Besser B, et al.","Cyberpsychol Behav Soc Netw",2017,"gaming"
"A 2-year longitudinal study of prospective predictors of pathological Internet use in adolescents.","Strittmatter E, et al.","Eur Child Adolesc Psychiatry",2016,"gaming"
"Inclusion of gaming disorder criteria in ICD-11: A clinical perspective in favor.","Higuchi S, et al.","J Behav Addict",2017,"gaming"
"Internet and smartphone use disorder in Asia.","Montag C, et al.","Addict Behav",2020,"gaming"
"Brief overview of the WHO Collaborative Project on the Development of New International Screening and Diagnostic Instruments for Gaming Disorder and Gambling Disorder.","Carragher N, et al.","Addiction",2022,"gaming"
"Brain correlates of craving for online gaming under cue exposure in subjects with Internet gaming addiction and in remitted subjects.","Ko CH, et al.","Addict Biol",2013,"gaming"
"Relationship Between Gaming Disorder, Self-Compensation Motivation, Game Flow, Time Spent Gaming, and Fear of Missing Out Among a Sample of Chinese University Students: A Network Analysis.","Li L, et al.","Front Psychiatry",2021,"gaming"
"Screening and assessment tools for gaming disorder: A comprehensive systematic review.","King DL, et al.","Clin Psychol Rev",2020,"gaming"
"Diagnostic and Classification Considerations Regarding Gaming Disorder: Neurocognitive and Neurobiological Features.","Vaccaro AG, et al.","Front Psychiatry",2019,"gaming"
"[The place of cyber addiction in teenagers' addictive behavior].","Valleur M.","Soins Pediatr Pueric",2013,"gaming"
"Gaming Disorder and Computer-Mediated Communication in Children and Adolescents with Autism Spectrum Disorder.","Paulus FW, et al.","Z Kinder Jugendpsychiatr Psychother",2020,"gaming"
"Effectiveness of Cognitive Behavioral Therapy-Based Intervention in Preventing Gaming Disorder and Unspecified Internet Use Disorder in Adolescents: A Cluster Randomized Clinical Trial.","Lindenberg K, et al.","JAMA Netw Open",2022,"gaming"
"Fortnite microtransaction spending was associated with peers' purchasing behaviors but not gaming disorder symptoms.","King DL, et al.","Addict Behav",2020,"gaming"
"Balancing between prejudice and fact for Gaming Disorder: Does the existence of alcohol use disorder stigmatize healthy drinkers or impede scientific research?","Lee SY, et al.","J Behav Addict",2017,"gaming"
"Think-aloud analysis of commonly used screening instruments for Internet use disorders: The CIUS, the IGDT-10, and the BSMAS.","Schmidt H, et al.","J Behav Addict",2022,"gaming"
"The relationship between delay discounting and Internet addiction: A systematic review and meta-analysis.","Cheng YS, et al.","Addict Behav",2021,"gaming"
"Bored and online: Reasons for using social media, problematic social networking site use, and behavioral outcomes across the transition from adolescence to emerging adulthood.","Stockdale LA, et al.","J Adolesc",2020,"gaming"
"A randomized efficacy trial of a cognitive-behavioral group intervention to prevent Internet Use Disorder onset in adolescents: The PROTECT study protocol.","Lindenberg K, et al.","Contemp Clin Trials Commun",2017,"gaming"
"Effects of sleep quality on the association between problematic internet use and quality of life in people with substance use disorder.","Saffari M, et al.","BJPsych Open",2022,"gaming"
"Corrigendum to: Stevens, M. W. R., Dorstyn, D., Delfabbro, P. H., & King, D. L. (2021). Global prevalence of gaming disorder: A systematic review and meta-analysis. Australian and New Zealand Journal of Psychiatry, 55, 553-568.","[No authors listed]","Aust N Z J Psychiatry",2022,"gaming"
"Escapism and Excessive Online Behaviors: A Three-Wave Longitudinal Study in Finland during the COVID-19 Pandemic.","Jouhki H, et al.","Int J Environ Res Public Health",2022,"gaming"
"Treatment outcomes using CBT-IA with Internet-addicted patients.","Young KS.","J Behav Addict",2013,"gaming"
"Problematic Facebook use and problematic video gaming as mediators of relationship between impulsivity and life satisfaction among female and male gamers.","Cudo A, et al.","PLoS One",2020,"gaming"
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","Tateno M, et al.","Psychiatry Investig",2019,"gaming"
"Internet Addiction and Its Relationship With Suicidal Behaviors: A Meta-Analysis of Multinational Observational Studies.","Cheng YS, et al.","J Clin Psychiatry",2018,"gaming"
"Impulsive Internet Game Play Is Associated With Increased Functional Connectivity Between the Default Mode and Salience Networks in Depressed Patients With Short Allele of Serotonin Transporter Gene.","Hong JS, et al.","Front Psychiatry",2018,"gaming"
"The validity and psychometric properties of the Japanese version of the Compulsive Internet Use Scale (CIUS).","Yong RKF, et al.","BMC Psychiatry",2017,"gaming"
"Co-Occurrence of Gaming Disorder and Other Potentially Addictive Behaviours between Australia, New Zealand, and the United Kingdom.","Burleigh TL, et al.","Int J Environ Res Public Health",2022,"gaming"
"The Impact of Internet and Videogaming Addiction on Adolescent Vision: A Review of the Literature.","Mylona I, et al.","Front Public Health",2020,"gaming"
"Development and Validation of a Parent-Based Program for Preventing Gaming Disorder: The Game Over Intervention.","Li AY, et al.","Int J Environ Res Public Health",2019,"gaming"
"Investigating the Role of Health Factors and Psychological Well-Being in Gaming Disorder.","Moore S, et al.","Cyberpsychol Behav Soc Netw",2022,"gaming"
"Health anxiety related to problematic smartphone use and gaming disorder severity during COVID-19: Fear of missing out as a mediator.","Elhai JD, et al.","Hum Behav Emerg Technol",2021,"gaming"
"Linking Gaming Disorder Tendencies in Children to Their Personality and Parental Gaming Behavior.","Wernicke J, et al.","Front Psychiatry",2022,"gaming"
"Development and validation of gaming disorder and hazardous gaming scale (GDHGS) based on the WHO framework (ICD-11 criteria) of disordered gaming.","Balhara YPS, et al.","Asian J Psychiatr",2020,"gaming"
"Problem gaming and suicidality: A systematic literature review.","Erevik EK, et al.","Addict Behav Rep",2022,"gaming"
"Pathological gaming: a longitudinal study from the perspectives of mental health problems and social stress model.","Ferguson CJ, et al.","J Gen Psychol",2022,"gaming"
"Effects of video games on adolescents and adults.","Hart GM, et al.","Cyberpsychol Behav",2009,"gaming"
"Smoking in Video Games: A Systematic Review.","Forsyth SR, et al.","Nicotine Tob Res",2016,"gaming"
"Can Worried Parents Predict Effects of Video Games on Their Children? A Case-Control Study of Cognitive Abilities, Addiction Indicators and Wellbeing.","Lieberoth A, et al.","Front Psychol",2021,"gaming"
"Psychometric properties of the Slovenian version of Internet Disorder Scale-IDS-15.","Žmavc M, et al.","PLoS One",2022,"gaming"
"Delay Discounting in Established and Proposed Behavioral Addictions: A Systematic Review and Meta-Analysis.","Weinsztok S, et al.","Front Behav Neurosci",2021,"gaming"
"Gambling and Attention Deficit Hyperactivity Disorders (ADHD) in a Population of French Students.","Romo L, et al.","J Gambl Stud",2015,"gaming"
"Bupropion sustained release treatment decreases craving for video games and cue-induced brain activity in patients with Internet video game addiction.","Han DH, et al.","Exp Clin Psychopharmacol",2010,"gaming"
"Prevalence and comorbidity in a Swedish adolescent community sample - gambling, gaming, substance use, and other psychiatric disorders.","Gerdner A, et al.","BMC Psychiatry",2022,"gaming"
"Effects of self-isolation and quarantine on loot box spending and excessive gaming-results of a natural experiment.","Hall LC, et al.","PeerJ",2021,"gaming"
"Adaptation and Psychometric Evaluation of the Young Diagnostic Questionnaire (YDQ) for Parental Assessment of Adolescent Problematic Internet Use.","Wartberg L, et al.","J Behav Addict",2016,"gaming"
"Randomized Controlled Evaluation of a Group-Based Training for Parents of Adolescents with Gaming Disorder or Social Network Use Disorder.","Brandhorst I, et al.","Int J Environ Res Public Health",2022,"gaming"
"Fear of Missing Out (FoMO) and Gaming Disorder among Chinese University Students: Impulsivity and Game Time as Mediators.","Li L, et al.","Issues Ment Health Nurs",2020,"gaming"
"Problematic screen media use in children and adolescents attending child and adolescent psychiatric services in a tertiary care center in North India.","Raju V, et al.","Indian J Psychiatry",2023,"gaming"
"Internet severity and activities addiction questionnaire (ISAAQ): Psychometrics of item response theory and clustering of online activities.","Ioannidis K, et al.","Compr Psychiatry",2023,"gaming"
"Temporal associations between physical activity and three types of problematic use of the internet: A six-month longitudinal study.","Huang PC, et al.","J Behav Addict",2022,"gaming"
"Withdrawal and tolerance as related to compulsive sexual behavior disorder and problematic pornography use - Preregistered study based on a nationally representative sample in Poland.","Lewczuk K, et al.","J Behav Addict",2022,"gaming"
"Maladaptive Personality Functioning and Psychopathological Symptoms in Problematic Video Game Players: A Person-Centered Approach.","Musetti A, et al.","Front Psychol",2019,"gaming"
"Prevalence rate of Internet addiction among Japanese college students: Two cross-sectional studies and reconsideration of cut-off points of Young's Internet Addiction Test in Japan.","Tateno M, et al.","Psychiatry Clin Neurosci",2018,"gaming"
"Sleep in Habitual Adult Video Gamers: A Systematic Review.","Kemp C, et al.","Front Neurosci",2021,"gaming"
"Abnormal gray matter and white matter volume in 'Internet gaming addicts'.","Lin X, et al.","Addict Behav",2015,"gaming"
"The effect of time spent sitting and excessive gaming on the weight status, and perceived weight stigma among Taiwanese young adults.","Kamolthip R, et al.","Heliyon",2023,"gaming"
"Longitudinal perspective on cryptocurrency trading and increased gambling problems: a 3 wave national survey study.","Oksanen A, et al.","Public Health",2022,"gaming"
"Temporal associations between problematic use of the internet and self-stigma among people with substance use disorders: A cross-lagged model across one year.","Chen IH, et al.","J Psychiatr Res",2022,"gaming"
"Bidirectional effects of Internet-specific parenting practices and compulsive social media and Internet game use.","Koning IM, et al.","J Behav Addict",2018,"gaming"
"Affective and cognitive processes involved in behavioral addictions.","Wegmann E, et al.","Addict Behav",2021,"gaming"
"An Osteopathic Physician's Approach to the Esports Athlete.","Zwibel H, et al.","J Am Osteopath Assoc",2019,"gaming"
"Internet use during COVID-19 lockdown among young people in low- and middle-income countries: Role of psychological wellbeing.","Fernandes B, et al.","Addict Behav Rep",2021,"gaming"
"Video gaming addiction and its association with memory, attention and learning skills in Lebanese children.","Farchakh Y, et al.","Child Adolesc Psychiatry Ment Health",2020,"gaming"
"Prevalence of gaming disorder in East Asia: A comprehensive meta-analysis.","Liao Z, et al.","J Behav Addict",2022,"gaming"
"Attention deficit hyperactivity disorder and gaming disorder: Frequency and associated factors in a clinical sample of patients with Gaming Disorder.","Cabelguen C, et al.","J Behav Addict",2021,"gaming"
"Editorial: Did Goldilocks Have It Right? How Do We Define Too Little, Too Much, or Just Right?","Belfort EL.","J Am Acad Child Adolesc Psychiatry",2020,"gaming"
"Influences of Emotional Information on Response Inhibition in Gaming Disorder: Behavioral and ERP Evidence from Go/Nogo Task.","Chen Y, et al.","Int J Environ Res Public Health",2022,"gaming"
"The Effects of Playing Video Games on Stress, Anxiety, Depression, Loneliness, and Gaming Disorder During the Early Stages of the COVID-19 Pandemic: PRISMA Systematic Review.","Pallavicini F, et al.","Cyberpsychol Behav Soc Netw",2022,"gaming"
"Longitudinal patterns of problematic computer game use among adolescents and adults--a 2-year panel study.","Scharkow M, et al.","Addiction",2014,"gaming"
"Gaming among Children and Adolescents during the COVID-19 Lockdown: The Role of Parents in Time Spent on Video Games and Gaming Disorder Symptoms.","Donati MA, et al.","Int J Environ Res Public Health",2021,"gaming"
"Toward a delineation of the differences between high engagement and problem gaming.","Slack JD, et al.","Addict Behav Rep",2022,"gaming"
"Effective interventions for gaming disorder: A systematic review of randomized control trials.","Chen Y, et al.","Front Psychiatry",2023,"gaming"
"Factors related to the dual condition of gambling and gaming disorders: A path analysis model.","Ayala-Rojas RE, et al.","J Psychiatr Res",2021,"gaming"
"Video game use among secondary school students and associated factors.","Oflu A, et al.","Arch Argent Pediatr",2019,"gaming"
"Problem Gambling and Problem Gaming in Elite Athletes: a Literature Review.","Håkansson A, et al.","Int J Ment Health Addict",2021,"gaming"
"Relationships of internet gaming reasons to biological indicators and risk of internet gaming addiction in Korean adolescent male game users.","Kim N, et al.","BMC Psychiatry",2020,"gaming"
"The brain activations for both cue-induced gaming urge and smoking craving among subjects comorbid with Internet gaming addiction and nicotine dependence.","Ko CH, et al.","J Psychiatr Res",2013,"gaming"
"Video Game Addiction and Life Style Changes: Implications for Caregivers Burden.","Sharma MK.","Indian J Psychol Med",2016,"gaming"
"[Examining the effects of dissonance-based primary prevention of Internet and computer-game addiction on attitudes toward gaming among grade 5 pupils: A pilot study].","Lindenberg K, et al.","Z Kinder Jugendpsychiatr Psychother",2021,"gaming"
"Is the Internet gaming-addicted brain close to be in a pathological state?","Park CH, et al.","Addict Biol",2017,"gaming"
"A comprehensive model to understand and assess the motivational background of video game use: The Gaming Motivation Inventory (GMI).","Király O, et al.","J Behav Addict",2022,"gaming"
"Altered Autonomic Functions and Distressed Personality Traits in Male Adolescents with Internet Gaming Addiction.","Kim N, et al.","Cyberpsychol Behav Soc Netw",2016,"gaming"
"Associations between problematic gaming and psychiatric symptoms among adolescents in two samples.","Vadlin S, et al.","Addict Behav",2016,"gaming"
"Trait impulsivity and impaired prefrontal impulse inhibition function in adolescents with internet gaming addiction revealed by a Go/No-Go fMRI study.","Ding WN, et al.","Behav Brain Funct",2014,"gaming"
"Amplitude of low frequency fluctuation abnormalities in adolescents with online gaming addiction.","Yuan K, et al.","PLoS One",2013,"gaming"
"Stakeholders' Consensus on Strategies for Self- and Other-Regulation of Video Game Play: A Mixed Methods Study.","Colder Carras M, et al.","Int J Environ Res Public Health",2020,"gaming"
"Positive Outcome Expectancy Mediates the Relationship Between Peer Influence and Internet Gaming Addiction Among Adolescents in Taiwan.","Wu JY, et al.","Cyberpsychol Behav Soc Netw",2016,"gaming"
"Looking behind the 'Winner winner chicken dinner'.","Mazumder A.","Natl Med J India",2021,"gaming"
"Assessment of the Popularity and Perceived Effectiveness of Smartphone Tools That Track and Limit Smartphone Use: Survey Study and Machine Learning Analysis.","Aboujaoude E, et al.","J Med Internet Res",2022,"gaming"
"The Health Effects of Video Games in Children and Adolescents.","Alanko D.","Pediatr Rev",2023,"gaming"
"Gambling and online trading: emerging risks of real-time stock and cryptocurrency trading platforms.","Oksanen A, et al.","Public Health",2022,"gaming"
"Turkish Adaptation of the Social Media Disorder Scale in Adolescents.","Savci M, et al.","Noro Psikiyatr Ars",2018,"gaming"
"Emerging experience with selected new categories in the ICD-11: complex PTSD, prolonged grief disorder, gaming disorder, and compulsive sexual behaviour disorder.","Reed GM, et al.","World Psychiatry",2022,"gaming"
"Emotional Dysregulation in Preschool Age Predicts Later Media Use and Gaming Disorder Symptoms in Childhood.","Paulus FW, et al.","Front Psychiatry",2021,"gaming"
"The Moderating Role of Coping Mechanisms and Being an e-Sport Player Between Psychiatric Symptoms and Gaming Disorder: Online Survey.","Bányai F, et al.","JMIR Ment Health",2021,"gaming"
"Bidirectional Associations Between Self-Reported Gaming Disorder and Adult Attention Deficit Hyperactivity Disorder: Evidence From a Sample of Young Swiss Men.","Marmet S, et al.","Front Psychiatry",2018,"gaming"
"Reciprocal Relationships Between Problematic Social Media Use, Problematic Gaming, and Psychological Distress Among University Students: A 9-Month Longitudinal Study.","Chang CW, et al.","Front Public Health",2022,"gaming"
"Internet-Related Behaviors and Psychological Distress Among Schoolchildren During the COVID-19 School Hiatus.","Chen CY, et al.","Cyberpsychol Behav Soc Netw",2021,"gaming"
"Problematic internet use as an age-related multifaceted problem: Evidence from a two-site survey.","Ioannidis K, et al.","Addict Behav",2018,"gaming"
"Trends in Scientific Literature on Addiction to the Internet, Video Games, and Cell Phones from 2006 to 2010.","Carbonell X, et al.","Int J Prev Med",2016,"gaming"
"Technology addiction among school-going adolescents in India: epidemiological analysis from a cluster survey for strengthening adolescent health programs at district level.","Amudhan S, et al.","J Public Health (Oxf)",2022,"gaming"
"The impact of life satisfaction in the treatment of gaming disorder and other internet use disorders: Results from a randomized controlled trial.","Müller KW, et al.","J Behav Addict",2023,"gaming"
"E-sports: What mental health professionals from low & middle-income countries must know.","Singh P, et al.","Trop Doct",2023,"gaming"
"Prevalence and Factors Associated with Gaming Disorder in Latin America and the Caribbean: A Systematic Review.","Hernández-Vásquez A, et al.","Int J Environ Res Public Health",2022,"gaming"
"Predictors of Gaming Disorder or Protective from It, in a French Sample: A Symptomatic Approach to Self-Regulation and Pursued Rewards, Providing Insights for Clinical Practice.","Achab S, et al.","Int J Environ Res Public Health",2022,"gaming"
"Videogame play and events are related to unhealthy emotion regulation in the form of low fading affect bias in autobiographical memory.","Gibbons JA, et al.","Conscious Cogn",2019,"gaming"
"Game Transfer Phenomena and Problematic Interactive Media Use: Dispositional and Media Habit Factors.","Ortiz de Gortari AB, et al.","Front Psychol",2021,"gaming"
"Towards understanding addiction factors of mobile devices: An eye tracking study on effect of screen size.","Wibirama S, et al.","Annu Int Conf IEEE Eng Med Biol Soc",2017,"gaming"
"Exploring the Neural Basis of Avatar Identification in Pathological Internet Gamers and of Self-Reflection in Pathological Social Network Users.","Leménager T, et al.","J Behav Addict",2016,"gaming"
"Excessive computer game playing: evidence for addiction and aggression?","Grüsser SM, et al.","Cyberpsychol Behav",2007,"gaming"
"[Disorders due to substance use or addictive behaviours in the ICD-11].","Arnaud N, et al.","Z Kinder Jugendpsychiatr Psychother",2021,"gaming"
"Pathological Gaming in Young Adolescents: A Longitudinal Study Focused on Academic Stress and Self-Control in South Korea.","Jeong EJ, et al.","J Youth Adolesc",2019,"gaming"
"Avatar identification and problematic gaming: The role of self-concept clarity.","Green R, et al.","Addict Behav",2021,"gaming"
"Problematic Video Game Play and ADHD Traits in an Adult Population.","Panagiotidi M.","Cyberpsychol Behav Soc Netw",2017,"gaming"
"Applying ICD-11 criteria of Gaming Disorder to identify problematic video streaming in adolescents: Conceptualization of a new clinical phenomenon.","Paschke K, et al.","J Behav Addict",2022,"gaming"
"Decision Making and Risk Propensity in Individuals with Tendencies towards Specific Internet-Use Disorders.","Müller SM, et al.","Brain Sci",2022,"gaming"
"Avatar- and self-related processes and problematic gaming: A systematic review.","Green R, et al.","Addict Behav",2020,"gaming"
"Relative risks of Internet-related addictions and mood disturbances among college students: a 7-country/region comparison.","Tang CSK, et al.","Public Health",2018,"gaming"
"The motivations of adolescents who are addicted to online games: a cognitive perspective.","Wan CS, et al.","Adolescence",2007,"gaming"
"The impact of the digital revolution  on human brain and behavior: where  do we stand? .","Korte M.","Dialogues Clin Neurosci",2020,"gaming"
"Assessment of in vivo microstructure alterations in gray matter using DKI in Internet gaming addiction.","Sun Y, et al.","Behav Brain Funct",2014,"gaming"
"[Negative perceptions of the risks associated with gaming in young adolescents: An exploratory study to help thinking about a prevention program].","Bonnaire C, et al.","Arch Pediatr",2017,"gaming"
"Problematic Gaming in Youth and Its Association with Different Dimensions of Quality of Life.","Wartberg L, et al.","Z Kinder Jugendpsychiatr Psychother",2021,"gaming"
"Coping and Co-Occurrence of Gaming Disorder and Substance Use in Recovering Substance Users.","Burleigh TL, et al.","J Clin Med",2022,"gaming"
"Social Media Disorder, Mental Health, and Validation of the Chinese Version of 27-Item Social Media Disorder Scale in Chinese College Students.","Lei H, et al.","Front Public Health",2022,"gaming"
"The Depression Anxiety Stress Scale 8-Items Expresses Robust Psychometric Properties as an Ideal Shorter Version of the Depression Anxiety Stress Scale 21 Among Healthy Respondents From Three Continents.","Ali AM, et al.","Front Psychol",2022,"gaming"
"Parents Rate Problematic Video Streaming in Adolescents: Conceptualization and External Assessment of a New Clinical Phenomenon Based on the ICD-11 Criteria of Gaming Disorder.","Paschke K, et al.","J Clin Med",2023,"gaming"
"Investigating properties of imagery-induced flash-forwards and the effect of eye movements on the experience of desire and craving in gamers.","Brandtner A, et al.","Addict Behav",2020,"gaming"
"Analysis of Gambling in the Media Related to Screens: Immersion as a Predictor of Excessive Use?","Rémond JJ, et al.","Int J Environ Res Public Health",2018,"gaming"
"Induced attitude change on online gaming among adolescents: an application of the less-leads-to-more effect.","Chiou WB.","Cyberpsychol Behav",2008,"gaming"
"Voxel-level comparison of arterial spin-labeled perfusion magnetic resonance imaging in adolescents with internet gaming addiction.","Feng Q, et al.","Behav Brain Funct",2013,"gaming"
"Bedroom media: One risk factor for development.","Gentile DA, et al.","Dev Psychol",2017,"gaming"
"The Effect of Self-Discrepancy on Online Behavior: A Literature Review.","Hu C, et al.","Front Psychol",2022,"gaming"
"Decreased frontal lobe function in people with Internet addiction disorder.","Liu J, et al.","Neural Regen Res",2013,"gaming"
"[Media-associated disorders in childhood and adolescence: Evidence paper of the joint addiction commision of the German societies and professional associations of child and adolescent psychiatry and psychotherapy].","Paschke K, et al.","Z Kinder Jugendpsychiatr Psychother",2020,"gaming"
"Reliability, and Convergent and Discriminant Validity of Gaming Disorder Scales: A Meta-Analysis.","Yoon S, et al.","Front Psychol",2021,"gaming"
"Player-avatar interactions in habitual and problematic gaming: A qualitative investigation.","Green R, et al.","J Behav Addict",2021,"gaming"
"Problematic interactive media use in teens: comorbidities, assessment, and treatment.","Pluhar E, et al.","Psychol Res Behav Manag",2019,"gaming"
"Commentary: Worshipping the internet - the perils of serving an unpredictable master - a commentary on Aboujaoude and Gega (2021).","Starcevic V.","Child Adolesc Ment Health",2021,"gaming"
"Gambling Features and Monetization in Video Games Create Challenges for Young People, Families, and Clinicians.","Király O, et al.","J Am Acad Child Adolesc Psychiatry",2022,"gaming"
"The Relationship Between Technology Use and Problem Technology Use and Potential Psychosocial Mechanisms: Population-Based Telephone Survey in Community Adults During COVID-19.","Yang X, et al.","Front Psychol",2021,"gaming"
