"Title","Author_Info","Journal_Year_Info"
"The Self-perception of Text-message Dependency Scale (STDS): Psychometric update based on a United States sample.","Liese BS, et al.","Am J Drug Alcohol Abuse. 2019."
"Shared microstructural features of behavioral and substance addictions revealed in areas of crossing fibers.","Yip SW, et al.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2017."
"Exploration of Core Symptoms for the Diagnosis of Alcohol Dependence in the ICD-10.","Yoshimura A, et al.","Alcohol Clin Exp Res. 2016."
"Experiential Avoidance and Technological Addictions in Adolescents.","García-Oliva C, et al.","J Behav Addict. 2016."
"The relationship between addictive use of social media, narcissism, and self-esteem: Findings from a large national survey.","Andreassen CS, et al.","Addict Behav. 2017."
"The pharmacology of the endocannabinoid system: functional and structural interactions with other neurotransmitter systems and their repercussions in behavioral addiction.","López-Moreno JA, et al.","Addict Biol. 2008."
"Subtype-selective inhibition of neuronal nicotinic acetylcholine receptors by cocaine is determined by the alpha4 and beta4 subunits.","Francis MM, et al.","Mol Pharmacol. 2000."
"Cognitive deficits in problematic internet use: meta-analysis of 40 studies.","Ioannidis K, et al.","Br J Psychiatry. 2019."
"Exercise identity as a risk factor for exercise dependence.","Murray AL, et al.","Br J Health Psychol. 2013."
"Using machine learning to retrospectively predict self-reported gambling problems in Quebec.","Murch WS, et al.","Addiction. 2023."
"Associations between problematic smartphone use and behavioural difficulties, quality of life, and school performance among children and adolescents.","Kliesener T, et al.","BMC Psychiatry. 2022."
"Curvilinear associations between sexual orientation and problematic substance use, behavioural addictions and mental health among young Swiss men.","Wicki M, et al.","Addict Behav. 2021."
"A high-fat high-sugar diet in adolescent rats impairs social memory and alters chemical markers characteristic of atypical neuroplasticity and parvalbumin interneuron depletion in the medial prefrontal cortex.","Reichelt AC , et al.","Food Funct. 2019."
"Comorbidity, family history and personality traits in pathological gamblers compared with healthy controls.","Mann K, et al.","Eur Psychiatry. 2017."
"Protocol for a systematic review of evaluation research for adults who have participated in the 'SMART recovery' mutual support programme.","Beck AK, et al.","BMJ Open. 2016."
"Workaholism, sleep disorders, and potential e-learning impacts among Menoufia university staff during COVID-19 pandemic.","Allam HK, et al.","J Public Health Res. 2021."
"Predictors of suicide attempts in male UK gamblers seeking residential treatment.","Sharman S, et al.","Addict Behav. 2022."
"Compulsive Hoarding Symptoms and the Role of Mindfulness Skills During Social Distancing for the COVID-19 Pandemic: An Exploratory Survey.","Marazziti D, et al.","Front Psychiatry. 2021."
"Putative COVID- 19 Induction of Reward Deficiency Syndrome (RDS) and Associated Behavioral Addictions with Potential Concomitant Dopamine Depletion: Is COVID-19 Social Distancing a Double Edged Sword?","Blum K, et al.","Subst Use Misuse. 2020."
"Structural and functional correlates of smartphone addiction.","Horvath J, et al.","Addict Behav. 2020."
"Prevalence and pattern of problematic internet use among engineering students from different colleges in India.","Kumar S, et al.","Indian J Psychiatry. 2019."
"[Internet-related disorders-old and new challenges. Conference report on the 10th symposium of the German Association on Internet-Related Disorders].","Müller KW, et al.","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz. 2019."
"Mapping and conceptualizing recovery capital of recovered gamblers.","Gavriel-Fried B, et al.","Am J Orthopsychiatry. 2020."
"The Contribution of Sex, Personality Traits, Age of Onset and Disorder Duration to Behavioral Addictions.","Valero-Solís S, et al.","Front Psychiatry. 2018."
"Striatal presynaptic dopaminergic dysfunction in gambling disorder: A 123 I-FP-CIT SPECT study.","Pettorruso M, et al.","Addict Biol. 2019."
"Detection of Craving for Gaming in Adolescents with Internet Gaming Disorder Using Multimodal Biosignals.","Kim H, et al.","Sensors (Basel). 2018."
"Assessment of Semi-Structured Clinical Interview for Mobile Phone Addiction Disorder.","Alavi SS, et al.","Iran J Psychiatry. 2016."
"Sex addiction and gambling disorder: similarities and differences.","Farré JM, et al.","Compr Psychiatry. 2015."
"Associations between the Risk of Internet Addiction and Problem Behaviors among Korean Adolescents.","Sung J, et al.","Korean J Fam Med. 2013."
"Altered brain activity during reward anticipation in pathological gambling and obsessive-compulsive disorder.","Choi JS, et al.","PLoS One. 2012."
"A Systematic Review on Common and Distinct Neural Correlates of Risk-taking in Substance-related and Non-substance Related Addictions.","Hüpen P, et al.","Neuropsychol Rev. 2023."
"Smartphone usage and addiction among undergraduate dental students in Malaysia: A cross-sectional study.","Arora A, et al.","J Educ Health Promot. 2022."
"Global prevalence of digital addiction in general population: A systematic review and meta-analysis.","Meng SQ, et al.","Clin Psychol Rev. 2022."
"The role of repetitive transcranial magnetic stimulation (rTMS) in the treatment of behavioral addictions: Two case reports and review of the literature.","Cuppone D, et al.","J Behav Addict. 2021."
"Internet Gaming Disorder Increases Mind-Wandering in Young Adults.","Zhang J, et al.","Front Psychol. 2021."
"The Relationship Between Nomophobia and Maladaptive Coping Styles in a Sample of Italian Young Adults: Insights and Implications From a Cross-Sectional Study.","Bragazzi NL, et al.","JMIR Ment Health. 2019."
"Problematic Video Gaming and Problematic Internet Use Among Polish Young Adults.","Cudo A, et al.","Cyberpsychol Behav Soc Netw. 2018."
"Modeling Problematic Facebook Use: Highlighting the role of mood regulation and preference for online social interaction.","Moretta T, et al.","Addict Behav. 2018."
"Prevalence and characteristics of addictive behaviors in a community sample: A latent class analysis.","Deleuze J, et al.","Addict Behav Rep. 2015."
"Decreased prefrontal lobe interhemispheric functional connectivity in adolescents with internet gaming disorder: a primary study using resting-state FMRI.","Wang Y, et al.","PLoS One. 2015."
"Cue-induced craving in pathological buying: empirical evidence and clinical implications.","Trotzke P, et al.","Psychosom Med. 2014."
"Relationships between problematic internet use and problem-gambling severity: findings from a high-school survey.","Yau YH, et al.","Addict Behav. 2014."
"The Role of Acupuncture in Treating a Patient with a Gambling Disorder.","Teja Y, et al.","Med Acupunct. 2022."
"An interrupted time series analysis of gambling behavior based on gambling operator revenue-based taxation during the COVID-19 pandemic in Sweden.","Andersson MJ, et al.","Public Health. 2022."
"Online Sex Addiction: A Qualitative Analysis of Symptoms in Treatment-Seeking Men.","Blinka L, et al.","Front Psychiatry. 2022."
"Psychosocial Correlates of Excessive Social Media Use in a Hispanic College Sample.","Lerma M, et al.","Cyberpsychol Behav Soc Netw. 2021."
"A bias towards natural rewards away from gambling cues in gamblers undergoing active treatment.","Schmidt C, et al.","Brain Res. 2021."
"A pilot study of a group mindfulness-based cognitive-behavioral intervention for smartphone addiction among university students.","Lan Y, et al.","J Behav Addict. 2018."
"Problematic internet use among students in South-East Asia: Current state of evidence.","Balhara YPS, et al.","Indian J Public Health. 2018."
"A longitudinal study of the individual- and group-level problematic gaming and associations with problem gambling among Swedish adolescents.","Vadlin S, et al.","Brain Behav. 2018."
"Exercise addiction in adolescents and emerging adults - Validation of a youth version of the Exercise Addiction Inventory.","Lichtenstein MB, et al.","J Behav Addict. 2018."
"Reward pathway dysfunction in gambling disorder: A meta-analysis of functional magnetic resonance imaging studies.","Meng YJ, et al.","Behav Brain Res. 2014."
"Smartphone addiction risk, technology-related behaviors and attitudes, and psychological well-being during the COVID-19 pandemic.","Popescu AM, et al.","Front Psychol. 2022."
"Individual cortisol response to acute stress influences neural processing of sexual cues.","Stark R, et al.","J Behav Addict. 2022."
"The Association of Problematic Online Gaming Behavior With Mental Well-Being and Depressive Symptoms Among Students of Professional Colleges in Rishikesh.","Chandra R, et al.","Cureus. 2022."
"Effects of a National Preventive Intervention Against Potential COVID-19-Related Gambling Problems in Online Gamblers: Self-Report Survey Study.","Håkansson A, et al.","JMIR Form Res. 2022."
"Serum β-endorphin levels are associated with addiction to suicidal behavior: A pilot study.","Blasco-Fontecilla H, et al.","Eur Neuropsychopharmacol. 2020."
"Alterations in functional networks during cue-reactivity in Internet gaming disorder.","Ma SS, et al.","J Behav Addict. 2019."
"Is Neural Processing of Negative Stimuli Altered in Addiction Independent of Drug Effects? Findings From Drug-Naïve Youth with Internet Gaming Disorder.","Yip SW, et al.","Neuropsychopharmacology. 2018."
"The influence of game genre on Internet gaming disorder.","Na E, et al.","J Behav Addict. 2017."
"Internet addictive individuals share impulsivity and executive dysfunction with alcohol-dependent patients.","Zhou Z, et al.","Front Behav Neurosci. 2014."
"Abnormalities of functional brain networks in pathological gambling: a graph-theoretical approach.","Tschernegg M, et al.","Front Hum Neurosci. 2013."
"Addictive Potential of Social Media: A Cross Sectional Study in Portugal.","Côrte-Real B, et al.","Acta Med Port. 2023."
"Multi-operator Self-exclusion as a Harm Reduction Measure in Problem Gambling: Retrospective Clinical Study on Gambling Relapse Despite Self-exclusion.","Håkansson A, et al.","JMIR Ment Health. 2022."
"Problematic internet use as a moderator between personality dimensions and internalizing and externalizing symptoms in adolescence.","Fontana A, et al.","Curr Psychol. 2022."
"Responsible Gambling Telephone Intervention to High-Risk Gamblers by a State-Owned Gambling Operator in Sweden: Study Protocol for a Study on Effectiveness, User Satisfaction, and Acceptability.","Håkansson A, et al.","Int J Environ Res Public Health. 2020."
"Psychometric Evaluation and Comparison of Two Gaming Disorder Measures Derived From the DSM-5 and ICD-11 Frameworks.","Wang HY, et al.","Front Psychiatry. 2020."
"An experimental examination of cognitive processes and response inhibition in patients seeking treatment for buying-shopping disorder.","Vogel B, et al.","PLoS One. 2019."
"Impulsivity and history of behavioral addictions are associated with drug use in adolescents.","Chuang CI, et al.","Addict Behav. 2017."
"Gambling and the need for new responses in Public Health with an addiction ""sine substantia"".","Crusco M, et al.","Clin Ter. 2016."
"Risk for exercise dependence, eating disorder pathology, alcohol use disorder and addictive behaviors among clients of fitness centers.","Müller A, et al.","J Behav Addict. 2015."
"Core brain networks interactions and cognitive control in internet gaming disorder individuals in late adolescence/early adulthood.","Yuan K, et al.","Brain Struct Funct. 2016."
"On the current psychotherapeutic situation for persons with pornography use disorder in Germany.","Markert C, et al.","J Behav Addict. 2023."
"The potential addictive mechanism involved in repetitive nonsuicidal self-injury: The roles of emotion dysregulation and impulsivity in adolescents.","Liu J, et al.","J Behav Addict. 2022."
"Adaptation and Psychometric Analysis of the Test of Mobile Phone Dependence-Brief Version in Italian Adolescents.","Cerutti R, et al.","Int J Environ Res Public Health. 2021."
"The Association Between Smartphone Addiction and Sleep: A UK Cross-Sectional Study of Young Adults.","Sohn SY, et al.","Front Psychiatry. 2021."
"Suicide Attempt in Patients With Gambling Disorder-Associations With Comorbidity Including Substance Use Disorders.","Håkansson A, et al.","Front Psychiatry. 2020."
"Neuroimaging of reward mechanisms in Gambling disorder: an integrative review.","Clark L, et al.","Mol Psychiatry. 2019."
"Genetic and environmental influences on gambling disorder liability: a replication and combined analysis of two twin studies.","Davis CN, et al.","Psychol Med. 2019."
"Role of Repetitive Transcranial Magnetic Stimulation (rTMS) in Treatment of Addiction and Related Disorders: A Systematic Review.","Makani R, et al.","Curr Drug Abuse Rev. 2017."
"Craving Behavior Intervention in Ameliorating College Students' Internet Game Disorder: A Longitudinal Study.","Deng LY, et al.","Front Psychol. 2017."
"Diagnostic Criteria for Problematic Internet Use among U.S. University Students: A Mixed-Methods Evaluation.","Li W, et al.","PLoS One. 2016."
"The development and psychometric evaluation of the Internet Disorder Scale (IDS-15).","Pontes HM, et al.","Addict Behav. 2017."
"Is there such a thing as gambling dual disorder? Preliminary evidence and clinical profiles.","Szerman N, et al.","Eur Neuropsychopharmacol. 2023."
"Health anxiety model of cyberchondria, fears, obsessions, sleep quality, and negative affect during COVID-19.","Yalçın İ, et al.","Curr Psychol. 2022."
"Revising Substance-Related Disorders in the DSM-5: A History.","Zachar P, et al.","J Stud Alcohol Drugs. 2022."
"Reward-related decision-making deficits in internet gaming disorder: a systematic review and meta-analysis.","Yao YW, et al.","Addiction. 2022."
"Psychometric properties of the Chinese Internet Gaming Disorder Scale.","Sigerson L, et al.","Addict Behav. 2017."
"Comorbidity of Internet gaming disorder and alcohol use disorder: A focus on clinical characteristics and gaming patterns.","Na E, et al.","Am J Addict. 2017."
"Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD.","Lee D, et al.","Prog Neuropsychopharmacol Biol Psychiatry. 2017."
"Validation of the Internet Gaming Disorder Scale - Short-Form (IGDS9-SF) in an Italian-speaking sample.","Monacis L, et al.","J Behav Addict. 2016."
"The Bergen Shopping Addiction Scale: reliability and validity of a brief screening test.","Andreassen CS, et al.","Front Psychol. 2015."
"Internet-based interventions for behavioral addictions: A systematic review.","Boumparis N, et al.","J Behav Addict. 2022."
"Video Game Addictive Symptom Level, Use Intensity, and Hedonic Experience: Cross-sectional Questionnaire Study.","Walia B, et al.","JMIR Serious Games. 2022."
"Current Status of Evidence for a New Diagnosis: Food Addiction-A Literature Review.","Vasiliu O.","Front Psychiatry. 2022."
"Dopamine and Risky Decision-Making in Gambling Disorder.","Peters J, et al.","eNeuro. 2020."
"Effects of exposure to chronic uncertainty and a sensitizing regimen of amphetamine injections on locomotion, decision-making, and dopamine receptors in rats.","Fugariu V, et al.","Neuropsychopharmacology. 2020."
"Cue-reactivity in behavioral addictions: A meta-analysis and methodological considerations.","Starcke K, et al.","J Behav Addict. 2018."
"Relationship between family history of alcohol addiction, parents' education level, and smartphone problem use scale scores.","Beison A, et al.","J Behav Addict. 2017."
"Compulsivity Across the Pathological Misuse of Drug and Non-Drug Rewards.","Banca P, et al.","Front Behav Neurosci. 2016."
"Characteristics and treatment response of self-identified problematic Internet users in a behavioral addiction outpatient clinic.","Thorens G, et al.","J Behav Addict. 2014."
"Efficacy of a web-based self-help tool to reduce problem gambling in Switzerland: study protocol of a two-armed randomised controlled trial.","Baumgartner C, et al.","BMJ Open. 2019."
"Gambling problems among Lebanese adults: Arabic-Language version of the South Oaks Gambling Screen (SOGS) scale validation and correlates.","Haddad P, et al.","BMC Psychol. 2022."
"The association between type of trauma, level of exposure and addiction.","Levin Y, et al.","Addict Behav. 2021."
"Gambling Despite Nationwide Self-Exclusion-A Survey in Online Gamblers in Sweden.","Håkansson A, et al.","Front Psychiatry. 2020."
"Similarities and differences among Internet gaming disorder, gambling disorder and alcohol use disorder: a focus on impulsivity and compulsivity.","Choi SW, et al.","J Behav Addict. 2014."
"Mental Disorders in Individuals With Exercise Addiction-A Cross-Sectional Study.","Meyer M, et al.","Front Psychiatry. 2021."
"Prevalence of Behavioral Addictions and Their Relationship With Stress and Anxiety Among Medical Students in Saudi Arabia: A Cross-Sectional Study.","Hakami AY, et al.","Front Psychiatry. 2021."
"Attenuated Directed Exploration during Reinforcement Learning in Gambling Disorder.","Wiehler A, et al.","J Neurosci. 2021."
"Cue-Reactivity Among Young Adults With Problematic Instagram Use in Response to Instagram-Themed Risky Behavior Cues: A Pilot fMRI Study.","Nasser NS, et al.","Front Psychol. 2020."
"The Development and Validation of the Bergen-Yale Sex Addiction Scale With a Large National Sample.","Andreassen CS, et al.","Front Psychol. 2018."
"Problematic Internet use in Parkinson's disease.","Wu K, et al.","Parkinsonism Relat Disord. 2014."
"Individual strategies in the rat gambling task are related to voluntary alcohol intake, but not sexual behavior, and can be modulated by naltrexone.","Tjernström N, et al.","Front Psychiatry. 2022."
"A Case-Control Study on Behavioral Addictions and Neurocognition: Description of the BANCO and BANCO2 Protocols.","Hurel E, et al.","Neuropsychiatr Dis Treat. 2021."
"Internet Addiction and Related Clinical Problems: A Study on Italian Young Adults.","Zamboni L, et al.","Front Psychol. 2020."
"The psychometric properties of the Revised Illness Perception Questionnaire (IPQ-R) regarding Internet gaming disorder in a general population of Chinese adults.","Lau JTF, et al.","J Behav Addict. 2020."
"Sexual addiction, compulsivity, and impulsivity among a predominantly female sample of adults who use the internet for sex.","Levi G, et al.","J Behav Addict. 2020."
"Prevalence of Internet addiction in Japan: Comparison of two cross-sectional surveys.","Kawabe K, et al.","Pediatr Int. 2020."
"Prevalence and Correlates of Excessive Smartphone Use among Medical Students: A Cross-sectional Study.","Dharmadhikari SP, et al.","Indian J Psychol Med. 2019."
"Smartphone Addiction in Japanese College Students: Usefulness of the Japanese Version of the Smartphone Addiction Scale as a Screening Tool for a New Form of Internet Addiction.","Tateno M, et al.","Psychiatry Investig. 2019."
"Age of Initiation and Internet Gaming Disorder: The Role of Self-Esteem.","Beard CL, et al.","Cyberpsychol Behav Soc Netw. 2017."
"Altered Gray Matter Volume and White Matter Integrity in College Students with Mobile Phone Dependence.","Wang Y, et al.","Front Psychol. 2016."
"Chronic exposure to a gambling-like schedule of reward predictive stimuli can promote sensitization to amphetamine in rats.","Zack M, et al.","Front Behav Neurosci. 2014."
"Assessing compulsive sexual behavior disorder: The development and international validation of the compulsive sexual behavior disorder-diagnostic inventory (CSBD-DI).","Grubbs JB, et al.","J Behav Addict. 2023."
"Quality of Life in Internet Use Disorder Patients With and Without Comorbid Mental Disorders.","Dieris-Hirche J, et al.","Front Psychiatry. 2022."
"Latent Profile of Internet and Internet Game Usage Among South Korean Adolescents During the COVID-19 Pandemic.","Kim D, et al.","Front Psychiatry. 2021."
"Non-invasive brain stimulation targets and approaches to modulate gambling-related decisions: A systematic review.","Pettorruso M, et al.","Addict Behav. 2021."
"The emotion regulatory function of online social networking: Preliminary experimental evidence.","Drach RD, et al.","Addict Behav. 2021."
"Dopamine and Opioid Neurotransmission in Behavioral Addictions: A Comparative PET Study in Pathological Gambling and Binge Eating.","Majuri J, et al.","Neuropsychopharmacology. 2017."
"Treatment of the sensory and motor components of urges to eat (eating addiction?): a mobile-health pilot study for obesity in young people.","Pretlow RA, et al.","Eat Weight Disord. 2020."
"Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.","Lee D, et al.","Addict Biol. 2021."
"Internet Addiction, Smartphone Addiction, and Hikikomori Trait in Japanese Young Adult: Social Isolation and Social Network.","Tateno M, et al.","Front Psychiatry. 2019."
"A Study of Magnitude and Psychological Correlates of Smartphone Use in Medical Students: A Pilot Study with A Novel Telemetric Approach.","Prasad S, et al.","Indian J Psychol Med. 2018."
"Prevalence rate of Internet addiction among Japanese college students: Two cross-sectional studies and reconsideration of cut-off points of Young's Internet Addiction Test in Japan.","Tateno M, et al.","Psychiatry Clin Neurosci. 2018."
"Dissociable neural processes during risky decision-making in individuals with Internet-gaming disorder.","Liu L, et al.","Neuroimage Clin. 2017."
"The impact of life satisfaction in the treatment of gaming disorder and other internet use disorders: Results from a randomized controlled trial.","Müller KW, et al.","J Behav Addict. 2023."
"[Nomophobia and the connection anxiety dimensions: a cross-sectional study among students and nurses.].","Frassini S, et al.","Recenti Prog Med. 2021."
"A Global Survey on Changes in the Supply, Price, and Use of Illicit Drugs and Alcohol, and Related Complications During the 2020 COVID-19 Pandemic.","Farhoudian A, et al.","Front Psychiatry. 2021."
"Prevalence and predictors of problematic smart phone use among pre-varsity young people in Ibadan, Nigeria.","Balogun FM, et al.","Pan Afr Med J. 2020."
"Spanish Validation of the Internet Gaming Disorder Scale-Short Form (IGDS9-SF): Prevalence and Relationship with Online Gambling and Quality of Life.","Beranuy M, et al.","Int J Environ Res Public Health. 2020."
"The 2D:4D Marker and Different Forms of Internet Use Disorder.","Müller M, et al.","Front Psychiatry. 2017."
"Natural course of behavioral addictions: a 5-year longitudinal study.","Konkolÿ Thege B, et al.","BMC Psychiatry. 2015."
"Advances in problematic usage of the internet research - A narrative review by experts from the European network for problematic usage of the internet.","Fineberg NA, et al.","Compr Psychiatry. 2022."
"The Relationship Between Behavioral Inhibition and Behavioral Activation Systems, Impulsiveness, and Internet Gaming Disorder Among Students of Different Ages.","Xiang H, et al.","Front Psychiatry. 2021."
"Multiple Sessions of High-Frequency Repetitive Transcranial Magnetic Stimulation as a Potential Treatment for Gambling Addiction: A 3-Month, Feasibility Study.","Pettorruso M, et al.","Eur Addict Res. 2020."
"Female Gaming, Gaming Addiction, and the Role of Women Within Gaming Culture: A Narrative Literature Review.","Lopez-Fernandez O, et al.","Front Psychiatry. 2019."
"Attention-deficit hyperactivity disorder and addictions (substance and behavioral): Prevalence and characteristics in a multicenter study in France.","Romo L, et al.","J Behav Addict. 2018."
"Comparison of the personality and other psychological factors of students with internet addiction who do and do not have associated social dysfunction.","Chen Q, et al.","Shanghai Arch Psychiatry. 2015."
"The association between pathological internet use and comorbid psychopathology: a systematic review.","Carli V, et al.","Psychopathology. 2013."
"Problematic Smartphone Use Leads to Behavioral and Cognitive Self-Control Deficits.","Fabio RA, et al.","Int J Environ Res Public Health. 2022."
"Development and validation of a nine-item short screening test for ICD-11 gaming disorder (GAMES test) and estimation of the prevalence in the general young population.","Higuchi S, et al.","J Behav Addict. 2021."
"Effects on Gambling Activity From Coronavirus Disease 2019-An Analysis of Revenue-Based Taxation of Online- and Land-Based Gambling Operators During the Pandemic.","Håkansson A.","Front Psychiatry. 2020."
"Frequency of use, moral incongruence and religiosity and their relationships with self-perceived addiction to pornography, internet use, social networking and online gaming.","Lewczuk K, et al.","Addiction. 2021."
"Problematic Internet use in drug addicts under treatment in public rehab centers.","Baroni S, et al.","World J Psychiatry. 2019."
"Relationship between interpersonal trauma exposure and addictive behaviors: a systematic review.","Konkolÿ Thege B, et al.","BMC Psychiatry. 2017."
"Voxel-level comparison of arterial spin-labeled perfusion magnetic resonance imaging in adolescents with internet gaming addiction.","Feng Q, et al.","Behav Brain Funct. 2013."
"Very-Low-Calorie Ketogenic Diet: A Potential Treatment for Binge Eating and Food Addiction Symptoms in Women. A Pilot Study.","Rostanzo E, et al.","Int J Environ Res Public Health. 2021."
"COVID-19 Related Distress Is Associated With Alcohol Problems, Social Media and Food Addiction Symptoms: Insights From the Italian Experience During the Lockdown.","Panno A, et al.","Front Psychiatry. 2020."
"Problematic internet use as an age-related multifaceted problem: Evidence from a two-site survey.","Ioannidis K, et al.","Addict Behav. 2018."
"Validation of the Ten-Item Internet Gaming Disorder Test (IGDT-10) and evaluation of the nine DSM-5 Internet Gaming Disorder criteria.","Király O, et al.","Addict Behav. 2017."
"Altered default network resting-state functional connectivity in adolescents with Internet gaming addiction.","Ding WN, et al.","PLoS One. 2013."
"Heterogeneity of Prevalence of Social Media Addiction Across Multiple Classification Schemes: Latent Profile Analysis.","Cheng C, et al.","J Med Internet Res. 2022."
"Does Confinement Affect Treatment Dropout Rates in Patients With Gambling Disorder? A Nine-Month Observational Study.","Baenas I, et al.","Front Psychol. 2021."
"Internet Gaming Disorder in Adolescents: Personality, Psychopathology and Evaluation of a Psychological Intervention Combined With Parent Psychoeducation.","González-Bueso V, et al.","Front Psychol. 2018."
"Prevalence of pathological and maladaptive Internet use and the association with depression and health-related quality of life in Japanese elementary and junior high school-aged children.","Takahashi M, et al.","Soc Psychiatry Psychiatr Epidemiol. 2018."
"Internet Gaming Disorder in adolescence: investigating profiles and associated risk factors.","Macur M, et al.","BMC Public Health. 2021."
"Frequencies of emergency department use and hospitalization comparing patients with different types of substance or polysubstance-related disorders.","Armoon B, et al.","Subst Abuse Treat Prev Policy. 2021."
"mHealth Technologies for Managing Problematic Pornography Use: Content Analysis.","Henry N, et al.","JMIR Form Res. 2022."
"Risk and protective factors of drug abuse among adolescents: a systematic review.","Nawi AM, et al.","BMC Public Health. 2021."
"The behavioral economics of violence.","Rachlin H.","Ann N Y Acad Sci. 2004."
"Methylation of HPA axis related genes in men with hypersexual disorder.","Jokinen J, et al.","Psychoneuroendocrinology. 2017."
"Internet-Based Self-Assessment for Symptoms of Internet Use Disorder-Impact of Gender, Social Aspects, and Symptom Severity: German Cross-sectional Study.","Dieris-Hirche J, et al.","J Med Internet Res. 2023."
"Content and Effectiveness of Web-Based Treatments for Online Behavioral Addictions: Systematic Review.","Park JJ, et al.","JMIR Ment Health. 2022."
