"Title","Author_Info","Journal","Year","Label"
"Impulse control disorder in a patient on long-term treatment with bromocriptine for a macroprolactinoma.","Thondam SK, et al.","Clin Neuropharmacol",2013,"gambling"
"[Non-motor symptoms in Parkinson's disease: cognition and behavior].","Bonnet AM, et al.","Geriatr Psychol Neuropsychiatr Vieil",2013,"gambling"
"Impulsivity and related neuropsychological features in regular and addictive first person shooter gaming.","Metcalf O, et al.","Cyberpsychol Behav Soc Netw",2014,"gambling"
"Decision-making deficits in pathological gambling: the role of executive functions, explicit knowledge and impulsivity in relation to decisions made under ambiguity and risk.","Ochoa C, et al.","Am J Addict",2013,"gambling"
"The future is now: comparing the effect of episodic future thinking on impulsivity in lean and obese individuals.","Daniel TO, et al.","Appetite",2013,"gambling"
"Cross-species approaches to pathological gambling: a review targeting sex differences, adolescent vulnerability and ecological validity of research tools.","van den Bos R, et al.","Neurosci Biobehav Rev",2013,"gambling"
"Typologies of young pathological gamblers based on sociodemographic and clinical characteristics.","Jiménez-Murcia S, et al.","Compr Psychiatry",2013,"gambling"
"Striatal dopamine release codes uncertainty in pathological gambling.","Linnet J, et al.","Psychiatry Res",2012,"gambling"
"[Repetitive impulse-associated behavioral disorders in Parkinson's disease].","Katzenschlager R, et al.","Nervenarzt",2012,"gambling"
"Decision making, impulsivity, and addictions: do Parkinson's disease patients jump to conclusions?","Djamshidian A, et al.","Mov Disord",2012,"gambling"
"Investigating facets of personality in adult pathological gamblers with ADHD.","Davtian M, et al.","Neuropsychiatry (London)",2012,"gambling"
"The role of memantine in the treatment of psychiatric disorders other than the dementias: a review of current preclinical and clinical evidence.","Sani G, et al.","CNS Drugs",2012,"gambling"
"A comparison of impulsivity and sensation seeking in pathological gamblers and skydivers.","Myrseth H, et al.","Scand J Psychol",2012,"gambling"
"Interpersonal guilt in college student pathological gamblers.","Locke GW, et al.","Am J Drug Alcohol Abuse",2013,"gambling"
"Pathological gambling: a systematic review of biochemical, neuroimaging, and neuropsychological findings.","Conversano C, et al.","Harv Rev Psychiatry",2012,"gambling"
"[Pathological gambling. Impulse control disorder, addiction or compulsion?].","Schoofs N, et al.","Nervenarzt",2013,"gambling"
"Personality disorders and dimensions in pathological gambling.","Odlaug BL, et al.","J Pers Disord",2012,"gambling"
"Comparison of impulsivity and working memory in cocaine addiction and pathological gambling: Implications for cocaine-induced neurotoxicity.","Albein-Urios N, et al.","Drug Alcohol Depend",2012,"gambling"
"Pathological gambling: prevalence, diagnosis, comorbidity, and intervention in Germany.","Erbas B, et al.","Dtsch Arztebl Int",2012,"gambling"
"Diminished aversive classical conditioning in pathological gamblers.","Brunborg GS, et al.","Addiction",2012,"gambling"
"Recreational gamblers with and without parental addiction.","Schreiber LR, et al.","Psychiatry Res",2012,"gambling"
"Alexithymia and gambling: a risk factor for all gamblers?","Bonnaire C, et al.","J Gambl Stud",2013,"gambling"
"Internet gambling, substance use, and delinquent behavior: an adolescent deviant behavior involvement pattern.","Brunelle N, et al.","Psychol Addict Behav",2012,"gambling"
"Mesolimbic dopamine release is linked to symptom severity in pathological gambling.","Joutsa J, et al.","Neuroimage",2012,"gambling"
"The Neuropsychopharmacology of Pathological Gambling.","Zakeri K, et al.","Curr Psychiatry Rev",2012,"gambling"
"Effects of acute pramipexole on male rats' preference for gambling-like rewards II.","Johnson PS, et al.","Exp Clin Psychopharmacol",2012,"gambling"
"Pramipexole-induced increased probabilistic discounting: comparison between a rodent model of Parkinson's disease and controls.","Rokosik SL, et al.","Neuropsychopharmacology",2012,"gambling"
"Frequency of gambling problems among parents of pathological, versus nonpathological, casino gamblers using slot machines.","Versini A, et al.","Am J Addict",2012,"gambling"
"[To an integrative management of pathological gamblers].","Bonnaire C.","Encephale",2011,"gambling"
"Role of genetic polymorphisms of the dopaminergic system in Parkinson's disease patients with impulse control disorders.","Vallelunga A, et al.","Parkinsonism Relat Disord",2012,"gambling"
"Neural correlates of pathological gamblers preference for immediate rewards during the iowa gambling task: an fMRI study.","Power Y, et al.","J Gambl Stud",2012,"gambling"
"[Pathological gambling: risk factors].","Bouju G, et al.","Encephale",2011,"gambling"
"Delay and probability discounting in pathological gamblers with and without a history of substance use problems.","Andrade LF, et al.","Psychopharmacology (Berl)",2012,"gambling"
"Serotonin 1B receptor imaging in pathological gambling.","Potenza MN, et al.","World J Biol Psychiatry",2013,"gambling"
"Drinking patterns of pathological gamblers before, during, and after gambling treatment.","Rash CJ, et al.","Psychol Addict Behav",2011,"gambling"
"[Disulfiram and addiction: reminders and new perspectives of use].","Charpeaud T, et al.","Therapie",2011,"gambling"
"Association study on pathological gambling and polymorphisms of dopamine D1, D2, D3, and D4 receptor genes in a Korean population.","Lim S, et al.","J Gambl Stud",2012,"gambling"
"Dopamine agonist-triggered pathological behaviors: surveillance in the PD clinic reveals high frequencies.","Hassan A, et al.","Parkinsonism Relat Disord",2011,"gambling"
"Cigarette smoking status in pathological gamblers: association with impulsivity and cognitive flexibility.","Mooney ME, et al.","Drug Alcohol Depend",2011,"gambling"
"Pathological gambling in patients with Parkinson's disease is associated with fronto-striatal disconnection: a path modeling analysis.","Cilia R, et al.","Mov Disord",2011,"gambling"
"Is pathological gambling in Parkinson's disease reduced by amantadine?","Lee JY, et al.","Ann Neurol",2011,"gambling"
"A(2A) adenosine receptor binding parameters in platelets from patients affected by pathological gambling.","Martini C, et al.","Neuropsychobiology",2011,"gambling"
"Pathological gambling and posttraumatic stress disorder: a study of the co-morbidity versus each alone.","Najavits LM, et al.","J Gambl Stud",2011,"gambling"
"Patient versus informant reporting of ICD symptoms in Parkinson's disease using the QUIP: validity and variability.","Papay K, et al.","Parkinsonism Relat Disord",2011,"gambling"
"Differences in the associations between gambling problem severity and psychiatric disorders among black and white adults: findings from the National Epidemiologic Survey on Alcohol and Related Conditions.","Barry DT, et al.","Am J Addict",2011,"gambling"
"[Socio-demographic and clinical assessment, and trajectory of a sample of French pathological gamblers].","Grall-Bronnec M, et al.","Encephale",2010,"gambling"
"Neurobehavioral evidence for the ""Near-Miss"" effect in pathological gamblers.","Habib R, et al.","J Exp Anal Behav",2010,"gambling"
"[Psychological treatment of gambling].","Khazaal Y.","Rev Med Suisse",2010,"gambling"
"Subtyping pathological gamblers based on impulsivity, depression, and anxiety.","Ledgerwood DM, et al.","Psychol Addict Behav",2010,"gambling"
"Inhibitory control and psychopathology: a meta-analysis of studies using the stop signal task.","Lipszyc J, et al.","J Int Neuropsychol Soc",2010,"gambling"
"[Pathological gambling--what do we know?].","Gisela Buchner U, et al.","Psychother Psychosom Med Psychol",2011,"gambling"
"The prevalence and clinical characteristics of pathological gambling in Parkinson's disease: an evidence-based review.","Barns Neurauter MP, et al.","Funct Neurol",2010,"gambling"
"Pathological gambling and compulsive buying: do they fall within an obsessive-compulsive spectrum?","Black DW, et al.","Dialogues Clin Neurosci",2010,"gambling"
"Partial agonist therapy in schizophrenia: relevance to diminished criminal responsibility.","Gavaudan G, et al.","J Forensic Sci",2010,"gambling"
"Treatments for PTSD and pathological gambling: what do patients want?","Najavits LM.","J Gambl Stud",2011,"gambling"
"Twelve-step facilitated versus mapping-enhanced cognitive-behavioral therapy for pathological gambling: a controlled study.","Marceaux JC, et al.","J Gambl Stud",2011,"gambling"
"Frontotemporal dementia presenting as pathological gambling.","Manes FF, et al.","Nat Rev Neurol",2010,"gambling"
"Dopamine release in ventral striatum of pathological gamblers losing money.","Linnet J, et al.","Acta Psychiatr Scand",2010,"gambling"
"Inverse association between dopaminergic neurotransmission and Iowa Gambling Task performance in pathological gamblers and healthy controls.","Linnet J, et al.","Scand J Psychol",2011,"gambling"
"Gambling motivation and passion: a comparison study of recreational and pathological gamblers.","Back KJ, et al.","J Gambl Stud",2011,"gambling"
"The subtyping of pathological gambling: a comprehensive review.","Milosevic A, et al.","Clin Psychol Rev",2010,"gambling"
"The reliability and validity of the family history method for assessing pathological gambling and gambling involvement.","Ellingson JM, et al.","Psychol Addict Behav",2010,"gambling"
"Impulse control disorders in Parkinson disease: a cross-sectional study of 3090 patients.","Weintraub D, et al.","Arch Neurol",2010,"gambling"
"Association of functional variants in the dopamine D2-like receptors with risk for gambling behaviour in healthy Caucasian subjects.","Lobo DS, et al.","Biol Psychol",2010,"gambling"
"Social anxiety disorder and alcohol use disorder co-morbidity in the National Epidemiologic Survey on Alcohol and Related Conditions.","Schneier FR, et al.","Psychol Med",2010,"gambling"
"Development of an Indigenous Inventory GMAB (Gambling Motives, Attitudes and Behaviors) for Chinese gamblers: an exploratory study.","Tao VY, et al.","J Gambl Stud",2011,"gambling"
"Where did all the pathological gamblers go? Gambling symptomatology and stage of change predict attrition in longitudinal research.","Wohl MJ, et al.","J Gambl Stud",2011,"gambling"
"Socio-demographic profile and psychiatric comorbidity of subjects with pathological gambling.","Winslow M, et al.","Ann Acad Med Singap",2010,"gambling"
"Using fear appeals in warning labels to promote responsible gambling among VLT players: the key role of depth of information processing.","Munoz Y, et al.","J Gambl Stud",2010,"gambling"
"Pathologic gambling and bankruptcy.","Grant JE, et al.","Compr Psychiatry",2010,"gambling"
"Impulse control disorders in Parkinson's disease: prevalence and possible risk factors.","Weintraub D.","Parkinsonism Relat Disord",2009,"gambling"
"Probing compulsive and impulsive behaviors, from animal models to endophenotypes: a narrative review.","Fineberg NA, et al.","Neuropsychopharmacology",2010,"gambling"
"[Antiepileptic drugs in the control of the impulses disorders].","Roncero C, et al.","Actas Esp Psiquiatr",2009,"gambling"
"Dopamine receptor D4 polymorphism predicts the effect of L-DOPA on gambling behavior.","Eisenegger C, et al.","Biol Psychiatry",2010,"gambling"
"Serotonin function in pathological gambling: blunted growth hormone response to sumatriptan.","Pallanti S, et al.","J Psychopharmacol",2010,"gambling"
"Comorbidity in pathological gambling: clinical variables, personality and treatment response.","Jiménez-Murcia S, et al.","Rev Psiquiatr Salud Ment",2009,"gambling"
"Decision-making in Parkinson's disease patients with and without pathological gambling.","Rossi M, et al.","Eur J Neurol",2010,"gambling"
"Imaginal desensitisation plus motivational interviewing for pathological gambling: randomised controlled trial.","Grant JE, et al.","Br J Psychiatry",2009,"gambling"
"[Gambling and internet addiction: review and research agenda].","Wölfling K, et al.","Nervenarzt",2009,"gambling"
"Brief motivational interventions for college student problem gamblers.","Petry NM, et al.","Addiction",2009,"gambling"
"[Assessment of hyper- and hypodopaminergic behaviors in Parkinson's disease].","Ardouin C, et al.","Rev Neurol (Paris)",2009,"gambling"
"Population-attributable risk of suicide conferred by axis I psychiatric diagnoses in a Hong Kong Chinese population.","Chan SS, et al.","Psychiatr Serv",2009,"gambling"
"Assessment of problem gambling in a Chinese context: the Chinese G-MAP.","Shek DT, et al.","ScientificWorldJournal",2009,"gambling"
"Pathological gambling and criminality.","Folino JO, et al.","Curr Opin Psychiatry",2009,"gambling"
"Sex differences in salivary cortisol in response to acute stressors among healthy participants, in recreational or pathological gamblers, and in those with posttraumatic stress disorder.","Paris JJ, et al.","Horm Behav",2010,"gambling"
"A cross-sectional study of problem and pathological gambling in patients with schizophrenia/schizoaffective disorder.","Desai RA, et al.","J Clin Psychiatry",2009,"gambling"
"Serotonergic and dopaminergic modulation of gambling behavior as assessed using a novel rat gambling task.","Zeeb FD, et al.","Neuropsychopharmacology",2009,"gambling"
"Preliminary evaluation of the DDS-PC inventory: a new tool to assess impulsive-compulsive behaviours associated to dopamine replacement therapy in Parkinson's disease.","Cabrini S, et al.","Neurol Sci",2009,"gambling"
"Correlates of cruelty to animals in the United States: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","Vaughn MG, et al.","J Psychiatr Res",2009,"gambling"
"Dopamine agonists and therapy compliance.","Grosset D.","Neurol Sci",2008,"gambling"
"A pilot study of impulsivity and compulsivity in pathological gambling.","Blanco C, et al.","Psychiatry Res",2009,"gambling"
"Problem gambling knowledge and perceived community impact among Asian-Pacific Islanders and non Asian-Pacific Islanders.","Fong T, et al.","J Immigr Minor Health",2010,"gambling"
"Relationship of nicotine dependence, subsyndromal and pathological gambling, and other psychiatric disorders: data from the National Epidemiologic Survey on Alcohol and Related Conditions.","Grant JE, et al.","J Clin Psychiatry",2009,"gambling"
"[Pathological gambling in the elderly].","Aragay N, et al.","Rev Esp Geriatr Gerontol",2009,"gambling"
"[The characteristics of pathological gambling patients: a study of 105 pathological gamblers treated at a psychiatric institution].","Ohta K.","Seishin Shinkeigaku Zasshi",2008,"gambling"
"Construct validity of the Iowa Gambling Task.","Buelow MT, et al.","Neuropsychol Rev",2009,"gambling"
"[Behavioral disorders in Parkinson's disease. Genetic, pharmacological and medico-legal aspects].","Sobrido MJ, et al.","Rev Neurol",2009,"gambling"
"[Assessment of the brain functional state in pathological gamblers with a complex of neurophysiological methods].","Shemchuk NV, et al.","Zh Nevrol Psikhiatr Im S S Korsakova",2008,"gambling"
"Hypersexuality following subthalamic nucleus stimulation for Parkinson's disease.","Doshi P, et al.","Neurol India",2008,"gambling"
"Impulse control disorders in Parkinson's disease.","Stacy M.","F1000 Med Rep",2009,"gambling"
"Functional abnormalities underlying pathological gambling in Parkinson disease.","Cilia R, et al.","Arch Neurol",2008,"gambling"
"Beyond drugs and alcohol: Including gambling in a high-risk behavioural framework.","Messerlian C, et al.","Paediatr Child Health",2007,"gambling"
"A controlled study of the effect of cognitive-behavioural group therapy for pathological gamblers.","Myrseth H, et al.","Nord J Psychiatry",2009,"gambling"
"[Pathological gambling and Parkinson disease].","Fujimoto K.","Brain Nerve",2008,"gambling"
"Comorbid psychiatric disorders among older adult recovering pathological gamblers.","Kerber CS, et al.","Issues Ment Health Nurs",2008,"gambling"
"Association of cognitive distortions with problem and pathological gambling in adult male twins.","Xian H, et al.","Psychiatry Res",2008,"gambling"
"Effects of the atypical stimulant modafinil on a brief gambling episode in pathological gamblers with high vs. low impulsivity.","Zack M, et al.","J Psychopharmacol",2009,"gambling"
"Fluvoxamine in the treatment of anxiety disorders.","Irons J.","Neuropsychiatr Dis Treat",2005,"gambling"
"Adapted Couple Therapy (ACT) for pathological gamblers: a promising avenue.","Bertrand K, et al.","J Gambl Stud",2008,"gambling"
"[Internet and cell phone addiction: passing fad or disorder?].","Sanchez-Carbonell X, et al.","Adicciones",2008,"gambling"
"Refinement of diagnosis and disease classification in psychiatry.","Lecrubier Y.","Eur Arch Psychiatry Clin Neurosci",2008,"gambling"
"Risk factors for problematic gambling: a critical literature review.","Johansson A, et al.","J Gambl Stud",2009,"gambling"
"A double-blind, placebo-controlled study of the opiate antagonist naltrexone in the treatment of pathological gambling urges.","Grant JE, et al.","J Clin Psychiatry",2008,"gambling"
"Executive function abnormalities in pathological gamblers.","Marazziti D, et al.","Clin Pract Epidemiol Ment Health",2008,"gambling"
"A study of South Korean casino employees and gambling problems.","Lee TK, et al.","Occup Med (Lond)",2008,"gambling"
"Impulse control disorders and pathological gambling in patients with Parkinson disease.","Stamey W, et al.","Neurologist",2008,"gambling"
"[The neurobiology of impulse control disorders].","Williams WA, et al.","Braz J Psychiatry",2008,"gambling"
"Pathological gambling after bilateral subthalamic nucleus stimulation in Parkinson disease.","Smeding HM, et al.","J Neurol Neurosurg Psychiatry",2007,"gambling"
"Temperament and character in pathological gambling.","Nordin C, et al.","J Gambl Stud",2007,"gambling"
"A comparison of craving and emotional states between pathological gamblers and alcoholics.","de Castro V, et al.","Addict Behav",2007,"gambling"
"The genetics of gambling and behavioral addictions.","Lobo DS, et al.","CNS Spectr",2006,"gambling"
"Self-reported and neuropsychological measures of impulsivity in pathological gambling.","Fuentes D, et al.","J Int Neuropsychol Soc",2006,"gambling"
"Gambling severity and health functioning in adolescents recruited from urban primary care settings.","Pietrzak RH, et al.","J Adolesc Health",2006,"gambling"
"Pathological gambling in Parkinson's disease improves on chronic subthalamic nucleus stimulation.","Ardouin C, et al.","Mov Disord",2006,"gambling"
"Epidemiologic and clinical updates on impulse control disorders: a critical review.","Dell'Osso B, et al.","Eur Arch Psychiatry Clin Neurosci",2006,"gambling"
"Dual psychiatric diagnosis and substance abuse in pathological gamblers: a preliminary gender comparison study.","Dannon PN, et al.","J Addict Dis",2006,"gambling"
"Should addictive disorders include non-substance-related conditions?","Potenza MN.","Addiction",2006,"gambling"
"Treatment of female pathological gambling: the efficacy of a cognitive-behavioural approach.","Dowling N, et al.","J Gambl Stud",2006,"gambling"
"Remission from pathological gambling among Hispanics and Native Americans.","Westermeyer J, et al.","Community Ment Health J",2006,"gambling"
"[Record of successful sertraline treatment of a pathological gambler].","Milovanović S, et al.","Srp Arh Celok Lek",2006,"gambling"
"The neuroscience of impulsive and self-controlled decisions.","Kalenscher T, et al.","Int J Psychophysiol",2006,"gambling"
"Impulsivity and compulsivity in patients with trichotillomania or skin picking compared with patients with obsessive-compulsive disorder.","Arzeno Ferrão Y, et al.","Compr Psychiatry",2006,"gambling"
"Escitalopram treatment of pathological gambling with co-occurring anxiety: an open-label pilot study with double-blind discontinuation.","Grant JE, et al.","Int Clin Psychopharmacol",2006,"gambling"
"Review: psychological treatments improve pathological gambling in the short and long term.","Rogers RD.","Evid Based Ment Health",2006,"gambling"
"Stroop performance in pathological gamblers.","Kertzman S, et al.","Psychiatry Res",2006,"gambling"
"Neurocognitive functions in pathological gambling: a comparison with alcohol dependence, Tourette syndrome and normal controls.","Goudriaan AE, et al.","Addiction",2006,"gambling"
"Analysis of a casino's self-exclusion program.","Ladouceur R, et al.","J Gambl Stud",2000,"gambling"
"Perceptions of the extent of problem gambling within new casino communities.","Grant Stitt B, et al.","J Gambl Stud",2000,"gambling"
"Using the Rasch model to evaluate the South Oaks Gambling Screen for use with nonpathological gamblers.","Strong DR, et al.","Addict Behav",2003,"gambling"
"[Pathological gambling].","Takemura M.","Ryoikibetsu Shokogun Shirizu",2003,"gambling"
"The relationship of obsessive-compulsive disorder to putative spectrum disorders: results from an Indian study.","Jaisoorya TS, et al.","Compr Psychiatry",2003,"gambling"
"DSM-IV and the South Oaks Gambling Screen: diagnosing and assessing pathological gambling in Turkey.","Duvarci I, et al.","J Gambl Stud",1997,"gambling"
"Gambling urges in pathological gambling: a functional magnetic resonance imaging study.","Potenza MN, et al.","Arch Gen Psychiatry",2003,"gambling"
"Prevalence estimates of problem and pathological gambling in Hong Kong.","Wong IL, et al.","Am J Psychiatry",2003,"gambling"
"Paroxetine treatment of pathological gambling: a multi-centre randomized controlled trial.","Grant JE, et al.","Int Clin Psychopharmacol",2003,"gambling"
"How to design an effective treatment outcome study.","Najavits LM.","J Gambl Stud",2003,"gambling"
"The role of natural recovery in alcoholism and pathological gambling.","Nathan PE.","J Gambl Stud",2003,"gambling"
"Tobacco use and pathological gambling.","Grant JE, et al.","Ann Clin Psychiatry",2005,"gambling"
"Study of impulse control disorders among women presenting nicotine dependence.","Lejoyeux M, et al.","Int J Psychiatry Clin Pract",2006,"gambling"
"What do we know about relapse in pathological gambling?","Ledgerwood DM, et al.","Clin Psychol Rev",2006,"gambling"
"Altered CSF taurine function in pathological gambling.","Nordin C, et al.","J Psychiatr Res",2006,"gambling"
"[How many pathological gamblers are in the Czech Republic?].","Nespor K, et al.","Cas Lek Cesk",2005,"gambling"
"Area variations in the prevalence of substance use and gambling behaviours and problems in Quebec: a multilevel analysis.","Kairouz S, et al.","Can J Psychiatry",2005,"gambling"
"Comorbidity issues in the pharmacological treatment of Pathological Gambling: a critical review.","Dell'Osso B, et al.","Clin Pract Epidemiol Ment Health",2005,"gambling"
"Alcohol use and prior substance abuse treatment in relation to gambling problem severity and gambling treatment outcome.","Stinchfield R, et al.","J Gambl Stud",2005,"gambling"
"The association between comorbidity and outcome in pathological gambling: a prospective follow-up of recent quitters.","Hodgins DC, et al.","J Gambl Stud",2005,"gambling"
"Pathological and nonpathological gamblers: a survey in gambling settings.","Oliveira MP, et al.","Subst Use Misuse",2000,"gambling"
"Pathological gambling among cocaine-dependent outpatients.","Hall GW, et al.","Am J Psychiatry",2000,"gambling"
"Prevalence estimates of pathological gambling in Switzerland.","Bondolfi G, et al.","Acta Psychiatr Scand",2000,"gambling"
"Interventions for pathological gambling.","Oakley-Browne MA, et al.","Cochrane Database Syst Rev",2000,"gambling"
"[Epidemiology and comorbidity of depressive disorders].","Wacker HR.","Ther Umsch",2000,"gambling"
"Pathological gambling and DNA polymorphic markers at MAO-A and MAO-B genes.","Ibañez A, et al.","Mol Psychiatry",2000,"gambling"
"Prevalence of problem gambling: a replication study 7 years later.","Ladouceur R, et al.","Can J Psychiatry",1999,"gambling"
"Characteristics of problem gambling in a Canadian context: a preliminary study using a DSM-IV-based questionnaire.","Beaudoin CM, et al.","Can J Psychiatry",1999,"gambling"
"Impulse-control disorders in alcoholics are related to sensation seeking and not to impulsivity.","Lejoyeux M, et al.","Psychiatry Res",1998,"gambling"
"[Heredity and role of serotonin in aggressive impulsive behavior].","Staner L, et al.","Encephale",1998,"gambling"
"Psychiatric comorbidity in pathological gambling: a critical review.","Crockford DN, et al.","Can J Psychiatry",1998,"gambling"
"Cognitive and behavioral treatment of pathological gambling: a controlled study.","Sylvain C, et al.","J Consult Clin Psychol",1997,"gambling"
"Pathological gambling in Spanish children and adolescents: an emerging problem.","Becoña E.","Psychol Rep",1997,"gambling"
"A self-psychological study of a shared gambling fantasy in Eugene O'Neill's Hughie.","Miliora MT.","J Gambl Stud",1997,"gambling"
"Psychological characteristics of volunteers in studies on gambling.","Ladouceur R, et al.","J Gambl Stud",1997,"gambling"
"Cultures in psychiatric nosology: the CCMD-2-R and international classification of mental disorders.","Lee S.","Cult Med Psychiatry",1996,"gambling"
"Pathological gambling.","Wadle C, et al.","Iowa Med",1996,"gambling"
"Pathological gambling and treatment.","Griffiths M.","Br J Clin Psychol",1996,"gambling"
"Prevalence surveys of problem and pathological gambling in Europe: The cases of Germany, Holland and Spain.","Beco Na E.","J Gambl Stud",1996,"gambling"
"Prevalence studies of problem gambling in the United States.","Volberg RA.","J Gambl Stud",1996,"gambling"
"A study of the dopamine D2 receptor gene in pathological gambling.","Comings DE, et al.","Pharmacogenetics",1996,"gambling"
"Pathological gambling and depression.","Becona E, et al.","Psychol Rep",1996,"gambling"
"Pathological gambling and criminal culpability: An analysis of forensic evaluations presented to German penal courts.","Meyer G, et al.","J Gambl Stud",1996,"gambling"
"Diagnosis, neurobiology, and treatment of pathological gambling.","DeCaria CM, et al.","J Clin Psychiatry",1996,"gambling"
"Impulse control disorders and attention deficit disorder in pathological gamblers.","Specker SM, et al.","Ann Clin Psychiatry",1995,"gambling"
"Current trends in slot machine gambling: Research and policy issues.","Fisher S, et al.","J Gambl Stud",1995,"gambling"
"[Joy riding: multiple criminal car rides in an intoxicated state in relation to dyssocial personality with addictive tendencies].","Knecht T.","Arch Kriminol",1995,"gambling"
"Monitoring adolescent gambling in Minnesota.","Winters KC, et al.","J Gambl Stud",1995,"gambling"
"The role of subjective mood states in the maintenance of fruit machine gambling behaviour.","Griffiths M.","J Gambl Stud",1995,"gambling"
"A comparison of pathological gamblers to alcoholics and cocaine misusers on impulsivity, sensation seeking, and craving.","Castellani B, et al.","Int J Addict",1995,"gambling"
"Body dysmorphic disorder, pathological gambling, and sexual compulsions.","Hollander E, et al.","J Clin Psychiatry",1995,"gambling"
"Lifetime prevalence estimates of pathological gambling in New Zealand.","Volberg RA, et al.","Int J Epidemiol",1994,"gambling"
"The development of pathological gambling in Sweden.","Bergh C, et al.","J Gambl Stud",1994,"gambling"
"Factors determining the severity of pathological gambling in males.","Carlton PL, et al.","J Gambl Stud",1994,"gambling"
"Criminal offenses in gamblers anonymous and hospital treated pathological gamblers.","Blaszczynski AP, et al.","J Gambl Stud",1994,"gambling"
"Prevalence of pathological gambling and related problems among college students in the Quebec metropolitan area.","Ladouceur R, et al.","Can J Psychiatry",1994,"gambling"
"Cognitive-behavioral treatment for adolescent pathological gamblers.","Ladouceur R, et al.","Behav Modif",1994,"gambling"
"Pathological gambling and switching addictions: Report of a case.","Blume SB.","J Gambl Stud",1994,"gambling"
"Correlates of pathological gambling propensity in prison inmates.","Templer DI, et al.","Compr Psychiatry",1993,"gambling"
"Epidemiology of pathological gambling in Edmonton.","Bland RC, et al.","Can J Psychiatry",1993,"gambling"
"Pathological gambling, eating disorders, and the psychoactive substance use disorders.","Lesieur HR, et al.","J Addict Dis",1993,"gambling"
"Measuring pathological gambling in children: The case of fruit machines in the U.K.","Fisher S.","J Gambl Stud",1992,"gambling"
"The pathological gambler as criminal offender. Comments on evaluation and treatment.","Rosenthal RJ, et al.","Psychiatr Clin North Am",1992,"gambling"
"[Pathological gambling].","Krag NJ.","Ugeskr Laeger",1992,"gambling"
"Perceptions by treatment staff of critical tasks in the treatment of the compulsive gambler.","Cummings TN, et al.","J Gambl Stud",1992,"gambling"
"Therapy with male pathological gamblers: Between self help group and group therapy-Report of a developmental process.","Haustein J, et al.","J Gambl Stud",1992,"gambling"
"The treatment model of the guidance center for gamblers and their relatives in Vienna/Austria.","Horodecki I.","J Gambl Stud",1992,"gambling"
"Delinquency among pathological gamblers: A causal approach.","Meyer G, et al.","J Gambl Stud",1992,"gambling"
"Suicidal behavior among members of Gamblers Anonymous.","Frank ML, et al.","J Gambl Stud",1991,"gambling"
"Comparison of imaginal desensitisation with other behavioural treatments of pathological gambling. A two- to nine-year follow-up.","McConaghy N, et al.","Br J Psychiatry",1991,"gambling"
"[Nosological classifications of obsessive-compulsive disorder].","Hantouche E, et al.","Ann Med Psychol (Paris)",1991,"gambling"
"Gambling and pathological gambling among university students.","Lesieur HR, et al.","Addict Behav",1991,"gambling"
"Casino-related deaths in Atlantic City, New Jersey 1982-1986.","Jason DR, et al.","Am J Forensic Med Pathol",1990,"gambling"
"Gamblers' self-perceptions of the determinants of impaired control.","Corless T, et al.","Br J Addict",1989,"gambling"
"CSF GABA and neuropeptides in pathological gamblers and normal controls.","Roy A, et al.","Psychiatry Res",1989,"gambling"
"Extraversion in pathological gamblers. Correlates with indexes of noradrenergic function.","Roy A, et al.","Arch Gen Psychiatry",1989,"gambling"
"Personality factors and pathological gambling.","Roy A, et al.","Acta Psychiatr Scand",1989,"gambling"
"CSF studies on alcoholism and related behaviours.","Roy A, et al.","Prog Neuropsychopharmacol Biol Psychiatry",1989,"gambling"
"Pathological gambling among youthful multiple substance abusers in a therapeutic community.","Lesieur HR, et al.","Br J Addict",1988,"gambling"
"Treatment of pathological gamblers: an experimental study.","Bujold A, et al.","J Behav Ther Exp Psychiatry",1994,"gambling"
"Social, psychological and physical consequences of pathological gambling in Sweden.","Bergh C, et al.","J Gambl Stud",1994,"gambling"
"Epidemiology of gambling and depression in an adult sample.","Thorson JA, et al.","Psychol Rep",1994,"gambling"
"Treatment of pathological gambling with carbamazepine.","Haller R, et al.","Pharmacopsychiatry",1994,"gambling"
"The importance of coping skill enhancement in the treatment of the pathological gambler.","McCormick RA.","J Gambl Stud",1994,"gambling"
"Practical issues and the assessment of pathological gamblers in a private practice setting.","Maurer CD.","J Gambl Stud",1994,"gambling"
"Pathological gambling: Clinical issues, Part I.","Rugle LJ, et al.","J Gambl Stud",1994,"gambling"
"The prevalence and demographics of pathological gamblers: implications for public health.","Volberg RA.","Am J Public Health",1994,"gambling"
"Compulsive gambling. When the stakes are too high.","Burke EC.","Minn Med",1993,"gambling"
"[Excessive gambling in prisoners. A statistical study of 72 criminals of various crime categories].","Knecht T.","Arch Kriminol",1993,"gambling"
"The Shatin community mental health survey in Hong Kong. II. Major findings.","Chen CN, et al.","Arch Gen Psychiatry",1993,"gambling"
"Accurately depicting pathological gamblers: Policy and treatment implications.","Volberg RA, et al.","J Gambl Stud",1992,"gambling"
"Does spousal participation in Gamblers Anonymous benefit compulsive gamblers?","Johnson EE, et al.","Psychol Rep",1992,"gambling"
"Clinical and behavioral evaluation of pathological gambling in Barcelona, Spain.","Gonzàlez Ibàñez A, et al.","J Gambl Stud",1992,"gambling"
